timestep_1,timestep_2,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,EU,HR,hr,62HR,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,HU,hu,58HU,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,IE,ie,96IE,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,IT,it_cn,53IT,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,IT,it_cs,54IT,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,IT,it_n,52IT,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,IT,it_s,55IT,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,IT,it_sar,98IT,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,IT,it_sic,56IT,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,LT,lt,77LT,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,LU,lu,29LU,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,NL,nl,30NL,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,PL,pl,41PL,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,PL,pl,42PL,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,PL,pl,43PL,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,PL,pl,44PL,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,PL,pl,45PL,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,PT,pt,12PT,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,PT,pt,13PT,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,RO,ro,59RO,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,RO,ro,60RO,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,RO,ro,61RO,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,SE,se_1,86SE,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,SE,se_2,87SE,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,SE,se_3,88SE,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,SE,se_4,89SE,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,SI,si,57SI,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,EU,SK,sk,46SK,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,nonEU,AL,al,70AL,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,nonEU,BA,ba,63BA,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,nonEU,CH,ch,47CH,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,nonEU,CH,ch,48CH,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,nonEU,ME,me,64ME,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,nonEU,MK,mk,67MK,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,nonEU,NO,no_m,83NO,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,nonEU,NO,no_n,84NO,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,nonEU,NO,no_n,85NO,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,nonEU,NO,no_s,79NO,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,nonEU,NO,no_s,80NO,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,nonEU,NO,no_s,81NO,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,nonEU,NO,no_s,82NO,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,nonEU,RS,rs,65RS,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,nonEU,UK,ni,95UK,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,nonEU,UK,uk,90UK,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,nonEU,UK,uk,91UK,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,nonEU,UK,uk,92UK,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,nonEU,UK,uk,93UK,ocgt,,ocgtGasChp,expConvFix,0.0
30th,2040,nonEU,UK,uk,94UK,ocgt,,ocgtGasChp,expConvFix,0.0
