timestep_1,timestep_2,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,EU,FR,fr,24FR,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,FR,fr,25FR,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,FR,fr,26FR,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,FR,fr,27FR,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,FR,fr_co,99FR,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,GR,gr,68GR,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,GR,gr,69GR,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,HR,hr,62HR,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,HU,hu,58HU,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,IE,ie,96IE,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,IT,it_cn,53IT,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,IT,it_cs,54IT,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,IT,it_n,52IT,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,IT,it_s,55IT,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,IT,it_sar,98IT,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,IT,it_sic,56IT,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,LT,lt,77LT,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,LU,lu,29LU,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,LV,lv,78LV,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,NL,nl,30NL,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,PL,pl,41PL,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,PL,pl,42PL,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,PL,pl,43PL,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,PL,pl,44PL,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,PL,pl,45PL,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,PT,pt,12PT,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,PT,pt,13PT,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,RO,ro,59RO,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,RO,ro,60RO,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,RO,ro,61RO,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,SE,se_1,86SE,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,SE,se_2,87SE,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,SE,se_3,88SE,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,SE,se_4,89SE,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,SI,si,57SI,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,EU,SK,sk,46SK,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,nonEU,AL,al,70AL,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,nonEU,BA,ba,63BA,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,nonEU,CH,ch,47CH,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,nonEU,CH,ch,48CH,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,nonEU,ME,me,64ME,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,nonEU,MK,mk,67MK,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,nonEU,NO,no_m,83NO,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,nonEU,NO,no_n,84NO,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,nonEU,NO,no_n,85NO,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,nonEU,NO,no_s,79NO,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,nonEU,NO,no_s,80NO,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,nonEU,NO,no_s,81NO,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,nonEU,NO,no_s,82NO,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,nonEU,RS,rs,65RS,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,nonEU,UK,ni,95UK,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,nonEU,UK,uk,90UK,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,nonEU,UK,uk,91UK,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,nonEU,UK,uk,92UK,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,nonEU,UK,uk,93UK,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
30th,2040,nonEU,UK,uk,94UK,ccgt,ccgtGas,ccgtGasExtract,expConvFix,0.0
