timestep_3,region_4,carrier_1,parameter,value
d001,01ES,psngRoadPrvt,mustOut,0.4610384417481909
d002,01ES,psngRoadPrvt,mustOut,0.5000623183508781
d003,01ES,psngRoadPrvt,mustOut,0.6087485597004042
d004,01ES,psngRoadPrvt,mustOut,0.5816339838343263
d001,02ES,psngRoadPrvt,mustOut,0.4610384417481909
d002,02ES,psngRoadPrvt,mustOut,0.5000623183508781
d003,02ES,psngRoadPrvt,mustOut,0.6087485597004042
d004,02ES,psngRoadPrvt,mustOut,0.5816339838343263
d001,03ES,psngRoadPrvt,mustOut,0.4610384417481909
d002,03ES,psngRoadPrvt,mustOut,0.5000623183508781
d003,03ES,psngRoadPrvt,mustOut,0.6087485597004042
d004,03ES,psngRoadPrvt,mustOut,0.5816339838343263
d001,04ES,psngRoadPrvt,mustOut,0.4610384417481909
d002,04ES,psngRoadPrvt,mustOut,0.5000623183508781
d003,04ES,psngRoadPrvt,mustOut,0.6087485597004042
d004,04ES,psngRoadPrvt,mustOut,0.5816339838343263
d001,05ES,psngRoadPrvt,mustOut,0.4610384417481909
d002,05ES,psngRoadPrvt,mustOut,0.5000623183508781
d003,05ES,psngRoadPrvt,mustOut,0.6087485597004042
d004,05ES,psngRoadPrvt,mustOut,0.5816339838343263
d001,06ES,psngRoadPrvt,mustOut,0.4610384417481909
d002,06ES,psngRoadPrvt,mustOut,0.5000623183508781
d003,06ES,psngRoadPrvt,mustOut,0.6087485597004042
d004,06ES,psngRoadPrvt,mustOut,0.5816339838343263
d001,07ES,psngRoadPrvt,mustOut,0.4610384417481909
d002,07ES,psngRoadPrvt,mustOut,0.5000623183508781
d003,07ES,psngRoadPrvt,mustOut,0.6087485597004042
d004,07ES,psngRoadPrvt,mustOut,0.5816339838343263
d001,08ES,psngRoadPrvt,mustOut,0.4610384417481909
d002,08ES,psngRoadPrvt,mustOut,0.5000623183508781
d003,08ES,psngRoadPrvt,mustOut,0.6087485597004042
