timestep_3,region_4,carrier_1,parameter,value
d001,01ES,frtRoadLight,mustOut,0.4638370392918931
d002,01ES,frtRoadLight,mustOut,0.49079389245286525
d003,01ES,frtRoadLight,mustOut,0.6099722831884757
d004,01ES,frtRoadLight,mustOut,0.5870866214485556
d001,02ES,frtRoadLight,mustOut,0.4638370392918931
d002,02ES,frtRoadLight,mustOut,0.49079389245286525
d003,02ES,frtRoadLight,mustOut,0.6099722831884757
d004,02ES,frtRoadLight,mustOut,0.5870866214485556
d001,03ES,frtRoadLight,mustOut,0.4638370392918931
d002,03ES,frtRoadLight,mustOut,0.49079389245286525
d003,03ES,frtRoadLight,mustOut,0.6099722831884757
d004,03ES,frtRoadLight,mustOut,0.5870866214485556
d001,04ES,frtRoadLight,mustOut,0.4638370392918931
d002,04ES,frtRoadLight,mustOut,0.49079389245286525
d003,04ES,frtRoadLight,mustOut,0.6099722831884757
d004,04ES,frtRoadLight,mustOut,0.5870866214485556
d001,05ES,frtRoadLight,mustOut,0.4638370392918931
d002,05ES,frtRoadLight,mustOut,0.49079389245286525
d003,05ES,frtRoadLight,mustOut,0.6099722831884757
d004,05ES,frtRoadLight,mustOut,0.5870866214485556
d001,06ES,frtRoadLight,mustOut,0.4638370392918931
d002,06ES,frtRoadLight,mustOut,0.49079389245286525
d003,06ES,frtRoadLight,mustOut,0.6099722831884757
d004,06ES,frtRoadLight,mustOut,0.5870866214485556
d001,07ES,frtRoadLight,mustOut,0.4638370392918931
d002,07ES,frtRoadLight,mustOut,0.49079389245286525
d003,07ES,frtRoadLight,mustOut,0.6099722831884757
d004,07ES,frtRoadLight,mustOut,0.5870866214485556
d001,08ES,frtRoadLight,mustOut,0.4638370392918931
d002,08ES,frtRoadLight,mustOut,0.49079389245286525
d003,08ES,frtRoadLight,mustOut,0.6099722831884757
d004,08ES,frtRoadLight,mustOut,0.5870866214485556
d001,09ES,frtRoadLight,mustOut,0.4638370392918931
d002,09ES,frtRoadLight,mustOut,0.49079389245286525
d003,09ES,frtRoadLight,mustOut,0.6099722831884757
d004,09ES,frtRoadLight,mustOut,0.5870866214485556
d001,10ES,frtRoadLight,mustOut,0.4638370392918931
d002,10ES,frtRoadLight,mustOut,0.49079389245286525
d003,10ES,frtRoadLight,mustOut,0.6099722831884757
d004,10ES,frtRoadLight,mustOut,0.5870866214485556
d001,11ES,frtRoadLight,mustOut,0.4638370392918931
d002,11ES,frtRoadLight,mustOut,0.49079389245286525
d003,11ES,frtRoadLight,mustOut,0.6099722831884757
d004,11ES,frtRoadLight,mustOut,0.5870866214485556
d001,12PT,frtRoadLight,mustOut,0.4638370392918931
d002,12PT,frtRoadLight,mustOut,0.49079389245286525
d003,12PT,frtRoadLight,mustOut,0.6099722831884757
d004,12PT,frtRoadLight,mustOut,0.5870866214485556
d001,13PT,frtRoadLight,mustOut,0.4638370392918931
d002,13PT,frtRoadLight,mustOut,0.49079389245286525
d003,13PT,frtRoadLight,mustOut,0.6099722831884757
d004,13PT,frtRoadLight,mustOut,0.5870866214485556
d001,14FR,frtRoadLight,mustOut,0.4638370392918931
d002,14FR,frtRoadLight,mustOut,0.49079389245286525
d003,14FR,frtRoadLight,mustOut,0.6099722831884757
d004,14FR,frtRoadLight,mustOut,0.5870866214485556
d001,15FR,frtRoadLight,mustOut,0.4638370392918931
d002,15FR,frtRoadLight,mustOut,0.49079389245286525
d003,15FR,frtRoadLight,mustOut,0.6099722831884757
d004,15FR,frtRoadLight,mustOut,0.5870866214485556
d001,16FR,frtRoadLight,mustOut,0.4638370392918931
d002,16FR,frtRoadLight,mustOut,0.49079389245286525
d003,16FR,frtRoadLight,mustOut,0.6099722831884757
d004,16FR,frtRoadLight,mustOut,0.5870866214485556
d001,17FR,frtRoadLight,mustOut,0.4638370392918931
d002,17FR,frtRoadLight,mustOut,0.49079389245286525
d003,17FR,frtRoadLight,mustOut,0.6099722831884757
d004,17FR,frtRoadLight,mustOut,0.5870866214485556
d001,18FR,frtRoadLight,mustOut,0.4638370392918931
d002,18FR,frtRoadLight,mustOut,0.49079389245286525
d003,18FR,frtRoadLight,mustOut,0.6099722831884757
d004,18FR,frtRoadLight,mustOut,0.5870866214485556
d001,19FR,frtRoadLight,mustOut,0.4638370392918931
d002,19FR,frtRoadLight,mustOut,0.49079389245286525
d003,19FR,frtRoadLight,mustOut,0.6099722831884757
d004,19FR,frtRoadLight,mustOut,0.5870866214485556
d001,20FR,frtRoadLight,mustOut,0.4638370392918931
d002,20FR,frtRoadLight,mustOut,0.49079389245286525
d003,20FR,frtRoadLight,mustOut,0.6099722831884757
d004,20FR,frtRoadLight,mustOut,0.5870866214485556
d001,21FR,frtRoadLight,mustOut,0.4638370392918931
d002,21FR,frtRoadLight,mustOut,0.49079389245286525
d003,21FR,frtRoadLight,mustOut,0.6099722831884757
d004,21FR,frtRoadLight,mustOut,0.5870866214485556
d001,22FR,frtRoadLight,mustOut,0.4638370392918931
d002,22FR,frtRoadLight,mustOut,0.49079389245286525
d003,22FR,frtRoadLight,mustOut,0.6099722831884757
d004,22FR,frtRoadLight,mustOut,0.5870866214485556
d001,23FR,frtRoadLight,mustOut,0.4638370392918931
d002,23FR,frtRoadLight,mustOut,0.49079389245286525
d003,23FR,frtRoadLight,mustOut,0.6099722831884757
d004,23FR,frtRoadLight,mustOut,0.5870866214485556
d001,24FR,frtRoadLight,mustOut,0.4638370392918931
d002,24FR,frtRoadLight,mustOut,0.49079389245286525
d003,24FR,frtRoadLight,mustOut,0.6099722831884757
d004,24FR,frtRoadLight,mustOut,0.5870866214485556
d001,25FR,frtRoadLight,mustOut,0.4638370392918931
d002,25FR,frtRoadLight,mustOut,0.49079389245286525
d003,25FR,frtRoadLight,mustOut,0.6099722831884757
d004,25FR,frtRoadLight,mustOut,0.5870866214485556
d001,26FR,frtRoadLight,mustOut,0.4638370392918931
d002,26FR,frtRoadLight,mustOut,0.49079389245286525
d003,26FR,frtRoadLight,mustOut,0.6099722831884757
d004,26FR,frtRoadLight,mustOut,0.5870866214485556
d001,27FR,frtRoadLight,mustOut,0.4638370392918931
d002,27FR,frtRoadLight,mustOut,0.49079389245286525
d003,27FR,frtRoadLight,mustOut,0.6099722831884757
d004,27FR,frtRoadLight,mustOut,0.5870866214485556
d001,28BE,frtRoadLight,mustOut,0.4638370392918931
d002,28BE,frtRoadLight,mustOut,0.49079389245286525
d003,28BE,frtRoadLight,mustOut,0.6099722831884757
d004,28BE,frtRoadLight,mustOut,0.5870866214485556
d001,29LU,frtRoadLight,mustOut,0.4638370392918931
d002,29LU,frtRoadLight,mustOut,0.49079389245286525
d003,29LU,frtRoadLight,mustOut,0.6099722831884757
d004,29LU,frtRoadLight,mustOut,0.5870866214485556
d001,30NL,frtRoadLight,mustOut,0.4638370392918931
d002,30NL,frtRoadLight,mustOut,0.49079389245286525
d003,30NL,frtRoadLight,mustOut,0.6099722831884757
d004,30NL,frtRoadLight,mustOut,0.5870866214485556
d001,31DE,frtRoadLight,mustOut,0.4638370392918931
d002,31DE,frtRoadLight,mustOut,0.49079389245286525
d003,31DE,frtRoadLight,mustOut,0.6099722831884757
d004,31DE,frtRoadLight,mustOut,0.5870866214485556
d001,32DE,frtRoadLight,mustOut,0.4638370392918931
d002,32DE,frtRoadLight,mustOut,0.49079389245286525
d003,32DE,frtRoadLight,mustOut,0.6099722831884757
d004,32DE,frtRoadLight,mustOut,0.5870866214485556
d001,33DE,frtRoadLight,mustOut,0.4638370392918931
d002,33DE,frtRoadLight,mustOut,0.49079389245286525
d003,33DE,frtRoadLight,mustOut,0.6099722831884757
d004,33DE,frtRoadLight,mustOut,0.5870866214485556
d001,34DE,frtRoadLight,mustOut,0.4638370392918931
d002,34DE,frtRoadLight,mustOut,0.49079389245286525
d003,34DE,frtRoadLight,mustOut,0.6099722831884757
d004,34DE,frtRoadLight,mustOut,0.5870866214485556
d001,35DE,frtRoadLight,mustOut,0.4638370392918931
d002,35DE,frtRoadLight,mustOut,0.49079389245286525
d003,35DE,frtRoadLight,mustOut,0.6099722831884757
d004,35DE,frtRoadLight,mustOut,0.5870866214485556
d001,36DE,frtRoadLight,mustOut,0.4638370392918931
d002,36DE,frtRoadLight,mustOut,0.49079389245286525
d003,36DE,frtRoadLight,mustOut,0.6099722831884757
d004,36DE,frtRoadLight,mustOut,0.5870866214485556
d001,37DE,frtRoadLight,mustOut,0.4638370392918931
