timestep_4,region_4,carrier_1,parameter,value
hh0001,01ES,spaceHeat,mustOut,0.369683365717431
hh0002,01ES,spaceHeat,mustOut,0.5402816123212477
hh0003,01ES,spaceHeat,mustOut,0.5231203707511478
hh0004,01ES,spaceHeat,mustOut,0.42980661634726297
hh0005,01ES,spaceHeat,mustOut,0.19723178481841824
hh0006,01ES,spaceHeat,mustOut,0.1435601678617302
hh0007,01ES,spaceHeat,mustOut,0.03182965043316002
hh0008,01ES,spaceHeat,mustOut,0.08529994523418669
hh0009,01ES,spaceHeat,mustOut,0.04667094301688265
hh0010,01ES,spaceHeat,mustOut,0.011034810524792675
hh0011,01ES,spaceHeat,mustOut,0.0116984709912469
hh0012,01ES,spaceHeat,mustOut,0.008508314141831076
hh0013,01ES,spaceHeat,mustOut,0.008754209085084088
hh0014,01ES,spaceHeat,mustOut,0.0136851415247845
hh0015,01ES,spaceHeat,mustOut,0.010207153350941866
hh0016,01ES,spaceHeat,mustOut,0.00946516008273374
hh0017,01ES,spaceHeat,mustOut,0.0535834379247693
hh0018,01ES,spaceHeat,mustOut,0.03808481486291178
hh0019,01ES,spaceHeat,mustOut,0.028855694240992075
hh0020,01ES,spaceHeat,mustOut,0.12835018379820845
hh0021,01ES,spaceHeat,mustOut,0.40536276473159905
hh0022,01ES,spaceHeat,mustOut,0.2624630787354647
hh0023,01ES,spaceHeat,mustOut,0.7376222125
hh0024,01ES,spaceHeat,mustOut,0.5484299744091623
hh0001,02ES,spaceHeat,mustOut,0.37405187505187854
hh0002,02ES,spaceHeat,mustOut,0.5475043027872539
hh0003,02ES,spaceHeat,mustOut,0.52900399537654
hh0004,02ES,spaceHeat,mustOut,0.43371592806821624
hh0005,02ES,spaceHeat,mustOut,0.1985202456116365
hh0006,02ES,spaceHeat,mustOut,0.14659078196506908
hh0007,02ES,spaceHeat,mustOut,0.03365905343912222
hh0008,02ES,spaceHeat,mustOut,0.08756104740304801
hh0009,02ES,spaceHeat,mustOut,0.0484208037398488
hh0010,02ES,spaceHeat,mustOut,0.01216616663977025
hh0011,02ES,spaceHeat,mustOut,0.012779080918496975
hh0012,02ES,spaceHeat,mustOut,0.009679214179532915
hh0013,02ES,spaceHeat,mustOut,0.009933271898088448
hh0014,02ES,spaceHeat,mustOut,0.014731787974314275
hh0015,02ES,spaceHeat,mustOut,0.011343689037220026
