timestep_5,region_4,carrier_1,parameter,value
h0001,01ES,frtRail,mustOut,0.147655490999997
h0002,01ES,frtRail,mustOut,0.297950254058319
h0003,01ES,frtRail,mustOut,0.361399599495189
h0004,01ES,frtRail,mustOut,0.374547950946898
h0005,01ES,frtRail,mustOut,0.46069423549848
h0006,01ES,frtRail,mustOut,0.416879551313978
h0007,01ES,frtRail,mustOut,0.560795555706744
h0008,01ES,frtRail,mustOut,0.60032908332639
h0009,01ES,frtRail,mustOut,0.626932993032078
h0010,01ES,frtRail,mustOut,0.551693325172265
h0011,01ES,frtRail,mustOut,0.48467173758335
h0012,01ES,frtRail,mustOut,0.543868299581348
h0013,01ES,frtRail,mustOut,0.555095419862188
h0014,01ES,frtRail,mustOut,0.61681940473491
h0015,01ES,frtRail,mustOut,0.665796923300865
h0016,01ES,frtRail,mustOut,0.652191666927432
h0017,01ES,frtRail,mustOut,0.540106213645345
h0018,01ES,frtRail,mustOut,0.344299833145588
h0019,01ES,frtRail,mustOut,0.338312618731471
h0020,01ES,frtRail,mustOut,0.250876208807699
h0021,01ES,frtRail,mustOut,0.353234043580798
h0022,01ES,frtRail,mustOut,0.368853313599862
h0023,01ES,frtRail,mustOut,0.462199276759848
h0024,01ES,frtRail,mustOut,0.489719602145537
h0025,01ES,frtRail,mustOut,0.443657292406184
h0026,01ES,frtRail,mustOut,0.465405882930404
h0027,01ES,frtRail,mustOut,0.465813400051721
h0028,01ES,frtRail,mustOut,0.548148045515733
h0029,01ES,frtRail,mustOut,0.585281225008628
h0030,01ES,frtRail,mustOut,0.553947535571778
h0031,01ES,frtRail,mustOut,0.537026752738166
h0032,01ES,frtRail,mustOut,0.409402664636938
h0033,01ES,frtRail,mustOut,0.445334031334326
h0034,01ES,frtRail,mustOut,0.470227538534734
h0035,01ES,frtRail,mustOut,0.60338639043662
h0036,01ES,frtRail,mustOut,0.664010589834765
h0037,01ES,frtRail,mustOut,0.629736548634733
h0038,01ES,frtRail,mustOut,0.673299249467413
h0039,01ES,frtRail,mustOut,0.514151723770145
h0040,01ES,frtRail,mustOut,0.552613563554338
h0041,01ES,frtRail,mustOut,0.440232284133966
h0042,01ES,frtRail,mustOut,0.511043835634729
h0043,01ES,frtRail,mustOut,0.445606969769475
h0044,01ES,frtRail,mustOut,0.355922167267592
h0045,01ES,frtRail,mustOut,0.383332411517043
h0046,01ES,frtRail,mustOut,0.372652325950781
h0047,01ES,frtRail,mustOut,0.473623066854217
h0048,01ES,frtRail,mustOut,0.457640144866645
h0049,01ES,frtRail,mustOut,0.462376023356636
h0050,01ES,frtRail,mustOut,0.450977235034178
h0051,01ES,frtRail,mustOut,0.364633556031484
h0052,01ES,frtRail,mustOut,0.44566973333857
h0053,01ES,frtRail,mustOut,0.496478438262971
h0054,01ES,frtRail,mustOut,0.692080381110549
h0055,01ES,frtRail,mustOut,0.764733873143719
h0056,01ES,frtRail,mustOut,0.718354007578033
h0057,01ES,frtRail,mustOut,0.715855882317607
h0058,01ES,frtRail,mustOut,0.638466786895675
h0059,01ES,frtRail,mustOut,0.777400300802433
h0060,01ES,frtRail,mustOut,0.827820589561337
h0061,01ES,frtRail,mustOut,0.9432453674007
h0062,01ES,frtRail,mustOut,0.83776377727685
h0063,01ES,frtRail,mustOut,0.65619465935344
h0064,01ES,frtRail,mustOut,0.549223374862513
h0065,01ES,frtRail,mustOut,0.452605127240292
h0066,01ES,frtRail,mustOut,0.557342554957617
h0067,01ES,frtRail,mustOut,0.542181235245742
h0068,01ES,frtRail,mustOut,0.648542676474676
h0069,01ES,frtRail,mustOut,0.560109721794851
h0070,01ES,frtRail,mustOut,0.489760264134747
h0071,01ES,frtRail,mustOut,0.487572571697967
h0072,01ES,frtRail,mustOut,0.530577294937115
h0073,01ES,frtRail,mustOut,0.630232173607294
h0074,01ES,frtRail,mustOut,0.679564425041042
h0075,01ES,frtRail,mustOut,0.636693489789295
h0076,01ES,frtRail,mustOut,0.642474885063325
h0077,01ES,frtRail,mustOut,0.482400293190094
h0078,01ES,frtRail,mustOut,0.57349226404738
h0079,01ES,frtRail,mustOut,0.514935776743181
h0080,01ES,frtRail,mustOut,0.588627988232372
h0081,01ES,frtRail,mustOut,0.511559901752466
h0082,01ES,frtRail,mustOut,0.456016562354152
h0083,01ES,frtRail,mustOut,0.457099278684183
h0084,01ES,frtRail,mustOut,0.509294041664633
h0085,01ES,frtRail,mustOut,0.696487570085411
h0086,01ES,frtRail,mustOut,0.864733634381225
h0087,01ES,frtRail,mustOut,0.999999999999995
h0088,01ES,frtRail,mustOut,0.995850335528544
h0089,01ES,frtRail,mustOut,0.83382567850442
