timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2003,dem,28.183245227306614
h0002,AT,electricity,scr2003,dem,26.638654416334028
h0003,AT,electricity,scr2003,dem,24.18237901680569
h0004,AT,electricity,scr2003,dem,21.244302615590527
h0005,AT,electricity,scr2003,dem,24.256947181718672
h0006,AT,electricity,scr2003,dem,34.678488640037564
h0007,AT,electricity,scr2003,dem,40.21729636671235
h0008,AT,electricity,scr2003,dem,41.332597455400446
h0009,AT,electricity,scr2003,dem,40.96372143950857
h0010,AT,electricity,scr2003,dem,42.394720846702555
h0011,AT,electricity,scr2003,dem,42.74464822952358
h0012,AT,electricity,scr2003,dem,40.08318643392785
h0013,AT,electricity,scr2003,dem,36.885440744966765
h0014,AT,electricity,scr2003,dem,36.150518865005324
h0015,AT,electricity,scr2003,dem,36.35722321302362
h0016,AT,electricity,scr2003,dem,35.27948149806487
h0017,AT,electricity,scr2003,dem,35.37290653605102
h0018,AT,electricity,scr2003,dem,39.529583832708326
h0019,AT,electricity,scr2003,dem,42.836603327849204
h0020,AT,electricity,scr2003,dem,40.03739112703631
h0021,AT,electricity,scr2003,dem,32.20906927912127
h0022,AT,electricity,scr2003,dem,31.893004577421806
h0023,AT,electricity,scr2003,dem,28.233926961353333
h0024,AT,electricity,scr2003,dem,29.67687418359082
h0025,AT,electricity,scr2003,dem,30.21544862582907
h0026,AT,electricity,scr2003,dem,30.49760939104695
h0027,AT,electricity,scr2003,dem,24.58160416545681
h0028,AT,electricity,scr2003,dem,19.60475321324585
h0029,AT,electricity,scr2003,dem,19.27911054911531
h0030,AT,electricity,scr2003,dem,16.947919940313078
h0031,AT,electricity,scr2003,dem,14.332612861962131
h0032,AT,electricity,scr2003,dem,10.651730992013736
h0033,AT,electricity,scr2003,dem,10.55843426751157
h0034,AT,electricity,scr2003,dem,10.390547532658246
h0035,AT,electricity,scr2003,dem,11.407247213722329
h0036,AT,electricity,scr2003,dem,10.942870142924555
