timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2012,dem,38.61279240609902
h0002,AT,electricity,scr2012,dem,45.12532476177369
h0003,AT,electricity,scr2012,dem,42.38927616009556
h0004,AT,electricity,scr2012,dem,39.788724779620644
h0005,AT,electricity,scr2012,dem,32.909326190593234
h0006,AT,electricity,scr2012,dem,30.858431799215772
h0007,AT,electricity,scr2012,dem,32.381634367598934
h0008,AT,electricity,scr2012,dem,40.01314297840712
h0009,AT,electricity,scr2012,dem,44.36603207174804
h0010,AT,electricity,scr2012,dem,47.538166970930604
h0011,AT,electricity,scr2012,dem,43.85569852996105
h0012,AT,electricity,scr2012,dem,40.215079806683306
h0013,AT,electricity,scr2012,dem,34.7218767727566
h0014,AT,electricity,scr2012,dem,26.867034553768327
h0015,AT,electricity,scr2012,dem,23.894412982170095
h0016,AT,electricity,scr2012,dem,24.937344632571197
h0017,AT,electricity,scr2012,dem,27.721243665034038
h0018,AT,electricity,scr2012,dem,31.004253097441534
h0019,AT,electricity,scr2012,dem,26.860203680189912
h0020,AT,electricity,scr2012,dem,22.334243098969687
h0021,AT,electricity,scr2012,dem,15.494501301984819
h0022,AT,electricity,scr2012,dem,13.514006467682547
h0023,AT,electricity,scr2012,dem,16.791953019809732
h0024,AT,electricity,scr2012,dem,20.91702593607915
h0025,AT,electricity,scr2012,dem,22.819858400838335
h0026,AT,electricity,scr2012,dem,20.087836054689426
h0027,AT,electricity,scr2012,dem,18.581448036097854
h0028,AT,electricity,scr2012,dem,14.8088433373033
h0029,AT,electricity,scr2012,dem,14.892785659456017
h0030,AT,electricity,scr2012,dem,11.498514297602235
h0031,AT,electricity,scr2012,dem,15.338649322372767
h0032,AT,electricity,scr2012,dem,17.18419712458386
h0033,AT,electricity,scr2012,dem,22.501623893152612
h0034,AT,electricity,scr2012,dem,23.96505511911853
h0035,AT,electricity,scr2012,dem,19.05100613827559
h0036,AT,electricity,scr2012,dem,13.92451370579082
h0037,AT,electricity,scr2012,dem,8.963729770929568
h0038,AT,electricity,scr2012,dem,9.601583572412771
h0039,AT,electricity,scr2012,dem,9.416805659211372
h0040,AT,electricity,scr2012,dem,8.695849465907783
h0041,AT,electricity,scr2012,dem,8.981007018091042
h0042,AT,electricity,scr2012,dem,8.655143183292498
h0043,AT,electricity,scr2012,dem,10.646284991982272
h0044,AT,electricity,scr2012,dem,10.653750937136236
h0045,AT,electricity,scr2012,dem,11.058801807464533
h0046,AT,electricity,scr2012,dem,8.837971681581895
h0047,AT,electricity,scr2012,dem,6.737517451740902
h0048,AT,electricity,scr2012,dem,5.513534392661595
h0049,AT,electricity,scr2012,dem,5.120625201140244
h0050,AT,electricity,scr2012,dem,4.9738235456077815
h0051,AT,electricity,scr2012,dem,4.631208312052738
h0052,AT,electricity,scr2012,dem,4.7128967873448415
h0053,AT,electricity,scr2012,dem,4.556664922162397
h0054,AT,electricity,scr2012,dem,4.842659062506938
h0055,AT,electricity,scr2012,dem,5.740704590011661
h0056,AT,electricity,scr2012,dem,5.808375798631988
h0057,AT,electricity,scr2012,dem,6.6860366340159505
h0058,AT,electricity,scr2012,dem,6.3607901998706415
h0059,AT,electricity,scr2012,dem,7.623025993461715
h0060,AT,electricity,scr2012,dem,7.718346071443521
h0061,AT,electricity,scr2012,dem,8.293431391599295
h0062,AT,electricity,scr2012,dem,8.325197327390036
h0063,AT,electricity,scr2012,dem,7.228793268034534
h0064,AT,electricity,scr2012,dem,7.137783264096962
h0065,AT,electricity,scr2012,dem,6.295863225641349
h0066,AT,electricity,scr2012,dem,7.137791478405044
h0067,AT,electricity,scr2012,dem,6.8503532241777885
h0068,AT,electricity,scr2012,dem,7.122758414294308
h0069,AT,electricity,scr2012,dem,6.9022678990146575
h0070,AT,electricity,scr2012,dem,6.339161250645812
h0071,AT,electricity,scr2012,dem,5.994028755941455
h0072,AT,electricity,scr2012,dem,5.2064236013775025
h0073,AT,electricity,scr2012,dem,5.046177304178676
h0074,AT,electricity,scr2012,dem,4.6528190011749455
h0075,AT,electricity,scr2012,dem,4.483494535580768
h0076,AT,electricity,scr2012,dem,4.393043389964848
h0077,AT,electricity,scr2012,dem,4.4000533917012845
h0078,AT,electricity,scr2012,dem,4.964645447169851
h0079,AT,electricity,scr2012,dem,5.133999274655866
h0080,AT,electricity,scr2012,dem,6.642899613302748
h0081,AT,electricity,scr2012,dem,6.840164560352433
h0082,AT,electricity,scr2012,dem,7.949523153354329
h0083,AT,electricity,scr2012,dem,7.6848995450488795
h0084,AT,electricity,scr2012,dem,8.409952891663513
h0085,AT,electricity,scr2012,dem,8.377490212268153
h0086,AT,electricity,scr2012,dem,7.373538627591579
h0087,AT,electricity,scr2012,dem,7.703019312131229
h0088,AT,electricity,scr2012,dem,6.96475341892616
h0089,AT,electricity,scr2012,dem,7.762342061936537
h0090,AT,electricity,scr2012,dem,7.133553925814299
h0091,AT,electricity,scr2012,dem,7.897712950430882
h0092,AT,electricity,scr2012,dem,8.032474296366377
h0093,AT,electricity,scr2012,dem,7.799232651702277
h0094,AT,electricity,scr2012,dem,7.411077232996937
h0095,AT,electricity,scr2012,dem,6.662598416543958
h0096,AT,electricity,scr2012,dem,7.010138684641026
h0097,AT,electricity,scr2012,dem,8.093130170402702
h0098,AT,electricity,scr2012,dem,9.503755114960036
h0099,AT,electricity,scr2012,dem,11.171583853493146
h0100,AT,electricity,scr2012,dem,11.503731274390768
h0101,AT,electricity,scr2012,dem,11.117897913199124
h0102,AT,electricity,scr2012,dem,8.954139372731467
h0103,AT,electricity,scr2012,dem,8.85012643442532
h0104,AT,electricity,scr2012,dem,9.007378833074668
h0105,AT,electricity,scr2012,dem,11.486792842017342
h0106,AT,electricity,scr2012,dem,11.78095066196109
h0107,AT,electricity,scr2012,dem,14.815825999037136
h0108,AT,electricity,scr2012,dem,16.81095999512297
h0109,AT,electricity,scr2012,dem,19.500005790911892
h0110,AT,electricity,scr2012,dem,19.951835330183968
h0001,CH,electricity,scr2012,dem,37.20639250123325
h0002,CH,electricity,scr2012,dem,40.83508141034564
h0003,CH,electricity,scr2012,dem,38.25262353463876
h0004,CH,electricity,scr2012,dem,34.476712183052186
h0005,CH,electricity,scr2012,dem,28.25947598147133
h0006,CH,electricity,scr2012,dem,25.702669477857146
h0007,CH,electricity,scr2012,dem,27.098765646976435
h0008,CH,electricity,scr2012,dem,32.38527219685102
h0009,CH,electricity,scr2012,dem,37.08412419116824
h0010,CH,electricity,scr2012,dem,38.712405966962635
h0011,CH,electricity,scr2012,dem,34.8944279675747
h0012,CH,electricity,scr2012,dem,30.779066941151523
h0013,CH,electricity,scr2012,dem,25.648333891793033
h0014,CH,electricity,scr2012,dem,21.21246261359686
h0015,CH,electricity,scr2012,dem,19.968941473741562
h0016,CH,electricity,scr2012,dem,20.707012659259192
h0017,CH,electricity,scr2012,dem,23.790860572416637
h0018,CH,electricity,scr2012,dem,24.220009136333413
h0019,CH,electricity,scr2012,dem,21.900657689151284
h0020,CH,electricity,scr2012,dem,17.550448390257486
h0021,CH,electricity,scr2012,dem,13.5843237693723
h0022,CH,electricity,scr2012,dem,11.784493739068035
h0023,CH,electricity,scr2012,dem,11.298198317080844
h0024,CH,electricity,scr2012,dem,13.9914581675944
h0025,CH,electricity,scr2012,dem,16.611189075366333
h0026,CH,electricity,scr2012,dem,19.351448082214844
h0027,CH,electricity,scr2012,dem,18.70553387437495
h0028,CH,electricity,scr2012,dem,15.8760817263766
h0029,CH,electricity,scr2012,dem,13.762878879533778
h0030,CH,electricity,scr2012,dem,10.871133637483695
h0031,CH,electricity,scr2012,dem,12.242540691778927
h0032,CH,electricity,scr2012,dem,14.018458945798042
h0033,CH,electricity,scr2012,dem,14.778696740101644
h0034,CH,electricity,scr2012,dem,15.951300493004187
h0035,CH,electricity,scr2012,dem,12.491353357566274
h0036,CH,electricity,scr2012,dem,11.269401932643005
h0037,CH,electricity,scr2012,dem,9.087841425001505
h0038,CH,electricity,scr2012,dem,8.530093730949972
h0039,CH,electricity,scr2012,dem,8.87050904493084
h0040,CH,electricity,scr2012,dem,7.3099843989713085
h0041,CH,electricity,scr2012,dem,8.497350117642975
h0042,CH,electricity,scr2012,dem,7.36405918019443
h0043,CH,electricity,scr2012,dem,9.59546945605296
h0044,CH,electricity,scr2012,dem,9.834240736860252
h0045,CH,electricity,scr2012,dem,9.450422415355618
h0046,CH,electricity,scr2012,dem,6.324666404070179
h0047,CH,electricity,scr2012,dem,3.6663848201194082
h0048,CH,electricity,scr2012,dem,2.986263128984726
h0049,CH,electricity,scr2012,dem,2.8992927873840317
h0050,CH,electricity,scr2012,dem,3.0057077339053055
h0051,CH,electricity,scr2012,dem,3.0445025177345317
h0052,CH,electricity,scr2012,dem,3.192143496208283
h0053,CH,electricity,scr2012,dem,3.2099027702269445
h0054,CH,electricity,scr2012,dem,3.22681162034176
h0055,CH,electricity,scr2012,dem,3.637276783727922
h0056,CH,electricity,scr2012,dem,3.468185040015516
h0057,CH,electricity,scr2012,dem,3.6706136340570623
h0058,CH,electricity,scr2012,dem,3.10909081854277
h0059,CH,electricity,scr2012,dem,3.4198186401044968
h0060,CH,electricity,scr2012,dem,3.477062900773521
h0061,CH,electricity,scr2012,dem,3.760576666231065
h0062,CH,electricity,scr2012,dem,3.9012994521804036
h0063,CH,electricity,scr2012,dem,3.563332762935986
h0064,CH,electricity,scr2012,dem,3.549844135363419
h0065,CH,electricity,scr2012,dem,3.1882833623019997
h0066,CH,electricity,scr2012,dem,3.437076192661657
h0067,CH,electricity,scr2012,dem,3.2737725921434717
h0068,CH,electricity,scr2012,dem,3.205734671819351
h0069,CH,electricity,scr2012,dem,3.103577597397658
h0070,CH,electricity,scr2012,dem,2.918733539183781
h0071,CH,electricity,scr2012,dem,2.8934253293556935
h0072,CH,electricity,scr2012,dem,2.6301364345999794
h0073,CH,electricity,scr2012,dem,2.75063436565362
h0074,CH,electricity,scr2012,dem,2.8336551067079996
h0075,CH,electricity,scr2012,dem,2.974815914034787
h0076,CH,electricity,scr2012,dem,3.0989013327842208
h0077,CH,electricity,scr2012,dem,3.0174965251597814
h0078,CH,electricity,scr2012,dem,3.0143952062222525
h0079,CH,electricity,scr2012,dem,3.939256916325105
