timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2002,dem,23.54180690758461
h0002,AT,electricity,scr2002,dem,31.546222200236365
h0003,AT,electricity,scr2002,dem,36.31660635899079
h0004,AT,electricity,scr2002,dem,43.09474454324304
h0005,AT,electricity,scr2002,dem,43.996898171314065
h0006,AT,electricity,scr2002,dem,39.84411640532675
h0007,AT,electricity,scr2002,dem,34.20601280454548
h0008,AT,electricity,scr2002,dem,34.628717071782916
h0009,AT,electricity,scr2002,dem,43.585175889979325
h0010,AT,electricity,scr2002,dem,50.47420972254019
h0011,AT,electricity,scr2002,dem,48.57110272618797
h0012,AT,electricity,scr2002,dem,37.54945805307867
h0013,AT,electricity,scr2002,dem,31.678180536045566
h0014,AT,electricity,scr2002,dem,26.350850282307103
h0015,AT,electricity,scr2002,dem,26.736892900466597
h0016,AT,electricity,scr2002,dem,29.28576646509792
h0017,AT,electricity,scr2002,dem,32.38350111981553
h0018,AT,electricity,scr2002,dem,30.754562854440756
h0019,AT,electricity,scr2002,dem,24.078240660228786
h0020,AT,electricity,scr2002,dem,21.499176823032602
h0021,AT,electricity,scr2002,dem,22.430036899432398
h0022,AT,electricity,scr2002,dem,24.32032777779653
h0023,AT,electricity,scr2002,dem,23.457720106496872
h0024,AT,electricity,scr2002,dem,19.11343075041851
h0025,AT,electricity,scr2002,dem,16.653777060595804
h0026,AT,electricity,scr2002,dem,12.085637966270326
h0027,AT,electricity,scr2002,dem,9.536391238240753
h0028,AT,electricity,scr2002,dem,6.930289447910275
h0029,AT,electricity,scr2002,dem,7.1845939839362645
h0030,AT,electricity,scr2002,dem,11.133881900000677
h0031,AT,electricity,scr2002,dem,12.720344045717724
h0032,AT,electricity,scr2002,dem,18.383884300839515
h0033,AT,electricity,scr2002,dem,16.13108129394919
h0034,AT,electricity,scr2002,dem,19.891674967855668
h0035,AT,electricity,scr2002,dem,14.520220913198187
h0036,AT,electricity,scr2002,dem,15.827727172076962
h0037,AT,electricity,scr2002,dem,11.354171530843757
h0038,AT,electricity,scr2002,dem,12.359080192776059
h0039,AT,electricity,scr2002,dem,11.428138743552527
