timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2006,dem,55.34349149510999
h0002,AT,electricity,scr2006,dem,53.532264101626076
h0003,AT,electricity,scr2006,dem,46.26000942733588
h0004,AT,electricity,scr2006,dem,42.04958439792494
h0005,AT,electricity,scr2006,dem,37.73790228245674
h0006,AT,electricity,scr2006,dem,39.8996323379137
h0007,AT,electricity,scr2006,dem,38.8038757546312
h0008,AT,electricity,scr2006,dem,39.73947822091882
h0009,AT,electricity,scr2006,dem,39.934086780828046
h0010,AT,electricity,scr2006,dem,37.74893738526348
h0011,AT,electricity,scr2006,dem,35.53901041362418
h0012,AT,electricity,scr2006,dem,32.38319966514335
h0013,AT,electricity,scr2006,dem,29.373709042033134
h0014,AT,electricity,scr2006,dem,26.971054551672065
h0015,AT,electricity,scr2006,dem,24.650681831760007
h0016,AT,electricity,scr2006,dem,23.56713563944665
h0017,AT,electricity,scr2006,dem,23.348573320435264
h0018,AT,electricity,scr2006,dem,25.206782719026737
h0019,AT,electricity,scr2006,dem,26.88048518475039
h0020,AT,electricity,scr2006,dem,24.925544062165827
h0021,AT,electricity,scr2006,dem,23.852681703446972
h0022,AT,electricity,scr2006,dem,23.403835442316215
h0023,AT,electricity,scr2006,dem,23.543323047110416
h0024,AT,electricity,scr2006,dem,25.471449703926385
h0025,AT,electricity,scr2006,dem,23.388512357227672
h0026,AT,electricity,scr2006,dem,20.731733291560612
h0027,AT,electricity,scr2006,dem,14.793092547614048
h0028,AT,electricity,scr2006,dem,11.071142232429787
h0029,AT,electricity,scr2006,dem,8.587099067278922
h0030,AT,electricity,scr2006,dem,7.212070006921819
h0031,AT,electricity,scr2006,dem,7.680679863667416
h0032,AT,electricity,scr2006,dem,11.172391339856038
h0033,AT,electricity,scr2006,dem,10.680505232632097
h0034,AT,electricity,scr2006,dem,11.963229316186434
h0035,AT,electricity,scr2006,dem,9.899881501678662
h0036,AT,electricity,scr2006,dem,10.681875064277662
h0037,AT,electricity,scr2006,dem,11.253662410912256
h0038,AT,electricity,scr2006,dem,11.92065905070329
h0039,AT,electricity,scr2006,dem,13.109834783958366
h0040,AT,electricity,scr2006,dem,11.03159558525114
h0041,AT,electricity,scr2006,dem,9.553727293150901
h0042,AT,electricity,scr2006,dem,7.974882069412954
h0043,AT,electricity,scr2006,dem,8.319578977158962
h0044,AT,electricity,scr2006,dem,8.129560201808975
h0045,AT,electricity,scr2006,dem,7.537021582244722
h0046,AT,electricity,scr2006,dem,6.9065780193581015
h0047,AT,electricity,scr2006,dem,6.278400368268275
h0048,AT,electricity,scr2006,dem,6.206716562939805
h0049,AT,electricity,scr2006,dem,5.651991278186129
h0050,AT,electricity,scr2006,dem,5.297278627182739
h0051,AT,electricity,scr2006,dem,5.0538016002910435
h0052,AT,electricity,scr2006,dem,4.809038344957171
h0053,AT,electricity,scr2006,dem,4.847774182470558
h0054,AT,electricity,scr2006,dem,4.530618259994246
h0055,AT,electricity,scr2006,dem,7.101126070939333
h0056,AT,electricity,scr2006,dem,7.6024586324355985
h0057,AT,electricity,scr2006,dem,9.142236121929939
h0058,AT,electricity,scr2006,dem,7.808622885939637
h0059,AT,electricity,scr2006,dem,8.69958524945707
h0060,AT,electricity,scr2006,dem,8.861428614030878
h0061,AT,electricity,scr2006,dem,7.892866552521946
h0062,AT,electricity,scr2006,dem,7.830608319989783
