timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2013,dem,32.70307569172065
h0002,AT,electricity,scr2013,dem,26.863301577057705
h0003,AT,electricity,scr2013,dem,25.014285719077044
h0004,AT,electricity,scr2013,dem,21.99763069096224
h0005,AT,electricity,scr2013,dem,23.853033135141928
h0006,AT,electricity,scr2013,dem,27.238489801400306
h0007,AT,electricity,scr2013,dem,30.762152854383785
h0008,AT,electricity,scr2013,dem,31.9327763845006
h0009,AT,electricity,scr2013,dem,31.243838473649177
h0010,AT,electricity,scr2013,dem,28.577067905273523
h0011,AT,electricity,scr2013,dem,28.133934112736107
h0012,AT,electricity,scr2013,dem,25.479970285082672
h0013,AT,electricity,scr2013,dem,24.78333654669992
h0014,AT,electricity,scr2013,dem,25.635648277916424
h0015,AT,electricity,scr2013,dem,32.015583664310384
h0016,AT,electricity,scr2013,dem,37.28621526220419
h0017,AT,electricity,scr2013,dem,41.89723610895696
h0018,AT,electricity,scr2013,dem,37.90954345963972
h0019,AT,electricity,scr2013,dem,32.04519817952628
h0020,AT,electricity,scr2013,dem,24.856026105356413
h0021,AT,electricity,scr2013,dem,21.225479396197436
h0022,AT,electricity,scr2013,dem,19.753631902273774
h0023,AT,electricity,scr2013,dem,20.555875041836813
h0024,AT,electricity,scr2013,dem,22.934739905954594
h0025,AT,electricity,scr2013,dem,26.463614646451546
h0026,AT,electricity,scr2013,dem,21.466859995987058
h0027,AT,electricity,scr2013,dem,15.483999450762179
h0028,AT,electricity,scr2013,dem,7.711139420623027
h0029,AT,electricity,scr2013,dem,5.830198878632966
h0030,AT,electricity,scr2013,dem,5.003722220905103
h0031,AT,electricity,scr2013,dem,6.42715103587685
h0032,AT,electricity,scr2013,dem,7.815116381155205
h0033,AT,electricity,scr2013,dem,9.076132122580638
h0034,AT,electricity,scr2013,dem,13.091296129373186
h0035,AT,electricity,scr2013,dem,13.306594278697151
h0036,AT,electricity,scr2013,dem,17.25876839241664
h0037,AT,electricity,scr2013,dem,13.227419959954158
h0038,AT,electricity,scr2013,dem,12.756522318773593
h0039,AT,electricity,scr2013,dem,8.546088873365674
h0040,AT,electricity,scr2013,dem,8.302003573296064
h0041,AT,electricity,scr2013,dem,10.835481368605652
h0042,AT,electricity,scr2013,dem,12.280882390277922
h0043,AT,electricity,scr2013,dem,12.468080057650242
h0044,AT,electricity,scr2013,dem,9.081345437754408
h0045,AT,electricity,scr2013,dem,7.641459199195196
h0046,AT,electricity,scr2013,dem,7.310966924743789
h0047,AT,electricity,scr2013,dem,9.678556052560756
h0048,AT,electricity,scr2013,dem,9.289530888819613
h0049,AT,electricity,scr2013,dem,8.397110540566386
h0050,AT,electricity,scr2013,dem,5.609986215635116
