timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2010,dem,26.41900388108531
h0002,AT,electricity,scr2010,dem,22.13936734390783
h0003,AT,electricity,scr2010,dem,25.49299145873328
h0004,AT,electricity,scr2010,dem,26.351462175919316
h0005,AT,electricity,scr2010,dem,29.796993317289754
h0006,AT,electricity,scr2010,dem,26.00435594166649
h0007,AT,electricity,scr2010,dem,29.336414621701948
h0008,AT,electricity,scr2010,dem,32.42718162917039
h0009,AT,electricity,scr2010,dem,38.06379329883832
h0010,AT,electricity,scr2010,dem,41.26496558639666
h0011,AT,electricity,scr2010,dem,45.38996976810967
h0012,AT,electricity,scr2010,dem,49.90246482342533
h0013,AT,electricity,scr2010,dem,52.102600131854956
h0014,AT,electricity,scr2010,dem,50.62944196428465
h0015,AT,electricity,scr2010,dem,48.39488045910646
h0016,AT,electricity,scr2010,dem,46.63150591636637
h0017,AT,electricity,scr2010,dem,46.039735615539556
h0018,AT,electricity,scr2010,dem,43.378339115231604
h0019,AT,electricity,scr2010,dem,39.512623435815335
h0020,AT,electricity,scr2010,dem,36.11950763196121
h0021,AT,electricity,scr2010,dem,36.052347811966655
h0022,AT,electricity,scr2010,dem,34.74700067113268
h0023,AT,electricity,scr2010,dem,32.61638456193215
h0024,AT,electricity,scr2010,dem,26.940808212762576
h0025,AT,electricity,scr2010,dem,18.22500592967556
h0026,AT,electricity,scr2010,dem,12.666262185790744
h0027,AT,electricity,scr2010,dem,12.77863805445498
h0028,AT,electricity,scr2010,dem,20.306875036905133
h0029,AT,electricity,scr2010,dem,23.86490704741358
h0030,AT,electricity,scr2010,dem,19.67837807303043
h0031,AT,electricity,scr2010,dem,12.935243977064802
h0032,AT,electricity,scr2010,dem,13.557895968879137
h0033,AT,electricity,scr2010,dem,18.722969753623076
h0034,AT,electricity,scr2010,dem,20.54839715614581
h0035,AT,electricity,scr2010,dem,16.996111167536974
h0036,AT,electricity,scr2010,dem,12.540961183796995
h0037,AT,electricity,scr2010,dem,10.318636646651548
h0038,AT,electricity,scr2010,dem,8.957433988092976
h0039,AT,electricity,scr2010,dem,7.950934981341992
h0040,AT,electricity,scr2010,dem,7.248872363841462
h0041,AT,electricity,scr2010,dem,6.452282691236868
h0042,AT,electricity,scr2010,dem,6.449795492140983
h0043,AT,electricity,scr2010,dem,6.132211121170412
h0044,AT,electricity,scr2010,dem,7.014675952390495
h0045,AT,electricity,scr2010,dem,6.783259346182722
h0046,AT,electricity,scr2010,dem,6.8527921621517915
h0047,AT,electricity,scr2010,dem,6.206867114466372
h0048,AT,electricity,scr2010,dem,5.652471979046572
h0049,AT,electricity,scr2010,dem,5.192459538497355
h0050,AT,electricity,scr2010,dem,4.777070312698482
h0051,AT,electricity,scr2010,dem,4.71722408073742
h0052,AT,electricity,scr2010,dem,4.494870220413145
h0053,AT,electricity,scr2010,dem,4.698594142735052
h0054,AT,electricity,scr2010,dem,4.787262333461029
h0055,AT,electricity,scr2010,dem,5.428405144473191
h0056,AT,electricity,scr2010,dem,6.328402238861045
h0057,AT,electricity,scr2010,dem,6.291615973194467
h0058,AT,electricity,scr2010,dem,6.6977650496963985
h0059,AT,electricity,scr2010,dem,6.312391118619931
h0060,AT,electricity,scr2010,dem,7.3857443475461695
h0061,AT,electricity,scr2010,dem,7.350903056846838
h0062,AT,electricity,scr2010,dem,8.02278543450924
h0063,AT,electricity,scr2010,dem,7.908637406852045
h0064,AT,electricity,scr2010,dem,7.009848564727199
h0065,AT,electricity,scr2010,dem,6.687292211181146
h0066,AT,electricity,scr2010,dem,6.053719368329185
h0067,AT,electricity,scr2010,dem,6.732046193836561
h0068,AT,electricity,scr2010,dem,6.380222868543048
h0069,AT,electricity,scr2010,dem,6.553219938869794
h0070,AT,electricity,scr2010,dem,6.214017537834582
h0071,AT,electricity,scr2010,dem,5.786771794395827
h0072,AT,electricity,scr2010,dem,5.391534097081124
