timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,AT,solar,scr1995,avaConv,0.0
h0002,AT,solar,scr1995,avaConv,0.0
h0003,AT,solar,scr1995,avaConv,0.0
h0004,AT,solar,scr1995,avaConv,0.0
h0005,AT,solar,scr1995,avaConv,0.0
h0006,AT,solar,scr1995,avaConv,0.0
h0007,AT,solar,scr1995,avaConv,0.0
h0008,AT,solar,scr1995,avaConv,0.000411616467824987
h0009,AT,solar,scr1995,avaConv,0.03403489342674829
h0010,AT,solar,scr1995,avaConv,0.09817752589270577
h0011,AT,solar,scr1995,avaConv,0.2587259911336257
h0012,AT,solar,scr1995,avaConv,0.25482893022605846
h0013,AT,solar,scr1995,avaConv,0.24844454371179953
h0014,AT,solar,scr1995,avaConv,0.32917866824619096
h0015,AT,solar,scr1995,avaConv,0.6103458849296419
h0016,AT,solar,scr1995,avaConv,0.4193933650252333
h0017,AT,solar,scr1995,avaConv,0.1108818938403025
h0018,AT,solar,scr1995,avaConv,0.0
h0019,AT,solar,scr1995,avaConv,0.0
h0020,AT,solar,scr1995,avaConv,0.0
h0021,AT,solar,scr1995,avaConv,0.0
h0022,AT,solar,scr1995,avaConv,0.0
h0023,AT,solar,scr1995,avaConv,0.0
h0024,AT,solar,scr1995,avaConv,0.0
h0025,AT,solar,scr1995,avaConv,0.0
h0026,AT,solar,scr1995,avaConv,0.0
h0027,AT,solar,scr1995,avaConv,0.0
h0028,AT,solar,scr1995,avaConv,0.0
h0029,AT,solar,scr1995,avaConv,0.0
h0030,AT,solar,scr1995,avaConv,0.00026371806976665716
h0031,AT,solar,scr1995,avaConv,0.012027234854802782
h0032,AT,solar,scr1995,avaConv,0.1119913112126557
h0033,AT,solar,scr1995,avaConv,0.30702253327582707
h0034,AT,solar,scr1995,avaConv,0.7612413080170383
h0035,AT,solar,scr1995,avaConv,0.8741972785004606
h0036,AT,solar,scr1995,avaConv,0.6661237943454082
h0037,AT,solar,scr1995,avaConv,0.6249511864383637
h0038,AT,solar,scr1995,avaConv,0.7045082325941471
h0039,AT,solar,scr1995,avaConv,0.6069260957220155
h0040,AT,solar,scr1995,avaConv,0.1971389957961095
h0041,AT,solar,scr1995,avaConv,0.015617416855744595
h0042,AT,solar,scr1995,avaConv,0.0053660669544771805
h0043,AT,solar,scr1995,avaConv,0.00026091787112614967
h0044,AT,solar,scr1995,avaConv,0.0001430959985938564
h0045,AT,solar,scr1995,avaConv,0.0
h0046,AT,solar,scr1995,avaConv,0.0
h0047,AT,solar,scr1995,avaConv,0.0
h0048,AT,solar,scr1995,avaConv,0.0
h0049,AT,solar,scr1995,avaConv,0.0
h0050,AT,solar,scr1995,avaConv,0.0
h0051,AT,solar,scr1995,avaConv,0.0
h0052,AT,solar,scr1995,avaConv,0.0
h0053,AT,solar,scr1995,avaConv,0.0006983404831951202
h0054,AT,solar,scr1995,avaConv,0.009618703326971676
h0055,AT,solar,scr1995,avaConv,0.07523484270472865
h0056,AT,solar,scr1995,avaConv,0.2561808750906897
h0057,AT,solar,scr1995,avaConv,0.5712375457197555
h0058,AT,solar,scr1995,avaConv,0.7068758474527573
h0059,AT,solar,scr1995,avaConv,0.688510440480502
h0060,AT,solar,scr1995,avaConv,0.3729743257650403
h0061,AT,solar,scr1995,avaConv,0.20751794068506457
h0062,AT,solar,scr1995,avaConv,0.16251525439879128
h0063,AT,solar,scr1995,avaConv,0.21344712839366928
h0064,AT,solar,scr1995,avaConv,0.1787790831251526
h0065,AT,solar,scr1995,avaConv,0.057983455667681996
h0066,AT,solar,scr1995,avaConv,0.006823391040973983
h0067,AT,solar,scr1995,avaConv,0.0004831717092780134
h0068,AT,solar,scr1995,avaConv,0.0
h0069,AT,solar,scr1995,avaConv,0.0
h0070,AT,solar,scr1995,avaConv,0.0
h0071,AT,solar,scr1995,avaConv,0.0
h0072,AT,solar,scr1995,avaConv,0.0
h0073,AT,solar,scr1995,avaConv,0.0
h0074,AT,solar,scr1995,avaConv,0.0
h0075,AT,solar,scr1995,avaConv,0.0
h0076,AT,solar,scr1995,avaConv,0.0
h0077,AT,solar,scr1995,avaConv,0.0
h0078,AT,solar,scr1995,avaConv,0.0011648458549580313
h0079,AT,solar,scr1995,avaConv,0.017277977424479368
h0080,AT,solar,scr1995,avaConv,0.08824337182203275
h0081,AT,solar,scr1995,avaConv,0.3059338836110559
h0082,AT,solar,scr1995,avaConv,0.6386065027637586
h0083,AT,solar,scr1995,avaConv,0.660194738944814
h0084,AT,solar,scr1995,avaConv,0.5588658961637988
h0085,AT,solar,scr1995,avaConv,0.53080647804361
h0086,AT,solar,scr1995,avaConv,0.38206533996163505
h0087,AT,solar,scr1995,avaConv,0.31229724002043086
h0088,AT,solar,scr1995,avaConv,0.16113428449766135
h0089,AT,solar,scr1995,avaConv,0.11435966394985149
h0090,AT,solar,scr1995,avaConv,0.025359817573201684
h0091,AT,solar,scr1995,avaConv,0.0003580720377943147
h0092,AT,solar,scr1995,avaConv,0.0
h0093,AT,solar,scr1995,avaConv,0.0
h0094,AT,solar,scr1995,avaConv,0.0
h0095,AT,solar,scr1995,avaConv,0.0
h0096,AT,solar,scr1995,avaConv,0.0
h0097,AT,solar,scr1995,avaConv,0.0
h0098,AT,solar,scr1995,avaConv,0.0
h0099,AT,solar,scr1995,avaConv,0.0
h0100,AT,solar,scr1995,avaConv,0.0
h0101,AT,solar,scr1995,avaConv,0.0
h0102,AT,solar,scr1995,avaConv,0.0
h0103,AT,solar,scr1995,avaConv,0.0
h0104,AT,solar,scr1995,avaConv,0.000316342700560409
h0105,AT,solar,scr1995,avaConv,0.015595762228569017
h0106,AT,solar,scr1995,avaConv,0.06584321866428801
h0107,AT,solar,scr1995,avaConv,0.24298930268980556
h0108,AT,solar,scr1995,avaConv,0.3710610614429814
h0109,AT,solar,scr1995,avaConv,0.8305939181808776
h0110,AT,solar,scr1995,avaConv,0.4994165839530866
h0001,CH,solar,scr1995,avaConv,0.0
h0002,CH,solar,scr1995,avaConv,0.0
h0003,CH,solar,scr1995,avaConv,0.0
h0004,CH,solar,scr1995,avaConv,0.0
h0005,CH,solar,scr1995,avaConv,0.0
h0006,CH,solar,scr1995,avaConv,0.0
h0007,CH,solar,scr1995,avaConv,0.0
h0008,CH,solar,scr1995,avaConv,0.0
h0009,CH,solar,scr1995,avaConv,0.03641670509231036
h0010,CH,solar,scr1995,avaConv,0.08702555907256297
h0011,CH,solar,scr1995,avaConv,0.47458817435467515
h0012,CH,solar,scr1995,avaConv,0.43232088563747323
h0013,CH,solar,scr1995,avaConv,0.4259479588733018
h0014,CH,solar,scr1995,avaConv,0.3178098280927901
h0015,CH,solar,scr1995,avaConv,0.6320473258295664
h0016,CH,solar,scr1995,avaConv,0.525849274136683
h0017,CH,solar,scr1995,avaConv,0.14509115776057166
h0018,CH,solar,scr1995,avaConv,0.00041689735410754483
h0019,CH,solar,scr1995,avaConv,0.0
h0020,CH,solar,scr1995,avaConv,0.0
h0021,CH,solar,scr1995,avaConv,0.0
h0022,CH,solar,scr1995,avaConv,0.0
h0023,CH,solar,scr1995,avaConv,0.0
h0024,CH,solar,scr1995,avaConv,0.0
h0025,CH,solar,scr1995,avaConv,0.0
h0026,CH,solar,scr1995,avaConv,0.0
h0027,CH,solar,scr1995,avaConv,0.0
h0028,CH,solar,scr1995,avaConv,0.0
h0029,CH,solar,scr1995,avaConv,0.0
h0030,CH,solar,scr1995,avaConv,0.0
h0031,CH,solar,scr1995,avaConv,0.003918368140182651
h0032,CH,solar,scr1995,avaConv,0.07115357413370028
h0033,CH,solar,scr1995,avaConv,0.30192590228068433
h0034,CH,solar,scr1995,avaConv,0.822522138586064
h0035,CH,solar,scr1995,avaConv,0.9
h0036,CH,solar,scr1995,avaConv,0.5563117401562292
h0037,CH,solar,scr1995,avaConv,0.499603317133945
h0038,CH,solar,scr1995,avaConv,0.6680260400673731
h0039,CH,solar,scr1995,avaConv,0.6166642021957526
h0040,CH,solar,scr1995,avaConv,0.1794594033760544
h0041,CH,solar,scr1995,avaConv,0.011724052435455774
h0042,CH,solar,scr1995,avaConv,0.0032237907971021246
h0043,CH,solar,scr1995,avaConv,0.00044516919877128424
h0044,CH,solar,scr1995,avaConv,0.0
h0045,CH,solar,scr1995,avaConv,0.0
h0046,CH,solar,scr1995,avaConv,0.0
h0047,CH,solar,scr1995,avaConv,0.0
h0048,CH,solar,scr1995,avaConv,0.0
