timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2004,dem,25.734958737220182
h0002,AT,electricity,scr2004,dem,24.025494617346844
h0003,AT,electricity,scr2004,dem,23.004817435242515
h0004,AT,electricity,scr2004,dem,23.047418191807566
h0005,AT,electricity,scr2004,dem,26.488588249958053
h0006,AT,electricity,scr2004,dem,28.438940583025854
h0007,AT,electricity,scr2004,dem,28.21989876289116
h0008,AT,electricity,scr2004,dem,30.66036832642075
h0009,AT,electricity,scr2004,dem,34.42064316363249
h0010,AT,electricity,scr2004,dem,36.1195277066731
h0011,AT,electricity,scr2004,dem,31.305703516386398
h0012,AT,electricity,scr2004,dem,29.196336978309123
h0013,AT,electricity,scr2004,dem,29.351739102221533
h0014,AT,electricity,scr2004,dem,30.540805510749298
h0015,AT,electricity,scr2004,dem,28.135263298913497
h0016,AT,electricity,scr2004,dem,26.564334589768148
h0017,AT,electricity,scr2004,dem,24.97176195758799
h0018,AT,electricity,scr2004,dem,24.9937537734282
h0019,AT,electricity,scr2004,dem,25.094668741034567
h0020,AT,electricity,scr2004,dem,23.354544010179463
h0021,AT,electricity,scr2004,dem,19.94019949633193
h0022,AT,electricity,scr2004,dem,15.505610511255217
h0023,AT,electricity,scr2004,dem,13.472843688794587
h0024,AT,electricity,scr2004,dem,11.66144056145069
h0025,AT,electricity,scr2004,dem,10.53714705129719
h0026,AT,electricity,scr2004,dem,8.216390589091453
h0027,AT,electricity,scr2004,dem,8.874805201905033
h0028,AT,electricity,scr2004,dem,8.594148722047535
h0029,AT,electricity,scr2004,dem,8.728414711716646
h0030,AT,electricity,scr2004,dem,9.120218135224135
h0031,AT,electricity,scr2004,dem,13.250097952147804
h0032,AT,electricity,scr2004,dem,15.543084929939297
h0033,AT,electricity,scr2004,dem,14.487494547161539
h0034,AT,electricity,scr2004,dem,12.25588860773841
h0035,AT,electricity,scr2004,dem,11.971979364674748
h0036,AT,electricity,scr2004,dem,11.908128373923265
h0037,AT,electricity,scr2004,dem,12.541434610426279
h0038,AT,electricity,scr2004,dem,12.90891492451237
h0039,AT,electricity,scr2004,dem,12.906642776837476
h0040,AT,electricity,scr2004,dem,10.298970619315085
h0041,AT,electricity,scr2004,dem,7.459825503719343
h0042,AT,electricity,scr2004,dem,7.457477336175745
h0043,AT,electricity,scr2004,dem,7.326849405545821
h0044,AT,electricity,scr2004,dem,8.269072552294329
h0045,AT,electricity,scr2004,dem,7.814813301258453
h0046,AT,electricity,scr2004,dem,7.489139965908724
h0047,AT,electricity,scr2004,dem,6.764391389411815
h0048,AT,electricity,scr2004,dem,5.982746112380656
h0049,AT,electricity,scr2004,dem,5.4291593152347
h0050,AT,electricity,scr2004,dem,4.951034957192033
h0051,AT,electricity,scr2004,dem,4.885022766361368
h0052,AT,electricity,scr2004,dem,4.534060901060908
h0053,AT,electricity,scr2004,dem,4.845114069646981
h0054,AT,electricity,scr2004,dem,4.94800431067345
h0055,AT,electricity,scr2004,dem,5.874648169694564
h0056,AT,electricity,scr2004,dem,7.026151940679153
h0057,AT,electricity,scr2004,dem,6.983480377333098
h0058,AT,electricity,scr2004,dem,7.532137799820723
h0059,AT,electricity,scr2004,dem,7.064401371751404
h0060,AT,electricity,scr2004,dem,8.458032582210585
h0061,AT,electricity,scr2004,dem,8.413655247138948
h0062,AT,electricity,scr2004,dem,8.970651283912012
h0063,AT,electricity,scr2004,dem,8.82846685044181
h0064,AT,electricity,scr2004,dem,7.700858861730205
h0065,AT,electricity,scr2004,dem,7.568372144161017
h0066,AT,electricity,scr2004,dem,6.730061700582843
h0067,AT,electricity,scr2004,dem,7.616101890062009
h0068,AT,electricity,scr2004,dem,7.1542174729124115
h0069,AT,electricity,scr2004,dem,7.381814131838614
h0070,AT,electricity,scr2004,dem,6.933354427027488
h0071,AT,electricity,scr2004,dem,6.3590639898604255
h0072,AT,electricity,scr2004,dem,5.817666234305622
h0073,AT,electricity,scr2004,dem,5.046016411632634
h0074,AT,electricity,scr2004,dem,4.8484930208465595
h0075,AT,electricity,scr2004,dem,4.50129832339729
h0076,AT,electricity,scr2004,dem,4.38601737060257
h0077,AT,electricity,scr2004,dem,4.425964243914343
h0078,AT,electricity,scr2004,dem,4.8552272958529255
h0079,AT,electricity,scr2004,dem,5.958522359886258
h0080,AT,electricity,scr2004,dem,5.976928259225288
h0081,AT,electricity,scr2004,dem,7.01010010544623
h0082,AT,electricity,scr2004,dem,6.940120085872557
h0083,AT,electricity,scr2004,dem,8.399533165851974
h0084,AT,electricity,scr2004,dem,8.525064486007043
h0085,AT,electricity,scr2004,dem,9.168747850826389
