timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr1995,dem,31.7249233003225
h0002,AT,electricity,scr1995,dem,30.082445329347205
h0003,AT,electricity,scr1995,dem,28.588002974813453
h0004,AT,electricity,scr1995,dem,27.34229101998035
h0005,AT,electricity,scr1995,dem,30.115835065683637
h0006,AT,electricity,scr1995,dem,32.34768124715387
h0007,AT,electricity,scr1995,dem,37.85444350701551
h0008,AT,electricity,scr1995,dem,37.641886451265215
h0009,AT,electricity,scr1995,dem,40.93208831078299
h0010,AT,electricity,scr1995,dem,38.226806261899696
h0011,AT,electricity,scr1995,dem,37.96770774463917
h0012,AT,electricity,scr1995,dem,34.86035748743316
h0013,AT,electricity,scr1995,dem,34.684681256861204
h0014,AT,electricity,scr1995,dem,33.27656957742681
h0015,AT,electricity,scr1995,dem,34.11982118869304
h0016,AT,electricity,scr1995,dem,31.67029689812799
h0017,AT,electricity,scr1995,dem,28.638688527566625
h0018,AT,electricity,scr1995,dem,28.753930861615274
h0019,AT,electricity,scr1995,dem,26.23918501888099
h0020,AT,electricity,scr1995,dem,24.74082844141404
h0021,AT,electricity,scr1995,dem,18.108166372961794
h0022,AT,electricity,scr1995,dem,14.056817787359241
h0023,AT,electricity,scr1995,dem,10.973665800029144
h0024,AT,electricity,scr1995,dem,10.137497421924571
h0025,AT,electricity,scr1995,dem,10.846691938454493
h0026,AT,electricity,scr1995,dem,18.55035003728196
h0027,AT,electricity,scr1995,dem,23.363999542898807
h0028,AT,electricity,scr1995,dem,25.175248840811538
h0029,AT,electricity,scr1995,dem,17.3652978654222
h0030,AT,electricity,scr1995,dem,11.172506674343367
h0031,AT,electricity,scr1995,dem,7.52708129658525
h0032,AT,electricity,scr1995,dem,7.104567166620367
h0033,AT,electricity,scr1995,dem,7.06633406605131
h0034,AT,electricity,scr1995,dem,9.887629091730513
h0035,AT,electricity,scr1995,dem,11.321427902760927
h0036,AT,electricity,scr1995,dem,14.354911911003246
h0037,AT,electricity,scr1995,dem,12.752887495662916
h0038,AT,electricity,scr1995,dem,10.29745623824815
h0039,AT,electricity,scr1995,dem,7.526596813506735
h0040,AT,electricity,scr1995,dem,6.816390359031383
h0041,AT,electricity,scr1995,dem,7.704687327480469
h0042,AT,electricity,scr1995,dem,7.5589657965003845
h0043,AT,electricity,scr1995,dem,7.870158277076722
h0044,AT,electricity,scr1995,dem,7.653453572600435
h0045,AT,electricity,scr1995,dem,7.1950360654779555
h0046,AT,electricity,scr1995,dem,7.274792966859547
h0047,AT,electricity,scr1995,dem,8.887174793469582
h0048,AT,electricity,scr1995,dem,8.840732036394295
h0049,AT,electricity,scr1995,dem,7.9437964202113545
h0050,AT,electricity,scr1995,dem,5.419456227051377
h0051,AT,electricity,scr1995,dem,5.104148231759005
h0052,AT,electricity,scr1995,dem,4.847906802042862
h0053,AT,electricity,scr1995,dem,4.854503117466194
h0054,AT,electricity,scr1995,dem,4.525774287620905
h0055,AT,electricity,scr1995,dem,5.3799145689775365
h0056,AT,electricity,scr1995,dem,5.833126852506158
h0057,AT,electricity,scr1995,dem,7.242887004759886
h0058,AT,electricity,scr1995,dem,7.627543191208574
h0059,AT,electricity,scr1995,dem,8.497734565235517
h0060,AT,electricity,scr1995,dem,8.675322752247492
h0061,AT,electricity,scr1995,dem,7.806290042371732
h0062,AT,electricity,scr1995,dem,7.746937955957238
h0063,AT,electricity,scr1995,dem,6.897215631091624
h0064,AT,electricity,scr1995,dem,7.683203776438292
h0065,AT,electricity,scr1995,dem,7.429417896496027
h0066,AT,electricity,scr1995,dem,7.966573254407933
h0067,AT,electricity,scr1995,dem,7.793450829861255
h0068,AT,electricity,scr1995,dem,7.150820290100185
h0069,AT,electricity,scr1995,dem,6.8186145235202495
h0070,AT,electricity,scr1995,dem,6.124694577010475
h0071,AT,electricity,scr1995,dem,6.203249693093877
h0072,AT,electricity,scr1995,dem,5.6767267468166285
h0073,AT,electricity,scr1995,dem,5.500722357651602
h0074,AT,electricity,scr1995,dem,5.145566652631205
h0075,AT,electricity,scr1995,dem,4.723753379354836
h0076,AT,electricity,scr1995,dem,4.651982917305103
h0077,AT,electricity,scr1995,dem,4.395039517941774
h0078,AT,electricity,scr1995,dem,5.056675108820253
h0079,AT,electricity,scr1995,dem,5.284389039393535
h0080,AT,electricity,scr1995,dem,6.573646294588755
h0081,AT,electricity,scr1995,dem,7.338197926777845
h0082,AT,electricity,scr1995,dem,8.318206934082093
h0083,AT,electricity,scr1995,dem,8.588645478272152
h0084,AT,electricity,scr1995,dem,7.801955825091589
h0085,AT,electricity,scr1995,dem,7.824318395898551
h0086,AT,electricity,scr1995,dem,7.099163636994819
h0087,AT,electricity,scr1995,dem,7.825332930941501
h0088,AT,electricity,scr1995,dem,7.803363194686982
h0089,AT,electricity,scr1995,dem,8.5683282413121
h0090,AT,electricity,scr1995,dem,10.50846232274742
h0091,AT,electricity,scr1995,dem,11.72163559587783
h0092,AT,electricity,scr1995,dem,13.35725259382334
h0093,AT,electricity,scr1995,dem,12.099085900480777
h0094,AT,electricity,scr1995,dem,13.191934601964755
h0095,AT,electricity,scr1995,dem,10.844386053196668
h0096,AT,electricity,scr1995,dem,11.13999187714898
h0097,AT,electricity,scr1995,dem,12.255473157466612
h0098,AT,electricity,scr1995,dem,14.653257191355895
h0099,AT,electricity,scr1995,dem,13.50099154813539
h0100,AT,electricity,scr1995,dem,12.111323568320428
h0101,AT,electricity,scr1995,dem,11.06022847539539
h0102,AT,electricity,scr1995,dem,12.009463902882482
h0103,AT,electricity,scr1995,dem,11.212714471559723
h0104,AT,electricity,scr1995,dem,15.24963739827186
h0105,AT,electricity,scr1995,dem,19.908475161796318
h0106,AT,electricity,scr1995,dem,24.741389436765026
h0107,AT,electricity,scr1995,dem,26.29531604132916
h0108,AT,electricity,scr1995,dem,27.774566806438425
h0109,AT,electricity,scr1995,dem,24.42473346666773
h0110,AT,electricity,scr1995,dem,21.914425928680764
h0001,CH,electricity,scr1995,dem,25.02208409280055
h0002,CH,electricity,scr1995,dem,25.377449852737808
h0003,CH,electricity,scr1995,dem,24.416397754367484
h0004,CH,electricity,scr1995,dem,24.177564684938304
h0005,CH,electricity,scr1995,dem,26.46347946465994
h0006,CH,electricity,scr1995,dem,30.171259653447162
h0007,CH,electricity,scr1995,dem,33.6265279139912
h0008,CH,electricity,scr1995,dem,32.15981191349339
h0009,CH,electricity,scr1995,dem,32.81421222401235
h0010,CH,electricity,scr1995,dem,31.230731413369288
h0011,CH,electricity,scr1995,dem,31.884969615732082
h0012,CH,electricity,scr1995,dem,30.46653365087648
h0013,CH,electricity,scr1995,dem,30.753337418463225
h0014,CH,electricity,scr1995,dem,30.105244494604456
h0015,CH,electricity,scr1995,dem,30.90267646854632
h0016,CH,electricity,scr1995,dem,29.418045428867856
h0017,CH,electricity,scr1995,dem,28.135478924342568
h0018,CH,electricity,scr1995,dem,28.52425292324138
h0019,CH,electricity,scr1995,dem,26.332128480056213
h0020,CH,electricity,scr1995,dem,23.542268607996075
h0021,CH,electricity,scr1995,dem,16.891375363650656
h0022,CH,electricity,scr1995,dem,14.822580363918348
h0023,CH,electricity,scr1995,dem,12.843100098147701
h0024,CH,electricity,scr1995,dem,14.471939331515586
h0025,CH,electricity,scr1995,dem,15.578173336339557
h0026,CH,electricity,scr1995,dem,19.91127037773328
h0027,CH,electricity,scr1995,dem,18.23682312468833
h0028,CH,electricity,scr1995,dem,15.732680431134003
h0029,CH,electricity,scr1995,dem,10.495291626258279
h0030,CH,electricity,scr1995,dem,8.184499819516613
h0031,CH,electricity,scr1995,dem,6.50775141412292
h0032,CH,electricity,scr1995,dem,5.291071631734367
h0033,CH,electricity,scr1995,dem,5.902135176721366
h0034,CH,electricity,scr1995,dem,7.189211765349497
h0035,CH,electricity,scr1995,dem,7.454936233579378
h0036,CH,electricity,scr1995,dem,8.403296608913134
h0037,CH,electricity,scr1995,dem,7.475635664455587
h0038,CH,electricity,scr1995,dem,6.886065099961947
h0039,CH,electricity,scr1995,dem,4.405348446769049
h0040,CH,electricity,scr1995,dem,4.784081467720251
h0041,CH,electricity,scr1995,dem,7.118384398945786
h0042,CH,electricity,scr1995,dem,7.297487677217352
h0043,CH,electricity,scr1995,dem,6.093125729751181
h0044,CH,electricity,scr1995,dem,4.248101514158961
h0045,CH,electricity,scr1995,dem,3.965784661450737
h0046,CH,electricity,scr1995,dem,5.51504063358036
h0047,CH,electricity,scr1995,dem,8.450688211184008
h0048,CH,electricity,scr1995,dem,8.653452617652952
h0049,CH,electricity,scr1995,dem,6.844356344535632
h0050,CH,electricity,scr1995,dem,3.6991049730689602
h0051,CH,electricity,scr1995,dem,3.305931738559956
h0052,CH,electricity,scr1995,dem,3.2576018650368277
h0053,CH,electricity,scr1995,dem,3.145486641907088
h0054,CH,electricity,scr1995,dem,2.9147652623695373
h0055,CH,electricity,scr1995,dem,2.8278864742148975
h0056,CH,electricity,scr1995,dem,2.7760749155983175
h0057,CH,electricity,scr1995,dem,3.1064541680746407
h0058,CH,electricity,scr1995,dem,3.3324977044301165
h0059,CH,electricity,scr1995,dem,3.658811605354637
h0060,CH,electricity,scr1995,dem,3.8491362438163192
h0061,CH,electricity,scr1995,dem,3.7932179531388375
h0062,CH,electricity,scr1995,dem,3.8137742093902007
h0063,CH,electricity,scr1995,dem,3.4308049643084195
h0064,CH,electricity,scr1995,dem,3.437036711005352
h0065,CH,electricity,scr1995,dem,3.308971806889137
h0066,CH,electricity,scr1995,dem,3.640325043859909
h0067,CH,electricity,scr1995,dem,3.4873213109027583
h0068,CH,electricity,scr1995,dem,3.2240683156348378
h0069,CH,electricity,scr1995,dem,2.831186470999325
h0070,CH,electricity,scr1995,dem,2.646507250940977
h0071,CH,electricity,scr1995,dem,2.7124498878511045
h0072,CH,electricity,scr1995,dem,2.630839815819982
h0073,CH,electricity,scr1995,dem,2.728497893168628
h0074,CH,electricity,scr1995,dem,2.795338992013065
h0075,CH,electricity,scr1995,dem,2.8699705295452542
h0076,CH,electricity,scr1995,dem,2.934402486759046
h0077,CH,electricity,scr1995,dem,2.8350610142240136
h0078,CH,electricity,scr1995,dem,2.862668634544993
h0079,CH,electricity,scr1995,dem,2.7890647137249265
h0080,CH,electricity,scr1995,dem,3.0304596187312427
h0081,CH,electricity,scr1995,dem,3.25495267602617
h0082,CH,electricity,scr1995,dem,3.5332068985042158
h0083,CH,electricity,scr1995,dem,3.6834109427848953
h0084,CH,electricity,scr1995,dem,3.49370351410272
h0085,CH,electricity,scr1995,dem,3.533736114631991
h0086,CH,electricity,scr1995,dem,3.5003455901555447
h0087,CH,electricity,scr1995,dem,3.7419974754485934
h0088,CH,electricity,scr1995,dem,3.753126293447228
h0089,CH,electricity,scr1995,dem,3.843526606378988
h0090,CH,electricity,scr1995,dem,4.522188425673531
h0091,CH,electricity,scr1995,dem,6.9279443149788875
h0092,CH,electricity,scr1995,dem,8.612777734409775
