timestep_5,region_4,technology_3,parameter,value
h0001,01ES,bevPsngRoadPub,avaStIn,0.335535357153482
h0002,01ES,bevPsngRoadPub,avaStIn,0.337047247810369
h0003,01ES,bevPsngRoadPub,avaStIn,0.378090424115139
h0004,01ES,bevPsngRoadPub,avaStIn,0.443542877743561
h0005,01ES,bevPsngRoadPub,avaStIn,0.4903408728000035
h0006,01ES,bevPsngRoadPub,avaStIn,0.4903408728000035
h0007,01ES,bevPsngRoadPub,avaStIn,0.4903408728000035
h0008,01ES,bevPsngRoadPub,avaStIn,0.4903408728000035
h0009,01ES,bevPsngRoadPub,avaStIn,0.4903408728000035
h0010,01ES,bevPsngRoadPub,avaStIn,0.445119271492195
h0011,01ES,bevPsngRoadPub,avaStIn,0.432214596865921
h0012,01ES,bevPsngRoadPub,avaStIn,0.418867582820666
h0013,01ES,bevPsngRoadPub,avaStIn,0.409767288519256
h0014,01ES,bevPsngRoadPub,avaStIn,0.365634419643987
h0015,01ES,bevPsngRoadPub,avaStIn,0.346219171482882
h0016,01ES,bevPsngRoadPub,avaStIn,0.263638596194268
h0017,01ES,bevPsngRoadPub,avaStIn,0.163927535929443
h0018,01ES,bevPsngRoadPub,avaStIn,0.0802407050000027
h0019,01ES,bevPsngRoadPub,avaStIn,0.152601405384327
h0020,01ES,bevPsngRoadPub,avaStIn,0.243690883642286
h0021,01ES,bevPsngRoadPub,avaStIn,0.332042682012891
h0022,01ES,bevPsngRoadPub,avaStIn,0.392946409742107
h0023,01ES,bevPsngRoadPub,avaStIn,0.434258297536745
h0024,01ES,bevPsngRoadPub,avaStIn,0.432974639021251
h0025,01ES,bevPsngRoadPub,avaStIn,0.447513393509297
h0026,01ES,bevPsngRoadPub,avaStIn,0.479228896295909
h0027,01ES,bevPsngRoadPub,avaStIn,0.4903408728000035
h0028,01ES,bevPsngRoadPub,avaStIn,0.4903408728000035
h0029,01ES,bevPsngRoadPub,avaStIn,0.4903408728000035
h0030,01ES,bevPsngRoadPub,avaStIn,0.4903408728000035
h0031,01ES,bevPsngRoadPub,avaStIn,0.475271368492525
h0032,01ES,bevPsngRoadPub,avaStIn,0.4903408728000035
h0033,01ES,bevPsngRoadPub,avaStIn,0.482144375125286
h0034,01ES,bevPsngRoadPub,avaStIn,0.463711461528712
h0035,01ES,bevPsngRoadPub,avaStIn,0.423391103840572
h0036,01ES,bevPsngRoadPub,avaStIn,0.425562536359681
h0037,01ES,bevPsngRoadPub,avaStIn,0.423298107474085
h0038,01ES,bevPsngRoadPub,avaStIn,0.405054388911623
h0039,01ES,bevPsngRoadPub,avaStIn,0.372526196274053
h0040,01ES,bevPsngRoadPub,avaStIn,0.333867426260119
h0041,01ES,bevPsngRoadPub,avaStIn,0.292895683560718
h0042,01ES,bevPsngRoadPub,avaStIn,0.259581141647813
h0043,01ES,bevPsngRoadPub,avaStIn,0.242082265250959
h0044,01ES,bevPsngRoadPub,avaStIn,0.25142833614276
h0045,01ES,bevPsngRoadPub,avaStIn,0.274920449275896
h0046,01ES,bevPsngRoadPub,avaStIn,0.361680192936038
h0047,01ES,bevPsngRoadPub,avaStIn,0.432065796813506
h0048,01ES,bevPsngRoadPub,avaStIn,0.482543458228673
h0049,01ES,bevPsngRoadPub,avaStIn,0.447417576930209
h0050,01ES,bevPsngRoadPub,avaStIn,0.419187942503458
h0051,01ES,bevPsngRoadPub,avaStIn,0.379411071149159
h0052,01ES,bevPsngRoadPub,avaStIn,0.368802558215093
h0053,01ES,bevPsngRoadPub,avaStIn,0.34449421198506
h0054,01ES,bevPsngRoadPub,avaStIn,0.359197216202042
h0055,01ES,bevPsngRoadPub,avaStIn,0.388509337990184
h0056,01ES,bevPsngRoadPub,avaStIn,0.464497902198539
h0057,01ES,bevPsngRoadPub,avaStIn,0.4903408728000035
h0058,01ES,bevPsngRoadPub,avaStIn,0.4903408728000035
h0059,01ES,bevPsngRoadPub,avaStIn,0.4903408728000035
h0060,01ES,bevPsngRoadPub,avaStIn,0.4903408728000035
h0061,01ES,bevPsngRoadPub,avaStIn,0.485141687374727
h0062,01ES,bevPsngRoadPub,avaStIn,0.444269816965208
h0063,01ES,bevPsngRoadPub,avaStIn,0.372814289630388
h0064,01ES,bevPsngRoadPub,avaStIn,0.308738993982297
h0065,01ES,bevPsngRoadPub,avaStIn,0.229685915063001
h0066,01ES,bevPsngRoadPub,avaStIn,0.216146160244449
h0067,01ES,bevPsngRoadPub,avaStIn,0.217589906081937
h0068,01ES,bevPsngRoadPub,avaStIn,0.261249541445548
h0069,01ES,bevPsngRoadPub,avaStIn,0.316436350159803
h0070,01ES,bevPsngRoadPub,avaStIn,0.333359815177094
h0071,01ES,bevPsngRoadPub,avaStIn,0.351737139603302
h0072,01ES,bevPsngRoadPub,avaStIn,0.280081350133065
h0073,01ES,bevPsngRoadPub,avaStIn,0.28167338333729
h0074,01ES,bevPsngRoadPub,avaStIn,0.277428488714821
h0075,01ES,bevPsngRoadPub,avaStIn,0.347985696008002
h0076,01ES,bevPsngRoadPub,avaStIn,0.36542265607201
h0077,01ES,bevPsngRoadPub,avaStIn,0.383385743850949
h0078,01ES,bevPsngRoadPub,avaStIn,0.368049097500695
h0079,01ES,bevPsngRoadPub,avaStIn,0.359427133141201
h0080,01ES,bevPsngRoadPub,avaStIn,0.336767937343008
h0081,01ES,bevPsngRoadPub,avaStIn,0.325761671935449
h0082,01ES,bevPsngRoadPub,avaStIn,0.333679511160997
h0083,01ES,bevPsngRoadPub,avaStIn,0.325197475510636
h0084,01ES,bevPsngRoadPub,avaStIn,0.272350797705733
h0085,01ES,bevPsngRoadPub,avaStIn,0.28096876087281
h0086,01ES,bevPsngRoadPub,avaStIn,0.320495602223853
h0087,01ES,bevPsngRoadPub,avaStIn,0.406953233542928
h0088,01ES,bevPsngRoadPub,avaStIn,0.424067927773287
h0089,01ES,bevPsngRoadPub,avaStIn,0.2425076785722563
h0090,01ES,bevPsngRoadPub,avaStIn,0.417189301594827
h0091,01ES,bevPsngRoadPub,avaStIn,0.390083754687417
