timestep_6,region_1,technology_3,scenario_1,parameter,value
h0001,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0002,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0003,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0004,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0005,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0006,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0007,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0008,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0009,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0010,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0011,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0012,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0013,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0014,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0015,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0016,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0017,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0018,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0019,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0020,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0021,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0022,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0023,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0024,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0025,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0026,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0027,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0028,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0029,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0030,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0031,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0032,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0033,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0034,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0035,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0036,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0037,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0038,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0039,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0040,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0041,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0042,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0043,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0044,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0045,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0046,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0047,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0048,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0049,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0050,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0051,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0052,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0053,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0054,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0055,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0056,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0057,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0058,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0059,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0060,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0061,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0062,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0063,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0064,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0065,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0066,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0067,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0068,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0069,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0070,DE,reservoir,scr1996,stInflow,0.1512709731299547
h0071,DE,reservoir,scr1996,stInflow,0.1512709731299547
