timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,BE,solar,scr1998,avaConv,0.0
h0002,BE,solar,scr1998,avaConv,0.0
h0003,BE,solar,scr1998,avaConv,0.0
h0004,BE,solar,scr1998,avaConv,0.0
h0005,BE,solar,scr1998,avaConv,0.0
h0006,BE,solar,scr1998,avaConv,0.0
h0007,BE,solar,scr1998,avaConv,0.0
h0008,BE,solar,scr1998,avaConv,0.0
h0009,BE,solar,scr1998,avaConv,0.0
h0010,BE,solar,scr1998,avaConv,0.019616058766499283
h0011,BE,solar,scr1998,avaConv,0.0624632868756252
h0012,BE,solar,scr1998,avaConv,0.12336107641605329
h0013,BE,solar,scr1998,avaConv,0.15545272918345243
h0014,BE,solar,scr1998,avaConv,0.1480611207013711
h0015,BE,solar,scr1998,avaConv,0.11466414390942294
h0016,BE,solar,scr1998,avaConv,0.07616657119719449
h0017,BE,solar,scr1998,avaConv,0.04024531115108861
h0018,BE,solar,scr1998,avaConv,0.013194913663705187
h0019,BE,solar,scr1998,avaConv,0.0
h0020,BE,solar,scr1998,avaConv,0.0
h0021,BE,solar,scr1998,avaConv,0.0
h0022,BE,solar,scr1998,avaConv,0.0
h0023,BE,solar,scr1998,avaConv,0.0
h0024,BE,solar,scr1998,avaConv,0.0
h0025,BE,solar,scr1998,avaConv,0.0
h0026,BE,solar,scr1998,avaConv,0.0
h0027,BE,solar,scr1998,avaConv,0.0
h0028,BE,solar,scr1998,avaConv,0.0
h0029,BE,solar,scr1998,avaConv,0.0
h0030,BE,solar,scr1998,avaConv,0.0
h0031,BE,solar,scr1998,avaConv,0.0
h0032,BE,solar,scr1998,avaConv,0.0
h0033,BE,solar,scr1998,avaConv,0.0
h0034,BE,solar,scr1998,avaConv,0.011390482717472852
h0035,BE,solar,scr1998,avaConv,0.025399727081448074
h0036,BE,solar,scr1998,avaConv,0.03891690615763855
h0037,BE,solar,scr1998,avaConv,0.040174978449713586
h0038,BE,solar,scr1998,avaConv,0.0379128165385259
h0039,BE,solar,scr1998,avaConv,0.034056389770850466
h0040,BE,solar,scr1998,avaConv,0.02376115074354056
h0041,BE,solar,scr1998,avaConv,0.011984765854214348
h0042,BE,solar,scr1998,avaConv,0.002607107585029609
h0043,BE,solar,scr1998,avaConv,0.0
h0044,BE,solar,scr1998,avaConv,0.0
h0045,BE,solar,scr1998,avaConv,0.0
h0046,BE,solar,scr1998,avaConv,0.0
h0047,BE,solar,scr1998,avaConv,0.0
h0048,BE,solar,scr1998,avaConv,0.0
h0049,BE,solar,scr1998,avaConv,0.0
h0050,BE,solar,scr1998,avaConv,0.0
h0051,BE,solar,scr1998,avaConv,0.0
h0052,BE,solar,scr1998,avaConv,0.0
h0053,BE,solar,scr1998,avaConv,0.0
h0054,BE,solar,scr1998,avaConv,0.0
h0055,BE,solar,scr1998,avaConv,0.0
h0056,BE,solar,scr1998,avaConv,0.0
h0057,BE,solar,scr1998,avaConv,0.0
