timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,BE,electricity,scr1996,dem,9.496999581865847
h0002,BE,electricity,scr1996,dem,9.138354822387758
h0003,BE,electricity,scr1996,dem,8.823103482994213
h0004,BE,electricity,scr1996,dem,8.252704392309173
h0005,BE,electricity,scr1996,dem,7.874114056132274
h0006,BE,electricity,scr1996,dem,7.785379454201077
h0007,BE,electricity,scr1996,dem,8.142008203187299
h0008,BE,electricity,scr1996,dem,8.871088010009654
h0009,BE,electricity,scr1996,dem,9.655079572596083
h0010,BE,electricity,scr1996,dem,10.173950005687097
h0011,BE,electricity,scr1996,dem,10.352122869027802
h0012,BE,electricity,scr1996,dem,10.378934067322817
h0013,BE,electricity,scr1996,dem,10.271000763372019
h0014,BE,electricity,scr1996,dem,10.189919587470325
h0015,BE,electricity,scr1996,dem,10.102585195290693
h0016,BE,electricity,scr1996,dem,10.07914409588755
h0017,BE,electricity,scr1996,dem,10.0487473233803
h0018,BE,electricity,scr1996,dem,10.277776320977644
h0019,BE,electricity,scr1996,dem,10.659082585937519
h0020,BE,electricity,scr1996,dem,10.928453892756057
h0021,BE,electricity,scr1996,dem,10.773181899003589
h0022,BE,electricity,scr1996,dem,10.353614542755967
h0023,BE,electricity,scr1996,dem,10.177052675120684
h0024,BE,electricity,scr1996,dem,10.195461885772609
h0025,BE,electricity,scr1996,dem,11.074634875059022
h0026,BE,electricity,scr1996,dem,11.57428894159115
h0027,BE,electricity,scr1996,dem,11.850578442953228
h0028,BE,electricity,scr1996,dem,11.257096045477727
h0029,BE,electricity,scr1996,dem,10.864656569854198
h0030,BE,electricity,scr1996,dem,10.776191534022107
h0031,BE,electricity,scr1996,dem,11.157759451310007
h0032,BE,electricity,scr1996,dem,11.930278670366686
h0033,BE,electricity,scr1996,dem,12.757452321336839
h0034,BE,electricity,scr1996,dem,13.302731248438786
h0035,BE,electricity,scr1996,dem,13.488200409484929
h0036,BE,electricity,scr1996,dem,13.514340517122825
h0037,BE,electricity,scr1996,dem,13.398881341760802
h0038,BE,electricity,scr1996,dem,13.311586266121807
h0039,BE,electricity,scr1996,dem,13.217548897069754
h0040,BE,electricity,scr1996,dem,13.19078126893847
h0041,BE,electricity,scr1996,dem,13.156681528742023
h0042,BE,electricity,scr1996,dem,13.395922308403591
h0043,BE,electricity,scr1996,dem,13.79476695423116
h0044,BE,electricity,scr1996,dem,14.076543824973985
h0045,BE,electricity,scr1996,dem,13.912237050389432
h0046,BE,electricity,scr1996,dem,13.468787203846496
h0047,BE,electricity,scr1996,dem,13.278777144933219
h0048,BE,electricity,scr1996,dem,13.292247344953577
h0049,BE,electricity,scr1996,dem,13.152333552507574
h0050,BE,electricity,scr1996,dem,12.623329533272514
h0051,BE,electricity,scr1996,dem,11.87245020301378
h0052,BE,electricity,scr1996,dem,11.279366635457261
h0053,BE,electricity,scr1996,dem,10.886972149168532
h0054,BE,electricity,scr1996,dem,10.798530377959825
h0055,BE,electricity,scr1996,dem,11.179837043961186
h0056,BE,electricity,scr1996,dem,11.952173803692357
h0057,BE,electricity,scr1996,dem,12.77915481835986
h0058,BE,electricity,scr1996,dem,13.324174022796615
h0059,BE,electricity,scr1996,dem,13.509184040018202
h0060,BE,electricity,scr1996,dem,13.535115648578426
h0061,BE,electricity,scr1996,dem,13.419373091049739
h0062,BE,electricity,scr1996,dem,13.331893085876107
h0063,BE,electricity,scr1996,dem,13.237782695499
h0064,BE,electricity,scr1996,dem,13.211364003573106
h0065,BE,electricity,scr1996,dem,13.177215918275412
h0066,BE,electricity,scr1996,dem,13.416482561255847
h0067,BE,electricity,scr1996,dem,13.815074760642556
h0068,BE,electricity,scr1996,dem,14.097460646493278
h0069,BE,electricity,scr1996,dem,13.933317955441186
h0070,BE,electricity,scr1996,dem,13.490312925625599
h0071,BE,electricity,scr1996,dem,13.300302211472076
h0072,BE,electricity,scr1996,dem,13.31370827692174
h0073,BE,electricity,scr1996,dem,13.128949520026708
h0074,BE,electricity,scr1996,dem,12.55396584431162
h0075,BE,electricity,scr1996,dem,11.756520728135825
h0076,BE,electricity,scr1996,dem,11.160869210634583
h0077,BE,electricity,scr1996,dem,10.76662288390499
h0078,BE,electricity,scr1996,dem,10.677997755362028
h0079,BE,electricity,scr1996,dem,11.061950380130334
h0080,BE,electricity,scr1996,dem,11.838656370843609
h0081,BE,electricity,scr1996,dem,12.67010895919923
h0082,BE,electricity,scr1996,dem,13.217449345519217
h0083,BE,electricity,scr1996,dem,13.404246751558087
h0084,BE,electricity,scr1996,dem,13.432000590168837
h0085,BE,electricity,scr1996,dem,13.317835259253211
h0086,BE,electricity,scr1996,dem,13.231254714300157
h0087,BE,electricity,scr1996,dem,13.136898500075596
h0088,BE,electricity,scr1996,dem,13.110226282362131
h0089,BE,electricity,scr1996,dem,13.07604037017283
h0090,BE,electricity,scr1996,dem,13.316282951914491
h0091,BE,electricity,scr1996,dem,13.7160079120527
h0092,BE,electricity,scr1996,dem,13.997148949230837
h0093,BE,electricity,scr1996,dem,13.829988597871576
h0094,BE,electricity,scr1996,dem,13.38230294441841
h0095,BE,electricity,scr1996,dem,13.190422038931619
h0096,BE,electricity,scr1996,dem,13.203545136637842
h0097,BE,electricity,scr1996,dem,13.070880818409634
h0098,BE,electricity,scr1996,dem,12.546789830080673
h0099,BE,electricity,scr1996,dem,11.798965495538646
h0100,BE,electricity,scr1996,dem,11.202060188878527
h0101,BE,electricity,scr1996,dem,10.807339330693871
h0102,BE,electricity,scr1996,dem,10.719048361700796
h0103,BE,electricity,scr1996,dem,11.104196474011147
h0104,BE,electricity,scr1996,dem,11.882938993358152
h0105,BE,electricity,scr1996,dem,12.71608280405776
h0106,BE,electricity,scr1996,dem,13.265036952568064
h0107,BE,electricity,scr1996,dem,13.4522520460635
h0108,BE,electricity,scr1996,dem,13.480380050478512
h0109,BE,electricity,scr1996,dem,13.366183102071552
h0110,BE,electricity,scr1996,dem,13.279578405773478
h0111,BE,electricity,scr1996,dem,13.185195698437617
h0112,BE,electricity,scr1996,dem,13.158150076661645
h0113,BE,electricity,scr1996,dem,13.123954575164937
h0114,BE,electricity,scr1996,dem,13.364630363045798
h0115,BE,electricity,scr1996,dem,13.765199223535198
h0116,BE,electricity,scr1996,dem,14.04641667331191
h0117,BE,electricity,scr1996,dem,13.87847630521042
h0118,BE,electricity,scr1996,dem,13.429569303254105
h0119,BE,electricity,scr1996,dem,13.23690403142827
h0120,BE,electricity,scr1996,dem,13.249664594336807
h0121,BE,electricity,scr1996,dem,13.127868056301722
h0122,BE,electricity,scr1996,dem,12.575135926768063
h0123,BE,electricity,scr1996,dem,11.777323586992072
h0124,BE,electricity,scr1996,dem,11.106601163239283
h0125,BE,electricity,scr1996,dem,10.624276551522318
h0126,BE,electricity,scr1996,dem,10.339160868772662
h0127,BE,electricity,scr1996,dem,10.2659362869679
h0128,BE,electricity,scr1996,dem,10.422718420670229
h0129,BE,electricity,scr1996,dem,10.838268131427139
h0130,BE,electricity,scr1996,dem,11.38752086661492
h0131,BE,electricity,scr1996,dem,11.897108806218707
h0132,BE,electricity,scr1996,dem,12.20637326166861
h0133,BE,electricity,scr1996,dem,12.29808031583871
h0134,BE,electricity,scr1996,dem,12.236131145618707
h0135,BE,electricity,scr1996,dem,12.082104814270476
h0136,BE,electricity,scr1996,dem,11.913793672874078
h0137,BE,electricity,scr1996,dem,11.823163811487639
h0138,BE,electricity,scr1996,dem,12.05681938543664
h0139,BE,electricity,scr1996,dem,12.514352748318203
h0140,BE,electricity,scr1996,dem,12.885455019089356
h0141,BE,electricity,scr1996,dem,12.845293059319854
h0142,BE,electricity,scr1996,dem,12.516970353338998
