timestep_6,region_1,technology_3,scenario_1,parameter,value
h0001,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0002,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0003,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0004,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0005,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0006,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0007,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0008,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0009,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0010,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0011,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0012,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0013,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0014,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0015,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0016,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0017,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0018,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0019,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0020,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0021,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0022,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0023,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0024,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0025,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0026,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0027,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0028,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0029,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0030,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0031,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0032,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0033,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0034,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0035,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0036,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0037,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0038,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0039,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0040,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0041,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0042,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0043,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0044,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0045,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0046,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0047,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0048,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0049,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0050,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0051,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0052,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0053,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0054,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0055,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0056,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0057,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0058,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0059,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0060,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0061,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0062,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0063,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0064,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0065,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0066,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0067,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0068,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0069,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0070,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0071,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0072,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0073,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0074,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0075,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0076,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0077,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0078,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0079,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0080,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0081,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0082,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0083,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0084,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0085,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0086,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0087,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0088,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0089,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0090,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0091,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0092,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0093,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0094,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0095,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0096,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0097,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0098,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0099,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0100,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0101,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0102,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0103,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0104,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0105,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0106,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0107,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0108,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0109,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0110,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0111,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0112,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0113,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0114,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0115,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0116,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0117,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0118,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0119,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0120,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0121,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0122,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0123,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0124,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0125,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0126,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0127,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0128,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0129,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0130,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0131,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0132,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0133,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0134,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0135,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0136,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0137,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0138,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0139,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0140,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0141,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0142,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0143,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0144,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0145,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0146,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0147,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0148,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0149,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0150,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0151,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0152,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0153,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0154,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0155,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0156,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0157,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0158,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0159,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0160,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0161,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0162,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0163,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0164,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0165,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0166,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0167,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0168,DE,reservoir,scr1983,stInflow,0.29532141976706744
h0169,DE,reservoir,scr1983,stInflow,0.3141517809414399
h0170,DE,reservoir,scr1983,stInflow,0.33298225504267676
h0171,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0172,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0173,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0174,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0175,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0176,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0177,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0178,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0179,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0180,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0181,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0182,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0183,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0184,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0185,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0186,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0187,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0188,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0189,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0190,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0191,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0192,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0193,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0194,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0195,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0196,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0197,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0198,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0199,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0200,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0201,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0202,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0203,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0204,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0205,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0206,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0207,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0208,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0209,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0210,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0211,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0212,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0213,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0214,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0215,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0216,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0217,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0218,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0219,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0220,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0221,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0222,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0223,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0224,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0225,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0226,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0227,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0228,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0229,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0230,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0231,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0232,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0233,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0234,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0235,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0236,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0237,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0238,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0239,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0240,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0241,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0242,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0243,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0244,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0245,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0246,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0247,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0248,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0249,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0250,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0251,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0252,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0253,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0254,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0255,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0256,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0257,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0258,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0259,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0260,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0261,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0262,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0263,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0264,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0265,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0266,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0267,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0268,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0269,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0270,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0271,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0272,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0273,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0274,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0275,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0276,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0277,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0278,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0279,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0280,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0281,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0282,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0283,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0284,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0285,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0286,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0287,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0288,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0289,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0290,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0291,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0292,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0293,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0294,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0295,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0296,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0297,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0298,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0299,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0300,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0301,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0302,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0303,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0304,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0305,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0306,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0307,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0308,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0309,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0310,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0311,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0312,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0313,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0314,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0315,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0316,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0317,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0318,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0319,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0320,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0321,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0322,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0323,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0324,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0325,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0326,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0327,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0328,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0329,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0330,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0331,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0332,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0333,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0334,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0335,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0336,DE,reservoir,scr1983,stInflow,0.3518128356788693
h0337,DE,reservoir,scr1983,stInflow,0.3569668835397671
h0338,DE,reservoir,scr1983,stInflow,0.36212093884183544
h0339,DE,reservoir,scr1983,stInflow,0.3672750014791782
h0340,DE,reservoir,scr1983,stInflow,0.3672750014791782
h0341,DE,reservoir,scr1983,stInflow,0.3672750014791782
h0342,DE,reservoir,scr1983,stInflow,0.3672750014791782
h0343,DE,reservoir,scr1983,stInflow,0.3672750014791782
h0344,DE,reservoir,scr1983,stInflow,0.3672750014791782
h0345,DE,reservoir,scr1983,stInflow,0.3672750014791782
h0346,DE,reservoir,scr1983,stInflow,0.3672750014791782
