timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,BE,wind,scr1983,avaConv,0.4594088002906589
h0002,BE,wind,scr1983,avaConv,0.4675452273520757
h0003,BE,wind,scr1983,avaConv,0.4759654693889812
h0004,BE,wind,scr1983,avaConv,0.49251229863173174
h0005,BE,wind,scr1983,avaConv,0.5022151704116815
h0006,BE,wind,scr1983,avaConv,0.5067719672708229
h0007,BE,wind,scr1983,avaConv,0.5121493375816952
h0008,BE,wind,scr1983,avaConv,0.5309033177573534
h0009,BE,wind,scr1983,avaConv,0.560340635021239
h0010,BE,wind,scr1983,avaConv,0.5919659257421934
h0011,BE,wind,scr1983,avaConv,0.6288371852309869
h0012,BE,wind,scr1983,avaConv,0.6312839786540378
h0013,BE,wind,scr1983,avaConv,0.6108886319245336
h0014,BE,wind,scr1983,avaConv,0.575405541277045
h0015,BE,wind,scr1983,avaConv,0.5888007456302395
h0016,BE,wind,scr1983,avaConv,0.6314613290001087
h0017,BE,wind,scr1983,avaConv,0.6806156475947346
h0018,BE,wind,scr1983,avaConv,0.7101628560450194
h0019,BE,wind,scr1983,avaConv,0.726269881141989
h0020,BE,wind,scr1983,avaConv,0.7380495892491209
h0021,BE,wind,scr1983,avaConv,0.7462590676765819
h0022,BE,wind,scr1983,avaConv,0.7537500101589203
h0023,BE,wind,scr1983,avaConv,0.7457321986874178
h0024,BE,wind,scr1983,avaConv,0.73362848209269
h0025,BE,wind,scr1983,avaConv,0.7105873995490597
h0026,BE,wind,scr1983,avaConv,0.6828444168550892
h0027,BE,wind,scr1983,avaConv,0.635060856876665
h0028,BE,wind,scr1983,avaConv,0.575468180301771
h0029,BE,wind,scr1983,avaConv,0.5033830856504715
h0030,BE,wind,scr1983,avaConv,0.42671649609178797
h0031,BE,wind,scr1983,avaConv,0.34744820135152915
h0032,BE,wind,scr1983,avaConv,0.27020626700041805
h0033,BE,wind,scr1983,avaConv,0.2035893247614668
h0034,BE,wind,scr1983,avaConv,0.15341096049571093
h0035,BE,wind,scr1983,avaConv,0.13743112038940716
h0036,BE,wind,scr1983,avaConv,0.1326288175034345
h0037,BE,wind,scr1983,avaConv,0.13120577800838273
h0038,BE,wind,scr1983,avaConv,0.11049624887130936
h0039,BE,wind,scr1983,avaConv,0.0924378014484535
h0040,BE,wind,scr1983,avaConv,0.08212996306667958
h0041,BE,wind,scr1983,avaConv,0.08684977418648013
h0042,BE,wind,scr1983,avaConv,0.1058377247067826
h0043,BE,wind,scr1983,avaConv,0.14043560256639134
h0044,BE,wind,scr1983,avaConv,0.18232426584301473
h0045,BE,wind,scr1983,avaConv,0.21994442445578644
h0046,BE,wind,scr1983,avaConv,0.263788962241375
h0047,BE,wind,scr1983,avaConv,0.33437883054449885
h0048,BE,wind,scr1983,avaConv,0.3979562023898619
h0049,BE,wind,scr1983,avaConv,0.45545108948927865
h0050,BE,wind,scr1983,avaConv,0.5120883903102887
h0051,BE,wind,scr1983,avaConv,0.5882871786879335
h0052,BE,wind,scr1983,avaConv,0.6593993098372716
h0053,BE,wind,scr1983,avaConv,0.7036196781479643
h0054,BE,wind,scr1983,avaConv,0.7347774489909563
h0055,BE,wind,scr1983,avaConv,0.7608159392619049
h0056,BE,wind,scr1983,avaConv,0.7835125116956344
h0057,BE,wind,scr1983,avaConv,0.8019355579974649
h0058,BE,wind,scr1983,avaConv,0.8107891977840129
h0059,BE,wind,scr1983,avaConv,0.8077416502374144
