timestep_2,carrier_1,region_3,parameter,value,comment,source
2025,industryHeat_low,36DE,capaDem,2.125,,
2025,industryHeat_medium,36DE,capaDem,2.3,,
2025,spaceHeat,36DE,capaDem,38.093,,
2025,industryHeat_high,37DE,capaDem,3.123,,
2025,industryHeat_low,37DE,capaDem,2.396,,
2025,industryHeat_medium,37DE,capaDem,2.551,,
2025,spaceHeat,37DE,capaDem,45.468,,
2025,industryHeat_high,38DK,capaDem,0.224,,
2025,industryHeat_low,38DK,capaDem,0.459,,
2025,industryHeat_medium,38DK,capaDem,0.585,,
2025,spaceHeat,38DK,capaDem,10.955,,
2025,industryHeat_high,39CZ,capaDem,1.127,,
2025,industryHeat_low,39CZ,capaDem,1.102,,
2025,industryHeat_medium,39CZ,capaDem,1.06,,
2025,spaceHeat,39CZ,capaDem,13.262,,
2025,industryHeat_high,40CZ,capaDem,1.1,,
2025,industryHeat_low,40CZ,capaDem,0.953,,
2025,industryHeat_medium,40CZ,capaDem,0.904,,
2025,spaceHeat,40CZ,capaDem,10.396,,
2025,industryHeat_high,41PL,capaDem,0.99,,
2025,industryHeat_low,41PL,capaDem,0.69,,
2025,industryHeat_medium,41PL,capaDem,1.178,,
2025,spaceHeat,41PL,capaDem,15.477,,
2025,industryHeat_high,42PL,capaDem,0.807,,
2025,industryHeat_low,42PL,capaDem,0.4,,
2025,industryHeat_medium,42PL,capaDem,0.654,,
2025,spaceHeat,42PL,capaDem,11.114,,
2025,industryHeat_high,43PL,capaDem,1.321,,
2025,industryHeat_low,43PL,capaDem,0.646,,
2025,industryHeat_medium,43PL,capaDem,1.043,,
2025,spaceHeat,43PL,capaDem,15.051,,
2025,industryHeat_high,44PL,capaDem,1.169,,
2025,industryHeat_low,44PL,capaDem,0.641,,
2025,industryHeat_medium,44PL,capaDem,1.156,,
2025,spaceHeat,44PL,capaDem,13.706,,
2025,industryHeat_high,45PL,capaDem,0.685,,
2025,industryHeat_low,45PL,capaDem,0.408,,
2025,industryHeat_medium,45PL,capaDem,0.775,,
2025,spaceHeat,45PL,capaDem,10.423,,
2025,industryHeat_high,46SK,capaDem,1.774,,
2025,industryHeat_low,46SK,capaDem,1.389,,
2025,industryHeat_medium,46SK,capaDem,0.652,,
2025,spaceHeat,46SK,capaDem,9.281,,
2025,industryHeat_high,47CH,capaDem,0.703,,
2025,industryHeat_low,47CH,capaDem,0.791,,
2025,industryHeat_medium,47CH,capaDem,3.295,,
2025,spaceHeat,47CH,capaDem,21.557,,
2025,industryHeat_high,48CH,capaDem,0.072,,
2025,industryHeat_low,48CH,capaDem,0.081,,
2025,industryHeat_medium,48CH,capaDem,0.341,,
2025,spaceHeat,48CH,capaDem,2.677,,
2025,industryHeat_high,49AT,capaDem,0.674,,
2025,industryHeat_low,49AT,capaDem,0.495,,
2025,industryHeat_medium,49AT,capaDem,0.752,,
2025,spaceHeat,49AT,capaDem,5.904,,
2025,industryHeat_high,50AT,capaDem,1.116,,
2025,industryHeat_low,50AT,capaDem,0.875,,
2025,industryHeat_medium,50AT,capaDem,1.394,,
2025,spaceHeat,50AT,capaDem,8.262,,
2025,industryHeat_high,51AT,capaDem,0.635,,
2025,industryHeat_low,51AT,capaDem,0.637,,
2025,industryHeat_medium,51AT,capaDem,0.931,,
2025,spaceHeat,51AT,capaDem,10.919,,
2025,industryHeat_high,52IT,capaDem,4.706,,
2025,industryHeat_low,52IT,capaDem,3.719,,
2025,industryHeat_medium,52IT,capaDem,3.157,,
2025,spaceHeat,52IT,capaDem,93.477,,
2025,industryHeat_high,53IT,capaDem,0.877,,
2025,industryHeat_low,53IT,capaDem,0.693,,
2025,industryHeat_medium,53IT,capaDem,0.589,,
2025,spaceHeat,53IT,capaDem,17.688,,
2025,industryHeat_high,54IT,capaDem,1.645,,
2025,industryHeat_low,54IT,capaDem,1.3,,
2025,industryHeat_medium,54IT,capaDem,1.103,,
2025,spaceHeat,54IT,capaDem,34.06,,
2025,industryHeat_high,55IT,capaDem,0.629,,
2025,industryHeat_low,55IT,capaDem,0.495,,
2025,industryHeat_medium,55IT,capaDem,0.422,,
2025,spaceHeat,55IT,capaDem,18.02,,
2025,industryHeat_high,56IT,capaDem,0.441,,
2025,industryHeat_low,56IT,capaDem,0.347,,
2025,industryHeat_medium,56IT,capaDem,0.296,,
2025,spaceHeat,56IT,capaDem,11.075,,
2025,industryHeat_high,57SI,capaDem,0.275,,
2025,industryHeat_low,57SI,capaDem,0.206,,
2025,industryHeat_medium,57SI,capaDem,0.305,,
2025,spaceHeat,57SI,capaDem,4.346,,
2025,industryHeat_high,58HU,capaDem,0.802,,
2025,industryHeat_low,58HU,capaDem,0.839,,
2025,industryHeat_medium,58HU,capaDem,0.488,,
2025,spaceHeat,58HU,capaDem,25.78,,
2025,industryHeat_high,59RO,capaDem,0.987,,
2025,industryHeat_low,59RO,capaDem,0.404,,
2025,industryHeat_medium,59RO,capaDem,0.503,,
2025,spaceHeat,59RO,capaDem,5.454,,
2025,industryHeat_high,60RO,capaDem,1.327,,
2025,industryHeat_low,60RO,capaDem,0.627,,
2025,industryHeat_medium,60RO,capaDem,0.795,,
2025,spaceHeat,60RO,capaDem,7.688,,
2025,industryHeat_high,61RO,capaDem,0.635,,
2025,industryHeat_low,61RO,capaDem,0.279,,
2025,industryHeat_medium,61RO,capaDem,0.364,,
2025,spaceHeat,61RO,capaDem,6.236,,
2025,industryHeat_high,62HR,capaDem,0.31,,
2025,industryHeat_low,62HR,capaDem,0.193,,
2025,industryHeat_medium,62HR,capaDem,0.464,,
2025,spaceHeat,62HR,capaDem,7.868,,
2025,industryHeat_high,63BA,capaDem,0.669,,
2025,industryHeat_low,63BA,capaDem,0.376,,
2025,industryHeat_medium,63BA,capaDem,0.528,,
2025,spaceHeat,63BA,capaDem,3.788,,
2025,industryHeat_high,64ME,capaDem,0.128,,
2025,industryHeat_low,64ME,capaDem,0.059,,
2025,industryHeat_medium,64ME,capaDem,0.079,,
2025,spaceHeat,64ME,capaDem,0.7,,
2025,industryHeat_high,65RS,capaDem,1.405,,
2025,industryHeat_low,65RS,capaDem,0.808,,
2025,industryHeat_medium,65RS,capaDem,1.13,,
2025,spaceHeat,65RS,capaDem,6.976,,
2025,industryHeat_high,66BG,capaDem,0.557,,
2025,industryHeat_low,66BG,capaDem,1.069,,
2025,industryHeat_medium,66BG,capaDem,0.56,,
2025,spaceHeat,66BG,capaDem,9.16,,
2025,industryHeat_high,67MK,capaDem,0.402,,
2025,industryHeat_low,67MK,capaDem,0.226,,
2025,industryHeat_medium,67MK,capaDem,0.313,,
2025,spaceHeat,67MK,capaDem,2.541,,
2025,industryHeat_high,68GR,capaDem,0.24,,
2025,industryHeat_low,68GR,capaDem,0.23,,
2025,industryHeat_medium,68GR,capaDem,0.248,,
2025,spaceHeat,68GR,capaDem,5.433,,
2025,industryHeat_high,69GR,capaDem,0.454,,
2025,industryHeat_low,69GR,capaDem,0.388,,
2025,industryHeat_medium,69GR,capaDem,0.448,,
2025,spaceHeat,69GR,capaDem,7.814,,
2025,industryHeat_high,70AL,capaDem,0.571,,
2025,industryHeat_low,70AL,capaDem,0.321,,
2025,industryHeat_medium,70AL,capaDem,0.451,,
2025,spaceHeat,70AL,capaDem,3.241,,
2025,industryHeat_high,72DK,capaDem,0.086,,
2025,industryHeat_low,72DK,capaDem,0.197,,
2025,industryHeat_medium,72DK,capaDem,0.239,,
2025,spaceHeat,72DK,capaDem,8.677,,
2025,industryHeat_high,73EE,capaDem,0.069,,
2025,industryHeat_low,73EE,capaDem,0.123,,
2025,industryHeat_medium,73EE,capaDem,0.223,,
2025,spaceHeat,73EE,capaDem,3.566,,
2025,industryHeat_high,74FI,capaDem,0.122,,
2025,industryHeat_low,74FI,capaDem,0.239,,
2025,industryHeat_medium,74FI,capaDem,0.377,,
2025,spaceHeat,74FI,capaDem,2.843,,
2025,industryHeat_high,75FI,capaDem,0.901,,
2025,industryHeat_low,75FI,capaDem,3.034,,
2025,industryHeat_medium,75FI,capaDem,4.649,,
2025,spaceHeat,75FI,capaDem,17.549,,
2025,industryHeat_high,77LT,capaDem,0.178,,
2025,industryHeat_low,77LT,capaDem,0.437,,
2025,industryHeat_medium,77LT,capaDem,0.249,,
2025,spaceHeat,77LT,capaDem,5.373,,
2025,industryHeat_high,78LV,capaDem,0.171,,
2025,industryHeat_low,78LV,capaDem,0.2,,
2025,industryHeat_medium,78LV,capaDem,0.46,,
2025,spaceHeat,78LV,capaDem,5.094,,
2025,industryHeat_high,79NO,capaDem,0.014,,
2025,industryHeat_low,79NO,capaDem,0.025,,
2025,industryHeat_medium,79NO,capaDem,0.165,,
2025,spaceHeat,79NO,capaDem,1.313,,
2025,industryHeat_high,80NO,capaDem,0.033,,
2025,industryHeat_low,80NO,capaDem,0.06,,
2025,industryHeat_medium,80NO,capaDem,0.389,,
2025,spaceHeat,80NO,capaDem,3.048,,
2025,industryHeat_high,81NO,capaDem,0.067,,
2025,industryHeat_low,81NO,capaDem,0.124,,
2025,industryHeat_medium,81NO,capaDem,0.795,,
2025,spaceHeat,81NO,capaDem,4.738,,
2025,industryHeat_high,82NO,capaDem,0.127,,
2025,industryHeat_low,82NO,capaDem,0.235,,
2025,industryHeat_medium,82NO,capaDem,1.506,,
2025,spaceHeat,82NO,capaDem,8.111,,
2025,industryHeat_high,83NO,capaDem,0.033,,
2025,industryHeat_low,83NO,capaDem,0.062,,
2025,industryHeat_medium,83NO,capaDem,0.397,,
2025,spaceHeat,83NO,capaDem,2.516,,
2025,industryHeat_high,84NO,capaDem,0.028,,
2025,industryHeat_low,84NO,capaDem,0.052,,
2025,industryHeat_medium,84NO,capaDem,0.332,,
2025,spaceHeat,84NO,capaDem,2.401,,
2025,industryHeat_high,85NO,capaDem,0.001,,
2025,industryHeat_low,85NO,capaDem,0.004,,
2025,industryHeat_medium,85NO,capaDem,0.046,,
2025,spaceHeat,85NO,capaDem,0.334,,
2025,industryHeat_high,86SE,capaDem,0.033,,
2025,industryHeat_low,86SE,capaDem,0.037,,
2025,industryHeat_medium,86SE,capaDem,0.178,,
2025,spaceHeat,86SE,capaDem,1.448,,
2025,industryHeat_high,87SE,capaDem,0.161,,
2025,industryHeat_low,87SE,capaDem,0.208,,
2025,industryHeat_medium,87SE,capaDem,1.101,,
2025,spaceHeat,87SE,capaDem,4.588,,
2025,industryHeat_high,88SE,capaDem,0.774,,
2025,industryHeat_low,88SE,capaDem,0.931,,
2025,industryHeat_medium,88SE,capaDem,3.753,,
2025,spaceHeat,88SE,capaDem,30.862,,
2025,industryHeat_high,89SE,capaDem,0.208,,
2025,industryHeat_low,89SE,capaDem,0.256,,
2025,industryHeat_medium,89SE,capaDem,1.021,,
2025,spaceHeat,89SE,capaDem,8.326,,
2025,industryHeat_high,90UK,capaDem,1.224,,
2025,industryHeat_low,90UK,capaDem,1.715,,
2025,industryHeat_medium,90UK,capaDem,2.396,,
2025,spaceHeat,90UK,capaDem,50.515,,
2025,industryHeat_high,91UK,capaDem,0.341,,
2025,industryHeat_low,91UK,capaDem,0.416,,
2025,industryHeat_medium,91UK,capaDem,0.594,,
2025,spaceHeat,91UK,capaDem,11.293,,
2025,industryHeat_high,92UK,capaDem,2.417,,
2025,industryHeat_low,92UK,capaDem,2.309,,
2025,industryHeat_medium,92UK,capaDem,3.489,,
2025,spaceHeat,92UK,capaDem,51.908,,
2025,industryHeat_high,93UK,capaDem,0.623,,
2025,industryHeat_low,93UK,capaDem,0.641,,
2025,industryHeat_medium,93UK,capaDem,0.943,,
2025,spaceHeat,93UK,capaDem,14.593,,
2025,industryHeat_high,94UK,capaDem,0.165,,
2025,industryHeat_low,94UK,capaDem,0.262,,
2025,industryHeat_medium,94UK,capaDem,0.375,,
2025,spaceHeat,94UK,capaDem,8.486,,
2025,industryHeat_high,95UK,capaDem,0.161,,
2025,industryHeat_low,95UK,capaDem,0.188,,
2025,industryHeat_medium,95UK,capaDem,0.284,,
2025,spaceHeat,95UK,capaDem,4.341,,
2025,industryHeat_high,96IE,capaDem,0.45,,
2025,industryHeat_low,96IE,capaDem,0.483,,
2025,industryHeat_medium,96IE,capaDem,0.69,,
2025,spaceHeat,96IE,capaDem,8.554,,
2025,industryHeat_high,98IT,capaDem,0.225,,
2025,industryHeat_low,98IT,capaDem,0.175,,
2025,industryHeat_medium,98IT,capaDem,0.151,,
2025,spaceHeat,98IT,capaDem,4.203,,
2025,industryHeat_high,99FR,capaDem,0.002,,
2025,industryHeat_low,99FR,capaDem,0.01,,
2025,industryHeat_medium,99FR,capaDem,0.007,,
2025,spaceHeat,99FR,capaDem,0.717,,
2030,industryHeat_high,01ES,capaDem,0.364,,
2030,industryHeat_low,01ES,capaDem,0.153,,
2030,industryHeat_medium,01ES,capaDem,0.308,,
2030,spaceHeat,01ES,capaDem,3.088,,
2030,industryHeat_high,02ES,capaDem,0.437,,
2030,industryHeat_low,02ES,capaDem,0.157,,
2030,industryHeat_medium,02ES,capaDem,0.337,,
2030,spaceHeat,02ES,capaDem,3.13,,
2030,industryHeat_high,03ES,capaDem,0.289,,
2030,industryHeat_low,03ES,capaDem,0.131,,
2030,industryHeat_medium,03ES,capaDem,0.274,,
2030,spaceHeat,03ES,capaDem,2.086,,
2030,industryHeat_high,04ES,capaDem,0.712,,
2030,industryHeat_low,04ES,capaDem,0.295,,
2030,industryHeat_medium,04ES,capaDem,0.653,,
2030,spaceHeat,04ES,capaDem,3.424,,
2030,industryHeat_high,05ES,capaDem,0.231,,
2030,industryHeat_low,05ES,capaDem,0.117,,
2030,industryHeat_medium,05ES,capaDem,0.268,,
2030,spaceHeat,05ES,capaDem,1.466,,
2030,industryHeat_high,06ES,capaDem,1.244,,
2030,industryHeat_low,06ES,capaDem,0.809,,
2030,industryHeat_medium,06ES,capaDem,1.95,,
2030,spaceHeat,06ES,capaDem,7.698,,
2030,industryHeat_high,07ES,capaDem,0.529,,
2030,industryHeat_low,07ES,capaDem,0.352,,
2030,industryHeat_medium,07ES,capaDem,0.788,,
2030,spaceHeat,07ES,capaDem,7.259,,
2030,industryHeat_high,08ES,capaDem,0.285,,
2030,industryHeat_low,08ES,capaDem,0.116,,
2030,industryHeat_medium,08ES,capaDem,0.237,,
2030,spaceHeat,08ES,capaDem,2.617,,
2030,industryHeat_high,09ES,capaDem,0.407,,
2030,industryHeat_low,09ES,capaDem,0.193,,
2030,industryHeat_medium,09ES,capaDem,0.38,,
2030,spaceHeat,09ES,capaDem,4.647,,
2030,industryHeat_high,10ES,capaDem,0.233,,
2030,industryHeat_low,10ES,capaDem,0.109,,
2030,industryHeat_medium,10ES,capaDem,0.218,,
2030,spaceHeat,10ES,capaDem,2.844,,
2030,industryHeat_high,11ES,capaDem,1.613,,
2030,industryHeat_low,11ES,capaDem,0.575,,
2030,industryHeat_medium,11ES,capaDem,1.334,,
2030,spaceHeat,11ES,capaDem,7.529,,
2030,industryHeat_high,12PT,capaDem,0.65,,
2030,industryHeat_low,12PT,capaDem,0.594,,
2030,industryHeat_medium,12PT,capaDem,1.243,,
2030,spaceHeat,12PT,capaDem,3.702,,
2030,industryHeat_high,13PT,capaDem,0.415,,
2030,industryHeat_low,13PT,capaDem,0.396,,
2030,industryHeat_medium,13PT,capaDem,0.657,,
2030,spaceHeat,13PT,capaDem,2.991,,
2030,industryHeat_high,14FR,capaDem,0.27,,
2030,industryHeat_low,14FR,capaDem,0.328,,
2030,industryHeat_medium,14FR,capaDem,0.433,,
2030,spaceHeat,14FR,capaDem,12.6,,
2030,industryHeat_high,15FR,capaDem,0.064,,
2030,industryHeat_low,15FR,capaDem,0.129,,
2030,industryHeat_medium,15FR,capaDem,0.153,,
2030,spaceHeat,15FR,capaDem,7.401,,
2030,industryHeat_high,16FR,capaDem,0.348,,
2030,industryHeat_low,16FR,capaDem,0.269,,
2030,industryHeat_medium,16FR,capaDem,0.348,,
2030,spaceHeat,16FR,capaDem,12.098,,
2030,industryHeat_high,17FR,capaDem,0.316,,
2030,industryHeat_low,17FR,capaDem,0.324,,
2030,industryHeat_medium,17FR,capaDem,0.408,,
2030,spaceHeat,17FR,capaDem,11.034,,
2030,industryHeat_high,18FR,capaDem,0.218,,
2030,industryHeat_low,18FR,capaDem,0.142,,
2030,industryHeat_medium,18FR,capaDem,0.2,,
2030,spaceHeat,18FR,capaDem,9.421,,
2030,industryHeat_high,19FR,capaDem,0.721,,
2030,industryHeat_low,19FR,capaDem,0.189,,
2030,industryHeat_medium,19FR,capaDem,0.34,,
2030,spaceHeat,19FR,capaDem,8.918,,
2030,industryHeat_high,20FR,capaDem,0.588,,
2030,industryHeat_low,20FR,capaDem,0.158,,
2030,industryHeat_medium,20FR,capaDem,0.277,,
2030,spaceHeat,20FR,capaDem,8.924,,
2030,industryHeat_high,21FR,capaDem,0.455,,
2030,industryHeat_low,21FR,capaDem,0.514,,
2030,industryHeat_medium,21FR,capaDem,0.587,,
2030,spaceHeat,21FR,capaDem,12.151,,
2030,industryHeat_high,22FR,capaDem,0.036,,
2030,industryHeat_low,22FR,capaDem,0.017,,
2030,industryHeat_medium,22FR,capaDem,0.026,,
2030,spaceHeat,22FR,capaDem,5.246,,
2030,industryHeat_high,23FR,capaDem,3.056,,
2030,industryHeat_low,23FR,capaDem,1.823,,
2030,industryHeat_medium,23FR,capaDem,2.719,,
2030,spaceHeat,23FR,capaDem,29.615,,
2030,industryHeat_high,24FR,capaDem,0.221,,
2030,industryHeat_low,24FR,capaDem,0.106,,
2030,industryHeat_medium,24FR,capaDem,0.134,,
2030,spaceHeat,24FR,capaDem,5.15,,
2030,industryHeat_high,25FR,capaDem,0.419,,
2030,industryHeat_low,25FR,capaDem,0.32,,
2030,industryHeat_medium,25FR,capaDem,0.503,,
2030,spaceHeat,25FR,capaDem,14.213,,
2030,industryHeat_high,26FR,capaDem,0.737,,
2030,industryHeat_low,26FR,capaDem,0.355,,
2030,industryHeat_medium,26FR,capaDem,0.506,,
2030,spaceHeat,26FR,capaDem,19.294,,
2030,industryHeat_high,27FR,capaDem,0.128,,
2030,industryHeat_low,27FR,capaDem,0.078,,
2030,industryHeat_medium,27FR,capaDem,0.09,,
2030,spaceHeat,27FR,capaDem,2.303,,
2030,industryHeat_high,28BE,capaDem,3.381,,
2030,industryHeat_low,28BE,capaDem,2.014,,
2030,industryHeat_medium,28BE,capaDem,2.665,,
2030,spaceHeat,28BE,capaDem,39.419,,
2030,industryHeat_high,29LU,capaDem,0.243,,
2030,industryHeat_low,29LU,capaDem,0.096,,
2030,industryHeat_medium,29LU,capaDem,0.133,,
2030,spaceHeat,29LU,capaDem,2.203,,
2030,industryHeat_high,30NL,capaDem,4.984,,
2030,industryHeat_low,30NL,capaDem,3.54,,
2030,industryHeat_medium,30NL,capaDem,3.317,,
2030,spaceHeat,30NL,capaDem,41.653,,
2030,industryHeat_high,31DE,capaDem,1.78,,
2030,industryHeat_low,31DE,capaDem,1.635,,
2030,industryHeat_medium,31DE,capaDem,1.791,,
2030,spaceHeat,31DE,capaDem,39.827,,
2030,industryHeat_high,32DE,capaDem,0.85,,
2030,industryHeat_low,32DE,capaDem,0.8,,
2030,industryHeat_medium,32DE,capaDem,0.808,,
2030,spaceHeat,32DE,capaDem,24.678,,
2030,industryHeat_high,33DE,capaDem,4.581,,
2030,industryHeat_low,33DE,capaDem,2.852,,
2030,industryHeat_medium,33DE,capaDem,3.052,,
2030,spaceHeat,33DE,capaDem,52.073,,
2030,industryHeat_high,34DE,capaDem,2.138,,
2030,industryHeat_low,34DE,capaDem,1.143,,
2030,industryHeat_medium,34DE,capaDem,1.36,,
2030,spaceHeat,34DE,capaDem,24.857,,
2030,industryHeat_high,35DE,capaDem,2.526,,
2030,industryHeat_low,35DE,capaDem,2.267,,
2030,industryHeat_medium,35DE,capaDem,2.15,,
2030,spaceHeat,35DE,capaDem,33.988,,
2030,industryHeat_high,36DE,capaDem,2.91,,
2030,industryHeat_low,36DE,capaDem,2.125,,
2030,industryHeat_medium,36DE,capaDem,2.3,,
2030,spaceHeat,36DE,capaDem,33.667,,
2030,industryHeat_high,37DE,capaDem,3.123,,
2030,industryHeat_low,37DE,capaDem,2.396,,
2030,industryHeat_medium,37DE,capaDem,2.551,,
2030,spaceHeat,37DE,capaDem,40.185,,
2030,industryHeat_high,38DK,capaDem,0.224,,
2030,industryHeat_low,38DK,capaDem,0.459,,
2030,industryHeat_medium,38DK,capaDem,0.585,,
2030,spaceHeat,38DK,capaDem,10.07,,
2030,industryHeat_high,39CZ,capaDem,1.127,,
2030,industryHeat_low,39CZ,capaDem,1.102,,
2030,industryHeat_medium,39CZ,capaDem,1.06,,
2030,spaceHeat,39CZ,capaDem,11.721,,
2030,industryHeat_high,40CZ,capaDem,1.1,,
2030,industryHeat_low,40CZ,capaDem,0.953,,
2030,industryHeat_medium,40CZ,capaDem,0.904,,
2030,spaceHeat,40CZ,capaDem,9.188,,
2030,industryHeat_high,41PL,capaDem,0.99,,
2030,industryHeat_low,41PL,capaDem,0.69,,
2030,industryHeat_medium,41PL,capaDem,1.178,,
2030,spaceHeat,41PL,capaDem,13.679,,
2030,industryHeat_high,42PL,capaDem,0.807,,
2030,industryHeat_low,42PL,capaDem,0.4,,
2030,industryHeat_medium,42PL,capaDem,0.654,,
2030,spaceHeat,42PL,capaDem,9.823,,
2030,industryHeat_high,43PL,capaDem,1.321,,
2030,industryHeat_low,43PL,capaDem,0.646,,
2030,industryHeat_medium,43PL,capaDem,1.043,,
2030,spaceHeat,43PL,capaDem,13.302,,
2030,industryHeat_high,44PL,capaDem,1.169,,
2030,industryHeat_low,44PL,capaDem,0.641,,
2030,industryHeat_medium,44PL,capaDem,1.156,,
2030,spaceHeat,44PL,capaDem,12.114,,
2030,industryHeat_high,45PL,capaDem,0.685,,
2030,industryHeat_low,45PL,capaDem,0.408,,
2030,industryHeat_medium,45PL,capaDem,0.775,,
2030,spaceHeat,45PL,capaDem,9.212,,
2030,industryHeat_high,46SK,capaDem,1.774,,
2030,industryHeat_low,46SK,capaDem,1.389,,
2030,industryHeat_medium,46SK,capaDem,0.652,,
2030,spaceHeat,46SK,capaDem,8.203,,
2030,industryHeat_high,47CH,capaDem,0.703,,
2030,industryHeat_low,47CH,capaDem,0.791,,
2030,industryHeat_medium,47CH,capaDem,3.295,,
2030,spaceHeat,47CH,capaDem,19.052,,
2030,industryHeat_high,48CH,capaDem,0.072,,
2030,industryHeat_low,48CH,capaDem,0.081,,
2030,industryHeat_medium,48CH,capaDem,0.341,,
2030,spaceHeat,48CH,capaDem,2.366,,
2030,industryHeat_high,49AT,capaDem,0.674,,
2030,industryHeat_low,49AT,capaDem,0.495,,
2030,industryHeat_medium,49AT,capaDem,0.752,,
2030,spaceHeat,49AT,capaDem,5.218,,
2030,industryHeat_high,50AT,capaDem,1.116,,
2030,industryHeat_low,50AT,capaDem,0.875,,
2030,industryHeat_medium,50AT,capaDem,1.394,,
2030,spaceHeat,50AT,capaDem,7.302,,
2030,industryHeat_high,51AT,capaDem,0.635,,
2030,industryHeat_low,51AT,capaDem,0.637,,
2030,industryHeat_medium,51AT,capaDem,0.931,,
2030,spaceHeat,51AT,capaDem,9.65,,
2030,industryHeat_high,52IT,capaDem,4.706,,
2030,industryHeat_low,52IT,capaDem,3.719,,
2030,industryHeat_medium,52IT,capaDem,3.157,,
2030,spaceHeat,52IT,capaDem,82.617,,
2030,industryHeat_high,53IT,capaDem,0.877,,
2030,industryHeat_low,53IT,capaDem,0.693,,
2030,industryHeat_medium,53IT,capaDem,0.589,,
2030,spaceHeat,53IT,capaDem,15.632,,
2030,industryHeat_high,54IT,capaDem,1.645,,
2030,industryHeat_low,54IT,capaDem,1.3,,
2030,industryHeat_medium,54IT,capaDem,1.103,,
2030,spaceHeat,54IT,capaDem,30.103,,
2030,industryHeat_high,55IT,capaDem,0.629,,
2030,industryHeat_low,55IT,capaDem,0.495,,
2030,industryHeat_medium,55IT,capaDem,0.422,,
2030,spaceHeat,55IT,capaDem,15.927,,
2030,industryHeat_high,56IT,capaDem,0.441,,
2030,industryHeat_low,56IT,capaDem,0.347,,
2030,industryHeat_medium,56IT,capaDem,0.296,,
2030,spaceHeat,56IT,capaDem,9.788,,
2030,industryHeat_high,57SI,capaDem,0.275,,
2030,industryHeat_low,57SI,capaDem,0.206,,
2030,industryHeat_medium,57SI,capaDem,0.305,,
2030,spaceHeat,57SI,capaDem,3.841,,
2030,industryHeat_high,58HU,capaDem,0.802,,
2030,industryHeat_low,58HU,capaDem,0.839,,
2030,industryHeat_medium,58HU,capaDem,0.488,,
2030,spaceHeat,58HU,capaDem,22.784,,
2030,industryHeat_high,59RO,capaDem,0.987,,
2030,industryHeat_low,59RO,capaDem,0.404,,
2030,industryHeat_medium,59RO,capaDem,0.503,,
2030,spaceHeat,59RO,capaDem,4.82,,
2030,industryHeat_high,60RO,capaDem,1.327,,
2030,industryHeat_low,60RO,capaDem,0.627,,
2030,industryHeat_medium,60RO,capaDem,0.795,,
2030,spaceHeat,60RO,capaDem,6.795,,
2030,industryHeat_high,61RO,capaDem,0.635,,
2030,industryHeat_low,61RO,capaDem,0.279,,
2030,industryHeat_medium,61RO,capaDem,0.364,,
2030,spaceHeat,61RO,capaDem,5.511,,
2030,industryHeat_high,62HR,capaDem,0.31,,
2030,industryHeat_low,62HR,capaDem,0.193,,
2030,industryHeat_medium,62HR,capaDem,0.464,,
2030,spaceHeat,62HR,capaDem,6.954,,
2030,industryHeat_high,63BA,capaDem,0.669,,
2030,industryHeat_low,63BA,capaDem,0.376,,
2030,industryHeat_medium,63BA,capaDem,0.528,,
2030,spaceHeat,63BA,capaDem,3.348,,
2030,industryHeat_high,64ME,capaDem,0.128,,
2030,industryHeat_low,64ME,capaDem,0.059,,
2030,industryHeat_medium,64ME,capaDem,0.079,,
2030,spaceHeat,64ME,capaDem,0.619,,
2030,industryHeat_high,65RS,capaDem,1.405,,
2030,industryHeat_low,65RS,capaDem,0.808,,
2030,industryHeat_medium,65RS,capaDem,1.13,,
2030,spaceHeat,65RS,capaDem,6.166,,
2030,industryHeat_high,66BG,capaDem,0.557,,
2030,industryHeat_low,66BG,capaDem,1.069,,
2030,industryHeat_medium,66BG,capaDem,0.56,,
2030,spaceHeat,66BG,capaDem,8.096,,
2030,industryHeat_high,67MK,capaDem,0.402,,
2030,industryHeat_low,67MK,capaDem,0.226,,
2030,industryHeat_medium,67MK,capaDem,0.313,,
2030,spaceHeat,67MK,capaDem,2.246,,
2030,industryHeat_high,68GR,capaDem,0.24,,
2030,industryHeat_low,68GR,capaDem,0.23,,
2030,industryHeat_medium,68GR,capaDem,0.248,,
2030,spaceHeat,68GR,capaDem,4.802,,
2030,industryHeat_high,69GR,capaDem,0.454,,
2030,industryHeat_low,69GR,capaDem,0.388,,
2030,industryHeat_medium,69GR,capaDem,0.448,,
2030,spaceHeat,69GR,capaDem,6.906,,
2030,industryHeat_high,70AL,capaDem,0.571,,
2030,industryHeat_low,70AL,capaDem,0.321,,
2030,industryHeat_medium,70AL,capaDem,0.451,,
2030,spaceHeat,70AL,capaDem,2.864,,
2030,industryHeat_high,72DK,capaDem,0.086,,
2030,industryHeat_low,72DK,capaDem,0.197,,
2030,industryHeat_medium,72DK,capaDem,0.239,,
2030,spaceHeat,72DK,capaDem,7.976,,
2030,industryHeat_high,73EE,capaDem,0.069,,
2030,industryHeat_low,73EE,capaDem,0.123,,
2030,industryHeat_medium,73EE,capaDem,0.223,,
2030,spaceHeat,73EE,capaDem,3.152,,
2030,industryHeat_high,74FI,capaDem,0.122,,
2030,industryHeat_low,74FI,capaDem,0.239,,
2030,industryHeat_medium,74FI,capaDem,0.377,,
2030,spaceHeat,74FI,capaDem,2.512,,
2030,industryHeat_high,75FI,capaDem,0.901,,
