timestep_2,region_4,technology_3,parameter,value,source
2030,40CZ,oilBoilerDh,capaConvResi,0.5319,
2030,31DE,oilBoilerDh,capaConvResi,0.0999,
2030,32DE,oilBoilerDh,capaConvResi,0.11112,
2030,33DE,oilBoilerDh,capaConvResi,0.00714,
2030,34DE,oilBoilerDh,capaConvResi,0.02639,
2030,35DE,oilBoilerDh,capaConvResi,0.1897,
2030,36DE,oilBoilerDh,capaConvResi,0.18316,
2030,37DE,oilBoilerDh,capaConvResi,0.1624,
2030,38DK,oilBoilerDh,capaConvResi,0.10272,
2030,72DK,oilBoilerDh,capaConvResi,0.05154,
2030,73EE,oilBoilerDh,capaConvResi,0.2255,
2030,01ES,oilBoilerDh,capaConvResi,0.00374,
2030,02ES,oilBoilerDh,capaConvResi,0.0005,
2030,03ES,oilBoilerDh,capaConvResi,0.00161,
2030,04ES,oilBoilerDh,capaConvResi,0.00467,
2030,05ES,oilBoilerDh,capaConvResi,0.00069,
2030,06ES,oilBoilerDh,capaConvResi,0.00869,
2030,07ES,oilBoilerDh,capaConvResi,0.01118,
2030,08ES,oilBoilerDh,capaConvResi,0.00114,
2030,09ES,oilBoilerDh,capaConvResi,0.00339,
2030,11ES,oilBoilerDh,capaConvResi,0.00983,
2030,74FI,oilBoilerDh,capaConvResi,0.87367,
2030,75FI,oilBoilerDh,capaConvResi,5.58316,
2030,14FR,oilBoilerDh,capaConvResi,0.08863,
2030,15FR,oilBoilerDh,capaConvResi,0.10827,
2030,16FR,oilBoilerDh,capaConvResi,0.17316,
2030,17FR,oilBoilerDh,capaConvResi,0.0715,
2030,18FR,oilBoilerDh,capaConvResi,0.01637,
2030,19FR,oilBoilerDh,capaConvResi,0.02785,
2030,20FR,oilBoilerDh,capaConvResi,0.03263,
2030,21FR,oilBoilerDh,capaConvResi,0.15972,
2030,22FR,oilBoilerDh,capaConvResi,0.03736,
2030,23FR,oilBoilerDh,capaConvResi,0.412,
2030,24FR,oilBoilerDh,capaConvResi,0.0309,
2030,25FR,oilBoilerDh,capaConvResi,0.09137,
2030,26FR,oilBoilerDh,capaConvResi,0.05759,
2030,99FR,oilBoilerDh,capaConvResi,0.00454,
2030,68GR,oilBoilerDh,capaConvResi,0.0211,
2030,69GR,oilBoilerDh,capaConvResi,0.01121,
2030,62HR,oilBoilerDh,capaConvResi,0.12715,
2030,58HU,oilBoilerDh,capaConvResi,0.46723,
2030,96IE,oilBoilerDh,capaConvResi,0.01142,
2030,52IT,oilBoilerDh,capaConvResi,0.00351,
2030,53IT,oilBoilerDh,capaConvResi,0.00069,
2030,54IT,oilBoilerDh,capaConvResi,0.00113,
2030,56IT,oilBoilerDh,capaConvResi,0.00032,
2030,98IT,oilBoilerDh,capaConvResi,0.00005,
2030,77LT,oilBoilerDh,capaConvResi,0.42742,
2030,29LU,oilBoilerDh,capaConvResi,0.06853,
2030,78LV,oilBoilerDh,capaConvResi,0.36236,
2030,64ME,oilBoilerDh,capaConvResi,0.02658,
2030,67MK,oilBoilerDh,capaConvResi,0.09616,
2030,30NL,oilBoilerDh,capaConvResi,0.50657,
2030,80NO,oilBoilerDh,capaConvResi,0.07356,
2030,81NO,oilBoilerDh,capaConvResi,0.11487,
2030,82NO,oilBoilerDh,capaConvResi,0.15836,
2030,84NO,oilBoilerDh,capaConvResi,0.05801,
2030,85NO,oilBoilerDh,capaConvResi,0.00799,
2030,41PL,oilBoilerDh,capaConvResi,0.95092,
2030,42PL,oilBoilerDh,capaConvResi,0.6527,
2030,43PL,oilBoilerDh,capaConvResi,0.6479,
2030,44PL,oilBoilerDh,capaConvResi,0.77256,
2030,45PL,oilBoilerDh,capaConvResi,0.76465,
2030,12PT,oilBoilerDh,capaConvResi,0.06597,
2030,13PT,oilBoilerDh,capaConvResi,0.01123,
2030,59RO,oilBoilerDh,capaConvResi,0.30904,
2030,60RO,oilBoilerDh,capaConvResi,0.12551,
2030,61RO,oilBoilerDh,capaConvResi,0.22674,
2030,65RS,oilBoilerDh,capaConvResi,0.2643,
2030,86SE,oilBoilerDh,capaConvResi,0.12227,
2030,87SE,oilBoilerDh,capaConvResi,0.47519,
2030,88SE,oilBoilerDh,capaConvResi,2.92684,
2030,89SE,oilBoilerDh,capaConvResi,0.60319,
2030,57SI,oilBoilerDh,capaConvResi,0.07775,
2030,46SK,oilBoilerDh,capaConvResi,0.32168,
2030,90UK,oilBoilerDh,capaConvResi,0.17431,
2030,91UK,oilBoilerDh,capaConvResi,0.03585,
2030,92UK,oilBoilerDh,capaConvResi,0.13717,
2030,93UK,oilBoilerDh,capaConvResi,0.04223,
2030,94UK,oilBoilerDh,capaConvResi,0.0326,
2030,95UK,oilBoilerDh,capaConvResi,0.01446,
2030,49AT,bioBoilerDh,capaConvResi,0.6743,
2030,50AT,bioBoilerDh,capaConvResi,0.50905,
2030,51AT,bioBoilerDh,capaConvResi,0.54618,
2030,38DK,bioBoilerDh,capaConvResi,1.79691,
2030,72DK,bioBoilerDh,capaConvResi,0.90148,
2035,70AL,gasBoilerDh,capaConvResi,0.2849,
2035,49AT,gasBoilerDh,capaConvResi,0.23697,
2035,50AT,gasBoilerDh,capaConvResi,0.17889,
2035,51AT,gasBoilerDh,capaConvResi,0.19194,
2035,63BA,gasBoilerDh,capaConvResi,0.19587,
2035,28BE,gasBoilerDh,capaConvResi,0.22493,
2035,66BG,gasBoilerDh,capaConvResi,0.55075,
2035,47CH,gasBoilerDh,capaConvResi,0.27392,
2035,48CH,gasBoilerDh,capaConvResi,0.03021,
2035,39CZ,gasBoilerDh,capaConvResi,0.65097,
2035,40CZ,gasBoilerDh,capaConvResi,0.72634,
2035,31DE,gasBoilerDh,capaConvResi,0.77697,
2035,32DE,gasBoilerDh,capaConvResi,0.86426,
2035,33DE,gasBoilerDh,capaConvResi,0.05548,
2035,34DE,gasBoilerDh,capaConvResi,0.20522,
2035,35DE,gasBoilerDh,capaConvResi,1.47544,
2035,36DE,gasBoilerDh,capaConvResi,1.42456,
2035,37DE,gasBoilerDh,capaConvResi,1.26311,
2035,38DK,gasBoilerDh,capaConvResi,0.81407,
2035,72DK,gasBoilerDh,capaConvResi,0.40841,
2035,73EE,gasBoilerDh,capaConvResi,0.30793,
2035,01ES,gasBoilerDh,capaConvResi,0.0051,
2035,02ES,gasBoilerDh,capaConvResi,0.00068,
2035,03ES,gasBoilerDh,capaConvResi,0.0022,
2035,04ES,gasBoilerDh,capaConvResi,0.00638,
2035,05ES,gasBoilerDh,capaConvResi,0.00094,
2035,06ES,gasBoilerDh,capaConvResi,0.01186,
2035,07ES,gasBoilerDh,capaConvResi,0.01526,
2035,08ES,gasBoilerDh,capaConvResi,0.00155,
2035,09ES,gasBoilerDh,capaConvResi,0.00462,
2035,11ES,gasBoilerDh,capaConvResi,0.01343,
2035,74FI,gasBoilerDh,capaConvResi,0.06657,
2035,75FI,gasBoilerDh,capaConvResi,0.42537,
2035,14FR,gasBoilerDh,capaConvResi,0.12103,
2035,15FR,gasBoilerDh,capaConvResi,0.14785,
2035,16FR,gasBoilerDh,capaConvResi,0.23645,
2035,17FR,gasBoilerDh,capaConvResi,0.09764,
2035,18FR,gasBoilerDh,capaConvResi,0.02235,
2035,19FR,gasBoilerDh,capaConvResi,0.03803,
2035,20FR,gasBoilerDh,capaConvResi,0.04456,
2035,21FR,gasBoilerDh,capaConvResi,0.21811,
2035,22FR,gasBoilerDh,capaConvResi,0.05102,
2035,23FR,gasBoilerDh,capaConvResi,0.56261,
2035,24FR,gasBoilerDh,capaConvResi,0.0422,
2035,25FR,gasBoilerDh,capaConvResi,0.12477,
2035,26FR,gasBoilerDh,capaConvResi,0.07863,
2035,99FR,gasBoilerDh,capaConvResi,0.0062,
2035,68GR,gasBoilerDh,capaConvResi,0.02881,
2035,69GR,gasBoilerDh,capaConvResi,0.01531,
2035,62HR,gasBoilerDh,capaConvResi,0.17363,
2035,58HU,gasBoilerDh,capaConvResi,0.63802,
2035,96IE,gasBoilerDh,capaConvResi,0.0156,
2035,52IT,gasBoilerDh,capaConvResi,1.79342,
2035,53IT,gasBoilerDh,capaConvResi,0.35095,
2035,54IT,gasBoilerDh,capaConvResi,0.57396,
2035,55IT,gasBoilerDh,capaConvResi,0.00399,
2035,56IT,gasBoilerDh,capaConvResi,0.16245,
2035,98IT,gasBoilerDh,capaConvResi,0.025,
2035,77LT,gasBoilerDh,capaConvResi,0.58366,
2035,29LU,gasBoilerDh,capaConvResi,0.09358,
2035,78LV,gasBoilerDh,capaConvResi,0.49482,
2035,64ME,gasBoilerDh,capaConvResi,0.03629,
2035,67MK,gasBoilerDh,capaConvResi,0.1313,
2035,30NL,gasBoilerDh,capaConvResi,0.69175,
2035,80NO,gasBoilerDh,capaConvResi,0.10045,
2035,81NO,gasBoilerDh,capaConvResi,0.15686,
2035,82NO,gasBoilerDh,capaConvResi,0.21625,
2035,84NO,gasBoilerDh,capaConvResi,0.07921,
2035,85NO,gasBoilerDh,capaConvResi,0.0109,
2035,41PL,gasBoilerDh,capaConvResi,1.26789,
2035,42PL,gasBoilerDh,capaConvResi,0.87026,
2035,43PL,gasBoilerDh,capaConvResi,0.86386,
2035,44PL,gasBoilerDh,capaConvResi,1.03007,
2035,45PL,gasBoilerDh,capaConvResi,1.01954,
2035,12PT,gasBoilerDh,capaConvResi,0.09009,
2035,13PT,gasBoilerDh,capaConvResi,0.01533,
2035,59RO,gasBoilerDh,capaConvResi,0.42201,
2035,60RO,gasBoilerDh,capaConvResi,0.17139,
2035,61RO,gasBoilerDh,capaConvResi,0.30962,
2035,65RS,gasBoilerDh,capaConvResi,0.36092,
2035,86SE,gasBoilerDh,capaConvResi,0.16696,
2035,87SE,gasBoilerDh,capaConvResi,0.64889,
2035,88SE,gasBoilerDh,capaConvResi,3.99673,
2035,89SE,gasBoilerDh,capaConvResi,0.82368,
2035,57SI,gasBoilerDh,capaConvResi,0.10616,
2035,46SK,gasBoilerDh,capaConvResi,0.43927,
2035,90UK,gasBoilerDh,capaConvResi,0.23802,
2035,91UK,gasBoilerDh,capaConvResi,0.04895,
2035,92UK,gasBoilerDh,capaConvResi,0.18731,
2035,93UK,gasBoilerDh,capaConvResi,0.05767,
2035,94UK,gasBoilerDh,capaConvResi,0.04452,
2035,95UK,gasBoilerDh,capaConvResi,0.01974,
2035,70AL,oilBoilerDh,capaConvResi,0.13909,
2035,49AT,oilBoilerDh,capaConvResi,0.03137,
2035,50AT,oilBoilerDh,capaConvResi,0.02368,
2035,51AT,oilBoilerDh,capaConvResi,0.02541,
2035,63BA,oilBoilerDh,capaConvResi,0.09563,
2035,28BE,oilBoilerDh,capaConvResi,0.10982,
2035,66BG,oilBoilerDh,capaConvResi,0.26888,
2035,47CH,oilBoilerDh,capaConvResi,0.13373,
2035,48CH,oilBoilerDh,capaConvResi,0.01475,
2035,39CZ,oilBoilerDh,capaConvResi,0.31781,
2035,40CZ,oilBoilerDh,capaConvResi,0.3546,
2035,31DE,oilBoilerDh,capaConvResi,0.0666,
2035,32DE,oilBoilerDh,capaConvResi,0.07408,
2035,33DE,oilBoilerDh,capaConvResi,0.00476,
2035,34DE,oilBoilerDh,capaConvResi,0.01759,
2035,35DE,oilBoilerDh,capaConvResi,0.12647,
2035,36DE,oilBoilerDh,capaConvResi,0.12211,
2035,37DE,oilBoilerDh,capaConvResi,0.10827,
2035,38DK,oilBoilerDh,capaConvResi,0.06848,
2035,72DK,oilBoilerDh,capaConvResi,0.03436,
2035,73EE,oilBoilerDh,capaConvResi,0.15033,
2035,01ES,oilBoilerDh,capaConvResi,0.00249,
2035,02ES,oilBoilerDh,capaConvResi,0.00033,
2035,03ES,oilBoilerDh,capaConvResi,0.00108,
2035,04ES,oilBoilerDh,capaConvResi,0.00312,
2035,05ES,oilBoilerDh,capaConvResi,0.00046,
2035,06ES,oilBoilerDh,capaConvResi,0.0058,
2035,07ES,oilBoilerDh,capaConvResi,0.00745,
2035,08ES,oilBoilerDh,capaConvResi,0.00076,
2035,09ES,oilBoilerDh,capaConvResi,0.00226,
2035,11ES,oilBoilerDh,capaConvResi,0.00656,
2035,74FI,oilBoilerDh,capaConvResi,0.58245,
2035,75FI,oilBoilerDh,capaConvResi,3.72211,
2035,14FR,oilBoilerDh,capaConvResi,0.05909,
2035,15FR,oilBoilerDh,capaConvResi,0.07218,
2035,16FR,oilBoilerDh,capaConvResi,0.11544,
2035,17FR,oilBoilerDh,capaConvResi,0.04767,
2035,18FR,oilBoilerDh,capaConvResi,0.01091,
2035,19FR,oilBoilerDh,capaConvResi,0.01857,
2035,20FR,oilBoilerDh,capaConvResi,0.02176,
2035,21FR,oilBoilerDh,capaConvResi,0.10648,
2035,22FR,oilBoilerDh,capaConvResi,0.02491,
2035,23FR,oilBoilerDh,capaConvResi,0.27467,
2035,24FR,oilBoilerDh,capaConvResi,0.0206,
2035,25FR,oilBoilerDh,capaConvResi,0.06091,
2035,26FR,oilBoilerDh,capaConvResi,0.03839,
2035,99FR,oilBoilerDh,capaConvResi,0.00303,
2035,68GR,oilBoilerDh,capaConvResi,0.01407,
2035,69GR,oilBoilerDh,capaConvResi,0.00748,
2035,62HR,oilBoilerDh,capaConvResi,0.08477,
2035,58HU,oilBoilerDh,capaConvResi,0.31149,
2035,96IE,oilBoilerDh,capaConvResi,0.00762,
2035,52IT,oilBoilerDh,capaConvResi,0.00234,
2035,53IT,oilBoilerDh,capaConvResi,0.00046,
2035,54IT,oilBoilerDh,capaConvResi,0.00075,
2035,56IT,oilBoilerDh,capaConvResi,0.00022,
2035,98IT,oilBoilerDh,capaConvResi,0.00004,
2035,77LT,oilBoilerDh,capaConvResi,0.28495,
2035,29LU,oilBoilerDh,capaConvResi,0.04569,
2035,78LV,oilBoilerDh,capaConvResi,0.24157,
2035,64ME,oilBoilerDh,capaConvResi,0.01772,
2035,67MK,oilBoilerDh,capaConvResi,0.06411,
2035,30NL,oilBoilerDh,capaConvResi,0.33772,
2035,80NO,oilBoilerDh,capaConvResi,0.04904,
2035,81NO,oilBoilerDh,capaConvResi,0.07658,
2035,82NO,oilBoilerDh,capaConvResi,0.10558,
2035,84NO,oilBoilerDh,capaConvResi,0.03867,
2035,85NO,oilBoilerDh,capaConvResi,0.00533,
2035,41PL,oilBoilerDh,capaConvResi,0.63395,
2035,42PL,oilBoilerDh,capaConvResi,0.43513,
2035,43PL,oilBoilerDh,capaConvResi,0.43193,
2035,44PL,oilBoilerDh,capaConvResi,0.51504,
2035,45PL,oilBoilerDh,capaConvResi,0.50977,
2035,12PT,oilBoilerDh,capaConvResi,0.04398,
2035,13PT,oilBoilerDh,capaConvResi,0.00749,
2035,59RO,oilBoilerDh,capaConvResi,0.20603,
2035,60RO,oilBoilerDh,capaConvResi,0.08368,
2035,61RO,oilBoilerDh,capaConvResi,0.15116,
2035,65RS,oilBoilerDh,capaConvResi,0.1762,
2035,86SE,oilBoilerDh,capaConvResi,0.08151,
2035,87SE,oilBoilerDh,capaConvResi,0.31679,
2035,88SE,oilBoilerDh,capaConvResi,1.95123,
2035,89SE,oilBoilerDh,capaConvResi,0.40213,
2035,57SI,oilBoilerDh,capaConvResi,0.05183,
2035,46SK,oilBoilerDh,capaConvResi,0.21446,
2035,90UK,oilBoilerDh,capaConvResi,0.11621,
2035,91UK,oilBoilerDh,capaConvResi,0.0239,
2035,92UK,oilBoilerDh,capaConvResi,0.09145,
2035,93UK,oilBoilerDh,capaConvResi,0.02816,
2035,94UK,oilBoilerDh,capaConvResi,0.02174,
2035,95UK,oilBoilerDh,capaConvResi,0.00964,
2035,49AT,bioBoilerDh,capaConvResi,0.44954,
2035,50AT,bioBoilerDh,capaConvResi,0.33937,
2035,51AT,bioBoilerDh,capaConvResi,0.36412,
2035,38DK,bioBoilerDh,capaConvResi,1.19794,
2035,72DK,bioBoilerDh,capaConvResi,0.60099,
2040,70AL,gasBoilerDh,capaConvResi,0.14245,
2040,49AT,gasBoilerDh,capaConvResi,0.11849,
2040,50AT,gasBoilerDh,capaConvResi,0.08945,
2040,51AT,gasBoilerDh,capaConvResi,0.09597,
2040,63BA,gasBoilerDh,capaConvResi,0.09794,
2040,28BE,gasBoilerDh,capaConvResi,0.11247,
2040,66BG,gasBoilerDh,capaConvResi,0.27538,
2040,47CH,gasBoilerDh,capaConvResi,0.13696,
2040,48CH,gasBoilerDh,capaConvResi,0.01511,
2040,39CZ,gasBoilerDh,capaConvResi,0.32549,
2040,40CZ,gasBoilerDh,capaConvResi,0.36317,
2040,31DE,gasBoilerDh,capaConvResi,0.38849,
2040,32DE,gasBoilerDh,capaConvResi,0.43213,
2040,33DE,gasBoilerDh,capaConvResi,0.02774,
2040,34DE,gasBoilerDh,capaConvResi,0.10261,
2040,35DE,gasBoilerDh,capaConvResi,0.73772,
2040,36DE,gasBoilerDh,capaConvResi,0.71228,
2040,37DE,gasBoilerDh,capaConvResi,0.63156,
2040,38DK,gasBoilerDh,capaConvResi,0.40704,
2040,72DK,gasBoilerDh,capaConvResi,0.20421,
2040,73EE,gasBoilerDh,capaConvResi,0.15397,
2040,01ES,gasBoilerDh,capaConvResi,0.00255,
2040,02ES,gasBoilerDh,capaConvResi,0.00034,
2040,03ES,gasBoilerDh,capaConvResi,0.0011,
2040,04ES,gasBoilerDh,capaConvResi,0.00319,
2040,05ES,gasBoilerDh,capaConvResi,0.00047,
2040,06ES,gasBoilerDh,capaConvResi,0.00593,
2040,07ES,gasBoilerDh,capaConvResi,0.00763,
2040,08ES,gasBoilerDh,capaConvResi,0.00078,
2040,09ES,gasBoilerDh,capaConvResi,0.00231,
2040,11ES,gasBoilerDh,capaConvResi,0.00672,
2040,74FI,gasBoilerDh,capaConvResi,0.03329,
2040,75FI,gasBoilerDh,capaConvResi,0.21269,
2040,14FR,gasBoilerDh,capaConvResi,0.06052,
2040,15FR,gasBoilerDh,capaConvResi,0.07393,
2040,16FR,gasBoilerDh,capaConvResi,0.11823,
2040,17FR,gasBoilerDh,capaConvResi,0.04882,
2040,18FR,gasBoilerDh,capaConvResi,0.01118,
2040,19FR,gasBoilerDh,capaConvResi,0.01902,
2040,20FR,gasBoilerDh,capaConvResi,0.02228,
2040,21FR,gasBoilerDh,capaConvResi,0.10906,
2040,22FR,gasBoilerDh,capaConvResi,0.02551,
2040,23FR,gasBoilerDh,capaConvResi,0.28131,
2040,24FR,gasBoilerDh,capaConvResi,0.0211,
2040,25FR,gasBoilerDh,capaConvResi,0.06239,
2040,26FR,gasBoilerDh,capaConvResi,0.03932,
2040,99FR,gasBoilerDh,capaConvResi,0.0031,
2040,68GR,gasBoilerDh,capaConvResi,0.01441,
2040,69GR,gasBoilerDh,capaConvResi,0.00766,
2040,62HR,gasBoilerDh,capaConvResi,0.08682,
2040,58HU,gasBoilerDh,capaConvResi,0.31901,
2040,96IE,gasBoilerDh,capaConvResi,0.0078,
2040,52IT,gasBoilerDh,capaConvResi,0.89671,
2040,53IT,gasBoilerDh,capaConvResi,0.17548,
2040,54IT,gasBoilerDh,capaConvResi,0.28698,
2040,55IT,gasBoilerDh,capaConvResi,0.002,
2040,56IT,gasBoilerDh,capaConvResi,0.08123,
2040,98IT,gasBoilerDh,capaConvResi,0.0125,
2040,77LT,gasBoilerDh,capaConvResi,0.29183,
2040,29LU,gasBoilerDh,capaConvResi,0.04679,
2040,78LV,gasBoilerDh,capaConvResi,0.24741,
2040,64ME,gasBoilerDh,capaConvResi,0.01815,
2040,67MK,gasBoilerDh,capaConvResi,0.06565,
2040,30NL,gasBoilerDh,capaConvResi,0.34588,
2040,80NO,gasBoilerDh,capaConvResi,0.05023,
2040,81NO,gasBoilerDh,capaConvResi,0.07843,
2040,82NO,gasBoilerDh,capaConvResi,0.10813,
2040,84NO,gasBoilerDh,capaConvResi,0.03961,
2040,85NO,gasBoilerDh,capaConvResi,0.00545,
2040,41PL,gasBoilerDh,capaConvResi,0.63395,
2040,42PL,gasBoilerDh,capaConvResi,0.43513,
2040,43PL,gasBoilerDh,capaConvResi,0.43193,
2040,44PL,gasBoilerDh,capaConvResi,0.51504,
2040,45PL,gasBoilerDh,capaConvResi,0.50977,
2040,12PT,gasBoilerDh,capaConvResi,0.04505,
2040,13PT,gasBoilerDh,capaConvResi,0.00767,
2040,59RO,gasBoilerDh,capaConvResi,0.21101,
2040,60RO,gasBoilerDh,capaConvResi,0.0857,
2040,61RO,gasBoilerDh,capaConvResi,0.15481,
2040,65RS,gasBoilerDh,capaConvResi,0.18046,
2040,86SE,gasBoilerDh,capaConvResi,0.08348,
2040,87SE,gasBoilerDh,capaConvResi,0.32445,
2040,88SE,gasBoilerDh,capaConvResi,1.99837,
2040,89SE,gasBoilerDh,capaConvResi,0.41184,
2040,57SI,gasBoilerDh,capaConvResi,0.05308,
2040,46SK,gasBoilerDh,capaConvResi,0.21964,
2040,90UK,gasBoilerDh,capaConvResi,0.11901,
2040,91UK,gasBoilerDh,capaConvResi,0.02448,
2040,92UK,gasBoilerDh,capaConvResi,0.09366,
2040,93UK,gasBoilerDh,capaConvResi,0.02884,
2040,94UK,gasBoilerDh,capaConvResi,0.02226,
2040,95UK,gasBoilerDh,capaConvResi,0.00987,
2040,70AL,oilBoilerDh,capaConvResi,0.06955,
2040,49AT,oilBoilerDh,capaConvResi,0.01569,
2040,50AT,oilBoilerDh,capaConvResi,0.01184,
2040,51AT,oilBoilerDh,capaConvResi,0.01271,
2040,63BA,oilBoilerDh,capaConvResi,0.04782,
2040,28BE,oilBoilerDh,capaConvResi,0.05491,
2040,66BG,oilBoilerDh,capaConvResi,0.13444,
2040,47CH,oilBoilerDh,capaConvResi,0.06687,
2040,48CH,oilBoilerDh,capaConvResi,0.00738,
2040,39CZ,oilBoilerDh,capaConvResi,0.15891,
2040,40CZ,oilBoilerDh,capaConvResi,0.1773,
2040,31DE,oilBoilerDh,capaConvResi,0.0333,
2040,32DE,oilBoilerDh,capaConvResi,0.03704,
2040,33DE,oilBoilerDh,capaConvResi,0.00238,
2040,34DE,oilBoilerDh,capaConvResi,0.0088,
2040,35DE,oilBoilerDh,capaConvResi,0.06324,
2040,36DE,oilBoilerDh,capaConvResi,0.06106,
2040,37DE,oilBoilerDh,capaConvResi,0.05414,
2040,38DK,oilBoilerDh,capaConvResi,0.03424,
2040,72DK,oilBoilerDh,capaConvResi,0.01718,
2040,73EE,oilBoilerDh,capaConvResi,0.07517,
2040,01ES,oilBoilerDh,capaConvResi,0.00125,
2040,02ES,oilBoilerDh,capaConvResi,0.00017,
2040,03ES,oilBoilerDh,capaConvResi,0.00054,
2040,04ES,oilBoilerDh,capaConvResi,0.00156,
2040,05ES,oilBoilerDh,capaConvResi,0.00023,
2040,06ES,oilBoilerDh,capaConvResi,0.0029,
2040,07ES,oilBoilerDh,capaConvResi,0.00373,
2040,08ES,oilBoilerDh,capaConvResi,0.00038,
2040,09ES,oilBoilerDh,capaConvResi,0.00113,
2040,11ES,oilBoilerDh,capaConvResi,0.00328,
2040,74FI,oilBoilerDh,capaConvResi,0.29123,
2040,75FI,oilBoilerDh,capaConvResi,1.86106,
2040,14FR,oilBoilerDh,capaConvResi,0.02955,
2040,15FR,oilBoilerDh,capaConvResi,0.03609,
2040,16FR,oilBoilerDh,capaConvResi,0.05772,
2040,17FR,oilBoilerDh,capaConvResi,0.02384,
2040,18FR,oilBoilerDh,capaConvResi,0.00546,
2040,19FR,oilBoilerDh,capaConvResi,0.00929,
2040,20FR,oilBoilerDh,capaConvResi,0.01088,
2040,21FR,oilBoilerDh,capaConvResi,0.05324,
2040,22FR,oilBoilerDh,capaConvResi,0.01246,
2040,23FR,oilBoilerDh,capaConvResi,0.13734,
2040,24FR,oilBoilerDh,capaConvResi,0.0103,
2040,25FR,oilBoilerDh,capaConvResi,0.03046,
2040,26FR,oilBoilerDh,capaConvResi,0.0192,
2040,99FR,oilBoilerDh,capaConvResi,0.00152,
2040,68GR,oilBoilerDh,capaConvResi,0.00704,
2040,69GR,oilBoilerDh,capaConvResi,0.00374,
2040,62HR,oilBoilerDh,capaConvResi,0.04239,
2040,58HU,oilBoilerDh,capaConvResi,0.15575,
2040,96IE,oilBoilerDh,capaConvResi,0.00381,
2040,52IT,oilBoilerDh,capaConvResi,0.00117,
2040,53IT,oilBoilerDh,capaConvResi,0.00023,
2040,54IT,oilBoilerDh,capaConvResi,0.00038,
2040,56IT,oilBoilerDh,capaConvResi,0.00011,
2040,98IT,oilBoilerDh,capaConvResi,0.00002,
2040,77LT,oilBoilerDh,capaConvResi,0.14248,
2040,29LU,oilBoilerDh,capaConvResi,0.02285,
2040,78LV,oilBoilerDh,capaConvResi,0.12079,
2040,64ME,oilBoilerDh,capaConvResi,0.00886,
2040,67MK,oilBoilerDh,capaConvResi,0.03206,
2040,30NL,oilBoilerDh,capaConvResi,0.16886,
2040,80NO,oilBoilerDh,capaConvResi,0.02452,
2040,81NO,oilBoilerDh,capaConvResi,0.03829,
2040,82NO,oilBoilerDh,capaConvResi,0.05279,
2040,84NO,oilBoilerDh,capaConvResi,0.01934,
2040,85NO,oilBoilerDh,capaConvResi,0.00267,
2040,41PL,oilBoilerDh,capaConvResi,0.31698,
2040,42PL,oilBoilerDh,capaConvResi,0.21757,
2040,43PL,oilBoilerDh,capaConvResi,0.21597,
2040,44PL,oilBoilerDh,capaConvResi,0.25752,
2040,45PL,oilBoilerDh,capaConvResi,0.25489,
2040,12PT,oilBoilerDh,capaConvResi,0.02199,
2040,13PT,oilBoilerDh,capaConvResi,0.00375,
2040,59RO,oilBoilerDh,capaConvResi,0.10302,
2040,60RO,oilBoilerDh,capaConvResi,0.04184,
2040,61RO,oilBoilerDh,capaConvResi,0.07558,
2040,65RS,oilBoilerDh,capaConvResi,0.0881,
2040,86SE,oilBoilerDh,capaConvResi,0.04076,
2040,87SE,oilBoilerDh,capaConvResi,0.1584,
2040,88SE,oilBoilerDh,capaConvResi,0.97562,
2040,89SE,oilBoilerDh,capaConvResi,0.20107,
2040,57SI,oilBoilerDh,capaConvResi,0.02592,
2040,46SK,oilBoilerDh,capaConvResi,0.10723,
2040,90UK,oilBoilerDh,capaConvResi,0.05811,
2040,91UK,oilBoilerDh,capaConvResi,0.01195,
2040,92UK,oilBoilerDh,capaConvResi,0.04573,
2040,93UK,oilBoilerDh,capaConvResi,0.01408,
2040,94UK,oilBoilerDh,capaConvResi,0.01087,
2040,95UK,oilBoilerDh,capaConvResi,0.00482,
2040,49AT,bioBoilerDh,capaConvResi,0.22477,
2040,50AT,bioBoilerDh,capaConvResi,0.16969,
2040,51AT,bioBoilerDh,capaConvResi,0.18206,
2040,38DK,bioBoilerDh,capaConvResi,0.59897,
2040,72DK,bioBoilerDh,capaConvResi,0.3005,
