timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,BE,s1999,solar,avaConv,0.0
h0002,BE,s1999,solar,avaConv,0.0
h0003,BE,s1999,solar,avaConv,0.0
h0004,BE,s1999,solar,avaConv,0.0
h0005,BE,s1999,solar,avaConv,0.0
h0006,BE,s1999,solar,avaConv,0.0
h0007,BE,s1999,solar,avaConv,0.0
h0008,BE,s1999,solar,avaConv,0.000303567943386436
h0009,BE,s1999,solar,avaConv,0.0324772366147622
h0010,BE,s1999,solar,avaConv,0.0990801080530864
h0011,BE,s1999,solar,avaConv,0.152994753863844
h0012,BE,s1999,solar,avaConv,0.174897281293864
h0013,BE,s1999,solar,avaConv,0.158508531302212
h0014,BE,s1999,solar,avaConv,0.114057977839924
h0015,BE,s1999,solar,avaConv,0.056978875919032
h0016,BE,s1999,solar,avaConv,0.00607569287637232
h0017,BE,s1999,solar,avaConv,0.0
h0018,BE,s1999,solar,avaConv,0.0
h0019,BE,s1999,solar,avaConv,0.0
h0020,BE,s1999,solar,avaConv,0.0
h0021,BE,s1999,solar,avaConv,0.0
h0022,BE,s1999,solar,avaConv,0.0
h0023,BE,s1999,solar,avaConv,0.0
h0024,BE,s1999,solar,avaConv,0.0
h0025,BE,s1999,solar,avaConv,0.0
h0026,BE,s1999,solar,avaConv,0.0
h0027,BE,s1999,solar,avaConv,0.0
h0028,BE,s1999,solar,avaConv,0.0
h0029,BE,s1999,solar,avaConv,0.0
h0030,BE,s1999,solar,avaConv,0.0
h0031,BE,s1999,solar,avaConv,0.0
h0032,BE,s1999,solar,avaConv,0.000104462914210342
h0033,BE,s1999,solar,avaConv,0.0177110211739535
h0034,BE,s1999,solar,avaConv,0.0453429480855022
h0035,BE,s1999,solar,avaConv,0.0600018968332571
h0036,BE,s1999,solar,avaConv,0.0525424213938138
h0037,BE,s1999,solar,avaConv,0.0365440522092942
h0038,BE,s1999,solar,avaConv,0.0278292572070885
h0039,BE,s1999,solar,avaConv,0.0185013918971194
h0040,BE,s1999,solar,avaConv,0.00229333264423074
h0041,BE,s1999,solar,avaConv,0.0
h0042,BE,s1999,solar,avaConv,0.0
h0043,BE,s1999,solar,avaConv,0.0
h0044,BE,s1999,solar,avaConv,0.0
h0045,BE,s1999,solar,avaConv,0.0
h0046,BE,s1999,solar,avaConv,0.0
h0047,BE,s1999,solar,avaConv,0.0
h0048,BE,s1999,solar,avaConv,0.0
h0049,BE,s1999,solar,avaConv,0.0
h0050,BE,s1999,solar,avaConv,0.0
h0051,BE,s1999,solar,avaConv,0.0
h0052,BE,s1999,solar,avaConv,0.0
h0053,BE,s1999,solar,avaConv,0.0
h0054,BE,s1999,solar,avaConv,0.0
h0055,BE,s1999,solar,avaConv,0.0
h0056,BE,s1999,solar,avaConv,0.000239419116614493
h0057,BE,s1999,solar,avaConv,0.0135621797124025
h0058,BE,s1999,solar,avaConv,0.0359170616065194
h0059,BE,s1999,solar,avaConv,0.0494279819835021
h0060,BE,s1999,solar,avaConv,0.0473064334468008
h0061,BE,s1999,solar,avaConv,0.0536897339047388
h0062,BE,s1999,solar,avaConv,0.037733446731806
h0063,BE,s1999,solar,avaConv,0.015989420392706
h0064,BE,s1999,solar,avaConv,0.0014242112882215
h0065,BE,s1999,solar,avaConv,0.0
h0066,BE,s1999,solar,avaConv,0.0
h0067,BE,s1999,solar,avaConv,0.0
h0068,BE,s1999,solar,avaConv,0.0
h0069,BE,s1999,solar,avaConv,0.0
h0070,BE,s1999,solar,avaConv,0.0
h0071,BE,s1999,solar,avaConv,0.0
h0072,BE,s1999,solar,avaConv,0.0
h0073,BE,s1999,solar,avaConv,0.0
h0074,BE,s1999,solar,avaConv,0.0
h0075,BE,s1999,solar,avaConv,0.0
h0076,BE,s1999,solar,avaConv,0.0
h0077,BE,s1999,solar,avaConv,0.0
h0078,BE,s1999,solar,avaConv,0.0
h0079,BE,s1999,solar,avaConv,0.0
h0080,BE,s1999,solar,avaConv,0.000297252928475678
h0081,BE,s1999,solar,avaConv,0.0236643181554552
h0082,BE,s1999,solar,avaConv,0.0575474410426354
h0083,BE,s1999,solar,avaConv,0.0862190493722841
h0084,BE,s1999,solar,avaConv,0.118896245922184
h0085,BE,s1999,solar,avaConv,0.145722565235857
h0086,BE,s1999,solar,avaConv,0.114941472074867
h0087,BE,s1999,solar,avaConv,0.0410112886315508
h0088,BE,s1999,solar,avaConv,0.00337336501950348
h0089,BE,s1999,solar,avaConv,0.0
h0090,BE,s1999,solar,avaConv,0.0
h0091,BE,s1999,solar,avaConv,0.0
h0092,BE,s1999,solar,avaConv,0.0
h0093,BE,s1999,solar,avaConv,0.0
h0094,BE,s1999,solar,avaConv,0.0
h0095,BE,s1999,solar,avaConv,0.0
h0096,BE,s1999,solar,avaConv,0.0
h0097,BE,s1999,solar,avaConv,0.0
h0098,BE,s1999,solar,avaConv,0.0
h0099,BE,s1999,solar,avaConv,0.0
h0100,BE,s1999,solar,avaConv,0.0
h0101,BE,s1999,solar,avaConv,0.0
h0102,BE,s1999,solar,avaConv,0.0
h0103,BE,s1999,solar,avaConv,0.0
h0104,BE,s1999,solar,avaConv,0.000412922270722477
h0105,BE,s1999,solar,avaConv,0.0315956762659817
h0106,BE,s1999,solar,avaConv,0.0982544158366868
h0107,BE,s1999,solar,avaConv,0.158407957091852
h0108,BE,s1999,solar,avaConv,0.187489975300881
h0109,BE,s1999,solar,avaConv,0.181489928295985
h0110,BE,s1999,solar,avaConv,0.152987012500851
h0111,BE,s1999,solar,avaConv,0.0867620936298075
h0112,BE,s1999,solar,avaConv,0.010591917693947
h0113,BE,s1999,solar,avaConv,0.0
h0114,BE,s1999,solar,avaConv,0.0
h0115,BE,s1999,solar,avaConv,0.0
h0116,BE,s1999,solar,avaConv,0.0
h0117,BE,s1999,solar,avaConv,0.0
h0118,BE,s1999,solar,avaConv,0.0
h0119,BE,s1999,solar,avaConv,0.0
h0120,BE,s1999,solar,avaConv,0.0
h0121,BE,s1999,solar,avaConv,0.0
h0122,BE,s1999,solar,avaConv,0.0
h0123,BE,s1999,solar,avaConv,0.0
