timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,BE,s1999,electricity,dem,9.61889080393736
h0002,BE,s1999,electricity,dem,9.25592926547583
h0003,BE,s1999,electricity,dem,9.0438317380033
h0004,BE,s1999,electricity,dem,9.02605289184945
h0005,BE,s1999,electricity,dem,9.33627541932198
h0006,BE,s1999,electricity,dem,10.1550597599813
h0007,BE,s1999,electricity,dem,10.8339938259154
h0008,BE,s1999,electricity,dem,11.2305240456956
h0009,BE,s1999,electricity,dem,11.4819402544868
h0010,BE,s1999,electricity,dem,11.6014951995418
h0011,BE,s1999,electricity,dem,11.714981463278
h0012,BE,s1999,electricity,dem,11.5473056391022
h0013,BE,s1999,electricity,dem,11.4546133314099
h0014,BE,s1999,electricity,dem,11.2984320127286
h0015,BE,s1999,electricity,dem,11.2512919028385
h0016,BE,s1999,electricity,dem,11.3044553643769
h0017,BE,s1999,electricity,dem,11.774411408333
h0018,BE,s1999,electricity,dem,12.0019361336077
h0019,BE,s1999,electricity,dem,11.6364732215198
h0020,BE,s1999,electricity,dem,11.1135061885527
h0021,BE,s1999,electricity,dem,10.5856449248165
h0022,BE,s1999,electricity,dem,10.6974800896516
h0023,BE,s1999,electricity,dem,10.6599278918495
h0024,BE,s1999,electricity,dem,10.0828798149264
h0025,BE,s1999,electricity,dem,8.62412756498736
h0026,BE,s1999,electricity,dem,8.26116602652583
h0027,BE,s1999,electricity,dem,8.0490684990533
h0028,BE,s1999,electricity,dem,8.03128965289945
h0029,BE,s1999,electricity,dem,8.34151218037198
h0030,BE,s1999,electricity,dem,9.16029652103131
h0031,BE,s1999,electricity,dem,9.83923058696538
h0032,BE,s1999,electricity,dem,10.2357608067456
h0033,BE,s1999,electricity,dem,10.4871770155368
h0034,BE,s1999,electricity,dem,10.6067319605918
h0035,BE,s1999,electricity,dem,10.720218224328
h0036,BE,s1999,electricity,dem,10.5525424001522
h0037,BE,s1999,electricity,dem,10.4598500924599
h0038,BE,s1999,electricity,dem,10.3036687737786
h0039,BE,s1999,electricity,dem,10.2565286638885
h0040,BE,s1999,electricity,dem,10.3096921254269
h0041,BE,s1999,electricity,dem,10.779648169383
h0042,BE,s1999,electricity,dem,11.0071728946577
h0043,BE,s1999,electricity,dem,10.6417099825698
h0044,BE,s1999,electricity,dem,10.1187429496027
h0045,BE,s1999,electricity,dem,9.59088168586648
h0046,BE,s1999,electricity,dem,9.70271685070165
h0047,BE,s1999,electricity,dem,9.66516465289945
h0048,BE,s1999,electricity,dem,9.08811657597637
h0049,BE,s1999,electricity,dem,8.21031294787736
h0050,BE,s1999,electricity,dem,7.84735140941583
h0051,BE,s1999,electricity,dem,7.6352538819433
h0052,BE,s1999,electricity,dem,7.61747503578945
h0053,BE,s1999,electricity,dem,7.92769756326198
h0054,BE,s1999,electricity,dem,8.74648190392131
h0055,BE,s1999,electricity,dem,9.42541596985538
h0056,BE,s1999,electricity,dem,9.8219461896356
h0057,BE,s1999,electricity,dem,10.0733623984268
h0058,BE,s1999,electricity,dem,10.1929173434818
h0059,BE,s1999,electricity,dem,10.306403607218
h0060,BE,s1999,electricity,dem,10.1387277830422
h0061,BE,s1999,electricity,dem,10.0460354753499
h0062,BE,s1999,electricity,dem,9.88985415666857
h0063,BE,s1999,electricity,dem,9.84271404677846
h0064,BE,s1999,electricity,dem,9.89587750831693
h0065,BE,s1999,electricity,dem,10.365833552273
h0066,BE,s1999,electricity,dem,10.5933582775477
h0067,BE,s1999,electricity,dem,10.2278953654598
h0068,BE,s1999,electricity,dem,9.70492833249274
h0069,BE,s1999,electricity,dem,9.17706706875648
h0070,BE,s1999,electricity,dem,9.28890223359165
h0071,BE,s1999,electricity,dem,9.25135003578945
h0072,BE,s1999,electricity,dem,8.67430195886637
h0073,BE,s1999,electricity,dem,8.91743085013736
h0074,BE,s1999,electricity,dem,8.55446931167583
h0075,BE,s1999,electricity,dem,8.3423717842033
h0076,BE,s1999,electricity,dem,8.32459293804945
h0077,BE,s1999,electricity,dem,8.63481546552198
h0078,BE,s1999,electricity,dem,9.45359980618131
h0079,BE,s1999,electricity,dem,10.1325338721154
h0080,BE,s1999,electricity,dem,10.5290640918956
h0081,BE,s1999,electricity,dem,10.7804803006868
h0082,BE,s1999,electricity,dem,10.9000352457418
h0083,BE,s1999,electricity,dem,11.013521509478
h0084,BE,s1999,electricity,dem,10.8458456853022
h0085,BE,s1999,electricity,dem,10.7531533776099
h0086,BE,s1999,electricity,dem,10.5969720589286
h0087,BE,s1999,electricity,dem,10.5498319490385
h0088,BE,s1999,electricity,dem,10.6029954105769
h0089,BE,s1999,electricity,dem,11.072951454533
h0090,BE,s1999,electricity,dem,11.3004761798077
h0091,BE,s1999,electricity,dem,10.9350132677198
h0092,BE,s1999,electricity,dem,10.4120462347527
h0093,BE,s1999,electricity,dem,9.88418497101648
h0094,BE,s1999,electricity,dem,9.99602013585165
h0095,BE,s1999,electricity,dem,9.95846793804945
h0096,BE,s1999,electricity,dem,9.38141986112637
h0097,BE,s1999,electricity,dem,9.12571403513736
h0098,BE,s1999,electricity,dem,8.76275249667583
h0099,BE,s1999,electricity,dem,8.5506549692033
h0100,BE,s1999,electricity,dem,8.53287612304945
h0101,BE,s1999,electricity,dem,8.84309865052198
h0102,BE,s1999,electricity,dem,9.66188299118132
h0103,BE,s1999,electricity,dem,10.3408170571154
h0104,BE,s1999,electricity,dem,10.7373472768956
h0105,BE,s1999,electricity,dem,10.9887634856868
h0106,BE,s1999,electricity,dem,11.1083184307418
h0107,BE,s1999,electricity,dem,11.221804694478
h0108,BE,s1999,electricity,dem,11.0541288703022
h0109,BE,s1999,electricity,dem,10.9614365626099
h0110,BE,s1999,electricity,dem,10.8052552439286
h0111,BE,s1999,electricity,dem,10.7581151340385
h0112,BE,s1999,electricity,dem,10.8112785955769
h0113,BE,s1999,electricity,dem,11.281234639533
h0114,BE,s1999,electricity,dem,11.5087593648077
h0115,BE,s1999,electricity,dem,11.1432964527198
h0116,BE,s1999,electricity,dem,10.6203294197527
h0117,BE,s1999,electricity,dem,10.0924681560165
h0118,BE,s1999,electricity,dem,10.2043033208516
h0119,BE,s1999,electricity,dem,10.1667511230494
h0120,BE,s1999,electricity,dem,9.58970304612637
h0121,BE,s1999,electricity,dem,9.49128061943736
h0122,BE,s1999,electricity,dem,9.12831908097583
h0123,BE,s1999,electricity,dem,8.9162215535033
h0124,BE,s1999,electricity,dem,8.89844270734945
h0125,BE,s1999,electricity,dem,9.20866523482198
h0126,BE,s1999,electricity,dem,10.0274495754813
h0127,BE,s1999,electricity,dem,10.7063836414154
h0128,BE,s1999,electricity,dem,11.1029138611956
h0129,BE,s1999,electricity,dem,11.3543300699868
h0130,BE,s1999,electricity,dem,11.4738850150418
h0131,BE,s1999,electricity,dem,11.587371278778
h0132,BE,s1999,electricity,dem,11.4196954546022
h0133,BE,s1999,electricity,dem,11.3270031469099
h0134,BE,s1999,electricity,dem,11.1708218282286
h0135,BE,s1999,electricity,dem,11.1236817183385
h0136,BE,s1999,electricity,dem,11.1768451798769
h0137,BE,s1999,electricity,dem,11.646801223833
h0138,BE,s1999,electricity,dem,11.8743259491077
h0139,BE,s1999,electricity,dem,11.5088630370198
h0140,BE,s1999,electricity,dem,10.9858960040527
h0141,BE,s1999,electricity,dem,10.4580347403165
h0142,BE,s1999,electricity,dem,10.5698699051516
h0143,BE,s1999,electricity,dem,10.5323177073495
h0144,BE,s1999,electricity,dem,9.95526963042637
h0145,BE,s1999,electricity,dem,9.57566610633736
h0146,BE,s1999,electricity,dem,9.21270456787583
h0147,BE,s1999,electricity,dem,9.0006070404033
h0148,BE,s1999,electricity,dem,8.98282819424945
h0149,BE,s1999,electricity,dem,9.29305072172198
h0150,BE,s1999,electricity,dem,10.1118350623813
h0151,BE,s1999,electricity,dem,10.7907691283154
h0152,BE,s1999,electricity,dem,11.1872993480956
h0153,BE,s1999,electricity,dem,11.4387155568868
h0154,BE,s1999,electricity,dem,11.5582705019418
h0155,BE,s1999,electricity,dem,11.671756765678
h0156,BE,s1999,electricity,dem,11.5040809415022
h0157,BE,s1999,electricity,dem,11.4113886338099
h0158,BE,s1999,electricity,dem,11.2552073151286
h0159,BE,s1999,electricity,dem,11.2080672052385
h0160,BE,s1999,electricity,dem,11.2612306667769
h0161,BE,s1999,electricity,dem,11.731186710733
h0162,BE,s1999,electricity,dem,11.9587114360077
h0163,BE,s1999,electricity,dem,11.5932485239198
h0164,BE,s1999,electricity,dem,11.0702814909527
h0165,BE,s1999,electricity,dem,10.5424202272165
h0166,BE,s1999,electricity,dem,10.6542553920516
h0167,BE,s1999,electricity,dem,10.6167031942495
h0168,BE,s1999,electricity,dem,10.0396551173264
h0169,BE,s1999,electricity,dem,9.62746918433736
h0170,BE,s1999,electricity,dem,9.26450764587583
h0171,BE,s1999,electricity,dem,9.0524101184033
h0172,BE,s1999,electricity,dem,9.03463127224945
h0173,BE,s1999,electricity,dem,9.34485379972198
h0174,BE,s1999,electricity,dem,10.1636381403813
h0175,BE,s1999,electricity,dem,10.8425722063154
h0176,BE,s1999,electricity,dem,11.2391024260956
h0177,BE,s1999,electricity,dem,11.4905186348868
h0178,BE,s1999,electricity,dem,11.6100735799418
h0179,BE,s1999,electricity,dem,11.723559843678
h0180,BE,s1999,electricity,dem,11.5558840195022
h0181,BE,s1999,electricity,dem,11.4631917118099
h0182,BE,s1999,electricity,dem,11.3070103931286
h0183,BE,s1999,electricity,dem,11.2598702832385
h0184,BE,s1999,electricity,dem,11.3130337447769
h0185,BE,s1999,electricity,dem,11.782989788733
h0186,BE,s1999,electricity,dem,12.0105145140077
h0187,BE,s1999,electricity,dem,11.6450516019198
h0188,BE,s1999,electricity,dem,11.1220845689527
