timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,FR,s2012,wind,avaConv,0.730636923076519
h0002,FR,s2012,wind,avaConv,0.700481187756715
h0003,FR,s2012,wind,avaConv,0.682459641239053
h0004,FR,s2012,wind,avaConv,0.688877442887562
h0005,FR,s2012,wind,avaConv,0.716875101299424
h0006,FR,s2012,wind,avaConv,0.744497466414162
h0007,FR,s2012,wind,avaConv,0.782710576265618
h0008,FR,s2012,wind,avaConv,0.771601283011334
h0009,FR,s2012,wind,avaConv,0.756688659635716
h0010,FR,s2012,wind,avaConv,0.792690108466037
h0011,FR,s2012,wind,avaConv,0.811506416385478
h0012,FR,s2012,wind,avaConv,0.834186653708457
h0013,FR,s2012,wind,avaConv,0.841791353657314
h0014,FR,s2012,wind,avaConv,0.842211951840055
h0015,FR,s2012,wind,avaConv,0.825595745035751
h0016,FR,s2012,wind,avaConv,0.79933140562417
h0017,FR,s2012,wind,avaConv,0.79354060591189
h0018,FR,s2012,wind,avaConv,0.825571855775602
h0019,FR,s2012,wind,avaConv,0.82532013889021
h0020,FR,s2012,wind,avaConv,0.829796888705112
h0021,FR,s2012,wind,avaConv,0.819319164307874
h0022,FR,s2012,wind,avaConv,0.813213312833312
h0023,FR,s2012,wind,avaConv,0.804551549744309
h0024,FR,s2012,wind,avaConv,0.775891545070449
h0025,FR,s2012,wind,avaConv,0.72456460667939
h0026,FR,s2012,wind,avaConv,0.677770109328438
h0027,FR,s2012,wind,avaConv,0.63881058879677
h0028,FR,s2012,wind,avaConv,0.606235821846924
h0029,FR,s2012,wind,avaConv,0.625977841238357
h0030,FR,s2012,wind,avaConv,0.596491589766848
h0031,FR,s2012,wind,avaConv,0.566450778409683
h0032,FR,s2012,wind,avaConv,0.559176253907254
h0033,FR,s2012,wind,avaConv,0.580643017452831
h0034,FR,s2012,wind,avaConv,0.622673390812062
h0035,FR,s2012,wind,avaConv,0.679383134723197
h0036,FR,s2012,wind,avaConv,0.77443883699151
h0037,FR,s2012,wind,avaConv,0.862997533708441
h0038,FR,s2012,wind,avaConv,0.878041367643979
h0039,FR,s2012,wind,avaConv,0.818307628133761
h0040,FR,s2012,wind,avaConv,0.615785664642329
h0041,FR,s2012,wind,avaConv,0.412012836194528
h0042,FR,s2012,wind,avaConv,0.375600505759726
h0043,FR,s2012,wind,avaConv,0.398432828608374
h0044,FR,s2012,wind,avaConv,0.43906141019811
h0045,FR,s2012,wind,avaConv,0.467334279620831
h0046,FR,s2012,wind,avaConv,0.500718474430106
h0047,FR,s2012,wind,avaConv,0.54122908731149
h0048,FR,s2012,wind,avaConv,0.603417931067118
h0049,FR,s2012,wind,avaConv,0.600981310868899
h0050,FR,s2012,wind,avaConv,0.635130215576623
h0051,FR,s2012,wind,avaConv,0.70084075194388
h0052,FR,s2012,wind,avaConv,0.76201620883357
h0053,FR,s2012,wind,avaConv,0.794451546664948
h0054,FR,s2012,wind,avaConv,0.812775198180244
h0055,FR,s2012,wind,avaConv,0.801929392713966
h0056,FR,s2012,wind,avaConv,0.778378748466452
h0057,FR,s2012,wind,avaConv,0.734717601366307
h0058,FR,s2012,wind,avaConv,0.729829583817536
h0059,FR,s2012,wind,avaConv,0.714016817026427
h0060,FR,s2012,wind,avaConv,0.638661020255015
h0061,FR,s2012,wind,avaConv,0.603558413530953
h0062,FR,s2012,wind,avaConv,0.574654541011726
h0063,FR,s2012,wind,avaConv,0.587837040682873
h0064,FR,s2012,wind,avaConv,0.597134332344253
h0065,FR,s2012,wind,avaConv,0.779840805653162
h0066,FR,s2012,wind,avaConv,0.830219396481192
h0067,FR,s2012,wind,avaConv,0.824058885043502
h0068,FR,s2012,wind,avaConv,0.856366180354875
h0069,FR,s2012,wind,avaConv,0.844119704141266
h0070,FR,s2012,wind,avaConv,0.804417583999372
h0071,FR,s2012,wind,avaConv,0.755899526352689
h0072,FR,s2012,wind,avaConv,0.770820202267399
h0073,FR,s2012,wind,avaConv,0.780031182181861
h0074,FR,s2012,wind,avaConv,0.808542654808052
h0075,FR,s2012,wind,avaConv,0.787937478246848
h0076,FR,s2012,wind,avaConv,0.791034977903541
h0077,FR,s2012,wind,avaConv,0.814111306072463
h0078,FR,s2012,wind,avaConv,0.82078242563517
h0079,FR,s2012,wind,avaConv,0.813219738694604
h0080,FR,s2012,wind,avaConv,0.78383063646445
h0081,FR,s2012,wind,avaConv,0.730337485298296
h0082,FR,s2012,wind,avaConv,0.697932194293419
h0083,FR,s2012,wind,avaConv,0.71471172513178
h0084,FR,s2012,wind,avaConv,0.852190655635828
h0085,FR,s2012,wind,avaConv,0.922907925771888
h0086,FR,s2012,wind,avaConv,0.928670055652599
h0087,FR,s2012,wind,avaConv,0.916912405448577
h0088,FR,s2012,wind,avaConv,0.835620895879548
h0089,FR,s2012,wind,avaConv,0.777264059867096
h0090,FR,s2012,wind,avaConv,0.826771572025623
h0091,FR,s2012,wind,avaConv,0.860087971023472
h0092,FR,s2012,wind,avaConv,0.89089256166486
h0093,FR,s2012,wind,avaConv,0.898953457658374
h0094,FR,s2012,wind,avaConv,0.872000175190926
h0095,FR,s2012,wind,avaConv,0.869376252214933
h0096,FR,s2012,wind,avaConv,0.870451800155422
h0097,FR,s2012,wind,avaConv,0.826465824255435
h0098,FR,s2012,wind,avaConv,0.80160999763153
h0099,FR,s2012,wind,avaConv,0.767069629968976
