timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,LU,s2012,electricity,dem,0.350803949884535
h0002,LU,s2012,electricity,dem,0.330637741093326
h0003,LU,s2012,electricity,dem,0.321886367466953
h0004,LU,s2012,electricity,dem,0.31921878504937
h0005,LU,s2012,electricity,dem,0.328685818016403
h0006,LU,s2012,electricity,dem,0.335886367466952
h0007,LU,s2012,electricity,dem,0.368916587247172
h0008,LU,s2012,electricity,dem,0.410005872961458
h0009,LU,s2012,electricity,dem,0.436016861972447
h0010,LU,s2012,electricity,dem,0.449585543291128
h0011,LU,s2012,electricity,dem,0.46143856526915
h0012,LU,s2012,electricity,dem,0.464819059774645
h0013,LU,s2012,electricity,dem,0.454795708126293
h0014,LU,s2012,electricity,dem,0.442321807027392
h0015,LU,s2012,electricity,dem,0.430643235598821
h0016,LU,s2012,electricity,dem,0.426713290543876
h0017,LU,s2012,electricity,dem,0.440376752082337
h0018,LU,s2012,electricity,dem,0.466016861972447
h0019,LU,s2012,electricity,dem,0.469659719115304
h0020,LU,s2012,electricity,dem,0.445369883950469
h0021,LU,s2012,electricity,dem,0.407224279554865
h0022,LU,s2012,electricity,dem,0.401525103730689
h0023,LU,s2012,electricity,dem,0.401225653181239
h0024,LU,s2012,electricity,dem,0.377731147686733
h0025,LU,s2012,electricity,dem,0.452369125112535
h0026,LU,s2012,electricity,dem,0.432202916321326
h0027,LU,s2012,electricity,dem,0.423451542694953
h0028,LU,s2012,electricity,dem,0.42078396027737
h0029,LU,s2012,electricity,dem,0.430250993244403
h0030,LU,s2012,electricity,dem,0.437451542694952
h0031,LU,s2012,electricity,dem,0.470481762475172
h0032,LU,s2012,electricity,dem,0.511571048189458
h0033,LU,s2012,electricity,dem,0.537582037200447
h0034,LU,s2012,electricity,dem,0.551150718519128
h0035,LU,s2012,electricity,dem,0.56300374049715
h0036,LU,s2012,electricity,dem,0.566384235002645
h0037,LU,s2012,electricity,dem,0.556360883354293
h0038,LU,s2012,electricity,dem,0.543886982255392
h0039,LU,s2012,electricity,dem,0.532208410826821
h0040,LU,s2012,electricity,dem,0.528278465771876
h0041,LU,s2012,electricity,dem,0.541941927310337
h0042,LU,s2012,electricity,dem,0.567582037200447
h0043,LU,s2012,electricity,dem,0.571224894343304
h0044,LU,s2012,electricity,dem,0.546935059178469
h0045,LU,s2012,electricity,dem,0.508789454782865
h0046,LU,s2012,electricity,dem,0.503090278958689
h0047,LU,s2012,electricity,dem,0.502790828409239
h0048,LU,s2012,electricity,dem,0.479296322914733
h0049,LU,s2012,electricity,dem,0.476264033601535
h0050,LU,s2012,electricity,dem,0.456097824810326
h0051,LU,s2012,electricity,dem,0.447346451183953
h0052,LU,s2012,electricity,dem,0.44467886876637
h0053,LU,s2012,electricity,dem,0.454145901733403
h0054,LU,s2012,electricity,dem,0.461346451183952
h0055,LU,s2012,electricity,dem,0.494376670964172
h0056,LU,s2012,electricity,dem,0.535465956678458
h0057,LU,s2012,electricity,dem,0.561476945689447
h0058,LU,s2012,electricity,dem,0.575045627008128
h0059,LU,s2012,electricity,dem,0.58689864898615
h0060,LU,s2012,electricity,dem,0.590279143491645
h0061,LU,s2012,electricity,dem,0.580255791843293
h0062,LU,s2012,electricity,dem,0.567781890744392
h0063,LU,s2012,electricity,dem,0.556103319315821
h0064,LU,s2012,electricity,dem,0.552173374260876
h0065,LU,s2012,electricity,dem,0.565836835799337
h0066,LU,s2012,electricity,dem,0.591476945689447
h0067,LU,s2012,electricity,dem,0.595119802832304
h0068,LU,s2012,electricity,dem,0.570829967667469
h0069,LU,s2012,electricity,dem,0.532684363271865
h0070,LU,s2012,electricity,dem,0.526985187447689
h0071,LU,s2012,electricity,dem,0.526685736898239
h0072,LU,s2012,electricity,dem,0.503191231403733
h0073,LU,s2012,electricity,dem,0.480146094081535
h0074,LU,s2012,electricity,dem,0.459979885290326
h0075,LU,s2012,electricity,dem,0.451228511663953
h0076,LU,s2012,electricity,dem,0.44856092924637
h0077,LU,s2012,electricity,dem,0.458027962213403
h0078,LU,s2012,electricity,dem,0.465228511663952
h0079,LU,s2012,electricity,dem,0.498258731444172
h0080,LU,s2012,electricity,dem,0.539348017158458
h0081,LU,s2012,electricity,dem,0.565359006169447
h0082,LU,s2012,electricity,dem,0.578927687488128
h0083,LU,s2012,electricity,dem,0.59078070946615
h0084,LU,s2012,electricity,dem,0.594161203971645
h0085,LU,s2012,electricity,dem,0.584137852323293
h0086,LU,s2012,electricity,dem,0.571663951224392
h0087,LU,s2012,electricity,dem,0.559985379795821
h0088,LU,s2012,electricity,dem,0.556055434740876
h0089,LU,s2012,electricity,dem,0.569718896279337
h0090,LU,s2012,electricity,dem,0.595359006169447
h0091,LU,s2012,electricity,dem,0.599001863312304
h0092,LU,s2012,electricity,dem,0.574712028147469
h0093,LU,s2012,electricity,dem,0.536566423751865
h0094,LU,s2012,electricity,dem,0.530867247927689
h0095,LU,s2012,electricity,dem,0.530567797378239
h0096,LU,s2012,electricity,dem,0.507073291883733
h0097,LU,s2012,electricity,dem,0.476031895012535
h0098,LU,s2012,electricity,dem,0.455865686221326
