timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,DE,s1999,electricity,dem,50.1092105544051
h0002,DE,s1999,electricity,dem,49.158434455504
h0003,DE,s1999,electricity,dem,49.2034715434162
h0004,DE,s1999,electricity,dem,50.0457448950645
h0005,DE,s1999,electricity,dem,51.9921968181414
h0006,DE,s1999,electricity,dem,56.9792545104491
h0007,DE,s1999,electricity,dem,62.1737545104491
h0008,DE,s1999,electricity,dem,64.9159275873722
h0009,DE,s1999,electricity,dem,66.2889275873722
h0010,DE,s1999,electricity,dem,67.5830869280315
h0011,DE,s1999,electricity,dem,68.5748959939656
h0012,DE,s1999,electricity,dem,68.0904907741854
h0013,DE,s1999,electricity,dem,66.9096473675919
h0014,DE,s1999,electricity,dem,65.6876212686908
h0015,DE,s1999,electricity,dem,65.0802970928667
h0016,DE,s1999,electricity,dem,65.5349578071524
h0017,DE,s1999,electricity,dem,67.9752847302293
h0018,DE,s1999,electricity,dem,68.7718616533062
h0019,DE,s1999,electricity,dem,67.3395209939656
h0020,DE,s1999,electricity,dem,63.7294001148447
h0021,DE,s1999,electricity,dem,60.7890979170425
h0022,DE,s1999,electricity,dem,58.9679509390205
h0023,DE,s1999,electricity,dem,55.2095635763831
h0024,DE,s1999,electricity,dem,52.0889056093502
h0025,DE,s1999,electricity,dem,41.5857168067051
h0026,DE,s1999,electricity,dem,40.634940707804
h0027,DE,s1999,electricity,dem,40.6799777957161
h0028,DE,s1999,electricity,dem,41.5222511473645
h0029,DE,s1999,electricity,dem,43.4687030704414
h0030,DE,s1999,electricity,dem,48.4557607627491
h0031,DE,s1999,electricity,dem,53.6502607627491
h0032,DE,s1999,electricity,dem,56.3924338396722
h0033,DE,s1999,electricity,dem,57.7654338396722
h0034,DE,s1999,electricity,dem,59.0595931803315
h0035,DE,s1999,electricity,dem,60.0514022462656
h0036,DE,s1999,electricity,dem,59.5669970264853
h0037,DE,s1999,electricity,dem,58.3861536198919
h0038,DE,s1999,electricity,dem,57.1641275209908
h0039,DE,s1999,electricity,dem,56.5568033451667
h0040,DE,s1999,electricity,dem,57.0114640594524
h0041,DE,s1999,electricity,dem,59.4517909825293
h0042,DE,s1999,electricity,dem,60.2483679056062
h0043,DE,s1999,electricity,dem,58.8160272462656
h0044,DE,s1999,electricity,dem,55.2059063671447
h0045,DE,s1999,electricity,dem,52.2656041693425
h0046,DE,s1999,electricity,dem,50.4444571913205
h0047,DE,s1999,electricity,dem,46.6860698286831
h0048,DE,s1999,electricity,dem,43.5654118616502
h0049,DE,s1999,electricity,dem,37.1605631165051
h0050,DE,s1999,electricity,dem,36.209787017604
h0051,DE,s1999,electricity,dem,36.2548241055161
h0052,DE,s1999,electricity,dem,37.0970974571645
h0053,DE,s1999,electricity,dem,39.0435493802414
h0054,DE,s1999,electricity,dem,44.0306070725491
h0055,DE,s1999,electricity,dem,49.2251070725491
h0056,DE,s1999,electricity,dem,51.9672801494722
h0057,DE,s1999,electricity,dem,53.3402801494722
