timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,BE,s2013,electricity,dem,9.69755053463736
h0002,BE,s2013,electricity,dem,9.33458899617583
h0003,BE,s2013,electricity,dem,9.1224914687033
h0004,BE,s2013,electricity,dem,9.10471262254945
h0005,BE,s2013,electricity,dem,9.41493515002198
h0006,BE,s2013,electricity,dem,10.2337194906813
h0007,BE,s2013,electricity,dem,10.9126535566154
h0008,BE,s2013,electricity,dem,11.3091837763956
h0009,BE,s2013,electricity,dem,11.5605999851868
h0010,BE,s2013,electricity,dem,11.6801549302418
h0011,BE,s2013,electricity,dem,11.793641193978
h0012,BE,s2013,electricity,dem,11.6259653698022
h0013,BE,s2013,electricity,dem,11.5332730621099
h0014,BE,s2013,electricity,dem,11.3770917434286
h0015,BE,s2013,electricity,dem,11.3299516335385
h0016,BE,s2013,electricity,dem,11.3831150950769
h0017,BE,s2013,electricity,dem,11.853071139033
h0018,BE,s2013,electricity,dem,12.0805958643077
h0019,BE,s2013,electricity,dem,11.7151329522198
h0020,BE,s2013,electricity,dem,11.1921659192527
h0021,BE,s2013,electricity,dem,10.6643046555165
h0022,BE,s2013,electricity,dem,10.7761398203516
h0023,BE,s2013,electricity,dem,10.7385876225494
h0024,BE,s2013,electricity,dem,10.1615395456264
h0025,BE,s2013,electricity,dem,9.83374152253736
h0026,BE,s2013,electricity,dem,9.47077998407583
h0027,BE,s2013,electricity,dem,9.2586824566033
h0028,BE,s2013,electricity,dem,9.24090361044945
h0029,BE,s2013,electricity,dem,9.55112613792198
h0030,BE,s2013,electricity,dem,10.3699104785813
h0031,BE,s2013,electricity,dem,11.0488445445154
h0032,BE,s2013,electricity,dem,11.4453747642956
h0033,BE,s2013,electricity,dem,11.6967909730868
h0034,BE,s2013,electricity,dem,11.8163459181418
h0035,BE,s2013,electricity,dem,11.929832181878
h0036,BE,s2013,electricity,dem,11.7621563577022
h0037,BE,s2013,electricity,dem,11.6694640500099
h0038,BE,s2013,electricity,dem,11.5132827313286
