timestep_superordinate_expansion,timestep_superordinate_dispatch,region_from,region_to,carrier,exchange,scenario,directed,variable,value,objName
none,30th < 2040,Benelux < NL,UkPlus < UK,none,powerGrid < hvdc,none,no,expExc,4.999998774611858,inter_all_total32_ext8_noFlex
none,30th < 2040,Scan < NO,UkPlus < UK,none,powerGrid < hvdc,none,no,expExc,4.999997879930247,inter_all_total32_ext8_noFlex
none,30th < 2040,East < PL,Scan < SE,none,powerGrid < hvdc,none,no,expExc,2.997427575524754,inter_all_total32_ext8_noFlex
none,30th < 2040,Balt < EE,Balt < LV,none,h2Grid,none,yes,expExc,0.0007707408652636592,inter_all_total32_ext8_noFlex
none,30th < 2040,Balt < LT,Balt < LV,none,h2Grid,none,yes,expExc,0.0049798933573367635,inter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < BE,Benelux < LU,none,h2Grid,none,yes,expExc,0.10017624477252898,inter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < BE,Benelux < NL,none,h2Grid,none,yes,expExc,0.001655897962819762,inter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < BE,DE_ < DE,none,h2Grid,none,yes,expExc,0.00046241558050113884,inter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < LU,DE_ < DE,none,h2Grid,none,yes,expExc,0.0004677993432368088,inter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < NL,DE_ < DE,none,h2Grid,none,yes,expExc,0.0005504832782625556,inter_all_total32_ext8_noFlex
none,30th < 2040,CH_ < CH,DE_ < DE,none,h2Grid,none,yes,expExc,0.00034916253872669875,inter_all_total32_ext8_noFlex
none,30th < 2040,CH_ < CH,East < AT,none,h2Grid,none,yes,expExc,0.00032354402123159606,inter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,East < AT,none,h2Grid,none,yes,expExc,0.0010904485178513527,inter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,East < CZ,none,h2Grid,none,yes,expExc,0.0007895239426863889,inter_all_total32_ext8_noFlex
none,30th < 2040,East < AT,East < CZ,none,h2Grid,none,yes,expExc,0.0010587847325379469,inter_all_total32_ext8_noFlex
none,30th < 2040,East < AT,East < HU,none,h2Grid,none,yes,expExc,0.0017080692039864523,inter_all_total32_ext8_noFlex
none,30th < 2040,East < HR,East < HU,none,h2Grid,none,yes,expExc,0.00047964756852480767,inter_all_total32_ext8_noFlex
none,30th < 2040,Balt < LT,East < PL,none,h2Grid,none,yes,expExc,0.00030136351318892107,inter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,East < PL,none,h2Grid,none,yes,expExc,0.0005692570454813068,inter_all_total32_ext8_noFlex
none,30th < 2040,East < CZ,East < PL,none,h2Grid,none,yes,expExc,0.0009450584776204002,inter_all_total32_ext8_noFlex
none,30th < 2040,East < AT,East < SI,none,h2Grid,none,yes,expExc,0.0033072923749518784,inter_all_total32_ext8_noFlex
none,30th < 2040,East < HR,East < SI,none,h2Grid,none,yes,expExc,0.0009875556898652626,inter_all_total32_ext8_noFlex
none,30th < 2040,East < HU,East < SI,none,h2Grid,none,yes,expExc,0.0009545754935581245,inter_all_total32_ext8_noFlex
none,30th < 2040,East < AT,East < SK,none,h2Grid,none,yes,expExc,0.0011292049833016165,inter_all_total32_ext8_noFlex
none,30th < 2040,East < CZ,East < SK,none,h2Grid,none,yes,expExc,0.003016269261436648,inter_all_total32_ext8_noFlex
none,30th < 2040,East < HU,East < SK,none,h2Grid,none,yes,expExc,0.001298032930438207,inter_all_total32_ext8_noFlex
none,30th < 2040,East < PL,East < SK,none,h2Grid,none,yes,expExc,1.68805420727704,inter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < BE,FR_ < FR,none,h2Grid,none,yes,expExc,0.0003674582855682175,inter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < LU,FR_ < FR,none,h2Grid,none,yes,expExc,0.00033518824708517707,inter_all_total32_ext8_noFlex
none,30th < 2040,CH_ < CH,FR_ < FR,none,h2Grid,none,yes,expExc,0.00041659562790638343,inter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,FR_ < FR,none,h2Grid,none,yes,expExc,0.00030968360912366903,inter_all_total32_ext8_noFlex
none,30th < 2040,CH_ < CH,IT_ < IT,none,h2Grid,none,yes,expExc,0.00041364379568207513,inter_all_total32_ext8_noFlex
none,30th < 2040,East < AT,IT_ < IT,none,h2Grid,none,yes,expExc,0.00026343501046830283,inter_all_total32_ext8_noFlex
none,30th < 2040,East < SI,IT_ < IT,none,h2Grid,none,yes,expExc,0.0002267996063109972,inter_all_total32_ext8_noFlex
none,30th < 2040,FR_ < FR,IT_ < IT,none,h2Grid,none,yes,expExc,0.0003408776336689203,inter_all_total32_ext8_noFlex
none,30th < 2040,FR_ < FR,Iberia < ES,none,h2Grid,none,yes,expExc,0.0002648953543153626,inter_all_total32_ext8_noFlex
none,30th < 2040,Iberia < ES,Iberia < PT,none,h2Grid,none,yes,expExc,0.0011891670416698085,inter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,Scan < DK,none,h2Grid,none,yes,expExc,0.00021264664900076495,inter_all_total32_ext8_noFlex
none,30th < 2040,Balt < EE,Scan < FI,none,h2Grid,none,yes,expExc,0.00021689580304744033,inter_all_total32_ext8_noFlex
none,30th < 2040,Scan < DK,Scan < NO,none,h2Grid,none,yes,expExc,0.0009594905344941087,inter_all_total32_ext8_noFlex
none,30th < 2040,Scan < FI,Scan < NO,none,h2Grid,none,yes,expExc,0.0009798817513798973,inter_all_total32_ext8_noFlex
none,30th < 2040,East < PL,Scan < SE,none,h2Grid,none,yes,expExc,0.0012164901981534509,inter_all_total32_ext8_noFlex
none,30th < 2040,Scan < DK,Scan < SE,none,h2Grid,none,yes,expExc,0.3451988125620476,inter_all_total32_ext8_noFlex
none,30th < 2040,Scan < FI,Scan < SE,none,h2Grid,none,yes,expExc,0.014284308359689352,inter_all_total32_ext8_noFlex
none,30th < 2040,Scan < NO,Scan < SE,none,h2Grid,none,yes,expExc,0.000881816509329833,inter_all_total32_ext8_noFlex
none,30th < 2040,IT_ < IT,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0007274657980154967,inter_all_total32_ext8_noFlex
none,30th < 2040,East < HR,SouthEast < BA,none,h2Grid,none,yes,expExc,0.00023685145548716952,inter_all_total32_ext8_noFlex
none,30th < 2040,IT_ < IT,SouthEast < BA,none,h2Grid,none,yes,expExc,0.000995825187790403,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < AL,SouthEast < GR,none,h2Grid,none,yes,expExc,0.0010185118036752441,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < BG,SouthEast < GR,none,h2Grid,none,yes,expExc,0.0004277862218602676,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < AL,SouthEast < ME,none,h2Grid,none,yes,expExc,0.013177647377340352,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < BA,SouthEast < ME,none,h2Grid,none,yes,expExc,0.0016076845460517757,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < AL,SouthEast < MK,none,h2Grid,none,yes,expExc,0.5042613700826257,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < BG,SouthEast < MK,none,h2Grid,none,yes,expExc,0.0006495149181603642,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < GR,SouthEast < MK,none,h2Grid,none,yes,expExc,0.27747560435917185,inter_all_total32_ext8_noFlex
none,30th < 2040,East < HU,SouthEast < RO,none,h2Grid,none,yes,expExc,0.0002308980423248555,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,none,h2Grid,none,yes,expExc,0.0006085787405978563,inter_all_total32_ext8_noFlex
none,30th < 2040,East < HR,SouthEast < RS,none,h2Grid,none,yes,expExc,0.00023923885767053782,inter_all_total32_ext8_noFlex
none,30th < 2040,East < HU,SouthEast < RS,none,h2Grid,none,yes,expExc,0.00024155176120962588,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < AL,SouthEast < RS,none,h2Grid,none,yes,expExc,0.0009419697305391913,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < BA,SouthEast < RS,none,h2Grid,none,yes,expExc,0.0014290000134876749,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < BG,SouthEast < RS,none,h2Grid,none,yes,expExc,0.0005049351048092526,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < ME,SouthEast < RS,none,h2Grid,none,yes,expExc,0.0012168291279836612,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < MK,SouthEast < RS,none,h2Grid,none,yes,expExc,0.001065438945149691,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < RO,SouthEast < RS,none,h2Grid,none,yes,expExc,0.0036304024293006905,inter_all_total32_ext8_noFlex
none,30th < 2040,FR_ < FR,UkPlus < UK,none,h2Grid,none,yes,expExc,0.0003597113883203461,inter_all_total32_ext8_noFlex
none,30th < 2040,UkPlus < IE,UkPlus < UK,none,h2Grid,none,yes,expExc,0.01417790471937279,inter_all_total32_ext8_noFlex
none,30th < 2040,Balt < LV,Balt < EE,none,h2Grid,none,yes,expExc,0.00296134811712351,inter_all_total32_ext8_noFlex
none,30th < 2040,Balt < LV,Balt < LT,none,h2Grid,none,yes,expExc,0.0008594337522199028,inter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < LU,Benelux < BE,none,h2Grid,none,yes,expExc,0.003060253975712718,inter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < NL,Benelux < BE,none,h2Grid,none,yes,expExc,1.7349013087883152,inter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,Benelux < BE,none,h2Grid,none,yes,expExc,0.0025341763561975224,inter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,Benelux < LU,none,h2Grid,none,yes,expExc,0.007530835473456258,inter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,Benelux < NL,none,h2Grid,none,yes,expExc,0.0007186356751560109,inter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,CH_ < CH,none,h2Grid,none,yes,expExc,0.0011889351453227373,inter_all_total32_ext8_noFlex
none,30th < 2040,East < AT,CH_ < CH,none,h2Grid,none,yes,expExc,0.00028691575736190393,inter_all_total32_ext8_noFlex
none,30th < 2040,East < AT,DE_ < DE,none,h2Grid,none,yes,expExc,0.0003467042576772181,inter_all_total32_ext8_noFlex
none,30th < 2040,East < CZ,DE_ < DE,none,h2Grid,none,yes,expExc,0.00038050012546799226,inter_all_total32_ext8_noFlex
none,30th < 2040,East < CZ,East < AT,none,h2Grid,none,yes,expExc,0.012927629925524266,inter_all_total32_ext8_noFlex
none,30th < 2040,East < HU,East < AT,none,h2Grid,none,yes,expExc,0.0013233532170167704,inter_all_total32_ext8_noFlex
none,30th < 2040,East < HU,East < HR,none,h2Grid,none,yes,expExc,0.0010268339687718629,inter_all_total32_ext8_noFlex
none,30th < 2040,East < PL,Balt < LT,none,h2Grid,none,yes,expExc,0.0003192916137848828,inter_all_total32_ext8_noFlex
none,30th < 2040,East < PL,DE_ < DE,none,h2Grid,none,yes,expExc,0.00038962054547266386,inter_all_total32_ext8_noFlex
none,30th < 2040,East < PL,East < CZ,none,h2Grid,none,yes,expExc,2.5557362151107546,inter_all_total32_ext8_noFlex
none,30th < 2040,East < SI,East < AT,none,h2Grid,none,yes,expExc,0.0010362263936695285,inter_all_total32_ext8_noFlex
none,30th < 2040,East < SI,East < HR,none,h2Grid,none,yes,expExc,0.0019202539540125099,inter_all_total32_ext8_noFlex
none,30th < 2040,East < SI,East < HU,none,h2Grid,none,yes,expExc,0.0005411157198148597,inter_all_total32_ext8_noFlex
none,30th < 2040,East < SK,East < AT,none,h2Grid,none,yes,expExc,0.011089722590951902,inter_all_total32_ext8_noFlex
none,30th < 2040,East < SK,East < CZ,none,h2Grid,none,yes,expExc,0.002028560384830168,inter_all_total32_ext8_noFlex
none,30th < 2040,East < SK,East < HU,none,h2Grid,none,yes,expExc,0.5112014548249231,inter_all_total32_ext8_noFlex
none,30th < 2040,East < SK,East < PL,none,h2Grid,none,yes,expExc,0.0007945595921587769,inter_all_total32_ext8_noFlex
none,30th < 2040,FR_ < FR,Benelux < BE,none,h2Grid,none,yes,expExc,0.0024485185395018085,inter_all_total32_ext8_noFlex
none,30th < 2040,FR_ < FR,Benelux < LU,none,h2Grid,none,yes,expExc,0.00921869780378576,inter_all_total32_ext8_noFlex
none,30th < 2040,FR_ < FR,CH_ < CH,none,h2Grid,none,yes,expExc,5.533351559633319,inter_all_total32_ext8_noFlex
none,30th < 2040,FR_ < FR,DE_ < DE,none,h2Grid,none,yes,expExc,0.0003019339440962511,inter_all_total32_ext8_noFlex
none,30th < 2040,IT_ < IT,CH_ < CH,none,h2Grid,none,yes,expExc,0.0007010323120869371,inter_all_total32_ext8_noFlex
none,30th < 2040,IT_ < IT,East < AT,none,h2Grid,none,yes,expExc,0.0004495401616071647,inter_all_total32_ext8_noFlex
none,30th < 2040,IT_ < IT,East < SI,none,h2Grid,none,yes,expExc,0.00041613112153853627,inter_all_total32_ext8_noFlex
none,30th < 2040,IT_ < IT,FR_ < FR,none,h2Grid,none,yes,expExc,0.00024853060512740316,inter_all_total32_ext8_noFlex
none,30th < 2040,Iberia < ES,FR_ < FR,none,h2Grid,none,yes,expExc,0.00019637130421308173,inter_all_total32_ext8_noFlex
none,30th < 2040,Iberia < PT,Iberia < ES,none,h2Grid,none,yes,expExc,0.0008088518882730203,inter_all_total32_ext8_noFlex
none,30th < 2040,Scan < DK,DE_ < DE,none,h2Grid,none,yes,expExc,0.0001510274679375703,inter_all_total32_ext8_noFlex
none,30th < 2040,Scan < FI,Balt < EE,none,h2Grid,none,yes,expExc,0.0004506131957551038,inter_all_total32_ext8_noFlex
none,30th < 2040,Scan < NO,Scan < DK,none,h2Grid,none,yes,expExc,0.0008583035971826943,inter_all_total32_ext8_noFlex
none,30th < 2040,Scan < NO,Scan < FI,none,h2Grid,none,yes,expExc,0.0007400811958833357,inter_all_total32_ext8_noFlex
none,30th < 2040,Scan < SE,East < PL,none,h2Grid,none,yes,expExc,0.0008697496246442965,inter_all_total32_ext8_noFlex
none,30th < 2040,Scan < SE,Scan < DK,none,h2Grid,none,yes,expExc,0.0033198823245701252,inter_all_total32_ext8_noFlex
none,30th < 2040,Scan < SE,Scan < FI,none,h2Grid,none,yes,expExc,0.0010490478595610757,inter_all_total32_ext8_noFlex
none,30th < 2040,Scan < SE,Scan < NO,none,h2Grid,none,yes,expExc,0.000794216536721331,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < AL,IT_ < IT,none,h2Grid,none,yes,expExc,2.5525136503363726,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < BA,East < HR,none,h2Grid,none,yes,expExc,0.0006802195831038209,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < BA,IT_ < IT,none,h2Grid,none,yes,expExc,0.0007448288757200242,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < GR,SouthEast < AL,none,h2Grid,none,yes,expExc,0.00213128861968464,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < GR,SouthEast < BG,none,h2Grid,none,yes,expExc,0.001376877771066727,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < ME,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0007985545222371729,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < ME,SouthEast < BA,none,h2Grid,none,yes,expExc,0.0035830930020414203,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < MK,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0012273159245450513,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < MK,SouthEast < BG,none,h2Grid,none,yes,expExc,0.0007982558982987237,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < MK,SouthEast < GR,none,h2Grid,none,yes,expExc,0.0009989978869696492,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < RO,East < HU,none,h2Grid,none,yes,expExc,0.0005152033073838927,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < RO,SouthEast < BG,none,h2Grid,none,yes,expExc,0.0011785045373448376,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < RS,East < HR,none,h2Grid,none,yes,expExc,0.000596575878577958,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < RS,East < HU,none,h2Grid,none,yes,expExc,0.0003670516678170174,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < RS,SouthEast < AL,none,h2Grid,none,yes,expExc,0.00044635995960036934,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < RS,SouthEast < BA,none,h2Grid,none,yes,expExc,0.0023086309901298985,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < RS,SouthEast < BG,none,h2Grid,none,yes,expExc,0.0004700276214719838,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < RS,SouthEast < ME,none,h2Grid,none,yes,expExc,0.0014464192810639943,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < RS,SouthEast < MK,none,h2Grid,none,yes,expExc,0.0007007061079364975,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < RS,SouthEast < RO,none,h2Grid,none,yes,expExc,0.0007183552639923793,inter_all_total32_ext8_noFlex
none,30th < 2040,UkPlus < UK,FR_ < FR,none,h2Grid,none,yes,expExc,0.0002480250742496598,inter_all_total32_ext8_noFlex
none,30th < 2040,UkPlus < UK,UkPlus < IE,none,h2Grid,none,yes,expExc,0.18825583255511089,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < AL,SouthEast < GR,none,powerGrid < hvac,none,no,expExc,2.636252638209447,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < AL,SouthEast < ME,none,powerGrid < hvac,none,no,expExc,1.9999935648493072,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < AL,SouthEast < MK,none,powerGrid < hvac,none,no,expExc,2.9999810847972936,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < AL,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.999987928845492,inter_all_total32_ext8_noFlex
none,30th < 2040,CH_ < CH,East < AT,none,powerGrid < hvac,none,no,expExc,3.601131560245854,inter_all_total32_ext8_noFlex
none,30th < 2040,East < AT,East < CZ,none,powerGrid < hvac,none,no,expExc,2.4999917854262272,inter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,East < AT,none,powerGrid < hvac,none,no,expExc,3.100330916610759,inter_all_total32_ext8_noFlex
none,30th < 2040,East < AT,East < HU,none,powerGrid < hvac,none,no,expExc,2.999987593636659,inter_all_total32_ext8_noFlex
none,30th < 2040,East < AT,IT_ < IT,none,powerGrid < hvac,none,no,expExc,1.4999988138184204,inter_all_total32_ext8_noFlex
none,30th < 2040,East < AT,East < SI,none,powerGrid < hvac,none,no,expExc,1.9999856652378705,inter_all_total32_ext8_noFlex
none,30th < 2040,East < AT,East < SK,none,powerGrid < hvac,none,no,expExc,0.9908929970030469,inter_all_total32_ext8_noFlex
none,30th < 2040,East < HR,SouthEast < BA,none,powerGrid < hvac,none,no,expExc,2.6439970418359087,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < BA,SouthEast < ME,none,powerGrid < hvac,none,no,expExc,1.8890526845636593,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < BA,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,1.8499534414068544,inter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < BE,DE_ < DE,none,powerGrid < hvac,none,no,expExc,5.3479331590552075,inter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < BE,FR_ < FR,none,powerGrid < hvac,none,no,expExc,6.9999979361688345,inter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < BE,Benelux < LU,none,powerGrid < hvac,none,no,expExc,0.49342471373751406,inter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < BE,Benelux < NL,none,powerGrid < hvac,none,no,expExc,2.000512952766447,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < BG,SouthEast < GR,none,powerGrid < hvac,none,no,expExc,4.7208777320357544,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < BG,SouthEast < MK,none,powerGrid < hvac,none,no,expExc,1.5868240587987255,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < BG,SouthEast < RO,none,powerGrid < hvac,none,no,expExc,4.098552232566219,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < BG,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,0.05835768174129828,inter_all_total32_ext8_noFlex
none,30th < 2040,CH_ < CH,DE_ < DE,none,powerGrid < hvac,none,no,expExc,6.099995520740556,inter_all_total32_ext8_noFlex
none,30th < 2040,CH_ < CH,FR_ < FR,none,powerGrid < hvac,none,no,expExc,4.499997166355378,inter_all_total32_ext8_noFlex
none,30th < 2040,CH_ < CH,IT_ < IT,none,powerGrid < hvac,none,no,expExc,1.3999981077950026,inter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,East < CZ,none,powerGrid < hvac,none,no,expExc,1.5832777287932562,inter_all_total32_ext8_noFlex
none,30th < 2040,East < CZ,East < PL,none,powerGrid < hvac,none,no,expExc,2.9999686234756258,inter_all_total32_ext8_noFlex
none,30th < 2040,East < CZ,East < SK,none,powerGrid < hvac,none,no,expExc,1.9999954490440124,inter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,Scan < DK,none,powerGrid < hvac,none,no,expExc,1.9999747999623858,inter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,FR_ < FR,none,powerGrid < hvac,none,no,expExc,7.799998473819407,inter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < LU,DE_ < DE,none,powerGrid < hvac,none,no,expExc,0.002042084078045892,inter_all_total32_ext8_noFlex
none,30th < 2040,Benelux < NL,DE_ < DE,none,powerGrid < hvac,none,no,expExc,1.0004500683439166,inter_all_total32_ext8_noFlex
none,30th < 2040,DE_ < DE,East < PL,none,powerGrid < hvac,none,no,expExc,8.000226525398196,inter_all_total32_ext8_noFlex
none,30th < 2040,Scan < DK,Scan < SE,none,powerGrid < hvac,none,no,expExc,2.9978276537606,inter_all_total32_ext8_noFlex
none,30th < 2040,Balt < EE,Balt < LV,none,powerGrid < hvac,none,no,expExc,3.9211696774913256,inter_all_total32_ext8_noFlex
none,30th < 2040,FR_ < FR,Iberia < ES,none,powerGrid < hvac,none,no,expExc,8.999997633130864,inter_all_total32_ext8_noFlex
none,30th < 2040,Iberia < ES,Iberia < PT,none,powerGrid < hvac,none,no,expExc,7.503639821164208,inter_all_total32_ext8_noFlex
none,30th < 2040,Scan < FI,Scan < NO,none,powerGrid < hvac,none,no,expExc,3.9989605468818246,inter_all_total32_ext8_noFlex
none,30th < 2040,FR_ < FR,IT_ < IT,none,powerGrid < hvac,none,no,expExc,2.9902121121591367,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < GR,SouthEast < MK,none,powerGrid < hvac,none,no,expExc,1.5004910340263464,inter_all_total32_ext8_noFlex
none,30th < 2040,East < HR,East < HU,none,powerGrid < hvac,none,no,expExc,0.0007661368528166733,inter_all_total32_ext8_noFlex
none,30th < 2040,East < HR,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.0999975292722994,inter_all_total32_ext8_noFlex
none,30th < 2040,East < HR,East < SI,none,powerGrid < hvac,none,no,expExc,2.0615194798670986,inter_all_total32_ext8_noFlex
none,30th < 2040,East < HU,SouthEast < RO,none,powerGrid < hvac,none,no,expExc,2.616997808349569,inter_all_total32_ext8_noFlex
none,30th < 2040,East < HU,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.999997993921375,inter_all_total32_ext8_noFlex
none,30th < 2040,East < HU,East < SI,none,powerGrid < hvac,none,no,expExc,0.0038606781850033197,inter_all_total32_ext8_noFlex
none,30th < 2040,East < HU,East < SK,none,powerGrid < hvac,none,no,expExc,2.867213957735759,inter_all_total32_ext8_noFlex
none,30th < 2040,UkPlus < IE,UkPlus < UK,none,powerGrid < hvac,none,no,expExc,1.0699983532093877,inter_all_total32_ext8_noFlex
none,30th < 2040,East < SI,IT_ < IT,none,powerGrid < hvac,none,no,expExc,1.9999978060187673,inter_all_total32_ext8_noFlex
none,30th < 2040,Balt < LT,Balt < LV,none,powerGrid < hvac,none,no,expExc,5.272982435952416,inter_all_total32_ext8_noFlex
none,30th < 2040,Balt < LT,East < PL,none,powerGrid < hvac,none,no,expExc,3.500124294211581,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < ME,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,1.2388075857582368,inter_all_total32_ext8_noFlex
none,30th < 2040,SouthEast < MK,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.9999081126995026,inter_all_total32_ext8_noFlex
none,30th < 2040,Scan < NO,Scan < SE,none,powerGrid < hvac,none,no,expExc,2.5614763452579563,inter_all_total32_ext8_noFlex
none,30th < 2040,East < PL,East < SK,none,powerGrid < hvac,none,no,expExc,2.9999975842192383,inter_all_total32_ext8_noFlex
