timestep_1,timestep_2,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,EU,HU,hu,58HU,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,0.78816838148
30th,2040,EU,IE,ie,96IE,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,0.455518786675
30th,2040,EU,IT,it_cn,53IT,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,0.826475534591
30th,2040,EU,IT,it_cs,54IT,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,1.550392137639
30th,2040,EU,IT,it_n,52IT,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,4.340790345665
30th,2040,EU,IT,it_s,55IT,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,0.592718163966
30th,2040,EU,IT,it_sar,98IT,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,0.227759393815
30th,2040,EU,IT,it_sic,56IT,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,0.446408410499
30th,2040,EU,NL,nl,30NL,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,4.920300263635
30th,2040,EU,PL,pl,41PL,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,1.002137679443
30th,2040,EU,PT,pt,12PT,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,0.601284798653
30th,2040,EU,PT,pt,13PT,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,0.420089548409
30th,2040,EU,RO,ro,60RO,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,1.343274210322
30th,2040,EU,SE,se_1,86SE,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,0.03340470959
30th,2040,EU,SE,se_2,87SE,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,0.16297449708
30th,2040,EU,SE,se_3,88SE,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,0.780946605245
30th,2040,nonEU,CH,ch,48CH,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,0.072882859103
30th,2040,nonEU,ME,me,64ME,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,0.129569682625
30th,2040,nonEU,NO,no_n,84NO,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,0.028343391698
30th,2040,nonEU,NO,no_n,85NO,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,0.001012263922
30th,2040,nonEU,NO,no_s,79NO,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,0.014171694295
30th,2040,nonEU,NO,no_s,80NO,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,0.033404709423
30th,2040,nonEU,NO,no_s,81NO,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,0.06782168417
30th,2040,nonEU,NO,no_s,82NO,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,0.128557522177
30th,2040,nonEU,RS,rs,65RS,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,1.422230850445
30th,2040,nonEU,UK,ni,95UK,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,0.16297450089
30th,2040,nonEU,UK,uk,90UK,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,1.239011097989
30th,2040,nonEU,UK,uk,91UK,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,0.345182015044
30th,2040,nonEU,UK,uk,92UK,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,2.382970608168
30th,2040,nonEU,UK,uk,93UK,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,0.630640453761
30th,2040,nonEU,UK,uk,94UK,miscProHeat,h2BoilerPro,h2BoilerProHigh,expConvFix,0.167023556746
