timestep_1,timestep_2,timestep_1,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,,EU,FR,fr,17FR,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,FR,fr,18FR,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,FR,fr,19FR,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,FR,fr,20FR,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,FR,fr,21FR,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,FR,fr,22FR,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,FR,fr,23FR,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,FR,fr,24FR,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,FR,fr,25FR,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,FR,fr,26FR,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,FR,fr,27FR,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,FR,fr_co,99FR,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,GR,gr,68GR,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,GR,gr,69GR,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,HR,hr,62HR,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,HU,hu,58HU,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,IE,ie,96IE,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,IT,it_cn,53IT,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,IT,it_cs,54IT,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,IT,it_n,52IT,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,IT,it_s,55IT,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,IT,it_sar,98IT,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,IT,it_sic,56IT,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,LT,lt,77LT,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,LU,lu,29LU,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,LV,lv,78LV,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,NL,nl,30NL,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,PL,pl,41PL,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,PL,pl,42PL,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,PL,pl,43PL,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,PL,pl,44PL,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,PL,pl,45PL,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,PT,pt,12PT,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,PT,pt,13PT,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,RO,ro,59RO,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,RO,ro,60RO,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,RO,ro,61RO,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,SE,se_1,86SE,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,SE,se_2,87SE,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,SE,se_3,88SE,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,SE,se_4,89SE,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,SI,si,57SI,powerToX,,sofc,capaConvFix,0.0
30th,2040,,EU,SK,sk,46SK,powerToX,,sofc,capaConvFix,0.0
30th,2040,,nonEU,AL,al,70AL,powerToX,,sofc,capaConvFix,0.0
30th,2040,,nonEU,BA,ba,63BA,powerToX,,sofc,capaConvFix,0.0
30th,2040,,nonEU,CH,ch,47CH,powerToX,,sofc,capaConvFix,0.0
30th,2040,,nonEU,CH,ch,48CH,powerToX,,sofc,capaConvFix,0.0
30th,2040,,nonEU,ME,me,64ME,powerToX,,sofc,capaConvFix,0.0
30th,2040,,nonEU,MK,mk,67MK,powerToX,,sofc,capaConvFix,0.0
30th,2040,,nonEU,NO,no_m,83NO,powerToX,,sofc,capaConvFix,0.0
30th,2040,,nonEU,NO,no_n,84NO,powerToX,,sofc,capaConvFix,0.0
30th,2040,,nonEU,NO,no_n,85NO,powerToX,,sofc,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,79NO,powerToX,,sofc,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,80NO,powerToX,,sofc,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,81NO,powerToX,,sofc,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,82NO,powerToX,,sofc,capaConvFix,0.0
30th,2040,,nonEU,RS,rs,65RS,powerToX,,sofc,capaConvFix,0.0
30th,2040,,nonEU,UK,ni,95UK,powerToX,,sofc,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,90UK,powerToX,,sofc,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,91UK,powerToX,,sofc,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,92UK,powerToX,,sofc,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,93UK,powerToX,,sofc,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,94UK,powerToX,,sofc,capaConvFix,0.0
