timestep_1,timestep_2,timestep_1,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,,nonEU,CH,ch,48CH,engine,engineDh,bioGasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,ME,me,64ME,engine,engineDh,bioGasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,MK,mk,67MK,engine,engineDh,bioGasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,NO,no_m,83NO,engine,engineDh,bioGasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,NO,no_n,84NO,engine,engineDh,bioGasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,NO,no_n,85NO,engine,engineDh,bioGasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,79NO,engine,engineDh,bioGasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,80NO,engine,engineDh,bioGasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,81NO,engine,engineDh,bioGasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,82NO,engine,engineDh,bioGasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,RS,rs,65RS,engine,engineDh,bioGasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,UK,ni,95UK,engine,engineDh,bioGasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,90UK,engine,engineDh,bioGasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,91UK,engine,engineDh,bioGasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,92UK,engine,engineDh,bioGasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,93UK,engine,engineDh,bioGasEngineDh,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,94UK,engine,engineDh,bioGasEngineDh,capaConvFix,0.0
