timestep_1,timestep_2,timestep_1,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,,EU,AT,at,49AT,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,AT,at,50AT,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,AT,at,51AT,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,BE,be,28BE,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,BG,bg,66BG,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,CZ,cz,39CZ,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,CZ,cz,40CZ,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,DE,de,31DE,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,DE,de,32DE,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,DE,de,33DE,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,DE,de,34DE,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,DE,de,35DE,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,DE,de,36DE,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,DE,de,37DE,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,DK,dk_e,72DK,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,DK,dk_w,38DK,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,EE,ee,73EE,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,ES,es,01ES,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,ES,es,02ES,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,ES,es,03ES,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,ES,es,04ES,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,ES,es,05ES,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,ES,es,06ES,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,ES,es,07ES,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,ES,es,08ES,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,ES,es,09ES,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,ES,es,10ES,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,ES,es,11ES,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,FI,fi,74FI,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,FI,fi,75FI,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,FR,fr,14FR,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,FR,fr,15FR,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,FR,fr,16FR,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,FR,fr,17FR,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,FR,fr,18FR,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,FR,fr,19FR,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,FR,fr,20FR,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,FR,fr,21FR,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,FR,fr,22FR,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,FR,fr,23FR,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,FR,fr,24FR,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,FR,fr,25FR,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,FR,fr,26FR,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,FR,fr,27FR,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,FR,fr_co,99FR,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,GR,gr,68GR,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,GR,gr,69GR,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,HR,hr,62HR,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,HU,hu,58HU,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,IE,ie,96IE,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,IT,it_cn,53IT,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,IT,it_cs,54IT,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,IT,it_n,52IT,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,IT,it_s,55IT,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,IT,it_sar,98IT,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,IT,it_sic,56IT,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,LT,lt,77LT,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,LU,lu,29LU,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,LV,lv,78LV,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,NL,nl,30NL,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,PL,pl,41PL,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,PL,pl,42PL,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,PL,pl,43PL,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,PL,pl,44PL,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,PL,pl,45PL,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,PT,pt,12PT,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,PT,pt,13PT,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,RO,ro,59RO,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,RO,ro,60RO,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,RO,ro,61RO,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,SE,se_1,86SE,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,SE,se_2,87SE,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,SE,se_3,88SE,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,SE,se_4,89SE,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,SI,si,57SI,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,EU,SK,sk,46SK,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,nonEU,AL,al,70AL,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,nonEU,BA,ba,63BA,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,nonEU,CH,ch,47CH,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,nonEU,CH,ch,48CH,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,nonEU,ME,me,64ME,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,nonEU,MK,mk,67MK,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,nonEU,NO,no_m,83NO,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,nonEU,NO,no_n,84NO,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,nonEU,NO,no_n,85NO,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,79NO,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,80NO,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,81NO,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,82NO,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,nonEU,RS,rs,65RS,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,nonEU,UK,ni,95UK,transport,,fcFrtRail,capaConvFix,0.002025329029
30th,2040,,nonEU,UK,uk,90UK,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,91UK,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,92UK,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,93UK,transport,,fcFrtRail,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,94UK,transport,,fcFrtRail,capaConvFix,0.0
