timestep_1,timestep_2,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,EU,AT,at,49AT,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,AT,at,50AT,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,AT,at,51AT,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,BE,be,28BE,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,BG,bg,66BG,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,CZ,cz,39CZ,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,CZ,cz,40CZ,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,DE,de,31DE,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,DE,de,32DE,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,DE,de,33DE,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,DE,de,34DE,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,DE,de,35DE,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,DE,de,36DE,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,DE,de,37DE,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,DK,dk_e,72DK,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,DK,dk_w,38DK,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,EE,ee,73EE,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,ES,es,01ES,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,ES,es,02ES,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,ES,es,03ES,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,ES,es,04ES,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,ES,es,05ES,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,ES,es,06ES,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,ES,es,07ES,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,ES,es,08ES,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,ES,es,09ES,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,ES,es,10ES,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,ES,es,11ES,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,FI,fi,74FI,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,FI,fi,75FI,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,FR,fr,14FR,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,FR,fr,15FR,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,FR,fr,16FR,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,FR,fr,17FR,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,FR,fr,18FR,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,FR,fr,19FR,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,FR,fr,20FR,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,FR,fr,21FR,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,FR,fr,22FR,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,FR,fr,23FR,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,FR,fr,24FR,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,FR,fr,25FR,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,FR,fr,26FR,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,FR,fr,27FR,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,FR,fr_co,99FR,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,GR,gr,68GR,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,GR,gr,69GR,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,HR,hr,62HR,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,HU,hu,58HU,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,IE,ie,96IE,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,IT,it_cn,53IT,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,IT,it_cs,54IT,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,IT,it_n,52IT,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,IT,it_s,55IT,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,IT,it_sar,98IT,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,IT,it_sic,56IT,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,LT,lt,77LT,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,LU,lu,29LU,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,LV,lv,78LV,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,NL,nl,30NL,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,PL,pl,41PL,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,PL,pl,42PL,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,PL,pl,43PL,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,PL,pl,44PL,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,PL,pl,45PL,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,PT,pt,12PT,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,PT,pt,13PT,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,RO,ro,59RO,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,RO,ro,60RO,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,RO,ro,61RO,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,SE,se_1,86SE,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,SE,se_2,87SE,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,SE,se_3,88SE,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,SE,se_4,89SE,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,SI,si,57SI,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,EU,SK,sk,46SK,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,nonEU,AL,al,70AL,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,nonEU,BA,ba,63BA,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,nonEU,CH,ch,47CH,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,nonEU,CH,ch,48CH,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,nonEU,ME,me,64ME,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,nonEU,MK,mk,67MK,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,nonEU,NO,no_m,83NO,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,nonEU,NO,no_n,84NO,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,nonEU,NO,no_n,85NO,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,nonEU,NO,no_s,79NO,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,nonEU,NO,no_s,80NO,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,nonEU,NO,no_s,81NO,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,nonEU,NO,no_s,82NO,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,nonEU,RS,rs,65RS,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,nonEU,UK,ni,95UK,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,nonEU,UK,uk,90UK,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,nonEU,UK,uk,91UK,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,nonEU,UK,uk,92UK,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,nonEU,UK,uk,93UK,bioConversion,,solidBioPlantDh,expConvFix,0.0
30th,2040,nonEU,UK,uk,94UK,bioConversion,,solidBioPlantDh,expConvFix,0.0
