timestep_1,timestep_2,timestep_1,region_1,region_2,region_3,region_4,technology_1,technology_2,technology_3,parameter,value
30th,2040,,EU,PL,pl,45PL,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,EU,PT,pt,12PT,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,EU,PT,pt,13PT,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,EU,RO,ro,59RO,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,EU,RO,ro,60RO,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,EU,RO,ro,61RO,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,EU,SE,se_1,86SE,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,EU,SE,se_2,87SE,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,EU,SE,se_3,88SE,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,EU,SE,se_4,89SE,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,EU,SI,si,57SI,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,EU,SK,sk,46SK,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,AL,al,70AL,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,BA,ba,63BA,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,CH,ch,47CH,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,CH,ch,48CH,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,ME,me,64ME,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,MK,mk,67MK,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,NO,no_m,83NO,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,NO,no_n,84NO,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,NO,no_n,85NO,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,79NO,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,80NO,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,81NO,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,NO,no_s,82NO,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,RS,rs,65RS,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,UK,ni,95UK,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,90UK,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,91UK,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,92UK,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,93UK,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
30th,2040,,nonEU,UK,uk,94UK,miscProHeat,oilBoilerPro,oilBoilerProLow,capaConvFix,0.0
