timestep_2,region_4,technology_2,parameter,value
all,01ES,rooftopResi,capaConvUp,6.795150412
all,02ES,rooftopResi,capaConvUp,8.361269863
all,03ES,rooftopResi,capaConvUp,7.121225074
all,04ES,rooftopResi,capaConvUp,4.872843195
all,05ES,rooftopResi,capaConvUp,3.074191618
all,06ES,rooftopResi,capaConvUp,14.39316389
all,07ES,rooftopResi,capaConvUp,9.372583983
all,08ES,rooftopResi,capaConvUp,8.464718827
all,09ES,rooftopResi,capaConvUp,11.95882409
all,10ES,rooftopResi,capaConvUp,6.640265006
all,11ES,rooftopResi,capaConvUp,20.37831343
all,12PT,rooftopResi,capaConvUp,8.550422799
all,13PT,rooftopResi,capaConvUp,7.5158339
all,14FR,rooftopResi,capaConvUp,12.58076884
all,15FR,rooftopResi,capaConvUp,5.923278775
all,16FR,rooftopResi,capaConvUp,8.842054508
all,17FR,rooftopResi,capaConvUp,11.5769273
all,18FR,rooftopResi,capaConvUp,9.11832419
all,19FR,rooftopResi,capaConvUp,5.749036038
all,20FR,rooftopResi,capaConvUp,7.508393418
all,21FR,rooftopResi,capaConvUp,10.86091158
all,22FR,rooftopResi,capaConvUp,4.702319618
all,23FR,rooftopResi,capaConvUp,7.530132678
all,24FR,rooftopResi,capaConvUp,5.627840192
all,25FR,rooftopResi,capaConvUp,10.73861071
all,26FR,rooftopResi,capaConvUp,11.96035279
all,27FR,rooftopResi,capaConvUp,1.723496176
all,28BE,rooftopResi,capaConvUp,9.795381577
all,29LU,rooftopResi,capaConvUp,0.725978073
all,30NL,rooftopResi,capaConvUp,14.55575393
all,31DE,rooftopResi,capaConvUp,17.27492052
all,32DE,rooftopResi,capaConvUp,9.760694597
all,33DE,rooftopResi,capaConvUp,16.16810253
all,34DE,rooftopResi,capaConvUp,13.00273321
all,35DE,rooftopResi,capaConvUp,11.82991716
all,36DE,rooftopResi,capaConvUp,10.52746858
all,37DE,rooftopResi,capaConvUp,13.3775764
all,38DK,rooftopResi,capaConvUp,6.776126098
all,39CZ,rooftopResi,capaConvUp,9.176892197
all,40CZ,rooftopResi,capaConvUp,8.354094453
all,41PL,rooftopResi,capaConvUp,13.92233462
all,42PL,rooftopResi,capaConvUp,13.0604411
all,43PL,rooftopResi,capaConvUp,12.52552023
all,44PL,rooftopResi,capaConvUp,13.28327023
all,45PL,rooftopResi,capaConvUp,8.727091942
all,46SK,rooftopResi,capaConvUp,8.376424433
all,47CH,rooftopResi,capaConvUp,14.56366546
all,48CH,rooftopResi,capaConvUp,2.74729806
all,49AT,rooftopResi,capaConvUp,3.471089747
all,50AT,rooftopResi,capaConvUp,4.698756189
all,51AT,rooftopResi,capaConvUp,5.195814904
all,52IT,rooftopResi,capaConvUp,36.80769661
all,53IT,rooftopResi,capaConvUp,7.376752911
all,54IT,rooftopResi,capaConvUp,11.03746846
all,55IT,rooftopResi,capaConvUp,8.209786969
all,56IT,rooftopResi,capaConvUp,6.776385659
all,57SI,rooftopResi,capaConvUp,2.4717318
all,58HU,rooftopResi,capaConvUp,20.27735532
all,59RO,rooftopResi,capaConvUp,15.72744054
all,60RO,rooftopResi,capaConvUp,16.58212271
all,61RO,rooftopResi,capaConvUp,18.5898027
all,62HR,rooftopResi,capaConvUp,6.133556689
all,63BA,rooftopResi,capaConvUp,5.731452911
all,64ME,rooftopResi,capaConvUp,2.480951105
all,65RS,rooftopResi,capaConvUp,21.30094706
all,66BG,rooftopResi,capaConvUp,18.1260332
all,67MK,rooftopResi,capaConvUp,5.240053066
all,68GR,rooftopResi,capaConvUp,13.0234855
all,69GR,rooftopResi,capaConvUp,15.72183988
all,70AL,rooftopResi,capaConvUp,3.558438755
all,72DK,rooftopResi,capaConvUp,3.522756402
all,73EE,rooftopResi,capaConvUp,3.341415211
all,74FI,rooftopResi,capaConvUp,0.256246777
all,75FI,rooftopResi,capaConvUp,9.035633878
all,77LT,rooftopResi,capaConvUp,9.4749719
all,78LV,rooftopResi,capaConvUp,6.225102311
all,79NO,rooftopResi,capaConvUp,1.033253286
all,80NO,rooftopResi,capaConvUp,1.167728466
all,81NO,rooftopResi,capaConvUp,0.647429733
all,82NO,rooftopResi,capaConvUp,1.811193047
all,83NO,rooftopResi,capaConvUp,0.277710934
all,84NO,rooftopResi,capaConvUp,0.277710933
all,85NO,rooftopResi,capaConvUp,0.277710933
all,86SE,rooftopResi,capaConvUp,0.319785427
all,87SE,rooftopResi,capaConvUp,0.319785427
all,88SE,rooftopResi,capaConvUp,10.04517266
all,89SE,rooftopResi,capaConvUp,3.047099822
all,90UK,rooftopResi,capaConvUp,28.00042355
all,91UK,rooftopResi,capaConvUp,7.870618649
all,92UK,rooftopResi,capaConvUp,29.24247082
all,93UK,rooftopResi,capaConvUp,8.521272788
all,94UK,rooftopResi,capaConvUp,5.518642092
all,95UK,rooftopResi,capaConvUp,2.917222416
all,96IE,rooftopResi,capaConvUp,15.05925485
all,98IT,rooftopResi,capaConvUp,2.982634363
all,99FR,rooftopResi,capaConvUp,0.813491575
