timestep_2,region_4,technology_2,parameter,value
all,01ES,openspace,capaConvUp,14.29959981
all,02ES,openspace,capaConvUp,34.36759836
all,03ES,openspace,capaConvUp,57.0921904
all,04ES,openspace,capaConvUp,12.61717035
all,05ES,openspace,capaConvUp,36.14082354
all,06ES,openspace,capaConvUp,17.59029731
all,07ES,openspace,capaConvUp,3.882174496
all,08ES,openspace,capaConvUp,77.20822317
all,09ES,openspace,capaConvUp,34.8512911
all,10ES,openspace,capaConvUp,43.50129045
all,11ES,openspace,capaConvUp,55.97934103
all,12PT,openspace,capaConvUp,16.24013374
all,13PT,openspace,capaConvUp,26.06046597
all,14FR,openspace,capaConvUp,40.82277097
all,15FR,openspace,capaConvUp,28.74856015
all,16FR,openspace,capaConvUp,10.25880836
all,17FR,openspace,capaConvUp,50.41341904
all,18FR,openspace,capaConvUp,54.16645018
all,19FR,openspace,capaConvUp,12.75456849
all,20FR,openspace,capaConvUp,14.16316519
all,21FR,openspace,capaConvUp,37.18352868
all,22FR,openspace,capaConvUp,22.38804777
all,23FR,openspace,capaConvUp,2.668774101
all,24FR,openspace,capaConvUp,30.22275298
all,25FR,openspace,capaConvUp,25.41248333
all,26FR,openspace,capaConvUp,28.12506416
all,27FR,openspace,capaConvUp,14.27066278
all,28BE,openspace,capaConvUp,41.43704487
all,29LU,openspace,capaConvUp,3.176468829
all,30NL,openspace,capaConvUp,51.89610156
all,31DE,openspace,capaConvUp,67.19385535
all,32DE,openspace,capaConvUp,57.30703819
all,33DE,openspace,capaConvUp,27.0441181
all,34DE,openspace,capaConvUp,39.16834783
all,35DE,openspace,capaConvUp,28.99419513
all,36DE,openspace,capaConvUp,24.68266413
all,37DE,openspace,capaConvUp,56.64905976
all,38DK,openspace,capaConvUp,24.23958811
all,39CZ,openspace,capaConvUp,34.12873151
all,40CZ,openspace,capaConvUp,26.29612163
all,41PL,openspace,capaConvUp,60.61035162
all,42PL,openspace,capaConvUp,46.16981191
all,43PL,openspace,capaConvUp,28.95433778
all,44PL,openspace,capaConvUp,58.70144508
all,45PL,openspace,capaConvUp,46.3240536
all,46SK,openspace,capaConvUp,27.94831787
all,47CH,openspace,capaConvUp,35.42292647
all,48CH,openspace,capaConvUp,3.139431333
all,49AT,openspace,capaConvUp,6.903919998
all,50AT,openspace,capaConvUp,19.91653973
all,51AT,openspace,capaConvUp,20.49487855
all,52IT,openspace,capaConvUp,76.80241873
all,53IT,openspace,capaConvUp,29.93116309
all,54IT,openspace,capaConvUp,32.53228954
all,55IT,openspace,capaConvUp,49.12878734
all,56IT,openspace,capaConvUp,25.21091048
all,57SI,openspace,capaConvUp,8.649444153
all,58HU,openspace,capaConvUp,44.23620449
all,59RO,openspace,capaConvUp,66.89728504
all,60RO,openspace,capaConvUp,62.25360664
all,61RO,openspace,capaConvUp,79.23910833
all,62HR,openspace,capaConvUp,18.65801006
all,63BA,openspace,capaConvUp,20.01083659
all,64ME,openspace,capaConvUp,8.912612448
all,65RS,openspace,capaConvUp,81.02783149
all,66BG,openspace,capaConvUp,35.05737422
all,67MK,openspace,capaConvUp,14.88234788
all,68GR,openspace,capaConvUp,69.05906112
all,69GR,openspace,capaConvUp,61.33093888
all,70AL,openspace,capaConvUp,10.1063716
all,72DK,openspace,capaConvUp,5.30290935
all,73EE,openspace,capaConvUp,5.832513794
all,74FI,openspace,capaConvUp,1.15946885
all,75FI,openspace,capaConvUp,38.63667577
all,77LT,openspace,capaConvUp,53.95
all,78LV,openspace,capaConvUp,43.68
all,79NO,openspace,capaConvUp,3.137301167
all,80NO,openspace,capaConvUp,3.007367463
all,81NO,openspace,capaConvUp,2.213575332
all,82NO,openspace,capaConvUp,5.327230381
all,83NO,openspace,capaConvUp,1.504841886
all,84NO,openspace,capaConvUp,1.504841885
all,85NO,openspace,capaConvUp,1.504841886
all,86SE,openspace,capaConvUp,1.280516849
all,87SE,openspace,capaConvUp,1.280516849
all,88SE,openspace,capaConvUp,45.68989682
all,89SE,openspace,capaConvUp,15.60887807
all,90UK,openspace,capaConvUp,55.3403827
all,91UK,openspace,capaConvUp,49.94061495
all,92UK,openspace,capaConvUp,48.28799655
all,93UK,openspace,capaConvUp,56.98333364
all,94UK,openspace,capaConvUp,24.68913858
all,95UK,openspace,capaConvUp,8.442020275
all,96IE,openspace,capaConvUp,32.99501182
all,98IT,openspace,capaConvUp,16.23406523
all,99FR,openspace,capaConvUp,1.085400815
