region_3,category,timestep_6,value,scenario_1,parameter,technology_3
al,1,h0625,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0626,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0627,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0628,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0629,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0630,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0631,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0632,0.045460052648959956,scr1984,avaConv,pvOpenspace_a
al,1,h0633,0.15981141634570964,scr1984,avaConv,pvOpenspace_a
al,1,h0634,0.3365077128577221,scr1984,avaConv,pvOpenspace_a
al,1,h0635,0.4794480070947186,scr1984,avaConv,pvOpenspace_a
al,1,h0636,0.5576061674440702,scr1984,avaConv,pvOpenspace_a
al,1,h0637,0.5394255158864095,scr1984,avaConv,pvOpenspace_a
al,1,h0638,0.44898343345933256,scr1984,avaConv,pvOpenspace_a
al,1,h0639,0.3045871897850217,scr1984,avaConv,pvOpenspace_a
al,1,h0640,0.14622284337985247,scr1984,avaConv,pvOpenspace_a
al,1,h0641,0.04395948902828871,scr1984,avaConv,pvOpenspace_a
al,1,h0642,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0643,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0644,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0645,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0646,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0647,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0648,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0649,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0650,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0651,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0652,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0653,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0654,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0655,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0656,0.011191652685328898,scr1984,avaConv,pvOpenspace_a
al,1,h0657,0.05051122191259526,scr1984,avaConv,pvOpenspace_a
al,1,h0658,0.12526796552050964,scr1984,avaConv,pvOpenspace_a
al,1,h0659,0.2019845656618837,scr1984,avaConv,pvOpenspace_a
al,1,h0660,0.25162051733244106,scr1984,avaConv,pvOpenspace_a
al,1,h0661,0.3180544409184429,scr1984,avaConv,pvOpenspace_a
al,1,h0662,0.3292705936244431,scr1984,avaConv,pvOpenspace_a
al,1,h0663,0.28985001237978664,scr1984,avaConv,pvOpenspace_a
al,1,h0664,0.14156862710099316,scr1984,avaConv,pvOpenspace_a
al,1,h0665,0.04443327514162205,scr1984,avaConv,pvOpenspace_a
al,1,h0666,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0667,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0668,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0669,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0670,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0671,0.0,scr1984,avaConv,pvOpenspace_a
al,1,h0672,0.0,scr1984,avaConv,pvOpenspace_a
at,1,h0625,0.0,scr1984,avaConv,pvOpenspace_a
at,1,h0626,0.0,scr1984,avaConv,pvOpenspace_a
at,1,h0627,0.0,scr1984,avaConv,pvOpenspace_a
at,1,h0628,0.0,scr1984,avaConv,pvOpenspace_a
at,1,h0629,0.0,scr1984,avaConv,pvOpenspace_a
at,1,h0630,0.0,scr1984,avaConv,pvOpenspace_a
