region_3,category,timestep_6,value,scenario_1,parameter,technology_3
al,1,h0337,0.11260950057624794,scr2009,avaConv,onshore_a
al,1,h0338,0.06290213749382279,scr2009,avaConv,onshore_a
al,1,h0339,0.0,scr2009,avaConv,onshore_a
al,1,h0340,0.04866992174510096,scr2009,avaConv,onshore_a
al,1,h0341,0.08277431506862963,scr2009,avaConv,onshore_a
al,1,h0342,0.09531075936122427,scr2009,avaConv,onshore_a
al,1,h0343,0.15157694037901495,scr2009,avaConv,onshore_a
al,1,h0344,0.16213619364961726,scr2009,avaConv,onshore_a
al,1,h0345,0.17577296441650345,scr2009,avaConv,onshore_a
al,1,h0346,0.19798206761637083,scr2009,avaConv,onshore_a
al,1,h0347,0.33117744104022884,scr2009,avaConv,onshore_a
al,1,h0348,0.451812428339379,scr2009,avaConv,onshore_a
al,1,h0349,0.6029453889413904,scr2009,avaConv,onshore_a
al,1,h0350,0.7065582250789231,scr2009,avaConv,onshore_a
al,1,h0351,0.7815700874286726,scr2009,avaConv,onshore_a
al,1,h0352,0.7828371710430432,scr2009,avaConv,onshore_a
al,1,h0353,0.7508621120757121,scr2009,avaConv,onshore_a
al,1,h0354,0.6861707717237864,scr2009,avaConv,onshore_a
al,1,h0355,0.6395233726083489,scr2009,avaConv,onshore_a
al,1,h0356,0.5936627538776852,scr2009,avaConv,onshore_a
al,1,h0357,0.5674104625586651,scr2009,avaConv,onshore_a
al,1,h0358,0.5303690687736557,scr2009,avaConv,onshore_a
al,1,h0359,0.5092842685072453,scr2009,avaConv,onshore_a
al,1,h0360,0.5098109582196673,scr2009,avaConv,onshore_a
al,1,h0361,0.43073934378960704,scr2009,avaConv,onshore_a
al,1,h0362,0.3258374145062073,scr2009,avaConv,onshore_a
al,1,h0363,0.12825301507442985,scr2009,avaConv,onshore_a
al,1,h0364,0.13688226669291909,scr2009,avaConv,onshore_a
al,1,h0365,0.157029565096837,scr2009,avaConv,onshore_a
al,1,h0366,0.16076559665792414,scr2009,avaConv,onshore_a
al,1,h0367,0.21061483697727215,scr2009,avaConv,onshore_a
al,1,h0368,0.2526160023885124,scr2009,avaConv,onshore_a
al,1,h0369,0.29838282016805573,scr2009,avaConv,onshore_a
al,1,h0370,0.34761870763661135,scr2009,avaConv,onshore_a
al,1,h0371,0.4579585380594525,scr2009,avaConv,onshore_a
al,1,h0372,0.610954264623652,scr2009,avaConv,onshore_a
al,1,h0373,0.5989553375248783,scr2009,avaConv,onshore_a
al,1,h0374,0.5524519446115941,scr2009,avaConv,onshore_a
al,1,h0375,0.47006757771030694,scr2009,avaConv,onshore_a
al,1,h0376,0.5838137295885515,scr2009,avaConv,onshore_a
al,1,h0377,0.6642655688717658,scr2009,avaConv,onshore_a
al,1,h0378,0.6699431174831637,scr2009,avaConv,onshore_a
al,1,h0379,0.6022823382168258,scr2009,avaConv,onshore_a
al,1,h0380,0.5104540397364026,scr2009,avaConv,onshore_a
al,1,h0381,0.4411253135711647,scr2009,avaConv,onshore_a
al,1,h0382,0.4127110967476896,scr2009,avaConv,onshore_a
al,1,h0383,0.37528486672661077,scr2009,avaConv,onshore_a
al,1,h0384,0.3413964315004278,scr2009,avaConv,onshore_a
al,1,h0385,0.3097570588926386,scr2009,avaConv,onshore_a
al,1,h0386,0.3099838123650436,scr2009,avaConv,onshore_a
al,1,h0387,0.31257053011047725,scr2009,avaConv,onshore_a
al,1,h0388,0.30801126160622533,scr2009,avaConv,onshore_a
al,1,h0389,0.2988613219843445,scr2009,avaConv,onshore_a
al,1,h0390,0.28172468899363134,scr2009,avaConv,onshore_a
al,1,h0391,0.3754575688176186,scr2009,avaConv,onshore_a
al,1,h0392,0.45034755081290145,scr2009,avaConv,onshore_a
al,1,h0393,0.5266495728352846,scr2009,avaConv,onshore_a
al,1,h0394,0.5414068258228629,scr2009,avaConv,onshore_a
al,1,h0395,0.5355840613923165,scr2009,avaConv,onshore_a
al,1,h0396,0.49998616282014924,scr2009,avaConv,onshore_a
al,1,h0397,0.49828544238229666,scr2009,avaConv,onshore_a
al,1,h0398,0.5495347914072224,scr2009,avaConv,onshore_a
al,1,h0399,0.6211672505574881,scr2009,avaConv,onshore_a
al,1,h0400,0.641278245631071,scr2009,avaConv,onshore_a
al,1,h0401,0.6137050193248931,scr2009,avaConv,onshore_a
al,1,h0402,0.5462373578306691,scr2009,avaConv,onshore_a
al,1,h0403,0.5778741225312307,scr2009,avaConv,onshore_a
al,1,h0404,0.6040142963078141,scr2009,avaConv,onshore_a
