timestep_superordinate_dispatch,region,region_from,region_to,technology,exchange,carrier,variable,value,objName
none,East < AT,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.10077048446165639,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < CZ,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.10083887120266527,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < HR,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.10076859579512774,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < HU,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.10059120064430417,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < PL,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.10085337028690015,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < SI,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.09575119661521297,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < SK,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.10076893233432072,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,FR_ < FR,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.10080717551498859,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,IT_ < IT,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.10117230801377833,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Iberia < ES,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.10117312972652713,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Iberia < PT,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.10078779548428167,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Scan < DK,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.10092500657191913,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Scan < FI,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.10085590113113858,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Scan < NO,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.10078918496735143,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Scan < SE,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.10078699475388618,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < AL,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.10082063252599993,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < BA,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.10087704105318958,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < BG,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.09588488769154972,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < GR,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.1009461982627301,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < ME,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.09561906073036572,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < MK,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.10089421053301188,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < RO,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.09575522753582276,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < RS,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.10078820815242792,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,UkPlus < IE,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.1008983439327863,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,UkPlus < UK,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.10117288299214185,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Balt < EE,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.06889585549388265,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Balt < LT,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.1279873480923736,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Balt < LV,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.18522231682498372,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Benelux < BE,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.04759092126822412,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Benelux < LU,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.11707889420074764,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Benelux < NL,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.15456273086505598,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,CH_ < CH,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.20472120984699357,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,DE_ < DE,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,1.2668898950924226,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < AT,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.2070526451752175,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < CZ,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.3084389391786479,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < HR,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.04790656566187549,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < HU,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.20518550015353124,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < PL,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.22671262871538075,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < SI,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.07971182331044274,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < SK,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.3750523811710638,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,FR_ < FR,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.14351279525871694,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,IT_ < IT,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.8573578426486461,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Iberia < ES,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.102710315792843,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Iberia < PT,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.05724822811995399,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Scan < DK,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.3289312006786161,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Scan < FI,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.16739275303326004,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Scan < NO,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.07080126524542657,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Scan < SE,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.12533342181095505,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < AL,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.07305732274647016,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < BA,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.04798352844829895,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < BG,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.17647202311775434,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < GR,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.06364157027910608,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < ME,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.050598273296090394,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < MK,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.05414264125271709,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < RO,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.134350875882642,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < RS,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.09262109758804776,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,UkPlus < IE,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.04786300756426033,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,UkPlus < UK,none,none,networkHeat < largeWaterTank,none,none,costOprStSize,0.7418863663643176,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Balt < EE,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.7546206664027822,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Balt < LT,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.7461995910539418,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Balt < LV,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.0637086748162106,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Benelux < BE,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.06561965219587693,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Benelux < LU,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.5656904702921658,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Benelux < NL,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.779899203557874,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,CH_ < CH,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.554571169170976,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,DE_ < DE,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,39.19776467671393,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < AT,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,2.8779344308699266,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < CZ,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,3.8376825189598716,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < HR,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.06366481532186574,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < HU,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.5606172396531204,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < PL,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,8.84872566956657,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < SI,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.2767388571846634,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < SK,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,2.2437519977175793,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,FR_ < FR,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,13.11232998843755,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,IT_ < IT,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,12.929207474048992,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Iberia < ES,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,2.3228129375325715,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Iberia < PT,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.29088199557649913,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Scan < DK,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,3.723205156156943,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Scan < FI,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,5.4570289666363525,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Scan < NO,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.6399369628881029,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Scan < SE,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,3.990846727226341,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < AL,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.30511476213796723,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < BA,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.06413011055240948,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < BG,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.64097311415671,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < GR,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.4374511591369698,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < ME,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.09284564291171936,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < MK,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.23385652980743885,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < RO,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,1.4310637194906444,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < RS,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.4833923789439994,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,UkPlus < IE,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,0.06374219890574698,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,UkPlus < UK,none,none,networkHeat < pitThermalStorage,none,none,costOprStSize,11.83699779777439,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Benelux < NL,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,153.21621054753885,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,DE_ < DE,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,660.8939451643234,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < PL,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,476.68064588783,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,FR_ < FR,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,905.6402146663055,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Iberia < ES,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,257.07090106782306,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Iberia < PT,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,34.77235209183425,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Scan < DK,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,48.113624267866776,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < AL,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,108.41902438407803,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < BA,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,54.95295405015366,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < GR,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,62.28257853731435,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < RO,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,81.64787080603408,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,UkPlus < UK,none,none,powerToX < h2Storage < h2StorageCavern,none,none,costExpStSize,580.2913430266427,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Balt < EE,none,none,battery < lithiumBattery,none,none,costExpStSize,1.2389239910581995,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Balt < LT,none,none,battery < lithiumBattery,none,none,costExpStSize,1.3539332344928587,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Balt < LV,none,none,battery < lithiumBattery,none,none,costExpStSize,1.3489000831517222,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Benelux < BE,none,none,battery < lithiumBattery,none,none,costExpStSize,1.644747980003767,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Benelux < LU,none,none,battery < lithiumBattery,none,none,costExpStSize,1.4941436515575766,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Benelux < NL,none,none,battery < lithiumBattery,none,none,costExpStSize,1.4519020630770518,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,CH_ < CH,none,none,battery < lithiumBattery,none,none,costExpStSize,2.2271463062667642,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,DE_ < DE,none,none,battery < lithiumBattery,none,none,costExpStSize,1.5310644251069367,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < AT,none,none,battery < lithiumBattery,none,none,costExpStSize,2.052709600420661,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < CZ,none,none,battery < lithiumBattery,none,none,costExpStSize,2.049872539572388,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < HR,none,none,battery < lithiumBattery,none,none,costExpStSize,2.351220687261326,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < HU,none,none,battery < lithiumBattery,none,none,costExpStSize,2.629687848372414,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < PL,none,none,battery < lithiumBattery,none,none,costExpStSize,1.6929584775326203,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < SI,none,none,battery < lithiumBattery,none,none,costExpStSize,2.3060297181662506,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,East < SK,none,none,battery < lithiumBattery,none,none,costExpStSize,2.2364935078913737,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,FR_ < FR,none,none,battery < lithiumBattery,none,none,costExpStSize,2.394716775616385,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,IT_ < IT,none,none,battery < lithiumBattery,none,none,costExpStSize,2.7034942376590876,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Iberia < ES,none,none,battery < lithiumBattery,none,none,costExpStSize,3.2072430331814825,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Iberia < PT,none,none,battery < lithiumBattery,none,none,costExpStSize,2.608556461892599,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Scan < DK,none,none,battery < lithiumBattery,none,none,costExpStSize,1.403869938347793,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Scan < FI,none,none,battery < lithiumBattery,none,none,costExpStSize,0.8447491485450759,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Scan < NO,none,none,battery < lithiumBattery,none,none,costExpStSize,0.8222156416530487,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Scan < SE,none,none,battery < lithiumBattery,none,none,costExpStSize,0.8346443808446973,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < AL,none,none,battery < lithiumBattery,none,none,costExpStSize,2.0568750051658204,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < BA,none,none,battery < lithiumBattery,none,none,costExpStSize,2.1335457070655277,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < BG,none,none,battery < lithiumBattery,none,none,costExpStSize,2.4502101346351797,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < GR,none,none,battery < lithiumBattery,none,none,costExpStSize,2.278025291613332,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < ME,none,none,battery < lithiumBattery,none,none,costExpStSize,2.071991197316057,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < MK,none,none,battery < lithiumBattery,none,none,costExpStSize,2.152863407326448,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < RO,none,none,battery < lithiumBattery,none,none,costExpStSize,2.1805688489932007,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,SouthEast < RS,none,none,battery < lithiumBattery,none,none,costExpStSize,2.1424065671030097,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,UkPlus < IE,none,none,battery < lithiumBattery,none,none,costExpStSize,2.27145167347879,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,UkPlus < UK,none,none,battery < lithiumBattery,none,none,costExpStSize,1.816170311137175,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Balt < EE,none,none,powerToX < methanolStorage,none,none,costExpStSize,38.29483789485513,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
none,Balt < LT,none,none,powerToX < methanolStorage,none,none,costExpStSize,49.044293213182186,inter_all_total32_ext8_noLiquid_withMeth_onlyMulti
