timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2091,dem,14.306957110052199
h0002,AT,electricity,scr2091,dem,17.754845508276922
h0003,AT,electricity,scr2091,dem,22.843385374521432
h0004,AT,electricity,scr2091,dem,25.059678058376925
h0005,AT,electricity,scr2091,dem,22.68705745855298
h0006,AT,electricity,scr2091,dem,19.86311431806018
h0007,AT,electricity,scr2091,dem,24.153856619624797
h0008,AT,electricity,scr2091,dem,31.356386903572414
h0009,AT,electricity,scr2091,dem,31.916045541049847
h0010,AT,electricity,scr2091,dem,33.37760828124621
h0011,AT,electricity,scr2091,dem,30.28370467231859
h0012,AT,electricity,scr2091,dem,34.02739245287318
h0013,AT,electricity,scr2091,dem,31.782700168219954
h0014,AT,electricity,scr2091,dem,29.513027350122833
h0015,AT,electricity,scr2091,dem,22.88261605981217
h0016,AT,electricity,scr2091,dem,19.850023766102204
h0017,AT,electricity,scr2091,dem,18.710919013172138
h0018,AT,electricity,scr2091,dem,21.46921670346299
h0019,AT,electricity,scr2091,dem,23.52289556530688
h0020,AT,electricity,scr2091,dem,25.330538437164932
h0021,AT,electricity,scr2091,dem,22.661691375694573
h0022,AT,electricity,scr2091,dem,19.262602449421458
h0023,AT,electricity,scr2091,dem,16.750955926508478
h0024,AT,electricity,scr2091,dem,17.012376211531336
h0025,AT,electricity,scr2091,dem,19.47828717262186
h0026,AT,electricity,scr2091,dem,21.62918220154041
h0027,AT,electricity,scr2091,dem,21.044952114925277
h0028,AT,electricity,scr2091,dem,20.19908319017482
h0029,AT,electricity,scr2091,dem,19.67081421230531
h0030,AT,electricity,scr2091,dem,21.035479169205367
h0031,AT,electricity,scr2091,dem,16.9856772833327
h0032,AT,electricity,scr2091,dem,13.475143469703479
h0033,AT,electricity,scr2091,dem,9.690319241406893
h0034,AT,electricity,scr2091,dem,11.150639039407388
h0035,AT,electricity,scr2091,dem,10.737838417252874
h0036,AT,electricity,scr2091,dem,10.4033556330266
h0037,AT,electricity,scr2091,dem,7.836988655447795
h0038,AT,electricity,scr2091,dem,7.988129468900623
h0039,AT,electricity,scr2091,dem,7.858945883496331
h0040,AT,electricity,scr2091,dem,6.850829535135907
h0041,AT,electricity,scr2091,dem,6.836504076173294
h0042,AT,electricity,scr2091,dem,6.310435043062813
h0043,AT,electricity,scr2091,dem,7.240049349263394
h0044,AT,electricity,scr2091,dem,6.935014923188363
h0045,AT,electricity,scr2091,dem,7.206222243565557
h0046,AT,electricity,scr2091,dem,6.5638624171124125
h0047,AT,electricity,scr2091,dem,6.061235564880741
h0048,AT,electricity,scr2091,dem,5.555061290705444
h0049,AT,electricity,scr2091,dem,5.16179607456342
h0050,AT,electricity,scr2091,dem,5.448514371164834
h0051,AT,electricity,scr2091,dem,5.082591568123589
h0052,AT,electricity,scr2091,dem,5.169930021480109
h0053,AT,electricity,scr2091,dem,4.558986600102057
h0054,AT,electricity,scr2091,dem,4.850510269733133
h0055,AT,electricity,scr2091,dem,5.639564009980841
h0056,AT,electricity,scr2091,dem,5.713815329332059
h0057,AT,electricity,scr2091,dem,6.629959038091623
