timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2097,dem,37.54479589359943
h0002,AT,electricity,scr2097,dem,34.560156307347896
h0003,AT,electricity,scr2097,dem,31.473919893217435
h0004,AT,electricity,scr2097,dem,31.64302262256699
h0005,AT,electricity,scr2097,dem,36.921544316519046
h0006,AT,electricity,scr2097,dem,43.3110192964708
h0007,AT,electricity,scr2097,dem,40.0486964233114
h0008,AT,electricity,scr2097,dem,35.058368317583984
h0009,AT,electricity,scr2097,dem,34.983245085438995
h0010,AT,electricity,scr2097,dem,39.59957349759284
h0011,AT,electricity,scr2097,dem,38.54000817471261
h0012,AT,electricity,scr2097,dem,31.600741539988753
h0013,AT,electricity,scr2097,dem,26.533529826660853
h0014,AT,electricity,scr2097,dem,25.355378273874532
h0015,AT,electricity,scr2097,dem,26.22062643805303
h0016,AT,electricity,scr2097,dem,24.97738071959494
h0017,AT,electricity,scr2097,dem,19.70701855731039
h0018,AT,electricity,scr2097,dem,17.638710169460897
h0019,AT,electricity,scr2097,dem,16.4542766097332
h0020,AT,electricity,scr2097,dem,17.585818666359128
h0021,AT,electricity,scr2097,dem,14.531213192345684
h0022,AT,electricity,scr2097,dem,12.971571372288604
h0023,AT,electricity,scr2097,dem,12.265279447096615
h0024,AT,electricity,scr2097,dem,17.58599270085275
h0025,AT,electricity,scr2097,dem,17.909719239230625
h0026,AT,electricity,scr2097,dem,15.331254645207856
h0027,AT,electricity,scr2097,dem,9.2954782863962
h0028,AT,electricity,scr2097,dem,8.909647114810337
h0029,AT,electricity,scr2097,dem,13.894337816069532
h0030,AT,electricity,scr2097,dem,17.355399796203475
h0031,AT,electricity,scr2097,dem,18.012315880976416
h0032,AT,electricity,scr2097,dem,14.14322413199979
h0033,AT,electricity,scr2097,dem,10.704374654839166
h0034,AT,electricity,scr2097,dem,8.332787212080433
h0035,AT,electricity,scr2097,dem,8.244480689557214
h0036,AT,electricity,scr2097,dem,8.592147547002773
h0037,AT,electricity,scr2097,dem,8.652602649029436
h0038,AT,electricity,scr2097,dem,8.703974073722279
h0039,AT,electricity,scr2097,dem,8.378826402363515
h0040,AT,electricity,scr2097,dem,8.104096023407006
h0041,AT,electricity,scr2097,dem,7.917783640479993
h0042,AT,electricity,scr2097,dem,7.161521632980167
h0043,AT,electricity,scr2097,dem,7.053584895974489
h0044,AT,electricity,scr2097,dem,6.428220676117184
h0045,AT,electricity,scr2097,dem,7.0709256549999635
h0046,AT,electricity,scr2097,dem,6.585278589270066
h0047,AT,electricity,scr2097,dem,6.652263241788043
h0048,AT,electricity,scr2097,dem,6.127113198348158
h0049,AT,electricity,scr2097,dem,5.493851621748573
h0050,AT,electricity,scr2097,dem,5.058911699476872
h0051,AT,electricity,scr2097,dem,4.531794302313157
h0052,AT,electricity,scr2097,dem,4.68577581943981
h0053,AT,electricity,scr2097,dem,4.499039703261124
h0054,AT,electricity,scr2097,dem,5.062928449283268
h0055,AT,electricity,scr2097,dem,5.853207205052983
h0056,AT,electricity,scr2097,dem,7.0645119418271
h0057,AT,electricity,scr2097,dem,7.991792756101875
h0058,AT,electricity,scr2097,dem,7.370745584217432
h0059,AT,electricity,scr2097,dem,7.5984254789903725
h0060,AT,electricity,scr2097,dem,7.072526126318141
h0061,AT,electricity,scr2097,dem,8.150447491549693
h0062,AT,electricity,scr2097,dem,7.949374499205095
h0063,AT,electricity,scr2097,dem,8.402689610446489
h0064,AT,electricity,scr2097,dem,8.315354800265292
h0065,AT,electricity,scr2097,dem,7.345403479888503
h0066,AT,electricity,scr2097,dem,7.1914425366269885
