timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2080,dem,16.49105513093848
h0002,AT,electricity,scr2080,dem,17.274376473609536
h0003,AT,electricity,scr2080,dem,15.810408851448866
h0004,AT,electricity,scr2080,dem,14.172666145517773
h0005,AT,electricity,scr2080,dem,13.637760679376932
h0006,AT,electricity,scr2080,dem,17.711691401382495
h0007,AT,electricity,scr2080,dem,20.674529071624185
h0008,AT,electricity,scr2080,dem,27.3400278946694
h0009,AT,electricity,scr2080,dem,31.655012752920662
h0010,AT,electricity,scr2080,dem,36.47507342957581
h0011,AT,electricity,scr2080,dem,38.83925136428144
h0012,AT,electricity,scr2080,dem,32.91009461876322
h0013,AT,electricity,scr2080,dem,36.402477586378374
h0014,AT,electricity,scr2080,dem,29.67158106652106
h0015,AT,electricity,scr2080,dem,36.28947442379924
h0016,AT,electricity,scr2080,dem,31.597631849174103
h0017,AT,electricity,scr2080,dem,28.184993637577648
h0018,AT,electricity,scr2080,dem,28.11317384924145
h0019,AT,electricity,scr2080,dem,30.068290117076515
h0020,AT,electricity,scr2080,dem,42.16907717739064
h0021,AT,electricity,scr2080,dem,42.03342712850177
h0022,AT,electricity,scr2080,dem,41.69947436989074
h0023,AT,electricity,scr2080,dem,33.215177181361135
h0024,AT,electricity,scr2080,dem,25.886113981659204
h0025,AT,electricity,scr2080,dem,24.42580436119809
h0026,AT,electricity,scr2080,dem,28.65449995698879
h0027,AT,electricity,scr2080,dem,31.426922098682986
h0028,AT,electricity,scr2080,dem,20.80733593409304
h0029,AT,electricity,scr2080,dem,10.448983104810537
h0030,AT,electricity,scr2080,dem,5.144206071700507
h0031,AT,electricity,scr2080,dem,6.236159692234988
h0032,AT,electricity,scr2080,dem,7.103750883003356
h0033,AT,electricity,scr2080,dem,8.14423436031377
h0034,AT,electricity,scr2080,dem,7.402419159757021
h0035,AT,electricity,scr2080,dem,6.68316468484123
h0036,AT,electricity,scr2080,dem,6.696080122389704
h0037,AT,electricity,scr2080,dem,6.257514121945882
h0038,AT,electricity,scr2080,dem,7.388880041320184
h0039,AT,electricity,scr2080,dem,9.130252654702574
h0040,AT,electricity,scr2080,dem,10.931313009228266
h0041,AT,electricity,scr2080,dem,11.676502473191018
h0042,AT,electricity,scr2080,dem,8.595046685425006
h0043,AT,electricity,scr2080,dem,7.933841716539412
h0044,AT,electricity,scr2080,dem,6.380481493491063
h0045,AT,electricity,scr2080,dem,7.123675047945924
h0046,AT,electricity,scr2080,dem,6.191163757056973
h0047,AT,electricity,scr2080,dem,6.143171200937429
h0048,AT,electricity,scr2080,dem,5.520222961224162
h0049,AT,electricity,scr2080,dem,5.078043095148466
h0050,AT,electricity,scr2080,dem,4.797493910109006
h0051,AT,electricity,scr2080,dem,4.4653828941542155
h0052,AT,electricity,scr2080,dem,4.5573209282605145
h0053,AT,electricity,scr2080,dem,4.446046752619124
h0054,AT,electricity,scr2080,dem,4.80002600432775
h0055,AT,electricity,scr2080,dem,5.315155200346168
h0056,AT,electricity,scr2080,dem,6.171612391782081
h0057,AT,electricity,scr2080,dem,6.883553325314128
h0058,AT,electricity,scr2080,dem,6.4034746373955365
h0059,AT,electricity,scr2080,dem,6.598278878110829
h0060,AT,electricity,scr2080,dem,6.210851530216209
h0061,AT,electricity,scr2080,dem,7.0569348280807285
h0062,AT,electricity,scr2080,dem,6.892558426991721
h0063,AT,electricity,scr2080,dem,7.259259107804462
h0064,AT,electricity,scr2080,dem,7.2026741638560345
h0065,AT,electricity,scr2080,dem,6.435076256597597
h0066,AT,electricity,scr2080,dem,6.3149869987574085
h0067,AT,electricity,scr2080,dem,5.722211349142841
h0068,AT,electricity,scr2080,dem,6.143092310003639
h0069,AT,electricity,scr2080,dem,5.803251139668079
h0070,AT,electricity,scr2080,dem,5.867253317608262
h0071,AT,electricity,scr2080,dem,5.614543570805505
h0072,AT,electricity,scr2080,dem,5.196426087911965
h0073,AT,electricity,scr2080,dem,4.921674013084951
h0074,AT,electricity,scr2080,dem,4.515911757379423
h0075,AT,electricity,scr2080,dem,4.519425193614023
h0076,AT,electricity,scr2080,dem,4.391829428106893
h0077,AT,electricity,scr2080,dem,4.5837370819939744
h0078,AT,electricity,scr2080,dem,4.837312109568197
h0079,AT,electricity,scr2080,dem,5.403075224688769
h0080,AT,electricity,scr2080,dem,6.178563587421032
h0081,AT,electricity,scr2080,dem,5.984004621602772
h0082,AT,electricity,scr2080,dem,6.4091613495491835
h0083,AT,electricity,scr2080,dem,6.093062359962225
h0084,AT,electricity,scr2080,dem,7.069921571543723
h0085,AT,electricity,scr2080,dem,6.987144206721931
h0086,AT,electricity,scr2080,dem,7.4310802119286725
h0087,AT,electricity,scr2080,dem,7.2648168609669765
h0088,AT,electricity,scr2080,dem,6.451701684896875
h0089,AT,electricity,scr2080,dem,6.348036953922886
h0090,AT,electricity,scr2080,dem,5.947296943583596
h0091,AT,electricity,scr2080,dem,7.05673571221436
h0092,AT,electricity,scr2080,dem,7.0129039514556455
h0093,AT,electricity,scr2080,dem,7.269134942726479
h0094,AT,electricity,scr2080,dem,6.5409143392596425
h0095,AT,electricity,scr2080,dem,5.913253183423593
h0096,AT,electricity,scr2080,dem,5.777429379354352
h0097,AT,electricity,scr2080,dem,5.47958478577652
h0098,AT,electricity,scr2080,dem,5.4140087776271315
h0099,AT,electricity,scr2080,dem,5.390948299823951
h0100,AT,electricity,scr2080,dem,5.745560432367568
h0101,AT,electricity,scr2080,dem,6.07160368899653
h0102,AT,electricity,scr2080,dem,9.369251329035675
h0103,AT,electricity,scr2080,dem,12.66470241639706
h0104,AT,electricity,scr2080,dem,14.448796665400153
h0105,AT,electricity,scr2080,dem,14.102087158872703
h0106,AT,electricity,scr2080,dem,22.21980599569236
h0107,AT,electricity,scr2080,dem,36.70738897305232
h0108,AT,electricity,scr2080,dem,39.655226261713786
h0109,AT,electricity,scr2080,dem,31.921642825884902
h0110,AT,electricity,scr2080,dem,21.144083994248604
h0001,CH,electricity,scr2080,dem,14.313903797980796
h0002,CH,electricity,scr2080,dem,14.10061498139418
h0003,CH,electricity,scr2080,dem,13.264497806972898
