timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2096,dem,37.421812848046464
h0002,AT,electricity,scr2096,dem,34.898205935441645
h0003,AT,electricity,scr2096,dem,30.566314076697353
h0004,AT,electricity,scr2096,dem,28.095653758184895
h0005,AT,electricity,scr2096,dem,23.341961441488976
h0006,AT,electricity,scr2096,dem,31.01752782887643
h0007,AT,electricity,scr2096,dem,38.40407685348024
h0008,AT,electricity,scr2096,dem,39.52866090411524
h0009,AT,electricity,scr2096,dem,28.360835983836285
h0010,AT,electricity,scr2096,dem,19.079177403116955
h0011,AT,electricity,scr2096,dem,19.01674776579596
h0012,AT,electricity,scr2096,dem,16.91288798371029
h0013,AT,electricity,scr2096,dem,16.737565874395536
h0014,AT,electricity,scr2096,dem,16.88638662516327
h0015,AT,electricity,scr2096,dem,16.9918271054803
h0016,AT,electricity,scr2096,dem,17.964987992696415
h0017,AT,electricity,scr2096,dem,24.274228195167435
h0018,AT,electricity,scr2096,dem,30.998259488424015
h0019,AT,electricity,scr2096,dem,26.99837280591408
h0020,AT,electricity,scr2096,dem,15.993709812430136
h0021,AT,electricity,scr2096,dem,13.910425922959618
h0022,AT,electricity,scr2096,dem,14.818136332428315
h0023,AT,electricity,scr2096,dem,21.009687995624063
h0024,AT,electricity,scr2096,dem,20.142066626820093
h0025,AT,electricity,scr2096,dem,21.154144570804636
h0026,AT,electricity,scr2096,dem,21.078044391285417
h0027,AT,electricity,scr2096,dem,18.418418837749435
h0028,AT,electricity,scr2096,dem,17.148001121842455
h0029,AT,electricity,scr2096,dem,14.54452154440932
h0030,AT,electricity,scr2096,dem,16.95149699879967
h0031,AT,electricity,scr2096,dem,14.167447317163044
h0032,AT,electricity,scr2096,dem,10.748299456050734
h0033,AT,electricity,scr2096,dem,6.8472795277360206
h0034,AT,electricity,scr2096,dem,6.8847830952147895
h0035,AT,electricity,scr2096,dem,6.539403871016168
h0036,AT,electricity,scr2096,dem,8.269402385420547
h0037,AT,electricity,scr2096,dem,9.53227202232813
h0038,AT,electricity,scr2096,dem,10.69191308425456
h0039,AT,electricity,scr2096,dem,10.191607696320204
h0040,AT,electricity,scr2096,dem,7.709230840782157
h0041,AT,electricity,scr2096,dem,6.960100785237428
h0042,AT,electricity,scr2096,dem,6.07107087490329
h0043,AT,electricity,scr2096,dem,8.1349881431911
h0044,AT,electricity,scr2096,dem,7.800541897489236
h0045,AT,electricity,scr2096,dem,8.157732446550737
h0046,AT,electricity,scr2096,dem,6.328036525980956
h0047,AT,electricity,scr2096,dem,5.85767414184787
h0048,AT,electricity,scr2096,dem,5.411544270373572
h0049,AT,electricity,scr2096,dem,5.0664836532615105
h0050,AT,electricity,scr2096,dem,5.051297033596544
h0051,AT,electricity,scr2096,dem,4.735596549231177
h0052,AT,electricity,scr2096,dem,4.810627392662152
h0053,AT,electricity,scr2096,dem,4.544650637050309
h0054,AT,electricity,scr2096,dem,4.782913464568794
h0055,AT,electricity,scr2096,dem,5.480500088177454
h0056,AT,electricity,scr2096,dem,5.549389554556422
h0057,AT,electricity,scr2096,dem,6.393205013517152
h0058,AT,electricity,scr2096,dem,6.232001272866587
h0059,AT,electricity,scr2096,dem,7.544596436237503
h0060,AT,electricity,scr2096,dem,7.684209400359883
h0061,AT,electricity,scr2096,dem,8.269890038329695
h0062,AT,electricity,scr2096,dem,8.155575457538784
h0063,AT,electricity,scr2096,dem,7.00796731871748
h0064,AT,electricity,scr2096,dem,6.915218492465527
h0065,AT,electricity,scr2096,dem,6.181348309743152
h0066,AT,electricity,scr2096,dem,7.029932204810747
h0067,AT,electricity,scr2096,dem,6.773297530144218
h0068,AT,electricity,scr2096,dem,7.102558489408834
h0069,AT,electricity,scr2096,dem,6.826850650805401
h0070,AT,electricity,scr2096,dem,6.3285910721949445
h0071,AT,electricity,scr2096,dem,5.989645724836011
h0072,AT,electricity,scr2096,dem,5.340863805588565
h0073,AT,electricity,scr2096,dem,5.178148551691504
h0074,AT,electricity,scr2096,dem,4.8048916833638184
h0075,AT,electricity,scr2096,dem,4.645251591135615
h0076,AT,electricity,scr2096,dem,4.499425177457608
h0077,AT,electricity,scr2096,dem,4.470351392919834
h0078,AT,electricity,scr2096,dem,4.927773858444357
h0079,AT,electricity,scr2096,dem,4.871103830637971
h0080,AT,electricity,scr2096,dem,5.882066038689921
h0081,AT,electricity,scr2096,dem,6.040838827340238
h0082,AT,electricity,scr2096,dem,7.343903773533496
h0083,AT,electricity,scr2096,dem,7.513291203588835
h0084,AT,electricity,scr2096,dem,8.272379923535613
h0085,AT,electricity,scr2096,dem,8.288050540974027
h0086,AT,electricity,scr2096,dem,7.238996287560889
h0087,AT,electricity,scr2096,dem,7.030145280500216
h0088,AT,electricity,scr2096,dem,6.278416681249386
h0089,AT,electricity,scr2096,dem,7.0776961835591905
h0090,AT,electricity,scr2096,dem,6.997854104346116
h0091,AT,electricity,scr2096,dem,7.755516479812691
h0092,AT,electricity,scr2096,dem,7.860482851596307
h0093,AT,electricity,scr2096,dem,7.238165205035784
h0094,AT,electricity,scr2096,dem,6.726379916357528
h0095,AT,electricity,scr2096,dem,5.8715824273117985
h0096,AT,electricity,scr2096,dem,6.006614535431014
h0097,AT,electricity,scr2096,dem,5.542993243709528
h0098,AT,electricity,scr2096,dem,5.686069348222464
h0099,AT,electricity,scr2096,dem,5.365081637061113
h0100,AT,electricity,scr2096,dem,5.1686116108391245
h0101,AT,electricity,scr2096,dem,5.013039565820423
h0102,AT,electricity,scr2096,dem,5.298975412713082
h0103,AT,electricity,scr2096,dem,8.44103139813196
h0104,AT,electricity,scr2096,dem,12.279281594097192
h0105,AT,electricity,scr2096,dem,15.243420435205882
h0106,AT,electricity,scr2096,dem,14.368223549257056
h0107,AT,electricity,scr2096,dem,13.332260520254291
h0108,AT,electricity,scr2096,dem,14.591638531016033
h0109,AT,electricity,scr2096,dem,17.339862720573034
h0110,AT,electricity,scr2096,dem,24.255162315910223
h0001,CH,electricity,scr2096,dem,33.58729684822352
h0002,CH,electricity,scr2096,dem,30.50607740164998
h0003,CH,electricity,scr2096,dem,27.181288275265704
h0004,CH,electricity,scr2096,dem,26.434138301319816
h0005,CH,electricity,scr2096,dem,23.925277177352445
h0006,CH,electricity,scr2096,dem,31.28002131455278
h0007,CH,electricity,scr2096,dem,31.819575019125004
h0008,CH,electricity,scr2096,dem,29.495664360805335
h0009,CH,electricity,scr2096,dem,20.298562982183697
h0010,CH,electricity,scr2096,dem,14.388751859379108
h0011,CH,electricity,scr2096,dem,15.400233980854848
h0012,CH,electricity,scr2096,dem,12.6717934892832
h0013,CH,electricity,scr2096,dem,14.127002452028965
h0014,CH,electricity,scr2096,dem,13.546750601634958
h0015,CH,electricity,scr2096,dem,14.069444192230725
h0016,CH,electricity,scr2096,dem,14.019639361208396
h0017,CH,electricity,scr2096,dem,20.006390616854045
h0018,CH,electricity,scr2096,dem,24.49778448482085
h0019,CH,electricity,scr2096,dem,21.928401364269796
h0020,CH,electricity,scr2096,dem,12.42157506137131
h0021,CH,electricity,scr2096,dem,8.90605032924473
h0022,CH,electricity,scr2096,dem,11.038758047988807
h0023,CH,electricity,scr2096,dem,16.20584984951013
h0024,CH,electricity,scr2096,dem,17.65253997340563
h0025,CH,electricity,scr2096,dem,14.913362676054856
h0026,CH,electricity,scr2096,dem,12.909092784528339
h0027,CH,electricity,scr2096,dem,11.906006391075548
h0028,CH,electricity,scr2096,dem,14.649146124568162
h0029,CH,electricity,scr2096,dem,17.705573197551693
h0030,CH,electricity,scr2096,dem,21.00378315466445
h0031,CH,electricity,scr2096,dem,15.752813010039198
h0032,CH,electricity,scr2096,dem,8.700957864547751
h0033,CH,electricity,scr2096,dem,4.059814856875251
h0034,CH,electricity,scr2096,dem,3.5569086695020107
h0035,CH,electricity,scr2096,dem,3.8213365294232835
h0036,CH,electricity,scr2096,dem,5.206093084321253
h0037,CH,electricity,scr2096,dem,7.445604012218595
h0038,CH,electricity,scr2096,dem,9.523386723847326
h0039,CH,electricity,scr2096,dem,10.443201213255149
h0040,CH,electricity,scr2096,dem,9.242577533094341
h0041,CH,electricity,scr2096,dem,7.200881007543396
h0042,CH,electricity,scr2096,dem,4.8216501119131365
h0043,CH,electricity,scr2096,dem,3.942764209770392
h0044,CH,electricity,scr2096,dem,3.565755591327026
h0045,CH,electricity,scr2096,dem,3.5188888526551354
h0046,CH,electricity,scr2096,dem,3.0504710328289772
h0047,CH,electricity,scr2096,dem,2.8742357273681227
h0048,CH,electricity,scr2096,dem,2.9688489282408805
h0049,CH,electricity,scr2096,dem,2.9596146906214402
h0050,CH,electricity,scr2096,dem,3.233059254614957
h0051,CH,electricity,scr2096,dem,3.150487192854689
h0052,CH,electricity,scr2096,dem,3.2494183279064184
h0053,CH,electricity,scr2096,dem,3.049112622165167
h0054,CH,electricity,scr2096,dem,2.9692693185739403
h0055,CH,electricity,scr2096,dem,2.941309444378978
h0056,CH,electricity,scr2096,dem,2.829016517786395
h0057,CH,electricity,scr2096,dem,3.0360450991700434
h0058,CH,electricity,scr2096,dem,2.9634247256397876
h0059,CH,electricity,scr2096,dem,3.3033483210040977
h0060,CH,electricity,scr2096,dem,3.3854152338380143
h0061,CH,electricity,scr2096,dem,3.646074637701709
h0062,CH,electricity,scr2096,dem,3.6457411783116194
h0063,CH,electricity,scr2096,dem,3.332943980196879
h0064,CH,electricity,scr2096,dem,3.3203789880240038
h0065,CH,electricity,scr2096,dem,3.115970437004117
h0066,CH,electricity,scr2096,dem,3.2171048415854497
h0067,CH,electricity,scr2096,dem,3.0416340696357533
h0068,CH,electricity,scr2096,dem,2.974151709493229
h0069,CH,electricity,scr2096,dem,2.8399384998721438
h0070,CH,electricity,scr2096,dem,2.7080597428492355
h0071,CH,electricity,scr2096,dem,2.6966062003682483
h0072,CH,electricity,scr2096,dem,2.631430801252887
h0073,CH,electricity,scr2096,dem,2.7299218492120705
h0074,CH,electricity,scr2096,dem,2.792421114172764
h0075,CH,electricity,scr2096,dem,2.897955483371692
h0076,CH,electricity,scr2096,dem,2.928777327544574
h0077,CH,electricity,scr2096,dem,2.867579943157134
h0078,CH,electricity,scr2096,dem,2.856510497916105
h0079,CH,electricity,scr2096,dem,2.7519947209036384
h0080,CH,electricity,scr2096,dem,2.9489309026417754
h0081,CH,electricity,scr2096,dem,2.929403449827628
h0082,CH,electricity,scr2096,dem,3.231521505316922
h0083,CH,electricity,scr2096,dem,3.3473847119830484
h0084,CH,electricity,scr2096,dem,3.692577590214851
h0085,CH,electricity,scr2096,dem,3.9155828998304676
h0086,CH,electricity,scr2096,dem,3.6885825058807313
h0087,CH,electricity,scr2096,dem,3.613695622202179
