timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2092,dem,35.37888266427429
h0002,AT,electricity,scr2092,dem,38.994747303496915
h0003,AT,electricity,scr2092,dem,35.29266745031557
h0004,AT,electricity,scr2092,dem,33.993124292250315
h0005,AT,electricity,scr2092,dem,28.88388045245535
h0006,AT,electricity,scr2092,dem,31.591634628344703
h0007,AT,electricity,scr2092,dem,32.416468752674945
h0008,AT,electricity,scr2092,dem,37.288052658375285
h0009,AT,electricity,scr2092,dem,38.51919583854077
h0010,AT,electricity,scr2092,dem,44.405755194385335
h0011,AT,electricity,scr2092,dem,46.20850773492574
h0012,AT,electricity,scr2092,dem,44.03410754585436
h0013,AT,electricity,scr2092,dem,36.84324466354028
h0014,AT,electricity,scr2092,dem,26.633791348458367
h0015,AT,electricity,scr2092,dem,22.150920825911893
h0016,AT,electricity,scr2092,dem,20.341668931435528
h0017,AT,electricity,scr2092,dem,21.09490481699343
h0018,AT,electricity,scr2092,dem,25.662994372173987
h0019,AT,electricity,scr2092,dem,25.045093014828755
h0020,AT,electricity,scr2092,dem,21.798624601404146
h0021,AT,electricity,scr2092,dem,13.186896528389251
h0022,AT,electricity,scr2092,dem,8.596698979592217
h0023,AT,electricity,scr2092,dem,7.164509975336915
h0024,AT,electricity,scr2092,dem,7.714144275096998
h0025,AT,electricity,scr2092,dem,9.098244842288004
h0026,AT,electricity,scr2092,dem,10.340730585665089
h0027,AT,electricity,scr2092,dem,8.725062691997113
h0028,AT,electricity,scr2092,dem,6.693691704852621
h0029,AT,electricity,scr2092,dem,5.915601574996575
h0030,AT,electricity,scr2092,dem,6.234101574348437
h0031,AT,electricity,scr2092,dem,6.886570513180553
h0032,AT,electricity,scr2092,dem,6.6019974659232465
h0033,AT,electricity,scr2092,dem,7.4783812025195004
h0034,AT,electricity,scr2092,dem,7.829019841788479
h0035,AT,electricity,scr2092,dem,7.773096752500437
h0036,AT,electricity,scr2092,dem,7.611420345153179
h0037,AT,electricity,scr2092,dem,6.701164499636848
h0038,AT,electricity,scr2092,dem,7.332129386394875
h0039,AT,electricity,scr2092,dem,6.563045879879386
h0040,AT,electricity,scr2092,dem,7.220941803234777
h0041,AT,electricity,scr2092,dem,7.029125443191223
h0042,AT,electricity,scr2092,dem,7.572531806690542
h0043,AT,electricity,scr2092,dem,7.515637360278646
h0044,AT,electricity,scr2092,dem,6.962927242669389
h0045,AT,electricity,scr2092,dem,6.845359081517183
h0046,AT,electricity,scr2092,dem,6.232695726336135
h0047,AT,electricity,scr2092,dem,6.416418187037306
h0048,AT,electricity,scr2092,dem,5.797503323734569
h0049,AT,electricity,scr2092,dem,5.704703836135739
h0050,AT,electricity,scr2092,dem,5.353954432319394
h0051,AT,electricity,scr2092,dem,4.955530753627969
h0052,AT,electricity,scr2092,dem,4.804926747628041
h0053,AT,electricity,scr2092,dem,4.480552427088513
h0054,AT,electricity,scr2092,dem,4.997984705091373
h0055,AT,electricity,scr2092,dem,5.11868538795574
h0056,AT,electricity,scr2092,dem,6.343766163862857
h0057,AT,electricity,scr2092,dem,7.099226613489795
h0058,AT,electricity,scr2092,dem,8.13439640312498
h0059,AT,electricity,scr2092,dem,8.381359679333437
h0060,AT,electricity,scr2092,dem,7.6863328828470365
h0061,AT,electricity,scr2092,dem,7.888462520304516
h0062,AT,electricity,scr2092,dem,7.135889136372137
h0063,AT,electricity,scr2092,dem,7.852362183036866
h0064,AT,electricity,scr2092,dem,7.466779003018025
h0065,AT,electricity,scr2092,dem,7.987352018123414
h0066,AT,electricity,scr2092,dem,7.9233788172219235
h0067,AT,electricity,scr2092,dem,7.365851690179619
h0068,AT,electricity,scr2092,dem,7.219572378704567
h0069,AT,electricity,scr2092,dem,6.581620566476981
h0070,AT,electricity,scr2092,dem,6.8378827044529995
h0071,AT,electricity,scr2092,dem,6.447433161944057
h0072,AT,electricity,scr2092,dem,6.1578330787744795
