timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,AT,solar,scr2097,avaConv,0.0
h0002,AT,solar,scr2097,avaConv,0.0
h0003,AT,solar,scr2097,avaConv,0.0
h0004,AT,solar,scr2097,avaConv,0.0
h0005,AT,solar,scr2097,avaConv,0.0
h0006,AT,solar,scr2097,avaConv,0.0
h0007,AT,solar,scr2097,avaConv,0.0
h0008,AT,solar,scr2097,avaConv,0.0033224500781738457
h0009,AT,solar,scr2097,avaConv,0.061315162738422226
h0010,AT,solar,scr2097,avaConv,0.12919955697154256
h0011,AT,solar,scr2097,avaConv,0.25221401327430587
h0012,AT,solar,scr2097,avaConv,0.3811653160949595
h0013,AT,solar,scr2097,avaConv,0.3729931813807028
h0014,AT,solar,scr2097,avaConv,0.42302505609042274
h0015,AT,solar,scr2097,avaConv,0.27597882050673356
h0016,AT,solar,scr2097,avaConv,0.22491236209552018
h0017,AT,solar,scr2097,avaConv,0.06243859836709857
h0018,AT,solar,scr2097,avaConv,0.00640915612456917
h0019,AT,solar,scr2097,avaConv,0.0
h0020,AT,solar,scr2097,avaConv,0.0
h0021,AT,solar,scr2097,avaConv,0.0
h0022,AT,solar,scr2097,avaConv,0.0
h0023,AT,solar,scr2097,avaConv,0.0
h0024,AT,solar,scr2097,avaConv,0.0
h0025,AT,solar,scr2097,avaConv,0.0
h0026,AT,solar,scr2097,avaConv,0.0
h0027,AT,solar,scr2097,avaConv,0.0
h0028,AT,solar,scr2097,avaConv,0.0
h0029,AT,solar,scr2097,avaConv,0.0
h0030,AT,solar,scr2097,avaConv,0.0027101835482821125
h0031,AT,solar,scr2097,avaConv,0.03726318529558334
h0032,AT,solar,scr2097,avaConv,0.12893899593287994
h0033,AT,solar,scr2097,avaConv,0.38764427340506036
h0034,AT,solar,scr2097,avaConv,0.47246830620658076
h0035,AT,solar,scr2097,avaConv,0.5816134701756446
h0036,AT,solar,scr2097,avaConv,0.40758014719053753
h0037,AT,solar,scr2097,avaConv,0.4706102297906056
h0038,AT,solar,scr2097,avaConv,0.3740844890421838
