timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2089,dem,28.109946747350286
h0002,AT,electricity,scr2089,dem,30.899218129403792
h0003,AT,electricity,scr2089,dem,30.932922748813
h0004,AT,electricity,scr2089,dem,33.40653813012132
h0005,AT,electricity,scr2089,dem,31.788037059924378
h0006,AT,electricity,scr2089,dem,29.238320137797448
h0007,AT,electricity,scr2089,dem,28.30538624961528
h0008,AT,electricity,scr2089,dem,25.65524209347832
h0009,AT,electricity,scr2089,dem,28.8863942317711
h0010,AT,electricity,scr2089,dem,28.193585039478034
h0011,AT,electricity,scr2089,dem,31.502558831744548
h0012,AT,electricity,scr2089,dem,29.50540691860489
h0013,AT,electricity,scr2089,dem,28.458738966734202
h0014,AT,electricity,scr2089,dem,30.250775983759123
h0015,AT,electricity,scr2089,dem,32.02511027798154
h0016,AT,electricity,scr2089,dem,38.059613587476726
h0017,AT,electricity,scr2089,dem,31.180348545547087
h0018,AT,electricity,scr2089,dem,28.716555461564703
h0019,AT,electricity,scr2089,dem,21.865515507421385
h0020,AT,electricity,scr2089,dem,28.56669563953338
h0021,AT,electricity,scr2089,dem,27.220163397612662
h0022,AT,electricity,scr2089,dem,25.136730126968303
h0023,AT,electricity,scr2089,dem,20.69771684540036
h0024,AT,electricity,scr2089,dem,26.888062306639302
h0025,AT,electricity,scr2089,dem,32.267769949198
h0026,AT,electricity,scr2089,dem,33.42691530855597
h0027,AT,electricity,scr2089,dem,21.16807412373992
h0028,AT,electricity,scr2089,dem,13.697266222527615
h0029,AT,electricity,scr2089,dem,7.0601841532993665
h0030,AT,electricity,scr2089,dem,5.958285965122344
h0031,AT,electricity,scr2089,dem,6.035404999240835
h0032,AT,electricity,scr2089,dem,8.691230673237147
h0033,AT,electricity,scr2089,dem,9.449783821093014
h0034,AT,electricity,scr2089,dem,13.14473303048406
h0035,AT,electricity,scr2089,dem,12.676585282057928
h0036,AT,electricity,scr2089,dem,11.748225813823224
h0037,AT,electricity,scr2089,dem,7.814029894839068
h0038,AT,electricity,scr2089,dem,6.181039338629788
h0039,AT,electricity,scr2089,dem,6.663505967749501
h0040,AT,electricity,scr2089,dem,6.494611177492795
h0041,AT,electricity,scr2089,dem,6.884276365300306
h0042,AT,electricity,scr2089,dem,6.856672863157978
h0043,AT,electricity,scr2089,dem,6.3103517797494035
h0044,AT,electricity,scr2089,dem,6.838690542991771
h0045,AT,electricity,scr2089,dem,6.32863966818798
h0046,AT,electricity,scr2089,dem,6.656565127005855
h0047,AT,electricity,scr2089,dem,5.711171519449608
h0048,AT,electricity,scr2089,dem,5.642610324749134
h0049,AT,electricity,scr2089,dem,5.310212658979337
h0050,AT,electricity,scr2089,dem,4.86185651833534
h0051,AT,electricity,scr2089,dem,4.682166699434434
h0052,AT,electricity,scr2089,dem,4.3932911527772
h0053,AT,electricity,scr2089,dem,4.602205806336228
h0054,AT,electricity,scr2089,dem,4.5846510089302335
h0055,AT,electricity,scr2089,dem,5.308828977507963
h0056,AT,electricity,scr2089,dem,6.023731789649396
h0057,AT,electricity,scr2089,dem,6.970274931349414
h0058,AT,electricity,scr2089,dem,7.350003698555508
h0059,AT,electricity,scr2089,dem,6.700143059095828
h0060,AT,electricity,scr2089,dem,6.827883128709861
h0061,AT,electricity,scr2089,dem,6.29925749983
h0062,AT,electricity,scr2089,dem,7.042288576978752
h0063,AT,electricity,scr2089,dem,6.817631863052986
h0064,AT,electricity,scr2089,dem,7.277285953719441
h0065,AT,electricity,scr2089,dem,7.191654375311876
h0066,AT,electricity,scr2089,dem,6.5147480621465395
h0067,AT,electricity,scr2089,dem,6.354702329323012
h0068,AT,electricity,scr2089,dem,5.740452611510742
h0069,AT,electricity,scr2089,dem,6.116509487784191
h0070,AT,electricity,scr2089,dem,5.735472591557327
h0071,AT,electricity,scr2089,dem,5.758189289857121
h0072,AT,electricity,scr2089,dem,5.3487046428155764
h0073,AT,electricity,scr2089,dem,4.960923590434162
h0074,AT,electricity,scr2089,dem,4.718448679240889
h0075,AT,electricity,scr2089,dem,4.426680803786958
h0076,AT,electricity,scr2089,dem,4.47309367874051
h0077,AT,electricity,scr2089,dem,4.409058696294854
h0078,AT,electricity,scr2089,dem,4.823365182596958
h0079,AT,electricity,scr2089,dem,5.3521038211070096
h0080,AT,electricity,scr2089,dem,6.2091355439443765
h0081,AT,electricity,scr2089,dem,6.909018664121276
h0082,AT,electricity,scr2089,dem,6.513670373289635
