timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2085,dem,33.26879496291061
h0002,AT,electricity,scr2085,dem,28.805991784931145
h0003,AT,electricity,scr2085,dem,24.391235728272115
h0004,AT,electricity,scr2085,dem,19.879051682658186
h0005,AT,electricity,scr2085,dem,17.697965643747132
h0006,AT,electricity,scr2085,dem,20.518490741500266
h0007,AT,electricity,scr2085,dem,26.537276804606797
h0008,AT,electricity,scr2085,dem,31.963320959864618
h0009,AT,electricity,scr2085,dem,32.06410663994642
h0010,AT,electricity,scr2085,dem,25.712230308691304
h0011,AT,electricity,scr2085,dem,23.296367909114984
h0012,AT,electricity,scr2085,dem,23.98127086522755
h0013,AT,electricity,scr2085,dem,23.29583756815574
h0014,AT,electricity,scr2085,dem,19.831265330272764
h0015,AT,electricity,scr2085,dem,17.82467816061577
h0016,AT,electricity,scr2085,dem,16.845826191020336
h0017,AT,electricity,scr2085,dem,15.348580116787426
h0018,AT,electricity,scr2085,dem,15.817971420407181
h0019,AT,electricity,scr2085,dem,15.503804567229116
h0020,AT,electricity,scr2085,dem,17.89500250304622
h0021,AT,electricity,scr2085,dem,18.038032859502735
h0022,AT,electricity,scr2085,dem,18.61863799574199
h0023,AT,electricity,scr2085,dem,22.140170759020037
h0024,AT,electricity,scr2085,dem,21.522942718922707
h0025,AT,electricity,scr2085,dem,19.710371946909532
h0026,AT,electricity,scr2085,dem,11.786836407837603
h0027,AT,electricity,scr2085,dem,7.225441875162808
h0028,AT,electricity,scr2085,dem,5.81813959737205
h0029,AT,electricity,scr2085,dem,7.194573244567703
h0030,AT,electricity,scr2085,dem,8.53628762990595
h0031,AT,electricity,scr2085,dem,9.856633797710389
h0032,AT,electricity,scr2085,dem,9.42586069272383
h0033,AT,electricity,scr2085,dem,8.441586680823473
h0034,AT,electricity,scr2085,dem,8.74278742097225
h0035,AT,electricity,scr2085,dem,8.19924985403748
h0036,AT,electricity,scr2085,dem,9.169186458434769
h0037,AT,electricity,scr2085,dem,9.080438505852301
h0038,AT,electricity,scr2085,dem,9.495649499660749
h0039,AT,electricity,scr2085,dem,8.737491702224785
h0040,AT,electricity,scr2085,dem,7.135735860288834
h0041,AT,electricity,scr2085,dem,7.166545460167399
h0042,AT,electricity,scr2085,dem,7.056545359289734
h0043,AT,electricity,scr2085,dem,8.072561966021697
h0044,AT,electricity,scr2085,dem,7.7094322367646
h0045,AT,electricity,scr2085,dem,7.556539044628872
h0046,AT,electricity,scr2085,dem,6.851859094062917
h0047,AT,electricity,scr2085,dem,6.283884635296798
h0048,AT,electricity,scr2085,dem,5.722526482314748
h0049,AT,electricity,scr2085,dem,5.2884121854762896
h0050,AT,electricity,scr2085,dem,5.119987877582244
h0051,AT,electricity,scr2085,dem,4.710881895026697
h0052,AT,electricity,scr2085,dem,4.808830354741819
h0053,AT,electricity,scr2085,dem,4.606889979621862
h0054,AT,electricity,scr2085,dem,4.95134716759865
h0055,AT,electricity,scr2085,dem,5.870997599379234
h0056,AT,electricity,scr2085,dem,5.953485443163383
h0057,AT,electricity,scr2085,dem,6.968398500700838
h0058,AT,electricity,scr2085,dem,6.735581979435497
h0059,AT,electricity,scr2085,dem,8.1792334713833
h0060,AT,electricity,scr2085,dem,8.274956566042826
h0061,AT,electricity,scr2085,dem,8.911226411848721
h0062,AT,electricity,scr2085,dem,8.87412739526681
h0063,AT,electricity,scr2085,dem,8.083771454354052
h0064,AT,electricity,scr2085,dem,7.983900515393923
h0065,AT,electricity,scr2085,dem,7.097310990134069
h0066,AT,electricity,scr2085,dem,7.603666651159614
h0067,AT,electricity,scr2085,dem,7.291934590879453
h0068,AT,electricity,scr2085,dem,7.668706126818085
h0069,AT,electricity,scr2085,dem,7.32075815756985
h0070,AT,electricity,scr2085,dem,6.773616619662591
h0071,AT,electricity,scr2085,dem,6.314344552464998
h0072,AT,electricity,scr2085,dem,5.623071036783119
h0073,AT,electricity,scr2085,dem,5.3262085012488205
h0074,AT,electricity,scr2085,dem,4.844172932189893
h0075,AT,electricity,scr2085,dem,4.535445524170959
h0076,AT,electricity,scr2085,dem,4.395284232634354
h0077,AT,electricity,scr2085,dem,4.409883489902466
h0078,AT,electricity,scr2085,dem,5.086583608919764
h0079,AT,electricity,scr2085,dem,5.03050237592881
h0080,AT,electricity,scr2085,dem,6.251976197627088
h0081,AT,electricity,scr2085,dem,6.446547109020515
h0082,AT,electricity,scr2085,dem,7.952384439097299
h0083,AT,electricity,scr2085,dem,8.21922602617481
h0084,AT,electricity,scr2085,dem,9.03940202205743
h0085,AT,electricity,scr2085,dem,9.024170965906265
h0086,AT,electricity,scr2085,dem,7.846364022755626
h0087,AT,electricity,scr2085,dem,7.612409747099679
h0088,AT,electricity,scr2085,dem,6.828245055040235
h0089,AT,electricity,scr2085,dem,7.760155167411515
h0090,AT,electricity,scr2085,dem,7.658565532603095
h0091,AT,electricity,scr2085,dem,8.444393353621496
h0092,AT,electricity,scr2085,dem,8.543867455133105
h0093,AT,electricity,scr2085,dem,7.871826144736362
h0094,AT,electricity,scr2085,dem,7.292045924200984
h0095,AT,electricity,scr2085,dem,6.89134032474079
h0096,AT,electricity,scr2085,dem,6.90085258306274
h0097,AT,electricity,scr2085,dem,6.352603150190984
h0098,AT,electricity,scr2085,dem,7.504960647527552
h0099,AT,electricity,scr2085,dem,10.074091317257677
h0100,AT,electricity,scr2085,dem,13.719509066117743
h0101,AT,electricity,scr2085,dem,19.554076433601054
h0102,AT,electricity,scr2085,dem,21.292084621403077
h0103,AT,electricity,scr2085,dem,23.104099022906283
h0104,AT,electricity,scr2085,dem,19.335342623216476
h0105,AT,electricity,scr2085,dem,19.292218720175974
h0106,AT,electricity,scr2085,dem,18.1276577007051
h0107,AT,electricity,scr2085,dem,18.65393029762187
h0108,AT,electricity,scr2085,dem,17.478331929630656
h0109,AT,electricity,scr2085,dem,16.326294753695038
h0110,AT,electricity,scr2085,dem,14.420763354665901
h0001,CH,electricity,scr2085,dem,25.197642120246105
h0002,CH,electricity,scr2085,dem,24.200626573394075
h0003,CH,electricity,scr2085,dem,21.9469901377713
h0004,CH,electricity,scr2085,dem,20.17980588653307
h0005,CH,electricity,scr2085,dem,17.468645698882348
h0006,CH,electricity,scr2085,dem,19.258582266336074
h0007,CH,electricity,scr2085,dem,23.91672716438301
h0008,CH,electricity,scr2085,dem,29.253618868669445
h0009,CH,electricity,scr2085,dem,29.180113351121324
h0010,CH,electricity,scr2085,dem,24.070573923320232
h0011,CH,electricity,scr2085,dem,19.968698045430198
h0012,CH,electricity,scr2085,dem,18.27856807322552
h0013,CH,electricity,scr2085,dem,16.245080551349634
h0014,CH,electricity,scr2085,dem,15.512878166043532
h0015,CH,electricity,scr2085,dem,16.250383549014437
h0016,CH,electricity,scr2085,dem,16.59673595752799
h0017,CH,electricity,scr2085,dem,16.166596888274395
h0018,CH,electricity,scr2085,dem,14.065059287871659
h0019,CH,electricity,scr2085,dem,12.402964911505876
h0020,CH,electricity,scr2085,dem,13.283374317406928
h0021,CH,electricity,scr2085,dem,16.09034347041493
h0022,CH,electricity,scr2085,dem,17.833778962897306
h0023,CH,electricity,scr2085,dem,20.86188179589268
h0024,CH,electricity,scr2085,dem,17.99510316824809
h0025,CH,electricity,scr2085,dem,16.483629564047863
h0026,CH,electricity,scr2085,dem,11.81648088919717
h0027,CH,electricity,scr2085,dem,9.305340162943924
h0028,CH,electricity,scr2085,dem,7.653931492510957
h0029,CH,electricity,scr2085,dem,7.5803432353036735
h0030,CH,electricity,scr2085,dem,8.345960017977717
h0031,CH,electricity,scr2085,dem,8.73949711284213
h0032,CH,electricity,scr2085,dem,6.135408056231002
h0033,CH,electricity,scr2085,dem,7.765557478484319
h0034,CH,electricity,scr2085,dem,8.93018143394519
h0035,CH,electricity,scr2085,dem,8.536370514773783
h0036,CH,electricity,scr2085,dem,7.662755798795468
h0037,CH,electricity,scr2085,dem,6.35257635922925
h0038,CH,electricity,scr2085,dem,6.613420656423141
h0039,CH,electricity,scr2085,dem,4.337174124138449
h0040,CH,electricity,scr2085,dem,3.4929417319564986
h0041,CH,electricity,scr2085,dem,4.869283977294267
h0042,CH,electricity,scr2085,dem,6.927821378979559
h0043,CH,electricity,scr2085,dem,7.249453869078636
h0044,CH,electricity,scr2085,dem,5.653763463241783
h0045,CH,electricity,scr2085,dem,3.478465793693305
h0046,CH,electricity,scr2085,dem,3.2036687034263966
h0047,CH,electricity,scr2085,dem,2.969079849739494
h0048,CH,electricity,scr2085,dem,2.882746542935127
h0049,CH,electricity,scr2085,dem,2.866506579948056
h0050,CH,electricity,scr2085,dem,3.010785154895847
h0051,CH,electricity,scr2085,dem,3.0508644061680172
h0052,CH,electricity,scr2085,dem,3.1703109063950987
h0053,CH,electricity,scr2085,dem,3.120678080468794
h0054,CH,electricity,scr2085,dem,3.147724754567223
h0055,CH,electricity,scr2085,dem,3.494021127748095
h0056,CH,electricity,scr2085,dem,3.344751453043213
h0057,CH,electricity,scr2085,dem,3.5410890791407295
h0058,CH,electricity,scr2085,dem,3.0671229002345988
h0059,CH,electricity,scr2085,dem,3.518402005492344
h0060,CH,electricity,scr2085,dem,3.6165097484971005
h0061,CH,electricity,scr2085,dem,3.937033071955037
h0062,CH,electricity,scr2085,dem,3.9396548344765456
h0063,CH,electricity,scr2085,dem,3.6077539402934073
