timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2081,dem,34.16789991686197
h0002,AT,electricity,scr2081,dem,33.07015296500458
h0003,AT,electricity,scr2081,dem,33.81491022219669
h0004,AT,electricity,scr2081,dem,30.018859211340157
h0005,AT,electricity,scr2081,dem,23.71294302170955
h0006,AT,electricity,scr2081,dem,19.076108986848716
h0007,AT,electricity,scr2081,dem,17.819175463127074
h0008,AT,electricity,scr2081,dem,24.696701677778996
h0009,AT,electricity,scr2081,dem,26.392838742118098
h0010,AT,electricity,scr2081,dem,29.149624880929203
h0011,AT,electricity,scr2081,dem,24.36263772861633
h0012,AT,electricity,scr2081,dem,22.596514091265963
h0013,AT,electricity,scr2081,dem,19.76126976833742
h0014,AT,electricity,scr2081,dem,19.18908894338896
h0015,AT,electricity,scr2081,dem,22.105885900477045
h0016,AT,electricity,scr2081,dem,22.904501562312742
h0017,AT,electricity,scr2081,dem,24.85450725403411
h0018,AT,electricity,scr2081,dem,20.538014358506626
h0019,AT,electricity,scr2081,dem,20.159544146761363
h0020,AT,electricity,scr2081,dem,15.407485580439422
h0021,AT,electricity,scr2081,dem,13.0187894035054
h0022,AT,electricity,scr2081,dem,10.109997541106404
h0023,AT,electricity,scr2081,dem,11.99203938921899
h0024,AT,electricity,scr2081,dem,12.898838323822163
h0025,AT,electricity,scr2081,dem,16.30530997309371
h0026,AT,electricity,scr2081,dem,19.143364052169943
h0027,AT,electricity,scr2081,dem,16.791580229594125
h0028,AT,electricity,scr2081,dem,11.39699432494292
h0029,AT,electricity,scr2081,dem,6.227979798562692
h0030,AT,electricity,scr2081,dem,8.682444259686442
h0031,AT,electricity,scr2081,dem,9.662315361406279
h0032,AT,electricity,scr2081,dem,9.221331915355929
h0033,AT,electricity,scr2081,dem,7.8271172302042125
h0034,AT,electricity,scr2081,dem,9.13959823156294
h0035,AT,electricity,scr2081,dem,9.169088202570608
h0036,AT,electricity,scr2081,dem,9.130853876240128
h0037,AT,electricity,scr2081,dem,7.078709878125919
h0038,AT,electricity,scr2081,dem,7.694051285125155
h0039,AT,electricity,scr2081,dem,6.842147451224342
h0040,AT,electricity,scr2081,dem,7.664772862655744
h0041,AT,electricity,scr2081,dem,7.4533788099196
h0042,AT,electricity,scr2081,dem,8.045070685859596
h0043,AT,electricity,scr2081,dem,7.9366480736889535
h0044,AT,electricity,scr2081,dem,7.320687989447191
h0045,AT,electricity,scr2081,dem,7.21083042442864
h0046,AT,electricity,scr2081,dem,6.511541641089653
h0047,AT,electricity,scr2081,dem,6.730942886424535
h0048,AT,electricity,scr2081,dem,6.025413511234473
h0049,AT,electricity,scr2081,dem,6.37550527103658
h0050,AT,electricity,scr2081,dem,6.197653901350543
