timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,AT,wind,scr2084,avaConv,0.36198960235977845
h0002,AT,wind,scr2084,avaConv,0.8924282277193903
h0003,AT,wind,scr2084,avaConv,0.7388956271417768
h0004,AT,wind,scr2084,avaConv,0.5809570135888945
h0005,AT,wind,scr2084,avaConv,0.20333979580366912
h0006,AT,wind,scr2084,avaConv,0.19169832275661627
h0007,AT,wind,scr2084,avaConv,0.15255626747052126
h0008,AT,wind,scr2084,avaConv,0.12890995072825676
h0009,AT,wind,scr2084,avaConv,0.04969342766014168
h0010,AT,wind,scr2084,avaConv,0.04320891357371884
h0011,AT,wind,scr2084,avaConv,0.25332836212042736
h0012,AT,wind,scr2084,avaConv,0.20382463136525555
h0013,AT,wind,scr2084,avaConv,0.4972056146074278
h0014,AT,wind,scr2084,avaConv,0.13833302199694789
h0015,AT,wind,scr2084,avaConv,0.16251000820377787
h0016,AT,wind,scr2084,avaConv,0.014068468723402425
h0017,AT,wind,scr2084,avaConv,0.018278556502752438
h0018,AT,wind,scr2084,avaConv,0.07595889089096247
h0019,AT,wind,scr2084,avaConv,0.15916540170802818
h0020,AT,wind,scr2084,avaConv,0.43868891902959734
h0021,AT,wind,scr2084,avaConv,0.2909109049097327
h0022,AT,wind,scr2084,avaConv,0.7593513708600665
h0023,AT,wind,scr2084,avaConv,0.7589043891664108
h0024,AT,wind,scr2084,avaConv,0.8231447946045264
h0025,AT,wind,scr2084,avaConv,0.3123768821982199
h0026,AT,wind,scr2084,avaConv,0.44734944524765147
h0027,AT,wind,scr2084,avaConv,0.5810396217401634
h0028,AT,wind,scr2084,avaConv,0.8445538187667437
h0029,AT,wind,scr2084,avaConv,0.43179048975874534
h0030,AT,wind,scr2084,avaConv,0.2362596327522953
h0031,AT,wind,scr2084,avaConv,0.16545782487347196
h0032,AT,wind,scr2084,avaConv,0.26859807930503027
h0033,AT,wind,scr2084,avaConv,0.3193666692067949
h0034,AT,wind,scr2084,avaConv,0.1957636271752133
h0035,AT,wind,scr2084,avaConv,0.04451281090738369
h0036,AT,wind,scr2084,avaConv,0.07743074881501796
h0037,AT,wind,scr2084,avaConv,0.24581745169550936
h0038,AT,wind,scr2084,avaConv,0.405862249922728
h0039,AT,wind,scr2084,avaConv,0.3805250224691815
h0040,AT,wind,scr2084,avaConv,0.16933635370992003
h0041,AT,wind,scr2084,avaConv,0.060680616191314186
h0042,AT,wind,scr2084,avaConv,0.02096744665453701
h0043,AT,wind,scr2084,avaConv,0.015256076545797807
h0044,AT,wind,scr2084,avaConv,0.0469727878145538
h0045,AT,wind,scr2084,avaConv,0.10569170523389197
h0046,AT,wind,scr2084,avaConv,0.0950324557069739
h0047,AT,wind,scr2084,avaConv,0.06668488747025329
h0048,AT,wind,scr2084,avaConv,0.21988189737177496
h0049,AT,wind,scr2084,avaConv,0.17754277659274742
h0050,AT,wind,scr2084,avaConv,0.15585553525425996
h0051,AT,wind,scr2084,avaConv,0.003018847028049719
h0052,AT,wind,scr2084,avaConv,0.016763501707221642
h0053,AT,wind,scr2084,avaConv,0.014604016276694094
h0054,AT,wind,scr2084,avaConv,0.011976640812761629
h0055,AT,wind,scr2084,avaConv,0.012319482051252197
h0056,AT,wind,scr2084,avaConv,0.014388701981369496
h0057,AT,wind,scr2084,avaConv,0.01942660433896115
h0058,AT,wind,scr2084,avaConv,0.005921746058854062
h0059,AT,wind,scr2084,avaConv,0.008430995566339153
h0060,AT,wind,scr2084,avaConv,0.004649092056065456
h0061,AT,wind,scr2084,avaConv,0.004031990379716682
h0062,AT,wind,scr2084,avaConv,0.0010447310696760769
h0063,AT,wind,scr2084,avaConv,0.000980888017307742
h0064,AT,wind,scr2084,avaConv,0.0006508277927349973
h0065,AT,wind,scr2084,avaConv,0.04270978813242036
h0066,AT,wind,scr2084,avaConv,0.04273755416939036
h0067,AT,wind,scr2084,avaConv,0.036981171262072676
h0068,AT,wind,scr2084,avaConv,0.0
h0069,AT,wind,scr2084,avaConv,0.001270476902700687
h0070,AT,wind,scr2084,avaConv,0.003603261613271849
h0071,AT,wind,scr2084,avaConv,0.006534360626584165
h0072,AT,wind,scr2084,avaConv,0.06027510333777347
h0073,AT,wind,scr2084,avaConv,0.17517003293120706
h0074,AT,wind,scr2084,avaConv,0.23122488666207072
h0075,AT,wind,scr2084,avaConv,0.11271557194365707
h0076,AT,wind,scr2084,avaConv,0.027713041321677262
h0077,AT,wind,scr2084,avaConv,0.025132240839645128
h0078,AT,wind,scr2084,avaConv,0.02818049856841935
h0079,AT,wind,scr2084,avaConv,0.07792925532636472
h0080,AT,wind,scr2084,avaConv,0.06550404138836184
h0081,AT,wind,scr2084,avaConv,0.06187361388927568
h0082,AT,wind,scr2084,avaConv,0.026945098516617146
h0083,AT,wind,scr2084,avaConv,0.08369588831154105
h0084,AT,wind,scr2084,avaConv,0.17232843071220422
h0085,AT,wind,scr2084,avaConv,0.13163582732488224
h0086,AT,wind,scr2084,avaConv,0.07750356837812343
h0087,AT,wind,scr2084,avaConv,0.02428022327795006
h0088,AT,wind,scr2084,avaConv,0.12270379268863245
h0089,AT,wind,scr2084,avaConv,0.12237414844505244
h0090,AT,wind,scr2084,avaConv,0.22495206411775434
h0091,AT,wind,scr2084,avaConv,0.10719509177840847
h0092,AT,wind,scr2084,avaConv,0.05708477716573299
h0093,AT,wind,scr2084,avaConv,0.05075982311466992
h0094,AT,wind,scr2084,avaConv,0.182050841645114
h0095,AT,wind,scr2084,avaConv,0.21417040408578406
h0096,AT,wind,scr2084,avaConv,0.400656527910889
h0097,AT,wind,scr2084,avaConv,0.21554743081542785
h0098,AT,wind,scr2084,avaConv,0.24951890039717767
h0099,AT,wind,scr2084,avaConv,0.13007258688238707
h0100,AT,wind,scr2084,avaConv,0.15690688596806715
h0101,AT,wind,scr2084,avaConv,0.31537420935495686
h0102,AT,wind,scr2084,avaConv,0.20664422804170055
h0103,AT,wind,scr2084,avaConv,0.16625807215162405
h0104,AT,wind,scr2084,avaConv,0.028886994559085798
h0105,AT,wind,scr2084,avaConv,0.12952647132066106
h0106,AT,wind,scr2084,avaConv,0.348074509011394
h0107,AT,wind,scr2084,avaConv,0.7876356209908757
h0108,AT,wind,scr2084,avaConv,0.7480212939840396
h0109,AT,wind,scr2084,avaConv,0.6343982026966908
h0110,AT,wind,scr2084,avaConv,0.4562860221650067
h0001,CH,wind,scr2084,avaConv,0.6613147620555052
h0002,CH,wind,scr2084,avaConv,0.784687323075108
h0003,CH,wind,scr2084,avaConv,0.5525977260151407
h0004,CH,wind,scr2084,avaConv,0.31472295158794056
h0005,CH,wind,scr2084,avaConv,0.12971712147229247
h0006,CH,wind,scr2084,avaConv,0.09916833849530671
h0007,CH,wind,scr2084,avaConv,0.09711030661066226
