timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2083,dem,25.634146191617155
h0002,AT,electricity,scr2083,dem,23.07557024237862
h0003,AT,electricity,scr2083,dem,22.547211915799032
h0004,AT,electricity,scr2083,dem,21.178146162032135
h0005,AT,electricity,scr2083,dem,20.9766262234
h0006,AT,electricity,scr2083,dem,19.64892848656743
h0007,AT,electricity,scr2083,dem,21.080771004563953
h0008,AT,electricity,scr2083,dem,25.07482038769214
h0009,AT,electricity,scr2083,dem,30.09875916657964
h0010,AT,electricity,scr2083,dem,31.359457504930518
h0011,AT,electricity,scr2083,dem,27.645136435788395
h0012,AT,electricity,scr2083,dem,22.945794385093805
h0013,AT,electricity,scr2083,dem,18.154884746833616
h0014,AT,electricity,scr2083,dem,16.388669379640753
h0015,AT,electricity,scr2083,dem,16.502571059388995
h0016,AT,electricity,scr2083,dem,19.146333333687508
h0017,AT,electricity,scr2083,dem,20.917146750415746
h0018,AT,electricity,scr2083,dem,23.065387786842294
h0019,AT,electricity,scr2083,dem,23.402262438784422
h0020,AT,electricity,scr2083,dem,20.829211264400826
h0021,AT,electricity,scr2083,dem,18.02249895432646
h0022,AT,electricity,scr2083,dem,18.57788941256482
h0023,AT,electricity,scr2083,dem,20.668979859972737
h0024,AT,electricity,scr2083,dem,19.25457675746888
h0025,AT,electricity,scr2083,dem,13.954431284151646
h0026,AT,electricity,scr2083,dem,12.468798861726373
h0027,AT,electricity,scr2083,dem,14.665315681257056
h0028,AT,electricity,scr2083,dem,16.194938991590696
h0029,AT,electricity,scr2083,dem,14.332500373881427
h0030,AT,electricity,scr2083,dem,10.846798411695987
h0031,AT,electricity,scr2083,dem,7.8947394647975635
h0032,AT,electricity,scr2083,dem,7.769509387609675
h0033,AT,electricity,scr2083,dem,7.894983886928761
h0034,AT,electricity,scr2083,dem,8.123190638531797
h0035,AT,electricity,scr2083,dem,8.572215995705813
h0036,AT,electricity,scr2083,dem,7.953640902110083
h0037,AT,electricity,scr2083,dem,8.734386719706812
h0038,AT,electricity,scr2083,dem,8.043938382764104
h0039,AT,electricity,scr2083,dem,8.43486068540247
h0040,AT,electricity,scr2083,dem,8.328881503925846
h0041,AT,electricity,scr2083,dem,7.251125753671312
h0042,AT,electricity,scr2083,dem,9.400626561178905
h0043,AT,electricity,scr2083,dem,8.655941898028878
h0044,AT,electricity,scr2083,dem,9.612772752015985
h0045,AT,electricity,scr2083,dem,7.206392897228531
h0046,AT,electricity,scr2083,dem,7.517003850939471
h0047,AT,electricity,scr2083,dem,6.80160440578684
h0048,AT,electricity,scr2083,dem,5.934362623547516
h0049,AT,electricity,scr2083,dem,5.390344457854584
h0050,AT,electricity,scr2083,dem,4.881269306422967
h0051,AT,electricity,scr2083,dem,4.830594242637052
h0052,AT,electricity,scr2083,dem,4.464027773629015
h0053,AT,electricity,scr2083,dem,4.786533546439029
h0054,AT,electricity,scr2083,dem,4.916010222135326
h0055,AT,electricity,scr2083,dem,5.891497233389566
h0056,AT,electricity,scr2083,dem,7.083809365143695
h0057,AT,electricity,scr2083,dem,7.039886690117061
h0058,AT,electricity,scr2083,dem,7.602875235723777
h0059,AT,electricity,scr2083,dem,7.148353078642984
h0060,AT,electricity,scr2083,dem,8.569994827684628
h0061,AT,electricity,scr2083,dem,8.525067407145578
h0062,AT,electricity,scr2083,dem,9.082135512893496
h0063,AT,electricity,scr2083,dem,8.94648704001939
h0064,AT,electricity,scr2083,dem,7.791818323364096
h0065,AT,electricity,scr2083,dem,7.656485240665571
h0066,AT,electricity,scr2083,dem,6.787498157518998
h0067,AT,electricity,scr2083,dem,7.708553085713939
h0068,AT,electricity,scr2083,dem,7.237416700736034
h0069,AT,electricity,scr2083,dem,7.470919776246415
h0070,AT,electricity,scr2083,dem,7.060558619413827
h0071,AT,electricity,scr2083,dem,6.548861311944057
h0072,AT,electricity,scr2083,dem,6.154273258894362
h0073,AT,electricity,scr2083,dem,5.292110557535721
h0074,AT,electricity,scr2083,dem,5.090752689133255
h0075,AT,electricity,scr2083,dem,4.635049076068954
h0076,AT,electricity,scr2083,dem,4.555922896838888
h0077,AT,electricity,scr2083,dem,4.5455256829661375
h0078,AT,electricity,scr2083,dem,5.005917831362032
h0079,AT,electricity,scr2083,dem,6.192350280928585
h0080,AT,electricity,scr2083,dem,6.192606862809141
h0081,AT,electricity,scr2083,dem,7.18887511925255
h0082,AT,electricity,scr2083,dem,7.0317387804988645
h0083,AT,electricity,scr2083,dem,8.501820716165643
h0084,AT,electricity,scr2083,dem,8.595925630363775
h0085,AT,electricity,scr2083,dem,9.2511654973043
h0086,AT,electricity,scr2083,dem,9.141039663554576
h0087,AT,electricity,scr2083,dem,7.8781059365413295
h0088,AT,electricity,scr2083,dem,7.697353400148943
h0089,AT,electricity,scr2083,dem,6.853905349356458
h0090,AT,electricity,scr2083,dem,7.9251485896563505
h0091,AT,electricity,scr2083,dem,7.911644386173695
h0092,AT,electricity,scr2083,dem,8.727573185595634
h0093,AT,electricity,scr2083,dem,8.56303004656453
h0094,AT,electricity,scr2083,dem,7.849602449032814
h0095,AT,electricity,scr2083,dem,7.137889500221602
h0096,AT,electricity,scr2083,dem,7.195439751796073
h0097,AT,electricity,scr2083,dem,7.4056574359546214
h0098,AT,electricity,scr2083,dem,7.004507423267455
h0099,AT,electricity,scr2083,dem,6.5844356844156575
h0100,AT,electricity,scr2083,dem,7.023800206058004
h0101,AT,electricity,scr2083,dem,7.1666975679747775
h0102,AT,electricity,scr2083,dem,11.869203045993173
h0103,AT,electricity,scr2083,dem,14.000543933965623
h0104,AT,electricity,scr2083,dem,17.54310209379973
h0105,AT,electricity,scr2083,dem,16.18592325290798
h0106,AT,electricity,scr2083,dem,16.056919179968144
h0107,AT,electricity,scr2083,dem,18.181139442436738
h0108,AT,electricity,scr2083,dem,20.831091857875602
h0109,AT,electricity,scr2083,dem,24.71175987695127
h0110,AT,electricity,scr2083,dem,25.243951591937687
h0001,CH,electricity,scr2083,dem,16.472842700128645
h0002,CH,electricity,scr2083,dem,17.142490032609224
h0003,CH,electricity,scr2083,dem,18.629770933991622
h0004,CH,electricity,scr2083,dem,21.042828074878894
h0005,CH,electricity,scr2083,dem,21.601878954353538
h0006,CH,electricity,scr2083,dem,20.69411247828717
h0007,CH,electricity,scr2083,dem,21.42537861548091
h0008,CH,electricity,scr2083,dem,24.302624744701284
h0009,CH,electricity,scr2083,dem,24.157714046809456
h0010,CH,electricity,scr2083,dem,21.650163433616886
h0011,CH,electricity,scr2083,dem,17.912274767959044
h0012,CH,electricity,scr2083,dem,16.63164210559568
h0013,CH,electricity,scr2083,dem,13.906520834456806
h0014,CH,electricity,scr2083,dem,13.264753216226401
h0015,CH,electricity,scr2083,dem,13.452762912302603
h0016,CH,electricity,scr2083,dem,15.905420725235542
h0017,CH,electricity,scr2083,dem,15.477890411341273
h0018,CH,electricity,scr2083,dem,14.823559545689472
h0019,CH,electricity,scr2083,dem,14.805663769881578
h0020,CH,electricity,scr2083,dem,14.049366295741267
h0021,CH,electricity,scr2083,dem,14.641359030095943
h0022,CH,electricity,scr2083,dem,16.34642343251912
h0023,CH,electricity,scr2083,dem,18.2346784235956
h0024,CH,electricity,scr2083,dem,16.615933067809046
h0025,CH,electricity,scr2083,dem,11.61680362685669
h0026,CH,electricity,scr2083,dem,11.704701416656471
h0027,CH,electricity,scr2083,dem,15.64352890303448
h0028,CH,electricity,scr2083,dem,18.058927618208923
h0029,CH,electricity,scr2083,dem,15.764896774701603
h0030,CH,electricity,scr2083,dem,10.492911125969785
h0031,CH,electricity,scr2083,dem,6.401157847092506
h0032,CH,electricity,scr2083,dem,4.250053007608159
h0033,CH,electricity,scr2083,dem,3.616328359048427
h0034,CH,electricity,scr2083,dem,4.4135156245619065
h0035,CH,electricity,scr2083,dem,5.079154547639208
h0036,CH,electricity,scr2083,dem,4.775578187648302
h0037,CH,electricity,scr2083,dem,4.427907058713695
h0038,CH,electricity,scr2083,dem,3.6638016886691953
h0039,CH,electricity,scr2083,dem,3.9397153885581946
h0040,CH,electricity,scr2083,dem,3.915424330400904
h0041,CH,electricity,scr2083,dem,3.5237713082762254
h0042,CH,electricity,scr2083,dem,4.428709834716578
h0043,CH,electricity,scr2083,dem,4.188620319920929
h0044,CH,electricity,scr2083,dem,4.519464030976298
h0045,CH,electricity,scr2083,dem,3.666198618912261
h0046,CH,electricity,scr2083,dem,3.677358748714201
h0047,CH,electricity,scr2083,dem,3.435958994503554
h0048,CH,electricity,scr2083,dem,3.0097604491495056
h0049,CH,electricity,scr2083,dem,2.9809534864711167
h0050,CH,electricity,scr2083,dem,3.032729420257103
h0051,CH,electricity,scr2083,dem,3.1797158542662953
h0052,CH,electricity,scr2083,dem,3.182895054303436
h0053,CH,electricity,scr2083,dem,3.2831657121905553
h0054,CH,electricity,scr2083,dem,3.1518413123913622
h0055,CH,electricity,scr2083,dem,3.13467287332159
h0056,CH,electricity,scr2083,dem,3.2000121458714337
h0057,CH,electricity,scr2083,dem,3.0841003900886848
h0058,CH,electricity,scr2083,dem,3.3946267531920573
h0059,CH,electricity,scr2083,dem,3.1869899944262534
h0060,CH,electricity,scr2083,dem,3.7630300248564645
h0061,CH,electricity,scr2083,dem,3.74508389196462
h0062,CH,electricity,scr2083,dem,4.099973763642588
h0063,CH,electricity,scr2083,dem,4.019509053798005
h0064,CH,electricity,scr2083,dem,3.672362926405754
h0065,CH,electricity,scr2083,dem,3.5917975648404448
h0066,CH,electricity,scr2083,dem,3.187614192648035
h0067,CH,electricity,scr2083,dem,3.287727061846376
h0068,CH,electricity,scr2083,dem,2.9879816373244927
h0069,CH,electricity,scr2083,dem,2.9396049481491384
h0070,CH,electricity,scr2083,dem,2.8244456289202957
h0071,CH,electricity,scr2083,dem,2.709116497340823
h0072,CH,electricity,scr2083,dem,2.711081150110226
h0073,CH,electricity,scr2083,dem,2.65339850559667
h0074,CH,electricity,scr2083,dem,2.8270790859804094
h0075,CH,electricity,scr2083,dem,2.9497204486766138
h0076,CH,electricity,scr2083,dem,2.998393726459454
h0077,CH,electricity,scr2083,dem,2.9279184063343364
h0078,CH,electricity,scr2083,dem,2.839304605152909
h0079,CH,electricity,scr2083,dem,2.94437090033137
h0080,CH,electricity,scr2083,dem,2.8410103361815913
h0081,CH,electricity,scr2083,dem,3.230055638027752
h0082,CH,electricity,scr2083,dem,3.1702150255465216
h0083,CH,electricity,scr2083,dem,3.6918152379709395
h0084,CH,electricity,scr2083,dem,3.8226292878387578
