timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2093,dem,20.841063259056043
h0002,AT,electricity,scr2093,dem,25.02923414719784
h0003,AT,electricity,scr2093,dem,24.409764110867677
h0004,AT,electricity,scr2093,dem,26.44583196772122
h0005,AT,electricity,scr2093,dem,24.286760065596084
h0006,AT,electricity,scr2093,dem,23.997572431313145
h0007,AT,electricity,scr2093,dem,26.894216852812928
h0008,AT,electricity,scr2093,dem,29.74398322012221
h0009,AT,electricity,scr2093,dem,27.547727505399322
h0010,AT,electricity,scr2093,dem,28.515383856836166
h0011,AT,electricity,scr2093,dem,28.61712548415849
h0012,AT,electricity,scr2093,dem,35.13051308174137
h0013,AT,electricity,scr2093,dem,29.446721710403953
h0014,AT,electricity,scr2093,dem,27.468836778461224
h0015,AT,electricity,scr2093,dem,20.62935647406883
h0016,AT,electricity,scr2093,dem,18.962675466089053
h0017,AT,electricity,scr2093,dem,17.572801111662034
h0018,AT,electricity,scr2093,dem,18.396974049520647
h0019,AT,electricity,scr2093,dem,20.72868568281576
h0020,AT,electricity,scr2093,dem,19.104666650773808
h0021,AT,electricity,scr2093,dem,20.376938923876896
h0022,AT,electricity,scr2093,dem,19.817608491309073
h0023,AT,electricity,scr2093,dem,21.609073161140806
h0024,AT,electricity,scr2093,dem,16.457763987411614
h0025,AT,electricity,scr2093,dem,10.52028878645099
h0026,AT,electricity,scr2093,dem,10.578717308395518
h0027,AT,electricity,scr2093,dem,13.56986756811689
h0028,AT,electricity,scr2093,dem,16.480178013356923
h0029,AT,electricity,scr2093,dem,12.71030968916061
h0030,AT,electricity,scr2093,dem,14.55558310414321
h0031,AT,electricity,scr2093,dem,15.18458712305647
h0032,AT,electricity,scr2093,dem,13.332744232052367
h0033,AT,electricity,scr2093,dem,12.587111913969554
h0034,AT,electricity,scr2093,dem,12.897607350061744
h0035,AT,electricity,scr2093,dem,16.564220298613296
h0036,AT,electricity,scr2093,dem,14.585438980280664
h0037,AT,electricity,scr2093,dem,12.236943457020669
h0038,AT,electricity,scr2093,dem,10.110644014659368
h0039,AT,electricity,scr2093,dem,9.304657357809212
h0040,AT,electricity,scr2093,dem,9.211436729912624
h0041,AT,electricity,scr2093,dem,8.20500817526678
h0042,AT,electricity,scr2093,dem,7.603017444810559
h0043,AT,electricity,scr2093,dem,7.350590451625399
h0044,AT,electricity,scr2093,dem,7.832778948281336
h0045,AT,electricity,scr2093,dem,7.638403439160314
h0046,AT,electricity,scr2093,dem,7.051201065756389
h0047,AT,electricity,scr2093,dem,6.659387417888219
h0048,AT,electricity,scr2093,dem,5.792438135435219
h0049,AT,electricity,scr2093,dem,5.657096947547371
h0050,AT,electricity,scr2093,dem,5.171908399472204
h0051,AT,electricity,scr2093,dem,4.962901951913254
h0052,AT,electricity,scr2093,dem,4.788968404270287
h0053,AT,electricity,scr2093,dem,4.739904065649982
h0054,AT,electricity,scr2093,dem,4.789732544316569
h0055,AT,electricity,scr2093,dem,4.593893322992971
h0056,AT,electricity,scr2093,dem,5.726995200016156
h0057,AT,electricity,scr2093,dem,6.406405044272559
h0058,AT,electricity,scr2093,dem,7.997002117466731
h0059,AT,electricity,scr2093,dem,8.248091961330148
h0060,AT,electricity,scr2093,dem,9.136357149624395
h0061,AT,electricity,scr2093,dem,9.140507863148532
h0062,AT,electricity,scr2093,dem,7.914515082385248
h0063,AT,electricity,scr2093,dem,8.172397259232635
h0064,AT,electricity,scr2093,dem,7.293942388279373
h0065,AT,electricity,scr2093,dem,8.25843767732421
h0066,AT,electricity,scr2093,dem,7.603778303281258
h0067,AT,electricity,scr2093,dem,8.116043319110876
h0068,AT,electricity,scr2093,dem,7.797952000185996
h0069,AT,electricity,scr2093,dem,7.226435599918306
h0070,AT,electricity,scr2093,dem,6.906922433575911
h0071,AT,electricity,scr2093,dem,6.264866452956055
h0072,AT,electricity,scr2093,dem,5.984255970214809
h0073,AT,electricity,scr2093,dem,5.338703096143956
h0074,AT,electricity,scr2093,dem,5.080605329867971
h0075,AT,electricity,scr2093,dem,4.865002201887145
h0076,AT,electricity,scr2093,dem,4.531933390398186
h0077,AT,electricity,scr2093,dem,4.6597230789541495
h0078,AT,electricity,scr2093,dem,4.457334652771084
h0079,AT,electricity,scr2093,dem,5.5258878174144
h0080,AT,electricity,scr2093,dem,5.8585227618509705
h0081,AT,electricity,scr2093,dem,7.40354791288421
h0082,AT,electricity,scr2093,dem,8.001574331247813
h0083,AT,electricity,scr2093,dem,9.083635946124947
h0084,AT,electricity,scr2093,dem,9.292147378259632
h0085,AT,electricity,scr2093,dem,8.142581720200079
h0086,AT,electricity,scr2093,dem,7.9788029705673935
h0087,AT,electricity,scr2093,dem,7.027512251280807
h0088,AT,electricity,scr2093,dem,7.934431774272628
h0089,AT,electricity,scr2093,dem,7.682975487780109
h0090,AT,electricity,scr2093,dem,8.370451178563375
h0091,AT,electricity,scr2093,dem,8.49373093741091
