timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2098,dem,39.54707021869713
h0002,AT,electricity,scr2098,dem,37.28831390418824
h0003,AT,electricity,scr2098,dem,33.60106842941799
h0004,AT,electricity,scr2098,dem,25.636390119874225
h0005,AT,electricity,scr2098,dem,23.30128812482588
h0006,AT,electricity,scr2098,dem,25.33268741455539
h0007,AT,electricity,scr2098,dem,30.232787816998954
h0008,AT,electricity,scr2098,dem,32.73946700361314
h0009,AT,electricity,scr2098,dem,28.279160629947565
h0010,AT,electricity,scr2098,dem,25.205654036236712
h0011,AT,electricity,scr2098,dem,21.829368007232983
h0012,AT,electricity,scr2098,dem,24.430916663987368
h0013,AT,electricity,scr2098,dem,21.7019938928346
h0014,AT,electricity,scr2098,dem,15.6601786904046
h0015,AT,electricity,scr2098,dem,13.15337297777794
h0016,AT,electricity,scr2098,dem,13.276107161534956
h0017,AT,electricity,scr2098,dem,15.832344144563818
h0018,AT,electricity,scr2098,dem,13.255677321361444
h0019,AT,electricity,scr2098,dem,15.645982788740241
h0020,AT,electricity,scr2098,dem,13.69695210461968
h0021,AT,electricity,scr2098,dem,12.24375272507076
h0022,AT,electricity,scr2098,dem,10.172911531776148
h0023,AT,electricity,scr2098,dem,9.251325512347409
h0024,AT,electricity,scr2098,dem,14.134800571539827
h0025,AT,electricity,scr2098,dem,15.690583552852466
h0026,AT,electricity,scr2098,dem,18.06959682768096
h0027,AT,electricity,scr2098,dem,14.419714745838153
h0028,AT,electricity,scr2098,dem,11.35458962252285
h0029,AT,electricity,scr2098,dem,9.639988388790497
h0030,AT,electricity,scr2098,dem,10.237987664534074
h0031,AT,electricity,scr2098,dem,14.438747258780571
h0032,AT,electricity,scr2098,dem,17.14349559898835
h0033,AT,electricity,scr2098,dem,16.410392889612954
h0034,AT,electricity,scr2098,dem,12.088900476014254
h0035,AT,electricity,scr2098,dem,9.250339461441145
h0036,AT,electricity,scr2098,dem,10.559946426216257
h0037,AT,electricity,scr2098,dem,10.665644824137605
h0038,AT,electricity,scr2098,dem,11.316848407169276
h0039,AT,electricity,scr2098,dem,8.387565000862521
h0040,AT,electricity,scr2098,dem,7.81517015717516
h0041,AT,electricity,scr2098,dem,7.563994473686164
h0042,AT,electricity,scr2098,dem,8.21392696122352
h0043,AT,electricity,scr2098,dem,8.622754358630795
h0044,AT,electricity,scr2098,dem,8.001812440480244
h0045,AT,electricity,scr2098,dem,7.810015984333168
h0046,AT,electricity,scr2098,dem,6.616509636491282
h0047,AT,electricity,scr2098,dem,6.776467313263951
h0048,AT,electricity,scr2098,dem,6.032473318444951
h0049,AT,electricity,scr2098,dem,5.9103299851253785
h0050,AT,electricity,scr2098,dem,5.482222076366929
h0051,AT,electricity,scr2098,dem,4.98041640412369
h0052,AT,electricity,scr2098,dem,4.802684016583695
h0053,AT,electricity,scr2098,dem,4.386375484026875
h0054,AT,electricity,scr2098,dem,5.052406857172725
h0055,AT,electricity,scr2098,dem,5.207923811513519
h0056,AT,electricity,scr2098,dem,6.693274150051433
h0057,AT,electricity,scr2098,dem,7.569526129053266
h0058,AT,electricity,scr2098,dem,8.710489671892184
h0059,AT,electricity,scr2098,dem,8.979656940540488
h0060,AT,electricity,scr2098,dem,8.096912300098584
h0061,AT,electricity,scr2098,dem,8.263057850247964
h0062,AT,electricity,scr2098,dem,7.810785839594607
h0063,AT,electricity,scr2098,dem,8.717048889015636
h0064,AT,electricity,scr2098,dem,8.363871186048936
h0065,AT,electricity,scr2098,dem,8.542272893621092
h0066,AT,electricity,scr2098,dem,8.430062624051093
h0067,AT,electricity,scr2098,dem,7.654711903751439
h0068,AT,electricity,scr2098,dem,7.417143465506307
h0069,AT,electricity,scr2098,dem,6.569595965930629
h0070,AT,electricity,scr2098,dem,6.8431746963648035
h0071,AT,electricity,scr2098,dem,6.300515303829031
h0072,AT,electricity,scr2098,dem,6.130942597392487
h0073,AT,electricity,scr2098,dem,5.634314137187186
h0074,AT,electricity,scr2098,dem,5.056867908654798
h0075,AT,electricity,scr2098,dem,4.91469632408025
h0076,AT,electricity,scr2098,dem,4.466961739255853
h0077,AT,electricity,scr2098,dem,4.719324385596866
h0078,AT,electricity,scr2098,dem,4.6739658908337685
h0079,AT,electricity,scr2098,dem,5.779103721135362
h0080,AT,electricity,scr2098,dem,6.819120288409991
h0081,AT,electricity,scr2098,dem,8.092137722053616
h0082,AT,electricity,scr2098,dem,8.716730597773964
h0083,AT,electricity,scr2098,dem,7.988801222514343
h0084,AT,electricity,scr2098,dem,8.19189158464133
h0085,AT,electricity,scr2098,dem,7.440977158452431
h0086,AT,electricity,scr2098,dem,8.374265349418872
h0087,AT,electricity,scr2098,dem,8.041821018442832
h0088,AT,electricity,scr2098,dem,8.638103669557914
h0089,AT,electricity,scr2098,dem,8.494434425901282
h0090,AT,electricity,scr2098,dem,7.777552191819399
h0091,AT,electricity,scr2098,dem,7.835832093233503
h0092,AT,electricity,scr2098,dem,7.397697883600974
h0093,AT,electricity,scr2098,dem,8.202843202457274
h0094,AT,electricity,scr2098,dem,7.561333790613149
h0095,AT,electricity,scr2098,dem,7.396197804600872
h0096,AT,electricity,scr2098,dem,6.60845689701948
h0097,AT,electricity,scr2098,dem,6.017220818186263
h0098,AT,electricity,scr2098,dem,6.367376079635683
h0099,AT,electricity,scr2098,dem,5.877965709706734
h0100,AT,electricity,scr2098,dem,8.403677033910073
h0101,AT,electricity,scr2098,dem,9.84929574278554
h0102,AT,electricity,scr2098,dem,10.0093659948817
h0103,AT,electricity,scr2098,dem,8.519884920332233
h0104,AT,electricity,scr2098,dem,7.486853182670172
h0105,AT,electricity,scr2098,dem,8.991305261117967
h0106,AT,electricity,scr2098,dem,12.285266787719806
h0107,AT,electricity,scr2098,dem,15.769295962252494
h0108,AT,electricity,scr2098,dem,22.961315101423054
h0109,AT,electricity,scr2098,dem,27.553064272972158
h0110,AT,electricity,scr2098,dem,28.395723288523133
h0001,CH,electricity,scr2098,dem,33.06449998340271
h0002,CH,electricity,scr2098,dem,31.674868511600373
h0003,CH,electricity,scr2098,dem,30.031183896116136
h0004,CH,electricity,scr2098,dem,24.682022656512636
h0005,CH,electricity,scr2098,dem,22.23961696224429
h0006,CH,electricity,scr2098,dem,23.234026867073307
h0007,CH,electricity,scr2098,dem,26.946884774589705
h0008,CH,electricity,scr2098,dem,32.101416116415734
h0009,CH,electricity,scr2098,dem,27.00683959270149
h0010,CH,electricity,scr2098,dem,23.948832037770877
h0011,CH,electricity,scr2098,dem,18.307378517082043
h0012,CH,electricity,scr2098,dem,19.882630500716743
h0013,CH,electricity,scr2098,dem,16.504779866718142
h0014,CH,electricity,scr2098,dem,12.16941601979379
h0015,CH,electricity,scr2098,dem,11.725916196028033
h0016,CH,electricity,scr2098,dem,12.013363003611474
h0017,CH,electricity,scr2098,dem,14.331560942394018
h0018,CH,electricity,scr2098,dem,11.49086656934491
h0019,CH,electricity,scr2098,dem,13.777473709598446
h0020,CH,electricity,scr2098,dem,10.565730766187166
h0021,CH,electricity,scr2098,dem,9.726301578353835
h0022,CH,electricity,scr2098,dem,6.987976778579378
h0023,CH,electricity,scr2098,dem,6.781400285113905
h0024,CH,electricity,scr2098,dem,10.608679339327775
