timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2086,dem,26.05935449469488
h0002,AT,electricity,scr2086,dem,23.421603071269963
h0003,AT,electricity,scr2086,dem,23.227044089827842
h0004,AT,electricity,scr2086,dem,21.104125139618404
h0005,AT,electricity,scr2086,dem,19.095605247308676
h0006,AT,electricity,scr2086,dem,19.176488628908345
h0007,AT,electricity,scr2086,dem,19.89631335554798
h0008,AT,electricity,scr2086,dem,20.812427609077105
h0009,AT,electricity,scr2086,dem,19.88844390298484
h0010,AT,electricity,scr2086,dem,21.469935759681945
h0011,AT,electricity,scr2086,dem,22.990105672241327
h0012,AT,electricity,scr2086,dem,21.463172347303775
h0013,AT,electricity,scr2086,dem,21.15833634063179
h0014,AT,electricity,scr2086,dem,19.22856171653234
h0015,AT,electricity,scr2086,dem,19.302253970356823
h0016,AT,electricity,scr2086,dem,15.411588737287397
h0017,AT,electricity,scr2086,dem,15.65009529066898
h0018,AT,electricity,scr2086,dem,17.43764386296904
h0019,AT,electricity,scr2086,dem,17.238907473881582
h0020,AT,electricity,scr2086,dem,20.289839751819073
h0021,AT,electricity,scr2086,dem,23.63092690653591
h0022,AT,electricity,scr2086,dem,27.89779325557599
h0023,AT,electricity,scr2086,dem,23.93258945898952
h0024,AT,electricity,scr2086,dem,15.393935507502771
h0025,AT,electricity,scr2086,dem,9.548151646023042
h0026,AT,electricity,scr2086,dem,8.984088018736628
h0027,AT,electricity,scr2086,dem,9.2383590710956
h0028,AT,electricity,scr2086,dem,9.571141178498573
h0029,AT,electricity,scr2086,dem,7.056384859431917
h0030,AT,electricity,scr2086,dem,9.295964990371981
h0031,AT,electricity,scr2086,dem,9.490672484356004
h0032,AT,electricity,scr2086,dem,10.932827626366102
h0033,AT,electricity,scr2086,dem,7.885901976194609
h0034,AT,electricity,scr2086,dem,8.083452001310548
h0035,AT,electricity,scr2086,dem,6.90694405737464
h0036,AT,electricity,scr2086,dem,8.05782761810951
h0037,AT,electricity,scr2086,dem,7.871975059128738
h0038,AT,electricity,scr2086,dem,9.065221326814898
h0039,AT,electricity,scr2086,dem,8.80689636807087
h0040,AT,electricity,scr2086,dem,8.759020096894302
h0041,AT,electricity,scr2086,dem,8.363295594199002
h0042,AT,electricity,scr2086,dem,7.423505602315583
h0043,AT,electricity,scr2086,dem,7.3099951049897545
