timestep_5,region_4,carrier_1,parameter,value
h0001,01ES,psngRail,mustOut,0.179143054350668
h0002,01ES,psngRail,mustOut,0.24773444890399
h0003,01ES,psngRail,mustOut,0.230821716390568
h0004,01ES,psngRail,mustOut,0.334258619292075
h0005,01ES,psngRail,mustOut,0.297299566598309
h0006,01ES,psngRail,mustOut,0.436733495104791
h0007,01ES,psngRail,mustOut,0.491903100613506
h0008,01ES,psngRail,mustOut,0.690703887418934
h0009,01ES,psngRail,mustOut,0.77425390606132
h0010,01ES,psngRail,mustOut,0.733612718466725
h0011,01ES,psngRail,mustOut,0.815552471859424
h0012,01ES,psngRail,mustOut,0.678380563587493
h0013,01ES,psngRail,mustOut,0.722761026715884
h0014,01ES,psngRail,mustOut,0.641493054464647
h0015,01ES,psngRail,mustOut,0.751995844501886
h0016,01ES,psngRail,mustOut,0.761862840478095
h0017,01ES,psngRail,mustOut,0.568283705612208
h0018,01ES,psngRail,mustOut,0.490919408386115
h0019,01ES,psngRail,mustOut,0.332121259510606
h0020,01ES,psngRail,mustOut,0.428378345979681
h0021,01ES,psngRail,mustOut,0.379268024527876
h0022,01ES,psngRail,mustOut,0.439474597616722
h0023,01ES,psngRail,mustOut,0.392652406221711
h0024,01ES,psngRail,mustOut,0.369592624109217
h0025,01ES,psngRail,mustOut,0.399703772223392
h0026,01ES,psngRail,mustOut,0.374426038872053
h0027,01ES,psngRail,mustOut,0.519314922037224
h0028,01ES,psngRail,mustOut,0.498001463586463
h0029,01ES,psngRail,mustOut,0.737305806240346
h0030,01ES,psngRail,mustOut,0.82910890902617
h0031,01ES,psngRail,mustOut,0.905483086933823
h0032,01ES,psngRail,mustOut,0.771616698996185
h0033,01ES,psngRail,mustOut,0.537067216644389
h0034,01ES,psngRail,mustOut,0.551255348727801
h0035,01ES,psngRail,mustOut,0.502018774317309
h0036,01ES,psngRail,mustOut,0.688763996987378
h0037,01ES,psngRail,mustOut,0.81193530044527
h0038,01ES,psngRail,mustOut,0.999999999999995
h0039,01ES,psngRail,mustOut,0.969987905873842
h0040,01ES,psngRail,mustOut,0.668576412916572
h0041,01ES,psngRail,mustOut,0.586024405604074
h0042,01ES,psngRail,mustOut,0.542917617155321
h0043,01ES,psngRail,mustOut,0.751957289248625
h0044,01ES,psngRail,mustOut,0.793207015641289
h0045,01ES,psngRail,mustOut,0.861904151639678
h0046,01ES,psngRail,mustOut,0.864667166782518
h0047,01ES,psngRail,mustOut,0.586418670020797
h0048,01ES,psngRail,mustOut,0.470621712704539
h0049,01ES,psngRail,mustOut,0.259597082676182
h0050,01ES,psngRail,mustOut,0.315516165929688
h0051,01ES,psngRail,mustOut,0.273686065325397
h0052,01ES,psngRail,mustOut,0.505984626605082
h0053,01ES,psngRail,mustOut,0.70947683088992
h0054,01ES,psngRail,mustOut,0.864186080373886
h0055,01ES,psngRail,mustOut,0.807012238091572
h0056,01ES,psngRail,mustOut,0.634011619149383
h0057,01ES,psngRail,mustOut,0.531472658531842
h0058,01ES,psngRail,mustOut,0.446819794065924
h0059,01ES,psngRail,mustOut,0.482882065856343
h0060,01ES,psngRail,mustOut,0.524781867346219
h0061,01ES,psngRail,mustOut,0.738693595933618
h0062,01ES,psngRail,mustOut,0.902233056294863
h0063,01ES,psngRail,mustOut,0.808591999901333
h0064,01ES,psngRail,mustOut,0.653697715115331
h0065,01ES,psngRail,mustOut,0.408688565874817
h0066,01ES,psngRail,mustOut,0.445187295896285
h0067,01ES,psngRail,mustOut,0.405772521113863
h0068,01ES,psngRail,mustOut,0.523236653792451
h0069,01ES,psngRail,mustOut,0.559829422983065
h0070,01ES,psngRail,mustOut,0.488272131699292
h0071,01ES,psngRail,mustOut,0.364317608143036
h0072,01ES,psngRail,mustOut,0.236275555414049
h0073,01ES,psngRail,mustOut,0.238386936881739
h0074,01ES,psngRail,mustOut,0.231765164592484
h0075,01ES,psngRail,mustOut,0.362807973260903
h0076,01ES,psngRail,mustOut,0.505586780097154
h0077,01ES,psngRail,mustOut,0.748292255186505
h0078,01ES,psngRail,mustOut,0.849469387105389
h0079,01ES,psngRail,mustOut,0.694806007076031
h0080,01ES,psngRail,mustOut,0.710470628564542
h0081,01ES,psngRail,mustOut,0.522735259640897
h0082,01ES,psngRail,mustOut,0.57729131958009
h0083,01ES,psngRail,mustOut,0.418086094862911
h0084,01ES,psngRail,mustOut,0.433794984555772
h0085,01ES,psngRail,mustOut,0.415941401573799
h0086,01ES,psngRail,mustOut,0.402174112930263
h0087,01ES,psngRail,mustOut,0.470155879547811
h0088,01ES,psngRail,mustOut,0.397734659359782
h0089,01ES,psngRail,mustOut,0.500139198016642
h0090,01ES,psngRail,mustOut,0.525019187991331
h0091,01ES,psngRail,mustOut,0.49241743113679
h0092,01ES,psngRail,mustOut,0.341898075732494
h0093,01ES,psngRail,mustOut,0.228397592171906
