timestep_4,region_4,carrier_1,parameter,value
hh0001,01ES,processHeat_high,dem,0.3578956246358178
hh0002,01ES,processHeat_high,dem,0.36167296976433994
hh0003,01ES,processHeat_high,dem,0.3624771108574615
hh0004,01ES,processHeat_high,dem,0.35860418252987436
hh0005,01ES,processHeat_high,dem,0.3574959171078565
hh0006,01ES,processHeat_high,dem,0.3541842580491577
hh0007,01ES,processHeat_high,dem,0.3569151704201282
hh0008,01ES,processHeat_high,dem,0.35564976115256336
hh0009,01ES,processHeat_high,dem,0.35750061400000255
hh0010,01ES,processHeat_high,dem,0.35659737024608557
hh0011,01ES,processHeat_high,dem,0.3513993734460899
hh0012,01ES,processHeat_high,dem,0.354727413894189
hh0013,01ES,processHeat_high,dem,0.3544907234125738
hh0014,01ES,processHeat_high,dem,0.3537225624664002
hh0015,01ES,processHeat_high,dem,0.35203277931973725
hh0016,01ES,processHeat_high,dem,0.35278335994371657
hh0017,01ES,processHeat_high,dem,0.3509395182292075
hh0018,01ES,processHeat_high,dem,0.34967867087617066
hh0019,01ES,processHeat_high,dem,0.35366922553373664
hh0020,01ES,processHeat_high,dem,0.3565061248024842
hh0021,01ES,processHeat_high,dem,0.3558952534685951
hh0022,01ES,processHeat_high,dem,0.3553037368421986
hh0023,01ES,processHeat_high,dem,0.3485420361596163
hh0024,01ES,processHeat_high,dem,0.35042021831785464
hh0025,01ES,processHeat_high,dem,0.35406228822639874
hh0026,01ES,processHeat_high,dem,0.357666727845099
hh0027,01ES,processHeat_high,dem,0.3574867600412583
hh0028,01ES,processHeat_high,dem,0.3553262952210573
hh0029,01ES,processHeat_high,dem,0.3569666078374052
hh0030,01ES,processHeat_high,dem,0.35264264811973617
hh0001,02ES,processHeat_high,dem,0.42966093589490223
hh0002,02ES,processHeat_high,dem,0.43496346749444537
hh0003,02ES,processHeat_high,dem,0.4352291239208976
hh0004,02ES,processHeat_high,dem,0.43092273758683725
hh0005,02ES,processHeat_high,dem,0.42907188430567034
hh0006,02ES,processHeat_high,dem,0.42501727209665646
hh0007,02ES,processHeat_high,dem,0.4284833859573445
hh0008,02ES,processHeat_high,dem,0.4270697051981581
hh0009,02ES,processHeat_high,dem,0.42972733560751386
hh0010,02ES,processHeat_high,dem,0.42863697686412977
hh0011,02ES,processHeat_high,dem,0.4213882909015842
hh0012,02ES,processHeat_high,dem,0.42529077507541657
hh0013,02ES,processHeat_high,dem,0.4249229311664218
hh0014,02ES,processHeat_high,dem,0.4243356436302237
hh0015,02ES,processHeat_high,dem,0.42247103102323885
hh0016,02ES,processHeat_high,dem,0.4231206836211809
hh0017,02ES,processHeat_high,dem,0.4205573668073395
hh0018,02ES,processHeat_high,dem,0.41908263864418527
hh0019,02ES,processHeat_high,dem,0.4242412555515643
hh0020,02ES,processHeat_high,dem,0.4279569479942227
hh0021,02ES,processHeat_high,dem,0.42719546024172755
hh0022,02ES,processHeat_high,dem,0.4266182424582093
hh0023,02ES,processHeat_high,dem,0.4178581006900031
hh0024,02ES,processHeat_high,dem,0.4198506788501351
hh0025,02ES,processHeat_high,dem,0.42473120075891846
hh0026,02ES,processHeat_high,dem,0.42950639072267877
hh0027,02ES,processHeat_high,dem,0.42898969970802076
hh0028,02ES,processHeat_high,dem,0.42666033401043973
hh0029,02ES,processHeat_high,dem,0.42853524423801204
hh0030,02ES,processHeat_high,dem,0.4227343605704301
hh0001,03ES,processHeat_high,dem,0.2837904742044403
hh0002,03ES,processHeat_high,dem,0.28764687303321523
hh0003,03ES,processHeat_high,dem,0.2868977528296364
hh0004,03ES,processHeat_high,dem,0.2850654583493175
hh0005,03ES,processHeat_high,dem,0.2832678860672008
hh0006,03ES,processHeat_high,dem,0.2809248686331177
hh0007,03ES,processHeat_high,dem,0.2831992314030847
hh0008,03ES,processHeat_high,dem,0.2825701032551962
hh0009,03ES,processHeat_high,dem,0.284574073898841
hh0010,03ES,processHeat_high,dem,0.2840595859236699
hh0011,03ES,processHeat_high,dem,0.2785374915559123
hh0012,03ES,processHeat_high,dem,0.28066957735994075
hh0013,03ES,processHeat_high,dem,0.28022990593765146
hh0014,03ES,processHeat_high,dem,0.2803857688162896
hh0015,03ES,processHeat_high,dem,0.27956661350375034
hh0016,03ES,processHeat_high,dem,0.27958459163627225
hh0017,03ES,processHeat_high,dem,0.27756793869670665
hh0018,03ES,processHeat_high,dem,0.27666222906451243
hh0019,03ES,processHeat_high,dem,0.2802087960726077
hh0020,03ES,processHeat_high,dem,0.2828214425569914
hh0021,03ES,processHeat_high,dem,0.2824437105313926
hh0022,03ES,processHeat_high,dem,0.2822613185354472
hh0023,03ES,processHeat_high,dem,0.2759416926641605
hh0024,03ES,processHeat_high,dem,0.27697237789035145
hh0025,03ES,processHeat_high,dem,0.28064061851485267
hh0026,03ES,processHeat_high,dem,0.28392098609635263
hh0027,03ES,processHeat_high,dem,0.28321895741909875
hh0028,03ES,processHeat_high,dem,0.2823592643747045
hh0029,03ES,processHeat_high,dem,0.2832782604332716
hh0030,03ES,processHeat_high,dem,0.27900247300752035
hh0001,04ES,processHeat_high,dem,0.7000423604100849
hh0002,04ES,processHeat_high,dem,0.7077935442707262
hh0003,04ES,processHeat_high,dem,0.7090479992209626
hh0004,04ES,processHeat_high,dem,0.7016327576307209
hh0005,04ES,processHeat_high,dem,0.6992007234700388
hh0006,04ES,processHeat_high,dem,0.6926866172981228
hh0007,04ES,processHeat_high,dem,0.6981332412774361
hh0008,04ES,processHeat_high,dem,0.6957043661646727
hh0009,04ES,processHeat_high,dem,0.6995197485180378
hh0010,04ES,processHeat_high,dem,0.6977694205744446
hh0011,04ES,processHeat_high,dem,0.6871229997360387
hh0012,04ES,processHeat_high,dem,0.6935977995883795
hh0013,04ES,processHeat_high,dem,0.6930679343083777
hh0014,04ES,processHeat_high,dem,0.6917259408601198
hh0015,04ES,processHeat_high,dem,0.6884949614043513
hh0016,04ES,processHeat_high,dem,0.6898490681766408
