timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,NL,s2016,solar,avaConv,0.0
h0002,NL,s2016,solar,avaConv,0.0
h0003,NL,s2016,solar,avaConv,0.0
h0004,NL,s2016,solar,avaConv,0.0
h0005,NL,s2016,solar,avaConv,0.0
h0006,NL,s2016,solar,avaConv,0.0
h0007,NL,s2016,solar,avaConv,0.0
h0008,NL,s2016,solar,avaConv,3.42400289890422e-5
h0009,NL,s2016,solar,avaConv,0.0237297343199634
h0010,NL,s2016,solar,avaConv,0.071059230273841
h0011,NL,s2016,solar,avaConv,0.0978613328675145
h0012,NL,s2016,solar,avaConv,0.0970113547989552
h0013,NL,s2016,solar,avaConv,0.0726787755331514
h0014,NL,s2016,solar,avaConv,0.045103684016889
h0015,NL,s2016,solar,avaConv,0.0186960040002973
h0016,NL,s2016,solar,avaConv,0.000922698096935361
h0017,NL,s2016,solar,avaConv,0.0
h0018,NL,s2016,solar,avaConv,0.0
h0019,NL,s2016,solar,avaConv,0.0
h0020,NL,s2016,solar,avaConv,0.0
h0021,NL,s2016,solar,avaConv,0.0
h0022,NL,s2016,solar,avaConv,0.0
h0023,NL,s2016,solar,avaConv,0.0
h0024,NL,s2016,solar,avaConv,0.0
h0025,NL,s2016,solar,avaConv,0.0
h0026,NL,s2016,solar,avaConv,0.0
h0027,NL,s2016,solar,avaConv,0.0
h0028,NL,s2016,solar,avaConv,0.0
h0029,NL,s2016,solar,avaConv,0.0
h0030,NL,s2016,solar,avaConv,0.0
h0031,NL,s2016,solar,avaConv,0.0
h0032,NL,s2016,solar,avaConv,4.98444814168294e-6
h0033,NL,s2016,solar,avaConv,0.00578741272504587
h0034,NL,s2016,solar,avaConv,0.0184392523658601
h0035,NL,s2016,solar,avaConv,0.0393637817148244
h0036,NL,s2016,solar,avaConv,0.0648657130006661
h0037,NL,s2016,solar,avaConv,0.078843725168545
h0038,NL,s2016,solar,avaConv,0.0691922819242523
h0039,NL,s2016,solar,avaConv,0.0371578159621307
h0040,NL,s2016,solar,avaConv,0.00287422072959201
h0041,NL,s2016,solar,avaConv,0.0
h0042,NL,s2016,solar,avaConv,0.0
h0043,NL,s2016,solar,avaConv,0.0
h0044,NL,s2016,solar,avaConv,0.0
h0045,NL,s2016,solar,avaConv,0.0
h0046,NL,s2016,solar,avaConv,0.0
h0047,NL,s2016,solar,avaConv,0.0
h0048,NL,s2016,solar,avaConv,0.0
h0049,NL,s2016,solar,avaConv,0.0
h0050,NL,s2016,solar,avaConv,0.0
h0051,NL,s2016,solar,avaConv,0.0
h0052,NL,s2016,solar,avaConv,0.0
h0053,NL,s2016,solar,avaConv,0.0
h0054,NL,s2016,solar,avaConv,0.0
h0055,NL,s2016,solar,avaConv,0.0
h0056,NL,s2016,solar,avaConv,2.6849647399571e-5
h0057,NL,s2016,solar,avaConv,0.0168761466546073
h0058,NL,s2016,solar,avaConv,0.060026675416282
h0059,NL,s2016,solar,avaConv,0.106241932605107
h0060,NL,s2016,solar,avaConv,0.109887279574767
h0061,NL,s2016,solar,avaConv,0.0888231380368728
h0062,NL,s2016,solar,avaConv,0.0523741865546836
h0063,NL,s2016,solar,avaConv,0.0190600224500858
h0064,NL,s2016,solar,avaConv,0.000868456759790023
h0065,NL,s2016,solar,avaConv,0.0
h0066,NL,s2016,solar,avaConv,0.0
h0067,NL,s2016,solar,avaConv,0.0
h0068,NL,s2016,solar,avaConv,0.0
h0069,NL,s2016,solar,avaConv,0.0
h0070,NL,s2016,solar,avaConv,0.0
h0071,NL,s2016,solar,avaConv,0.0
h0072,NL,s2016,solar,avaConv,0.0
h0073,NL,s2016,solar,avaConv,0.0
h0074,NL,s2016,solar,avaConv,0.0
h0075,NL,s2016,solar,avaConv,0.0
h0076,NL,s2016,solar,avaConv,0.0
h0077,NL,s2016,solar,avaConv,0.0
h0078,NL,s2016,solar,avaConv,0.0
h0079,NL,s2016,solar,avaConv,0.0
h0080,NL,s2016,solar,avaConv,3.13433638337462e-6
h0081,NL,s2016,solar,avaConv,0.00685104680257607
h0082,NL,s2016,solar,avaConv,0.02269990242257
h0083,NL,s2016,solar,avaConv,0.0344773448077044
h0084,NL,s2016,solar,avaConv,0.0393330025823762
h0085,NL,s2016,solar,avaConv,0.0342344023932887
h0086,NL,s2016,solar,avaConv,0.0259616170920787
h0087,NL,s2016,solar,avaConv,0.0130503390836153
h0088,NL,s2016,solar,avaConv,0.000775077442612007
h0089,NL,s2016,solar,avaConv,0.0
h0090,NL,s2016,solar,avaConv,0.0
h0091,NL,s2016,solar,avaConv,0.0
h0092,NL,s2016,solar,avaConv,0.0
h0093,NL,s2016,solar,avaConv,0.0
h0094,NL,s2016,solar,avaConv,0.0
h0095,NL,s2016,solar,avaConv,0.0
h0096,NL,s2016,solar,avaConv,0.0
