timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,DE,s2009,solar,avaConv,0.0
h0002,DE,s2009,solar,avaConv,0.0
h0003,DE,s2009,solar,avaConv,0.0
h0004,DE,s2009,solar,avaConv,0.0
h0005,DE,s2009,solar,avaConv,0.0
h0006,DE,s2009,solar,avaConv,0.0
h0007,DE,s2009,solar,avaConv,0.0
h0008,DE,s2009,solar,avaConv,0.00424486765232486
h0009,DE,s2009,solar,avaConv,0.0475063935180142
h0010,DE,s2009,solar,avaConv,0.109620403218672
h0011,DE,s2009,solar,avaConv,0.153764616153464
h0012,DE,s2009,solar,avaConv,0.1732890909672
h0013,DE,s2009,solar,avaConv,0.155098202382771
h0014,DE,s2009,solar,avaConv,0.104411907884649
h0015,DE,s2009,solar,avaConv,0.0392091318628855
h0016,DE,s2009,solar,avaConv,0.00150445758361429
h0017,DE,s2009,solar,avaConv,0.0
h0018,DE,s2009,solar,avaConv,0.0
h0019,DE,s2009,solar,avaConv,0.0
h0020,DE,s2009,solar,avaConv,0.0
h0021,DE,s2009,solar,avaConv,0.0
h0022,DE,s2009,solar,avaConv,0.0
h0023,DE,s2009,solar,avaConv,0.0
h0024,DE,s2009,solar,avaConv,0.0
h0025,DE,s2009,solar,avaConv,0.0
h0026,DE,s2009,solar,avaConv,0.0
h0027,DE,s2009,solar,avaConv,0.0
h0028,DE,s2009,solar,avaConv,0.0
h0029,DE,s2009,solar,avaConv,0.0
h0030,DE,s2009,solar,avaConv,0.0
h0031,DE,s2009,solar,avaConv,0.0
h0032,DE,s2009,solar,avaConv,0.00576858391052105
h0033,DE,s2009,solar,avaConv,0.0495880275306686
h0034,DE,s2009,solar,avaConv,0.108466679070756
h0035,DE,s2009,solar,avaConv,0.15406217662769
h0036,DE,s2009,solar,avaConv,0.173661041468181
h0037,DE,s2009,solar,avaConv,0.155617612575319
h0038,DE,s2009,solar,avaConv,0.105098911059485
h0039,DE,s2009,solar,avaConv,0.0399854924244644
h0040,DE,s2009,solar,avaConv,0.00154458886570825
h0041,DE,s2009,solar,avaConv,0.0
h0042,DE,s2009,solar,avaConv,0.0
h0043,DE,s2009,solar,avaConv,0.0
h0044,DE,s2009,solar,avaConv,0.0
h0045,DE,s2009,solar,avaConv,0.0
h0046,DE,s2009,solar,avaConv,0.0
h0047,DE,s2009,solar,avaConv,0.0
h0048,DE,s2009,solar,avaConv,0.0
h0049,DE,s2009,solar,avaConv,0.0
h0050,DE,s2009,solar,avaConv,0.0
h0051,DE,s2009,solar,avaConv,0.0
h0052,DE,s2009,solar,avaConv,0.0
h0053,DE,s2009,solar,avaConv,0.0
h0054,DE,s2009,solar,avaConv,0.0
h0055,DE,s2009,solar,avaConv,-1.12758025759478e-9
h0056,DE,s2009,solar,avaConv,0.00887813476573138
h0057,DE,s2009,solar,avaConv,0.0735598052943817
h0058,DE,s2009,solar,avaConv,0.155030135640669
h0059,DE,s2009,solar,avaConv,0.204499051835731
h0060,DE,s2009,solar,avaConv,0.21328945209429
h0061,DE,s2009,solar,avaConv,0.182643841698751
h0062,DE,s2009,solar,avaConv,0.123759104447996
h0063,DE,s2009,solar,avaConv,0.0496977315597046
h0064,DE,s2009,solar,avaConv,0.00221504307965255
h0065,DE,s2009,solar,avaConv,0.0
h0066,DE,s2009,solar,avaConv,0.0
h0067,DE,s2009,solar,avaConv,0.0
h0068,DE,s2009,solar,avaConv,0.0
h0069,DE,s2009,solar,avaConv,0.0
h0070,DE,s2009,solar,avaConv,0.0
h0071,DE,s2009,solar,avaConv,0.0
h0072,DE,s2009,solar,avaConv,0.0
h0073,DE,s2009,solar,avaConv,0.0
h0074,DE,s2009,solar,avaConv,0.0
h0075,DE,s2009,solar,avaConv,0.0
h0076,DE,s2009,solar,avaConv,0.0
h0077,DE,s2009,solar,avaConv,0.0
h0078,DE,s2009,solar,avaConv,0.0
h0079,DE,s2009,solar,avaConv,-8.80296784894786e-9
h0080,DE,s2009,solar,avaConv,0.00496070757047837
h0081,DE,s2009,solar,avaConv,0.0346947410723013
h0082,DE,s2009,solar,avaConv,0.0723735228823686
h0083,DE,s2009,solar,avaConv,0.0994626604253543
h0084,DE,s2009,solar,avaConv,0.103733352076466
h0085,DE,s2009,solar,avaConv,0.0875478149019056
h0086,DE,s2009,solar,avaConv,0.0579637298700199
h0087,DE,s2009,solar,avaConv,0.0221391866754759
h0088,DE,s2009,solar,avaConv,0.00104775692893711
h0089,DE,s2009,solar,avaConv,0.0
h0090,DE,s2009,solar,avaConv,0.0
h0091,DE,s2009,solar,avaConv,0.0
h0092,DE,s2009,solar,avaConv,0.0
h0093,DE,s2009,solar,avaConv,0.0
h0094,DE,s2009,solar,avaConv,0.0
h0095,DE,s2009,solar,avaConv,0.0
h0096,DE,s2009,solar,avaConv,0.0
