timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,NL,s2013,wind,avaConv,0.959549479998748
h0002,NL,s2013,wind,avaConv,0.904808364099709
h0003,NL,s2013,wind,avaConv,0.859631412244618
h0004,NL,s2013,wind,avaConv,0.804265984473925
h0005,NL,s2013,wind,avaConv,0.747586359262298
h0006,NL,s2013,wind,avaConv,0.624890852052831
h0007,NL,s2013,wind,avaConv,0.456024005384617
h0008,NL,s2013,wind,avaConv,0.426602182500668
h0009,NL,s2013,wind,avaConv,0.47116508538692
h0010,NL,s2013,wind,avaConv,0.590339659730847
h0011,NL,s2013,wind,avaConv,0.633452901489583
h0012,NL,s2013,wind,avaConv,0.736260718761921
h0013,NL,s2013,wind,avaConv,0.906665999701306
h0014,NL,s2013,wind,avaConv,0.935487010250387
h0015,NL,s2013,wind,avaConv,0.868150381861742
h0016,NL,s2013,wind,avaConv,0.720803963997879
h0017,NL,s2013,wind,avaConv,0.707788928361192
h0018,NL,s2013,wind,avaConv,0.768510680990932
h0019,NL,s2013,wind,avaConv,0.796181826766644
h0020,NL,s2013,wind,avaConv,0.836831540750438
h0021,NL,s2013,wind,avaConv,0.903752648811351
h0022,NL,s2013,wind,avaConv,0.888746626933395
h0023,NL,s2013,wind,avaConv,0.865539331806535
h0024,NL,s2013,wind,avaConv,0.840588842487546
h0025,NL,s2013,wind,avaConv,0.808666136617082
h0026,NL,s2013,wind,avaConv,0.781967199967183
h0027,NL,s2013,wind,avaConv,0.709997601090878
h0028,NL,s2013,wind,avaConv,0.620566153747822
h0029,NL,s2013,wind,avaConv,0.526576269357112
h0030,NL,s2013,wind,avaConv,0.429352165237782
h0031,NL,s2013,wind,avaConv,0.342977944830661
h0032,NL,s2013,wind,avaConv,0.280743506416128
h0033,NL,s2013,wind,avaConv,0.254799922716448
h0034,NL,s2013,wind,avaConv,0.274777389426568
h0035,NL,s2013,wind,avaConv,0.310784840353225
h0036,NL,s2013,wind,avaConv,0.338972566434251
h0037,NL,s2013,wind,avaConv,0.433075313524188
h0038,NL,s2013,wind,avaConv,0.463855167216695
h0039,NL,s2013,wind,avaConv,0.453549938962482
h0040,NL,s2013,wind,avaConv,0.461073806208979
h0041,NL,s2013,wind,avaConv,0.519291531095372
h0042,NL,s2013,wind,avaConv,0.647426230596326
h0043,NL,s2013,wind,avaConv,0.735765784481747
h0044,NL,s2013,wind,avaConv,0.825567125352862
h0045,NL,s2013,wind,avaConv,0.897215467221275
h0046,NL,s2013,wind,avaConv,0.947344360261964
h0047,NL,s2013,wind,avaConv,0.961591351292749
h0048,NL,s2013,wind,avaConv,0.95325286296127
h0049,NL,s2013,wind,avaConv,0.940320123495572
h0050,NL,s2013,wind,avaConv,0.879841927562453
h0051,NL,s2013,wind,avaConv,0.814891089283559
h0052,NL,s2013,wind,avaConv,0.834344797724841
h0053,NL,s2013,wind,avaConv,0.854131643285145
h0054,NL,s2013,wind,avaConv,0.876791837046987
h0055,NL,s2013,wind,avaConv,0.830298831399474
h0056,NL,s2013,wind,avaConv,0.803716919548807
h0057,NL,s2013,wind,avaConv,0.824007364554965
h0058,NL,s2013,wind,avaConv,0.857112069651093
h0059,NL,s2013,wind,avaConv,0.826406965966252
h0060,NL,s2013,wind,avaConv,0.801962737330265
h0061,NL,s2013,wind,avaConv,0.818538218976782
h0062,NL,s2013,wind,avaConv,0.831039516276844
h0063,NL,s2013,wind,avaConv,0.753526491555116
h0064,NL,s2013,wind,avaConv,0.683037828932968
h0065,NL,s2013,wind,avaConv,0.637935916957265
h0066,NL,s2013,wind,avaConv,0.617547328859044
h0067,NL,s2013,wind,avaConv,0.5528423957404
h0068,NL,s2013,wind,avaConv,0.512231036580022
h0069,NL,s2013,wind,avaConv,0.441300495008256
h0070,NL,s2013,wind,avaConv,0.434910017246102
h0071,NL,s2013,wind,avaConv,0.429475338445068
h0072,NL,s2013,wind,avaConv,0.450814025907772
h0073,NL,s2013,wind,avaConv,0.450607153674863
h0074,NL,s2013,wind,avaConv,0.42644033791641
h0075,NL,s2013,wind,avaConv,0.453766519258703
h0076,NL,s2013,wind,avaConv,0.557179075287875
h0077,NL,s2013,wind,avaConv,0.646517845319787
h0078,NL,s2013,wind,avaConv,0.685011948587021
h0079,NL,s2013,wind,avaConv,0.635663224398534
h0080,NL,s2013,wind,avaConv,0.601099219613071
h0081,NL,s2013,wind,avaConv,0.607264703935117
h0082,NL,s2013,wind,avaConv,0.665784511625694
h0083,NL,s2013,wind,avaConv,0.690120501895428
h0084,NL,s2013,wind,avaConv,0.712756325566453
h0085,NL,s2013,wind,avaConv,0.672812519337889
h0086,NL,s2013,wind,avaConv,0.639447357852537
h0087,NL,s2013,wind,avaConv,0.568410993442982
h0088,NL,s2013,wind,avaConv,0.53000823557966
h0089,NL,s2013,wind,avaConv,0.514017502960272
h0090,NL,s2013,wind,avaConv,0.520396763016394
h0091,NL,s2013,wind,avaConv,0.482768325750162
h0092,NL,s2013,wind,avaConv,0.479828459185923
h0093,NL,s2013,wind,avaConv,0.468175744631955
h0094,NL,s2013,wind,avaConv,0.478204991084916
h0095,NL,s2013,wind,avaConv,0.493145696750953
h0096,NL,s2013,wind,avaConv,0.52114711228553
