timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,FR,s2013,electricity,dem,61.0567759316476
h0002,FR,s2013,electricity,dem,59.5673638437355
h0003,FR,s2013,electricity,dem,56.8110891184608
h0004,FR,s2013,electricity,dem,55.825424283296
h0005,FR,s2013,electricity,dem,57.6944517558234
h0006,FR,s2013,electricity,dem,61.9635012063729
h0007,FR,s2013,electricity,dem,66.4220067008784
h0008,FR,s2013,electricity,dem,68.4272264810982
h0009,FR,s2013,electricity,dem,69.5773363712081
h0010,FR,s2013,electricity,dem,69.8042319756036
h0011,FR,s2013,electricity,dem,69.8827209865927
h0012,FR,s2013,electricity,dem,69.9455781294498
h0013,FR,s2013,electricity,dem,68.2161605470322
h0014,FR,s2013,electricity,dem,66.1402539536256
h0015,FR,s2013,electricity,dem,64.153413294285
h0016,FR,s2013,electricity,dem,63.5929297778015
h0017,FR,s2013,electricity,dem,65.9407429646147
h0018,FR,s2013,electricity,dem,70.2114077997795
h0019,FR,s2013,electricity,dem,71.1218748327465
h0020,FR,s2013,electricity,dem,67.8192319756036
h0021,FR,s2013,electricity,dem,64.4830451624168
h0022,FR,s2013,electricity,dem,64.8737869206586
h0023,FR,s2013,electricity,dem,65.9703638437355
h0024,FR,s2013,electricity,dem,63.2885616459334
h0025,FR,s2013,electricity,dem,64.7703425603476
h0026,FR,s2013,electricity,dem,63.2809304724355
h0027,FR,s2013,electricity,dem,60.5246557471608
h0028,FR,s2013,electricity,dem,59.538990911996
h0029,FR,s2013,electricity,dem,61.4080183845234
h0030,FR,s2013,electricity,dem,65.6770678350729
h0031,FR,s2013,electricity,dem,70.1355733295784
h0032,FR,s2013,electricity,dem,72.1407931097982
h0033,FR,s2013,electricity,dem,73.2909029999081
h0034,FR,s2013,electricity,dem,73.5177986043036
h0035,FR,s2013,electricity,dem,73.5962876152927
h0036,FR,s2013,electricity,dem,73.6591447581498
h0037,FR,s2013,electricity,dem,71.9297271757322
h0038,FR,s2013,electricity,dem,69.8538205823256
h0039,FR,s2013,electricity,dem,67.866979922985
h0040,FR,s2013,electricity,dem,67.3064964065015
h0041,FR,s2013,electricity,dem,69.6543095933147
h0042,FR,s2013,electricity,dem,73.9249744284795
h0043,FR,s2013,electricity,dem,74.8354414614465
h0044,FR,s2013,electricity,dem,71.5327986043036
h0045,FR,s2013,electricity,dem,68.1966117911168
h0046,FR,s2013,electricity,dem,68.5873535493586
h0047,FR,s2013,electricity,dem,69.6839304724355
h0048,FR,s2013,electricity,dem,67.0021282746334
h0049,FR,s2013,electricity,dem,61.2292999224476
h0050,FR,s2013,electricity,dem,59.7398878345355
h0051,FR,s2013,electricity,dem,56.9836131092608
h0052,FR,s2013,electricity,dem,55.997948274096
h0053,FR,s2013,electricity,dem,57.8669757466234
h0054,FR,s2013,electricity,dem,62.1360251971729
h0055,FR,s2013,electricity,dem,66.5945306916784
h0056,FR,s2013,electricity,dem,68.5997504718982
h0057,FR,s2013,electricity,dem,69.7498603620081
h0058,FR,s2013,electricity,dem,69.9767559664036
h0059,FR,s2013,electricity,dem,70.0552449773927
h0060,FR,s2013,electricity,dem,70.1181021202498
h0061,FR,s2013,electricity,dem,68.3886845378322
h0062,FR,s2013,electricity,dem,66.3127779444256
h0063,FR,s2013,electricity,dem,64.325937285085
h0064,FR,s2013,electricity,dem,63.7654537686015
h0065,FR,s2013,electricity,dem,66.1132669554147
h0066,FR,s2013,electricity,dem,70.3839317905795
h0067,FR,s2013,electricity,dem,71.2943988235465
h0068,FR,s2013,electricity,dem,67.9917559664037
h0069,FR,s2013,electricity,dem,64.6555691532168
h0070,FR,s2013,electricity,dem,65.0463109114586
h0071,FR,s2013,electricity,dem,66.1428878345356
h0072,FR,s2013,electricity,dem,63.4610856367334
h0073,FR,s2013,electricity,dem,58.0054288826476
h0074,FR,s2013,electricity,dem,56.5160167947355
h0075,FR,s2013,electricity,dem,53.7597420694608
h0076,FR,s2013,electricity,dem,52.774077234296
h0077,FR,s2013,electricity,dem,54.6431047068234
h0078,FR,s2013,electricity,dem,58.9121541573729
h0079,FR,s2013,electricity,dem,63.3706596518784
h0080,FR,s2013,electricity,dem,65.3758794320982
h0081,FR,s2013,electricity,dem,66.5259893222081
h0082,FR,s2013,electricity,dem,66.7528849266036
h0083,FR,s2013,electricity,dem,66.8313739375927
h0084,FR,s2013,electricity,dem,66.8942310804498
h0085,FR,s2013,electricity,dem,65.1648134980322
h0086,FR,s2013,electricity,dem,63.0889069046256
h0087,FR,s2013,electricity,dem,61.102066245285
h0088,FR,s2013,electricity,dem,60.5415827288015
h0089,FR,s2013,electricity,dem,62.8893959156147
h0090,FR,s2013,electricity,dem,67.1600607507795
h0091,FR,s2013,electricity,dem,68.0705277837465
h0092,FR,s2013,electricity,dem,64.7678849266037
h0093,FR,s2013,electricity,dem,61.4316981134168
h0094,FR,s2013,electricity,dem,61.8224398716586
h0095,FR,s2013,electricity,dem,62.9190167947355
h0096,FR,s2013,electricity,dem,60.2372145969334
h0097,FR,s2013,electricity,dem,53.8959078526476
