timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,AT,wind,scr2084,avaConv,0.39482088556292855
h0002,AT,wind,scr2084,avaConv,0.8924282277193903
h0003,AT,wind,scr2084,avaConv,0.7524461344861684
h0004,AT,wind,scr2084,avaConv,0.6054622494811323
h0005,AT,wind,scr2084,avaConv,0.2344182229365556
h0006,AT,wind,scr2084,avaConv,0.2222516869387048
h0007,AT,wind,scr2084,avaConv,0.1807894769704782
h0008,AT,wind,scr2084,avaConv,0.15525353591439492
h0009,AT,wind,scr2084,avaConv,0.06555582133351547
h0010,AT,wind,scr2084,avaConv,0.0577646787874527
h0011,AT,wind,scr2084,avaConv,0.285946887122219
h0012,AT,wind,scr2084,avaConv,0.23492344437641427
h0013,AT,wind,scr2084,avaConv,0.5259974574882371
h0014,AT,wind,scr2084,avaConv,0.16547953117314207
h0015,AT,wind,scr2084,avaConv,0.19142136458434575
h0016,AT,wind,scr2084,avaConv,0.020906096202424226
h0017,AT,wind,scr2084,avaConv,0.026505499627397795
h0018,AT,wind,scr2084,avaConv,0.09623103233641411
h0019,AT,wind,scr2084,avaConv,0.18785608385849037
h0020,AT,wind,scr2084,avaConv,0.46971558483581766
h0021,AT,wind,scr2084,avaConv,0.3240331223600527
h0022,AT,wind,scr2084,avaConv,0.7712471883736659
h0023,AT,wind,scr2084,avaConv,0.7708368898133078
h0024,AT,wind,scr2084,avaConv,0.8295734512148714
h0025,AT,wind,scr2084,avaConv,0.3455706244557519
h0026,AT,wind,scr2084,avaConv,0.47808884956208947
h0027,AT,wind,scr2084,avaConv,0.6055400576951966
h0028,AT,wind,scr2084,avaConv,0.8490485245389051
h0029,AT,wind,scr2084,avaConv,0.46303457780476187
h0030,AT,wind,scr2084,avaConv,0.2684732178800541
h0031,AT,wind,scr2084,avaConv,0.19455781521770937
h0032,AT,wind,scr2084,avaConv,0.3014827243918248
h0033,AT,wind,scr2084,avaConv,0.35255248491423574
h0034,AT,wind,scr2084,avaConv,0.22650822500901044
h0035,AT,wind,scr2084,avaConv,0.05933985579855193
h0036,AT,wind,scr2084,avaConv,0.09791599785531667
h0037,AT,wind,scr2084,avaConv,0.27827223122771844
h0038,AT,wind,scr2084,avaConv,0.43782994787499474
h0039,AT,wind,scr2084,avaConv,0.4130494535813518
h0040,AT,wind,scr2084,avaConv,0.19867635752248183
h0041,AT,wind,scr2084,avaConv,0.07854095565706178
h0042,AT,wind,scr2084,avaConv,0.030015215240766297
h0043,AT,wind,scr2084,avaConv,0.02250011445096459
h0044,AT,wind,scr2084,avaConv,0.06229967543288808
h0045,AT,wind,scr2084,avaConv,0.1297348963902681
