timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,AT,wind,scr2090,avaConv,0.5461400073266856
h0002,AT,wind,scr2090,avaConv,0.732005327373684
h0003,AT,wind,scr2090,avaConv,0.5121438612701922
h0004,AT,wind,scr2090,avaConv,0.3809071366842982
h0005,AT,wind,scr2090,avaConv,0.17396281891190993
h0006,AT,wind,scr2090,avaConv,0.35226128197610934
h0007,AT,wind,scr2090,avaConv,0.323532421548301
h0008,AT,wind,scr2090,avaConv,0.2977327629038292
h0009,AT,wind,scr2090,avaConv,0.3300763333026592
h0010,AT,wind,scr2090,avaConv,0.6795291510850255
h0011,AT,wind,scr2090,avaConv,0.906959185841834
h0012,AT,wind,scr2090,avaConv,0.8360154474773506
h0013,AT,wind,scr2090,avaConv,0.8275535405742385
h0014,AT,wind,scr2090,avaConv,0.9026770350989002
h0015,AT,wind,scr2090,avaConv,0.7234297029440349
h0016,AT,wind,scr2090,avaConv,0.5191490165966496
h0017,AT,wind,scr2090,avaConv,0.3560749835852361
h0018,AT,wind,scr2090,avaConv,0.34259248664114106
h0019,AT,wind,scr2090,avaConv,0.16848991238458622
h0020,AT,wind,scr2090,avaConv,0.2439242253881888
h0021,AT,wind,scr2090,avaConv,0.2785038800653346
h0022,AT,wind,scr2090,avaConv,0.34506562522276957
h0023,AT,wind,scr2090,avaConv,0.16334646863405064
h0024,AT,wind,scr2090,avaConv,0.12813239328456724
h0025,AT,wind,scr2090,avaConv,0.13517522392890788
h0026,AT,wind,scr2090,avaConv,0.24721415036587016
h0027,AT,wind,scr2090,avaConv,0.36606961714355396
h0028,AT,wind,scr2090,avaConv,0.3175817433799351
h0029,AT,wind,scr2090,avaConv,0.15875548636184755
h0030,AT,wind,scr2090,avaConv,0.036427578705861746
h0031,AT,wind,scr2090,avaConv,0.021068831872159775
h0032,AT,wind,scr2090,avaConv,0.06822758833502411
h0033,AT,wind,scr2090,avaConv,0.054565327205338805
h0034,AT,wind,scr2090,avaConv,0.1322600741790363
h0035,AT,wind,scr2090,avaConv,0.15305175725705003
h0036,AT,wind,scr2090,avaConv,0.1567188444349126
h0037,AT,wind,scr2090,avaConv,0.10772681053216532
h0038,AT,wind,scr2090,avaConv,0.033462368727079576
h0039,AT,wind,scr2090,avaConv,0.024865183841552056
h0040,AT,wind,scr2090,avaConv,0.0019911391264692884
h0041,AT,wind,scr2090,avaConv,0.009296421885289447
h0042,AT,wind,scr2090,avaConv,0.017184294431820606
h0043,AT,wind,scr2090,avaConv,0.01636972661027171
h0044,AT,wind,scr2090,avaConv,0.03950052348731562
h0045,AT,wind,scr2090,avaConv,0.027097214733730526
h0046,AT,wind,scr2090,avaConv,0.0397830925993997
h0047,AT,wind,scr2090,avaConv,0.046229248934287925
h0048,AT,wind,scr2090,avaConv,0.11359229448311509
h0049,AT,wind,scr2090,avaConv,0.16551059070719273
h0050,AT,wind,scr2090,avaConv,0.10588051030239046
h0051,AT,wind,scr2090,avaConv,0.03979449108920481
h0052,AT,wind,scr2090,avaConv,0.0008373434575860327
h0053,AT,wind,scr2090,avaConv,0.0
h0054,AT,wind,scr2090,avaConv,0.03401854756967997
h0055,AT,wind,scr2090,avaConv,0.032938795737026884
h0056,AT,wind,scr2090,avaConv,0.06298061052779999
h0057,AT,wind,scr2090,avaConv,0.028476933127234098
h0058,AT,wind,scr2090,avaConv,0.02729349999158871
h0059,AT,wind,scr2090,avaConv,0.014233976838337659
h0060,AT,wind,scr2090,avaConv,0.009383058882151622
h0061,AT,wind,scr2090,avaConv,0.041161841092483664
h0062,AT,wind,scr2090,avaConv,0.03285015045882523
h0063,AT,wind,scr2090,avaConv,0.02700509342677812
h0064,AT,wind,scr2090,avaConv,0.001274147337437566
h0065,AT,wind,scr2090,avaConv,0.0
h0066,AT,wind,scr2090,avaConv,0.0006870644512155809
h0067,AT,wind,scr2090,avaConv,0.013798706432254008
h0068,AT,wind,scr2090,avaConv,0.015386738305967838
h0069,AT,wind,scr2090,avaConv,0.014006405421677536
h0070,AT,wind,scr2090,avaConv,0.007444201550299704
h0071,AT,wind,scr2090,avaConv,0.017829746162983856
h0072,AT,wind,scr2090,avaConv,0.04220016996180055
h0073,AT,wind,scr2090,avaConv,0.14041402863335264
h0074,AT,wind,scr2090,avaConv,0.23126281325590425
h0075,AT,wind,scr2090,avaConv,0.20761717204957866
h0076,AT,wind,scr2090,avaConv,0.12144120285355006
h0077,AT,wind,scr2090,avaConv,0.05548773955903372
h0078,AT,wind,scr2090,avaConv,0.07252855032093315
h0079,AT,wind,scr2090,avaConv,0.12760409551215748
h0080,AT,wind,scr2090,avaConv,0.17710473985055689
h0081,AT,wind,scr2090,avaConv,0.15269925580386692
h0082,AT,wind,scr2090,avaConv,0.054878379958796596
h0083,AT,wind,scr2090,avaConv,0.0033073260280299163
h0084,AT,wind,scr2090,avaConv,0.0015714535426287167
h0085,AT,wind,scr2090,avaConv,0.014083819801100458
h0086,AT,wind,scr2090,avaConv,0.01600311898324383
h0087,AT,wind,scr2090,avaConv,0.019024977379261947
h0088,AT,wind,scr2090,avaConv,0.008591249978629941
h0089,AT,wind,scr2090,avaConv,0.20292284242832856
h0090,AT,wind,scr2090,avaConv,0.19333337147341398
h0091,AT,wind,scr2090,avaConv,0.3799159450594998
h0092,AT,wind,scr2090,avaConv,0.25609729688095817
h0093,AT,wind,scr2090,avaConv,0.2578991739965872
h0094,AT,wind,scr2090,avaConv,0.19947369067555987
h0095,AT,wind,scr2090,avaConv,0.11736028232909296
h0096,AT,wind,scr2090,avaConv,0.2278688871708604
h0001,CH,wind,scr2090,avaConv,0.24185158318453256
h0002,CH,wind,scr2090,avaConv,0.12543518923472777
h0003,CH,wind,scr2090,avaConv,0.0709317131149593
h0004,CH,wind,scr2090,avaConv,0.053182876710792214
h0005,CH,wind,scr2090,avaConv,0.040637535809731055
h0006,CH,wind,scr2090,avaConv,0.0936636462563235
h0007,CH,wind,scr2090,avaConv,0.07356697841013085
h0008,CH,wind,scr2090,avaConv,0.12426576130725434
h0009,CH,wind,scr2090,avaConv,0.10369605633482538
h0010,CH,wind,scr2090,avaConv,0.3191943536416736
h0011,CH,wind,scr2090,avaConv,0.7238657157387159
h0012,CH,wind,scr2090,avaConv,0.8730083593057429
h0013,CH,wind,scr2090,avaConv,0.5557389818848899
h0014,CH,wind,scr2090,avaConv,0.3401206798295664
h0015,CH,wind,scr2090,avaConv,0.1999714547577514
h0016,CH,wind,scr2090,avaConv,0.1507211370561827
h0017,CH,wind,scr2090,avaConv,0.09462917972371548
h0018,CH,wind,scr2090,avaConv,0.08898357136981304
h0019,CH,wind,scr2090,avaConv,0.10393033090438787
h0020,CH,wind,scr2090,avaConv,0.1763430828809472
h0021,CH,wind,scr2090,avaConv,0.17201012577583477
h0022,CH,wind,scr2090,avaConv,0.1586387294973704
h0023,CH,wind,scr2090,avaConv,0.01559789326748176
h0024,CH,wind,scr2090,avaConv,0.056499964894711756
h0025,CH,wind,scr2090,avaConv,0.06702769693216726
h0026,CH,wind,scr2090,avaConv,0.12485083850922546
h0027,CH,wind,scr2090,avaConv,0.09743849870028934
h0028,CH,wind,scr2090,avaConv,0.08749280442699461
h0029,CH,wind,scr2090,avaConv,0.022973057502111125
h0030,CH,wind,scr2090,avaConv,0.0034653516090108944
h0031,CH,wind,scr2090,avaConv,0.0012943990719622332
h0032,CH,wind,scr2090,avaConv,0.00019273289644704502
h0033,CH,wind,scr2090,avaConv,0.08881692564964963
h0034,CH,wind,scr2090,avaConv,0.12988469684130508
h0035,CH,wind,scr2090,avaConv,0.1833609405689027
h0036,CH,wind,scr2090,avaConv,0.061308212871523625
h0037,CH,wind,scr2090,avaConv,0.03692677996608987
h0038,CH,wind,scr2090,avaConv,0.006915936632228276
h0039,CH,wind,scr2090,avaConv,0.002470257066235744
h0040,CH,wind,scr2090,avaConv,0.001512017735327785
h0041,CH,wind,scr2090,avaConv,0.004246881356713646
h0042,CH,wind,scr2090,avaConv,0.0054297894155338955
h0043,CH,wind,scr2090,avaConv,0.0166845152646174
h0044,CH,wind,scr2090,avaConv,0.033392517303894656
h0045,CH,wind,scr2090,avaConv,0.037363983295928556
h0046,CH,wind,scr2090,avaConv,0.03591597229968868
h0047,CH,wind,scr2090,avaConv,0.020740262728748123
h0048,CH,wind,scr2090,avaConv,0.06487585398385662
h0049,CH,wind,scr2090,avaConv,0.04264630670908937
h0050,CH,wind,scr2090,avaConv,0.0403119929713591
h0051,CH,wind,scr2090,avaConv,0.0019424170441974093
h0052,CH,wind,scr2090,avaConv,0.0018427029973279907
h0053,CH,wind,scr2090,avaConv,0.0060787451984064675
h0054,CH,wind,scr2090,avaConv,0.006492817993223689
h0055,CH,wind,scr2090,avaConv,0.01027414952335932
h0056,CH,wind,scr2090,avaConv,0.02228995590609813
h0057,CH,wind,scr2090,avaConv,0.021518736662717187
h0058,CH,wind,scr2090,avaConv,0.01677516262363217
h0059,CH,wind,scr2090,avaConv,0.013429061778610446
h0060,CH,wind,scr2090,avaConv,0.1100267600500612
h0061,CH,wind,scr2090,avaConv,0.13413752527139158
h0062,CH,wind,scr2090,avaConv,0.09889924451288978
h0063,CH,wind,scr2090,avaConv,0.0077003058486698
h0064,CH,wind,scr2090,avaConv,0.0
h0065,CH,wind,scr2090,avaConv,0.0
h0066,CH,wind,scr2090,avaConv,0.0010730582498888013
h0067,CH,wind,scr2090,avaConv,0.004589034272999041
h0068,CH,wind,scr2090,avaConv,0.004589034272999041
h0069,CH,wind,scr2090,avaConv,0.0024629447390785986
h0070,CH,wind,scr2090,avaConv,0.012887671261924223
h0071,CH,wind,scr2090,avaConv,0.01294739339257461
h0072,CH,wind,scr2090,avaConv,0.021926277226822628
h0073,CH,wind,scr2090,avaConv,0.0412187995676361
h0074,CH,wind,scr2090,avaConv,0.0583252390232542
h0075,CH,wind,scr2090,avaConv,0.047677203303614545
h0076,CH,wind,scr2090,avaConv,0.00954024561517961
h0077,CH,wind,scr2090,avaConv,0.011766958472584705
h0078,CH,wind,scr2090,avaConv,0.014372640993942665
h0079,CH,wind,scr2090,avaConv,0.03133134590814391
h0080,CH,wind,scr2090,avaConv,0.02145304101115732
h0081,CH,wind,scr2090,avaConv,0.017189694566772027
h0082,CH,wind,scr2090,avaConv,0.002667330562894497
h0083,CH,wind,scr2090,avaConv,0.0
h0084,CH,wind,scr2090,avaConv,0.0005269209005128203
h0085,CH,wind,scr2090,avaConv,0.0005516057056567568
h0086,CH,wind,scr2090,avaConv,0.0018799434152009485
h0087,CH,wind,scr2090,avaConv,0.0009024474959528881
h0088,CH,wind,scr2090,avaConv,0.01040778253435456
h0089,CH,wind,scr2090,avaConv,0.014051172679689014
h0090,CH,wind,scr2090,avaConv,0.022245492887488824
h0091,CH,wind,scr2090,avaConv,0.12900932305917157
h0092,CH,wind,scr2090,avaConv,0.17513915653625275
