timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,AT,wind,scr2081,avaConv,0.10299405456063003
h0002,AT,wind,scr2081,avaConv,0.2120209474252652
h0003,AT,wind,scr2081,avaConv,0.1892225552806613
h0004,AT,wind,scr2081,avaConv,0.501838454528778
h0005,AT,wind,scr2081,avaConv,0.8615953956777789
h0006,AT,wind,scr2081,avaConv,0.872165772422556
h0007,AT,wind,scr2081,avaConv,0.5187492281448881
h0008,AT,wind,scr2081,avaConv,0.2031893770495508
h0009,AT,wind,scr2081,avaConv,0.1691647048591404
h0010,AT,wind,scr2081,avaConv,0.15100704263463943
h0011,AT,wind,scr2081,avaConv,0.13225139664116062
h0012,AT,wind,scr2081,avaConv,0.1330038828402807
h0013,AT,wind,scr2081,avaConv,0.1574090285919053
h0014,AT,wind,scr2081,avaConv,0.20320067671729297
h0015,AT,wind,scr2081,avaConv,0.32452033575032874
h0016,AT,wind,scr2081,avaConv,0.25031117089406857
h0017,AT,wind,scr2081,avaConv,0.1426301335385606
h0018,AT,wind,scr2081,avaConv,0.0700910927136981
h0019,AT,wind,scr2081,avaConv,0.1305737809007672
h0020,AT,wind,scr2081,avaConv,0.31231868632697823
h0021,AT,wind,scr2081,avaConv,0.4525512059525437
h0022,AT,wind,scr2081,avaConv,0.632807857261424
h0023,AT,wind,scr2081,avaConv,0.4022221258772366
h0024,AT,wind,scr2081,avaConv,0.3545079106676278
h0025,AT,wind,scr2081,avaConv,0.48762853928229805
h0026,AT,wind,scr2081,avaConv,0.5041638693111307
h0027,AT,wind,scr2081,avaConv,0.3588322377562927
h0028,AT,wind,scr2081,avaConv,0.07796163089833907
h0029,AT,wind,scr2081,avaConv,0.2491160181868257
h0030,AT,wind,scr2081,avaConv,0.2769154700801087
h0031,AT,wind,scr2081,avaConv,0.21943639869232592
h0032,AT,wind,scr2081,avaConv,0.03329514768009275
h0033,AT,wind,scr2081,avaConv,0.19105361937826248
h0034,AT,wind,scr2081,avaConv,0.2398305907605183
h0035,AT,wind,scr2081,avaConv,0.2817395000707164
h0036,AT,wind,scr2081,avaConv,0.2582414678064338
h0037,AT,wind,scr2081,avaConv,0.2444347839550908
h0038,AT,wind,scr2081,avaConv,0.1863351168330838
h0039,AT,wind,scr2081,avaConv,0.10716293525609978
h0040,AT,wind,scr2081,avaConv,0.11256542311670868
h0041,AT,wind,scr2081,avaConv,0.11256542311670868
h0042,AT,wind,scr2081,avaConv,0.04222332690225234
h0043,AT,wind,scr2081,avaConv,0.03699972545875611
h0044,AT,wind,scr2081,avaConv,0.07467218380636005
h0045,AT,wind,scr2081,avaConv,0.10700775281622965
h0046,AT,wind,scr2081,avaConv,0.12667453752304292
h0047,AT,wind,scr2081,avaConv,0.12217665799861409
h0048,AT,wind,scr2081,avaConv,0.05806783487032293
h0049,AT,wind,scr2081,avaConv,0.06875381248774465
h0050,AT,wind,scr2081,avaConv,0.0900214560284495
h0051,AT,wind,scr2081,avaConv,0.11180385871171204
h0052,AT,wind,scr2081,avaConv,0.21492110086633334
h0053,AT,wind,scr2081,avaConv,0.1583476555502496
h0054,AT,wind,scr2081,avaConv,0.1257682822843951
h0055,AT,wind,scr2081,avaConv,0.004021444771446364
h0056,AT,wind,scr2081,avaConv,0.005707897445987426
h0057,AT,wind,scr2081,avaConv,0.006294202857397912
h0058,AT,wind,scr2081,avaConv,0.05827436766682103
h0059,AT,wind,scr2081,avaConv,0.1556156107406081
h0060,AT,wind,scr2081,avaConv,0.25504522132554797
h0061,AT,wind,scr2081,avaConv,0.21259638648824494
h0062,AT,wind,scr2081,avaConv,0.08649873727553031
h0063,AT,wind,scr2081,avaConv,0.0717893827598219
h0064,AT,wind,scr2081,avaConv,0.04715343755933502
h0065,AT,wind,scr2081,avaConv,0.13429493990666347
h0066,AT,wind,scr2081,avaConv,0.11860808742565662
h0067,AT,wind,scr2081,avaConv,0.12458708240955098
h0068,AT,wind,scr2081,avaConv,0.07705742655
h0069,AT,wind,scr2081,avaConv,0.06737867188556583
h0070,AT,wind,scr2081,avaConv,0.05278431839461853
h0071,AT,wind,scr2081,avaConv,0.03036225831013123
h0072,AT,wind,scr2081,avaConv,0.013007154374571343
h0073,AT,wind,scr2081,avaConv,0.012818185512332351
h0074,AT,wind,scr2081,avaConv,0.015735338905038868
h0075,AT,wind,scr2081,avaConv,0.019255342586396253
h0076,AT,wind,scr2081,avaConv,0.03762251990839434
h0077,AT,wind,scr2081,avaConv,0.05463448513676783
h0078,AT,wind,scr2081,avaConv,0.052474965262823664
h0079,AT,wind,scr2081,avaConv,0.0325960783640215
h0080,AT,wind,scr2081,avaConv,0.007784974405463779
h0081,AT,wind,scr2081,avaConv,0.0
h0082,AT,wind,scr2081,avaConv,0.009278800521799562
h0083,AT,wind,scr2081,avaConv,0.009153687166347107
h0084,AT,wind,scr2081,avaConv,0.018427300484240964
h0085,AT,wind,scr2081,avaConv,0.027913036130902496
h0086,AT,wind,scr2081,avaConv,0.027526661069361382
h0087,AT,wind,scr2081,avaConv,0.03850978820734815
h0088,AT,wind,scr2081,avaConv,0.1219146237042601
h0089,AT,wind,scr2081,avaConv,0.33285223430829947
h0090,AT,wind,scr2081,avaConv,0.3240901083727622
h0091,AT,wind,scr2081,avaConv,0.21977191317431133
h0092,AT,wind,scr2081,avaConv,0.0699532391026519
h0093,AT,wind,scr2081,avaConv,0.2039990421174308
h0094,AT,wind,scr2081,avaConv,0.2506096307372009
h0095,AT,wind,scr2081,avaConv,0.233580863633519
h0096,AT,wind,scr2081,avaConv,0.16371243685358555
h0001,CH,wind,scr2081,avaConv,0.10181848750156894
h0002,CH,wind,scr2081,avaConv,0.0689915549364786
h0003,CH,wind,scr2081,avaConv,0.2692353640813463
h0004,CH,wind,scr2081,avaConv,0.5705304900924533
h0005,CH,wind,scr2081,avaConv,0.8251183711119547
h0006,CH,wind,scr2081,avaConv,0.6200973031675596
h0007,CH,wind,scr2081,avaConv,0.2404914290403627
h0008,CH,wind,scr2081,avaConv,0.15202828399598586
h0009,CH,wind,scr2081,avaConv,0.0830953322650533
h0010,CH,wind,scr2081,avaConv,0.18676919326533248
h0011,CH,wind,scr2081,avaConv,0.2466520028472239
h0012,CH,wind,scr2081,avaConv,0.3032421917464879
h0013,CH,wind,scr2081,avaConv,0.524062481587761
h0014,CH,wind,scr2081,avaConv,0.3834107384527151
h0015,CH,wind,scr2081,avaConv,0.34712454481367744
h0016,CH,wind,scr2081,avaConv,0.11698236797022259
h0017,CH,wind,scr2081,avaConv,0.07060843158876413
h0018,CH,wind,scr2081,avaConv,0.19835436486843014
h0019,CH,wind,scr2081,avaConv,0.3199547456838948
h0020,CH,wind,scr2081,avaConv,0.7151124529165206
h0021,CH,wind,scr2081,avaConv,0.6636489114138722
h0022,CH,wind,scr2081,avaConv,0.4179048460739454
h0023,CH,wind,scr2081,avaConv,0.10731022867151674
h0024,CH,wind,scr2081,avaConv,0.015151486926893753
h0025,CH,wind,scr2081,avaConv,0.09957858750492952
h0026,CH,wind,scr2081,avaConv,0.1053162580046701
h0027,CH,wind,scr2081,avaConv,0.09286903374843275
h0028,CH,wind,scr2081,avaConv,0.03449824435682573
h0029,CH,wind,scr2081,avaConv,0.18285758561257123
h0030,CH,wind,scr2081,avaConv,0.2076365160613779
h0031,CH,wind,scr2081,avaConv,0.15670522352030328
h0032,CH,wind,scr2081,avaConv,0.017430196014665778
h0033,CH,wind,scr2081,avaConv,0.0032699851532105952
h0034,CH,wind,scr2081,avaConv,0.0015627675801978618
h0035,CH,wind,scr2081,avaConv,0.001574750542523916
h0036,CH,wind,scr2081,avaConv,0.0023515131552004067
h0037,CH,wind,scr2081,avaConv,0.04289882085536334
h0038,CH,wind,scr2081,avaConv,0.04291376785766061
h0039,CH,wind,scr2081,avaConv,0.17175395075395827
h0040,CH,wind,scr2081,avaConv,0.09842833384786481
h0041,CH,wind,scr2081,avaConv,0.10498406768779014
h0042,CH,wind,scr2081,avaConv,0.013479806693507804
h0043,CH,wind,scr2081,avaConv,0.025408154312368106
h0044,CH,wind,scr2081,avaConv,0.04685177127025103
h0045,CH,wind,scr2081,avaConv,0.03551058596193496
h0046,CH,wind,scr2081,avaConv,0.0188577828988437
h0047,CH,wind,scr2081,avaConv,0.002680222205108321
h0048,CH,wind,scr2081,avaConv,0.0010247928923750155
h0049,CH,wind,scr2081,avaConv,0.0011171882226282718
h0050,CH,wind,scr2081,avaConv,0.0010849736985023355
h0051,CH,wind,scr2081,avaConv,0.0006026818565457851
h0052,CH,wind,scr2081,avaConv,0.00027873694647579495
h0053,CH,wind,scr2081,avaConv,0.0009554596687692828
h0054,CH,wind,scr2081,avaConv,0.0006652432197488126
h0055,CH,wind,scr2081,avaConv,0.0004118143155421752
h0056,CH,wind,scr2081,avaConv,0.0
h0057,CH,wind,scr2081,avaConv,0.0
h0058,CH,wind,scr2081,avaConv,0.0037270520816875875
h0059,CH,wind,scr2081,avaConv,0.00845497224142418
h0060,CH,wind,scr2081,avaConv,0.016631594581181994
h0061,CH,wind,scr2081,avaConv,0.008271876999334137
h0062,CH,wind,scr2081,avaConv,0.006422608253366893
h0063,CH,wind,scr2081,avaConv,0.0022415341820459793
h0064,CH,wind,scr2081,avaConv,0.025451071291447174
h0065,CH,wind,scr2081,avaConv,0.055770050840611644
h0066,CH,wind,scr2081,avaConv,0.05362494736492361
h0067,CH,wind,scr2081,avaConv,0.01901650811696401
h0068,CH,wind,scr2081,avaConv,0.0038101077752280667
h0069,CH,wind,scr2081,avaConv,0.0033357074133333587
h0070,CH,wind,scr2081,avaConv,0.004091195948972407
h0071,CH,wind,scr2081,avaConv,0.0008581200998413282
h0072,CH,wind,scr2081,avaConv,0.010908232515664244
h0073,CH,wind,scr2081,avaConv,0.009771508506497557
h0074,CH,wind,scr2081,avaConv,0.008019857007129257
h0075,CH,wind,scr2081,avaConv,0.0
h0076,CH,wind,scr2081,avaConv,0.003085307431286872
h0077,CH,wind,scr2081,avaConv,0.0036421692107704334
h0078,CH,wind,scr2081,avaConv,0.0119325044516791
h0079,CH,wind,scr2081,avaConv,0.005915290608746597
h0080,CH,wind,scr2081,avaConv,0.008805000344796884
h0081,CH,wind,scr2081,avaConv,0.0016511793007328614
h0082,CH,wind,scr2081,avaConv,0.0013347925112301823
h0083,CH,wind,scr2081,avaConv,0.0
h0084,CH,wind,scr2081,avaConv,0.0
h0085,CH,wind,scr2081,avaConv,0.0
h0086,CH,wind,scr2081,avaConv,0.00014731171378899393
h0087,CH,wind,scr2081,avaConv,0.003852174222826311
h0088,CH,wind,scr2081,avaConv,0.012269346172212382
